,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
R.Index_D_s_z,-13.784330177319998,-10.145308303832,-9.409584999084,-11.001280212378,-15.021554374699999,-15.322400474539998,-14.64429473876,-11.833096885659998,-11.72387714386,-11.32576828004,-8.865922164914,-5.66979923248,-4.4888714790319995,-6.339668846132,-9.717784309388,-13.89827537536,-13.877370071400003,-6.289456892014,1.5191934823992,3.908716773986,2.5004447937,2.0879894256580003,1.06162884384464,-1.20815051794,-1.428567647934,-0.4972718000405999,2.409041976928,3.310211753846,1.692399108412,-1.29005850851322,-4.416973304750001,-6.302874946594,-6.850907230376,-5.372434520722001,-2.70587849617,-1.0908942103400001,-0.33883827924725
R.Index_D_e_x,7.669743394849999,8.846288490293999,8.38057670593,7.8976792335480015,5.988702201842001,5.367948150636,5.4726766586319995,6.543273735046,6.444466209412001,7.0599719047519995,8.382794189454,9.663365554801999,10.69634819032,10.10270595551,9.445973587035999,8.432586765288,8.620024681092001,11.7424417496,15.610684967060001,16.777949523940002,16.167640495300002,15.886310768139998,14.99214992522,14.858028984059999,15.275336647040001,15.976818847660002,17.27364501954,16.44000549318,15.839980888380001,14.30951194764,12.246512222300002,10.356438064577999,11.09732551574,12.207551193239999,13.745560264580002,14.330937004119999,14.652710676200002
R.Index_D_e_y,118.38359069818,121.28569641120001,121.1507690428,123.8645278928,129.4291870116,130.88400115960002,130.20822448719997,125.2655715942,125.8679992676,125.1094970704,121.06329956060002,118.135749817,117.10453491220001,119.6993164062,123.3342987062,129.2003372194,128.571032715,118.4223739626,111.633239746,110.34099273700001,111.19502105720001,111.5698669434,112.57992553699998,113.75163574220001,113.64348754880002,112.6850906372,109.67780456540001,108.13105773919999,108.22453613280001,109.3725234986,111.85078582780002,114.0433746338,114.01543426539999,113.0622268674,111.2396713258,110.60920105,110.5949630735
R.Index_D_e_z,-24.198318099959998,-21.1354572296,-20.307843017559996,-22.0116962433,-25.74828300474,-26.29431991578,-24.84067192078,-21.27394180296,-21.8747543335,-20.95680618288,-18.09133377076,-15.194449806200002,-13.08554267882,-15.8836467743,-19.063319778439997,-23.634820938119997,-23.628275680540003,-14.867287826540002,-4.290168023110001,-0.36762512605638,-2.2937133312220004,-2.91829676628,-2.7332158803919997,-3.3224847793579997,-3.8776572704320005,-2.9764887332899996,-0.02363939732400002,-0.06316560506820003,-1.574136275052,-5.65743150711,-10.206280326842,-12.09974994661,-9.247781562806,-7.092270469664001,-3.5060053825400006,-1.0565128475430001,0.65602099895475
R.Index_D_d_x,-0.04723060578106001,-0.09573438614616,-0.09927415847775999,-0.10116328895084,-0.11411758363239999,-0.10541298836476001,-0.12124821245672002,-0.1355740129948,-0.11733492761859998,-0.1317231118678,-0.14050421118740003,-0.1306954279542,-0.1570245027544,-0.13442046195240004,-0.1348149508238,-0.12798739820718003,-0.1311351239682,-0.1642009139062,-0.22119105458279997,-0.2455643177032,-0.2338896214964,-0.2302731275558,-0.24250459074979996,-0.27788161039380005,-0.283846527338,-0.2898005247116,-0.29468165636059995,-0.26921398043640005,-0.265156674385,-0.2481462806464,-0.218017026782,-0.203366917372,-0.26528433561320003,-0.2841623723508,-0.3049185037614,-0.31416149735439997,-0.3246664330365
R.Index_D_d_y,0.7027065873148001,0.702016174793,0.7093987822532,0.7007887601852,0.7176853895190001,0.7021841883659999,0.7441302061082,0.7851043105124,0.7508225440978,0.776146531105,0.7945044994356001,0.7808010101317999,0.8200655460358,0.7788948059081999,0.7871125340462,0.7682241678238,0.7664516687394001,0.8188158273696,0.8997414231301999,0.9298718810081998,0.9224463939668001,0.9188448071477999,0.9327744483946001,0.950929093361,0.9459575653076001,0.9438256740567998,0.941513645649,0.9383939981459999,0.9411755681038001,0.9270572900771998,0.9026988863945998,0.8998030662536,0.9518557190894,0.9522591352463999,0.9509263515472,0.9491775393488,0.94354926049725
R.Index_D_d_z,0.6923979043962,0.7034912228586,0.6976093053815999,0.7047886013985999,0.6866295099258,0.7023244738580001,0.6526811599729999,0.6043186306952,0.649768614769,0.6164931893347999,0.5905285358425999,0.6096831321716001,0.550282204151,0.610920357704,0.5982177734374,0.6232468366624,0.6241658568381999,0.5490761756898,0.37186352610600004,0.2737332582476,0.3068792402746,0.3204577505592,0.24291210323579998,0.135340821743,0.15676888525479998,0.15869732499119998,0.1557185500858,0.2159335315226,0.20909445285800002,0.2795602709054,0.3705797851086,0.3710642427206,0.15342648923399999,0.11008856445547999,0.051216987520439995,-0.0022007896215608,-0.0636820150539
R.Middle_M_s_x,46.28771972658,43.79131011964,43.00711441038,42.81400756836,42.5543571472,42.30394134522,42.299832153320004,42.33666381836,42.57062301638,42.95395355224,42.98491516112,42.90791168214,42.888471984839995,43.31579360962,44.42245483398,45.09167938232,44.92018508912,44.473326110820004,44.498469543460004,44.84916534424,44.97054901124,45.0564575195,45.07429656981999,45.06220932005999,45.021369171139995,45.02227859496,44.57128143312001,43.798620605459995,43.2036201477,42.515789032,42.19714279174,42.398284912099996,42.48680038452,42.74954986572,43.11624984742,43.163021087619995,42.989662170425
R.Middle_M_s_y,179.4112121584,187.6805297852,188.45528869639998,189.0080810546,189.2704864504,190.0241485594,190.6392791746,190.624182129,190.4740722656,190.2630889892,190.1058074952,190.10602722180002,190.06847839339997,190.0984558104,190.4469055174,190.67205505380002,190.4277404784,190.73155517600003,190.6852722168,190.817678833,190.7649505616,191.02228088380002,191.48644104000002,191.3781463622,191.11334838860003,190.7454193116,190.1081817628,189.691546631,188.7573089598,188.46316528320003,188.9581054688,189.9430114746,190.2073333742,190.14429016120002,190.0899475098,190.3098480224,190.6600990295
R.Middle_M_s_z,86.50934295656,90.47147979734,90.64680480958,90.6279724121,90.59967803955999,90.57744903566001,90.59092712402,90.59935607907998,90.71715240478,90.89565582276,90.94967956539999,91.15825653076,91.38334655759999,91.55088043214002,91.34459381104001,91.0422454834,90.9101119995,91.17913665772001,91.24980773926,91.26795043944,91.08958740232,90.84255218504002,90.60911560058,90.3767730713,90.276133728,90.14860382082,89.60902404784,88.51565399172,87.4740661621,87.06458587645999,86.81106414796001,86.45289001465999,86.43095855714,86.72364044188001,86.90740203855998,86.98053588868001,87.05099487305
R.Middle_M_e_x,25.195032882699998,21.794382858280002,21.055550003039997,20.993510818500003,20.758169937140003,20.55222549438,20.359992218,20.18833885192,20.38088035584,20.6475715637,20.779647827140003,20.86567382814,20.93109970094,21.423935699459996,22.41973571776,23.2374294281,23.126219940160002,22.293819046019998,22.43673057556,22.81984977724,22.93015251158,22.815826034540002,22.57019729616,22.36147155762,22.22856864928,22.1514125824,21.854370880140003,21.250651931759997,20.9900478363,20.418289184579997,20.041009521499998,19.863285827639995,19.78103752138,19.86969070434,20.03376464844,20.08055267336,20.028876781475
R.Middle_M_e_y,166.53003845220002,177.4003631592,177.72784729,178.4090087892,179.0441406252,179.51814575199998,179.7072387696,179.5263885498,179.535119629,179.4593658446,178.7893280028,178.7372497558,178.89783935539998,179.144821167,179.65019531240003,179.80558776840002,179.561026001,179.1139984132,178.9338287354,178.8238464356,178.789981079,179.0681762694,179.40112915039998,179.26203308120003,179.12426757839998,179.02098693839997,178.369897461,177.68815917939997,177.50510559079999,176.99640197760002,177.29582824739998,177.800506592,178.01905212399998,178.0774963378,177.9720916746,178.15606689439997,178.336780548
R.Middle_M_e_z,28.971239089980003,30.737601089480002,30.974415588380005,30.884774780279997,30.78258590698,30.79257888794,30.951485824599995,31.067546844499997,31.171490478520003,31.3687778473,31.480550765980002,31.6382499695,31.794430541999997,31.897665786740003,31.70358352658,31.359351730339995,31.20532913208,31.758372497559996,31.81147003172,31.86592178344,31.68785667418,31.511309814460002,31.4041130066,31.25301780702,31.161935424800003,31.0114215851,30.41543045044,29.310561370840002,27.995982742320003,27.583972167960003,27.390341186519997,27.27124977112,27.32396087646,27.65886802674,27.93198051452,28.0125671387,28.070614814775
R.Middle_M_d_x,0.3333051323892,0.3411401808262,0.34043667912459996,0.33840401172620005,0.3380269944666,0.33733729720100003,0.3402548253536,0.3434881329538,0.34413045644760004,0.34593936800939995,0.3443712413312,0.3418428838252,0.34052674174299996,0.3395107090472,0.3412299990654,0.33892747163739995,0.337992531061,0.343971735239,0.3421453177932,0.3416424751282,0.34181432724,0.344919681549,0.3490056693554,0.3520552694798,0.35348299741739997,0.3546936929226,0.3523060679436,0.3496860265732001,0.34450002908719995,0.342699933052,0.34360923767099993,0.34948490858080006,0.35213319659240006,0.35483314991000003,0.3579756021498,0.3579753220082,0.35608821362275
R.Middle_M_d_y,0.209398972988,0.15943035185340002,0.16636693775640002,0.1643761187792,0.1585956692698,0.1629327356816,0.1695399612188,0.17211054563500003,0.1696471601726,0.16754994392380002,0.17550205588319998,0.1763131141664,0.1732402801514,0.16987486183640002,0.167441186309,0.1685230225326,0.16852685511100002,0.1801713228224,0.182247710228,0.1860068053008,0.1857142716646,0.1853906840084,0.1874255120754,0.18790320754019998,0.1859331071378,0.181828802824,0.1820436269044,0.1861549913882,0.174505224824,0.17783274352560002,0.18086486458759998,0.1883125066756,0.18902242183699997,0.1871383219958,0.1879302322864,0.1884873718024,0.19111665338275002
R.Middle_M_d_z,0.9101115584374,0.926385116577,0.9254315257074,0.9265296816826,0.9276756405827999,0.9271758794784001,0.9249205112456,0.9232512950898,0.9234661340716,0.9231748223303999,0.9222792744634001,0.9230682969094,0.9241369605062,0.9251341462134001,0.9249448657036001,0.9255944252015998,0.9259338855742001,0.9215292096135999,0.9218017101286,0.921238613129,0.921233999729,0.9201408505438,0.918183016777,0.916923034191,0.9167747616770001,0.9171312212944001,0.9180060744284001,0.9181844234466,0.9224181175232001,0.9224573969842,0.9215285181999999,0.917820763588,0.916663146019,0.9160082340240001,0.914622592926,0.9145069479942001,0.9146994650365
R.Middle_P_s_x,25.195032882699998,21.794382858280002,21.055550003039997,20.993510818500003,20.758169937140003,20.55222549438,20.359992218,20.18833885192,20.38088035584,20.6475715637,20.779647827140003,20.86567382814,20.93109970094,21.423935699459996,22.41973571776,23.2374294281,23.126219940160002,22.293819046019998,22.43673057556,22.81984977724,22.93015251158,22.815826034540002,22.57019729616,22.36147155762,22.22856864928,22.1514125824,21.854370880140003,21.250651931759997,20.9900478363,20.418289184579997,20.041009521499998,19.863285827639995,19.78103752138,19.86969070434,20.03376464844,20.08055267336,20.028876781475
R.Middle_P_s_y,166.53003845220002,177.4003631592,177.72784729,178.4090087892,179.0441406252,179.51814575199998,179.7072387696,179.5263885498,179.535119629,179.4593658446,178.7893280028,178.7372497558,178.89783935539998,179.144821167,179.65019531240003,179.80558776840002,179.561026001,179.1139984132,178.9338287354,178.8238464356,178.789981079,179.0681762694,179.40112915039998,179.26203308120003,179.12426757839998,179.02098693839997,178.369897461,177.68815917939997,177.50510559079999,176.99640197760002,177.29582824739998,177.800506592,178.01905212399998,178.0774963378,177.9720916746,178.15606689439997,178.336780548
R.Middle_P_s_z,28.971239089980003,30.737601089480002,30.974415588380005,30.884774780279997,30.78258590698,30.79257888794,30.951485824599995,31.067546844499997,31.171490478520003,31.3687778473,31.480550765980002,31.6382499695,31.794430541999997,31.897665786740003,31.70358352658,31.359351730339995,31.20532913208,31.758372497559996,31.81147003172,31.86592178344,31.68785667418,31.511309814460002,31.4041130066,31.25301780702,31.161935424800003,31.0114215851,30.41543045044,29.310561370840002,27.995982742320003,27.583972167960003,27.390341186519997,27.27124977112,27.32396087646,27.65886802674,27.93198051452,28.0125671387,28.070614814775
R.Middle_P_e_x,25.271508789060004,24.02112808228,23.235947036760003,23.209678268439998,22.8758895874,22.48662223816,21.958942794800002,22.04876327514,22.20255088806,22.59625358582,23.033652496319995,23.13696975708,23.1774280548,23.58614387512,24.301556396480002,24.7445766449,24.82640533446,25.056302261360003,25.09784240724,25.275294113159998,25.23055992124,25.11773796082,24.47362136838,24.453137207039997,24.74461402894,24.945255660999997,24.9406021118,24.0433040619,23.527750396740004,23.142110061640004,22.604745483400002,21.799068832400003,21.805368042,22.25832405092,22.724459838859996,22.6669418335,22.580935001375
R.Middle_P_e_y,124.44249572752001,133.7614196778,134.0735473632,134.7536163332,135.3878997802,135.830682373,135.9817016602,135.8341522216,135.85025024420003,135.7989410402,135.14168396020003,135.0992156984,135.2511718748,135.4972045898,135.99238891600004,136.10850524899996,135.8740386962,135.4616119384,135.2580505372,135.13107604980001,135.0902557372,135.367956543,135.646746826,135.5192443848,135.43151550279998,135.3751190188,134.7570404052,134.006326294,133.8335510256,133.29881286639997,133.55327758779998,133.9783477782,134.2138458252,134.32684936520002,134.2767974852,134.46127319340002,134.62163925200002
R.Middle_P_e_z,23.796280670159994,24.98999519346,25.3258331299,25.25897254946,25.127075195299998,25.319866180420004,25.672084426879998,25.601766204839997,25.63322639468,25.68264999388,25.810968017580002,25.90035743716,26.1124549866,26.19088020324,25.97887191772,25.82355728148,25.64719429016,26.356196975720003,26.55151786802,26.6435901642,26.453002929680004,26.282137680060004,26.48112831116,26.304557037359995,25.969588088979997,25.57239761352,24.872573089579998,24.16781196594,22.63875732424,22.5390460968,22.66367149354,23.003240966779998,22.923641204840003,22.9143737793,22.85000190736,22.871726226820005,23.087140560149997
R.Middle_P_d_x,0.005411764979279997,-0.05052487552166,-0.049473238736400006,-0.050284866988660006,-0.048051083833,-0.043891484290340003,-0.0362802118063,-0.04221305251122,-0.04133373126388,-0.04421562477948,-0.0511433929205,-0.051535739749679996,-0.05096921846272,-0.0490605317056,-0.04269853234292,-0.03419718779622,-0.038577230274680005,-0.06268078461288,-0.06038066297769999,-0.055714063346399986,-0.05219627395269999,-0.052230411022900006,-0.04318871498108,-0.04745992422102,-0.05708910301328,-0.0633923329413,-0.07002662420271999,-0.06336531564594,-0.05758050829171999,-0.06180352568626,-0.05817120745778,-0.04392294287682,-0.045932088792339995,-0.05419812202452,-0.061051911860719996,-0.058685213327399996,-0.057906237430875
R.Middle_P_d_y,0.9862453341484001,0.990168130398,0.9905166625977999,0.990541410446,0.9905606269835999,0.9912690401076001,0.9921330690384,0.9913773417473999,0.9912103056907998,0.9906557321548,0.9903655409812,0.9901476621627999,0.9903434276582,0.9903649926186,0.9905961394312,0.991487312317,0.9912583231926,0.9904732823369999,0.9910040140154,0.9913895010948,0.9915473341941998,0.9915585279464001,0.9927874565126,0.9925245404246,0.9913891434667998,0.9903252959252,0.9895762443541999,0.9911414027212,0.9909082055094002,0.9914987802505999,0.9925191402435999,0.994325375557,0.9939407706261999,0.992702758312,0.991446840763,0.9914355993268,0.9918971806762501
R.Middle_P_d_z,0.11889948099852002,0.1304132461548,0.128166410327,0.1276495248076,0.12832360863679998,0.124175916612,0.11978969275979998,0.1240186274052,0.125663292408,0.129018327594,0.1286429017782,0.1301928669214,0.12892409563040003,0.1294870376588,0.1298937708138,0.1256072431804,0.1261141568422,0.12257544249279999,0.11934838891020001,0.118494771421,0.1187789008022,0.1186499819158,0.11170258074999999,0.11228064894680001,0.11781443208459999,0.1234115213156,0.12576750069860002,0.11668905466799999,0.1215555220842,0.11446942836059999,0.1072482049466,0.09684117585419999,0.09984331578007999,0.10765263736240001,0.115310166776,0.1166457667946,0.11307510361074999
R.Middle_I_s_x,25.271508789060004,24.02112808228,23.235947036760003,23.209678268439998,22.8758895874,22.48662223816,21.958942794800002,22.04876327514,22.20255088806,22.59625358582,23.033652496319995,23.13696975708,23.1774280548,23.58614387512,24.301556396480002,24.7445766449,24.82640533446,25.056302261360003,25.09784240724,25.275294113159998,25.23055992124,25.11773796082,24.47362136838,24.453137207039997,24.74461402894,24.945255660999997,24.9406021118,24.0433040619,23.527750396740004,23.142110061640004,22.604745483400002,21.799068832400003,21.805368042,22.25832405092,22.724459838859996,22.6669418335,22.580935001375
R.Middle_I_s_y,124.44249572752001,133.7614196778,134.0735473632,134.7536163332,135.3878997802,135.830682373,135.9817016602,135.8341522216,135.85025024420003,135.7989410402,135.14168396020003,135.0992156984,135.2511718748,135.4972045898,135.99238891600004,136.10850524899996,135.8740386962,135.4616119384,135.2580505372,135.13107604980001,135.0902557372,135.367956543,135.646746826,135.5192443848,135.43151550279998,135.3751190188,134.7570404052,134.006326294,133.8335510256,133.29881286639997,133.55327758779998,133.9783477782,134.2138458252,134.32684936520002,134.2767974852,134.46127319340002,134.62163925200002
R.Middle_I_s_z,23.796280670159994,24.98999519346,25.3258331299,25.25897254946,25.127075195299998,25.319866180420004,25.672084426879998,25.601766204839997,25.63322639468,25.68264999388,25.810968017580002,25.90035743716,26.1124549866,26.19088020324,25.97887191772,25.82355728148,25.64719429016,26.356196975720003,26.55151786802,26.6435901642,26.453002929680004,26.282137680060004,26.48112831116,26.304557037359995,25.969588088979997,25.57239761352,24.872573089579998,24.16781196594,22.63875732424,22.5390460968,22.66367149354,23.003240966779998,22.923641204840003,22.9143737793,22.85000190736,22.871726226820005,23.087140560149997
R.Middle_I_e_x,33.81960830690001,34.58148498534,33.7358734131,33.462474822999994,33.097271728500004,32.543685150159995,31.76793632506,32.018950653059996,32.14099884034,32.571467590320005,33.08053665159999,33.31497497558,33.49409179688,33.79422073364,34.19577713012,34.30935745238,34.55843963622,35.976221466060004,36.16852798462,36.100410461420005,35.97158889772,36.033332824700004,35.5178855896,35.69655990602,36.20381851196,36.54268951414,36.56409301758,35.500205993639995,34.64194030762,34.07818603516,33.4073310852,32.58765945434,32.65297164918,33.27930984496,33.87520217896,33.803868103039996,33.73067092895
R.Middle_I_e_y,116.45494842526,125.8094711304,125.98194122319998,126.68197631820001,127.36750793460001,127.8354629516,127.83482818600001,127.6217575074,127.58320617680002,127.47138519299999,126.84801940900002,126.7686111452,126.9401687622,127.26294403060001,127.93611602780001,128.1901428224,128.03208160379998,127.8513305664,127.6992248536,127.5382232666,127.471369934,127.76460113540001,127.97582550060001,127.7640991212,127.6822265624,127.6677200316,127.197557068,126.5929016116,126.2451766966,125.9096588136,126.2155685428,126.5350128176,126.62500762940002,126.61313476560001,126.4647201538,126.6304367066,126.83992195125
R.Middle_I_e_z,45.866414642340004,47.37933578492,47.693739318860004,47.74824600218,47.649067688,47.92425308226001,48.33171615599999,48.167083740239995,48.19271850586,48.20366058351999,48.31250457762,48.32927856446,48.48525314330001,48.6415626526,48.63348693848,48.6677581787,48.4459640503,48.690835571280005,48.83012619018,49.03135833739999,48.87242660524,48.62236785888,48.734791564940004,48.4287223816,47.98504028318,47.53017349244,46.86766815184,46.29979782104,44.885581207280005,44.9409286499,45.14722900388001,45.458650207519995,45.301903533940006,45.16474685668,45.001268768319996,45.02335891724,45.24966526032501
R.Middle_I_d_x,-0.33156460076567995,-0.4061527252196,-0.403828549385,-0.39432390928280003,-0.39311571121199995,-0.3867959797382,-0.37725520133979995,-0.3834547460078,-0.38223400712039995,-0.3836480557918,-0.38640450239159996,-0.39144741296779995,-0.39678026437740005,-0.3926039755342,-0.38053303360960006,-0.3678627192974,-0.374295347929,-0.4199815034868,-0.4257800281048,-0.41633540391900004,-0.41310141086580004,-0.4198152303694,-0.4247638702394,-0.43242351412780006,-0.44072251319879996,-0.44603884816160005,-0.4470410108566,-0.44063394665699995,-0.42745320796939995,-0.42060291767100005,-0.41546888351460004,-0.41493060588840003,-0.41720024943360007,-0.42386857271180006,-0.4288590312002,-0.4283276498316,-0.4288202896715
R.Middle_I_d_y,0.31963059902220003,0.30583298802380005,0.311204236746,0.3104363441468,0.3084653377534,0.3074972093104,0.3133298397064,0.31584980487840003,0.3179515898228,0.32027891278260007,0.318975442648,0.3203961372374,0.31964229345319994,0.3166907429696,0.3098453104496,0.30454125404339993,0.3016027212142,0.29269241094599996,0.2907134413722,0.2920221149922,0.29302335381480005,0.29242606163,0.2950246572494,0.2982639074326,0.2980386734007999,0.2964275896546,0.2907387256624,0.2851212859154,0.29184986948959996,0.28418784141540004,0.2822092592716,0.28627163171779996,0.29186770915980004,0.2966704845428,0.30045353770259997,0.3011750042438,0.2992858588695
R.Middle_I_d_z,-0.878303849697,-0.8610970020291999,-0.8602726101874,-0.8649404048920001,-0.8661988139154,-0.8693677544594,-0.8714924573899999,-0.8678651690485999,-0.8676409959794,-0.8661610603332001,-0.865412080288,-0.8626192450524,-0.860460817814,-0.8634561777114002,-0.8712994694712,-0.878590941429,-0.8768437385560001,-0.8589930891992001,-0.8568382024763999,-0.861036503315,-0.8622540235519999,-0.859208226204,-0.8558788537976,-0.8508983254432,-0.8467171907423999,-0.8444989800452,-0.8459342598912001,-0.85119907856,-0.8556157588958,-0.8615793466568,-0.8647206068039999,-0.8636379837989999,-0.8606708884237999,-0.8557522892951999,-0.8519406557082,-0.8519547104836,-0.8523735702037499
R.Middle_D_s_x,33.81960830690001,34.58148498534,33.7358734131,33.462474822999994,33.097271728500004,32.543685150159995,31.76793632506,32.018950653059996,32.14099884034,32.571467590320005,33.08053665159999,33.31497497558,33.49409179688,33.79422073364,34.19577713012,34.30935745238,34.55843963622,35.976221466060004,36.16852798462,36.100410461420005,35.97158889772,36.033332824700004,35.5178855896,35.69655990602,36.20381851196,36.54268951414,36.56409301758,35.500205993639995,34.64194030762,34.07818603516,33.4073310852,32.58765945434,32.65297164918,33.27930984496,33.87520217896,33.803868103039996,33.73067092895
R.Middle_D_s_y,116.45494842526,125.8094711304,125.98194122319998,126.68197631820001,127.36750793460001,127.8354629516,127.83482818600001,127.6217575074,127.58320617680002,127.47138519299999,126.84801940900002,126.7686111452,126.9401687622,127.26294403060001,127.93611602780001,128.1901428224,128.03208160379998,127.8513305664,127.6992248536,127.5382232666,127.471369934,127.76460113540001,127.97582550060001,127.7640991212,127.6822265624,127.6677200316,127.197557068,126.5929016116,126.2451766966,125.9096588136,126.2155685428,126.5350128176,126.62500762940002,126.61313476560001,126.4647201538,126.6304367066,126.83992195125
R.Middle_D_s_z,45.866414642340004,47.37933578492,47.693739318860004,47.74824600218,47.649067688,47.92425308226001,48.33171615599999,48.167083740239995,48.19271850586,48.20366058351999,48.31250457762,48.32927856446,48.48525314330001,48.6415626526,48.63348693848,48.6677581787,48.4459640503,48.690835571280005,48.83012619018,49.03135833739999,48.87242660524,48.62236785888,48.734791564940004,48.4287223816,47.98504028318,47.53017349244,46.86766815184,46.29979782104,44.885581207280005,44.9409286499,45.14722900388001,45.458650207519995,45.301903533940006,45.16474685668,45.001268768319996,45.02335891724,45.24966526032501
R.Middle_D_e_x,38.641873550419994,39.997302246080004,39.1645500183,38.7308364868,38.35617294308,37.76819458008,36.976759338380006,37.26488037108,37.373628997820006,37.78904266358,38.26756362914,38.57195510862,38.83842468260001,39.08045272824,39.3481437683,39.37055892942,39.66482238768,41.506430053719995,41.81550292968,41.66685104368,41.52103881834,41.664542388899996,41.338416290279994,41.598181152340004,42.10802078246,42.42107467652,42.34071731566,41.245213317899996,40.22929611206,39.4896560669,38.799227905280006,38.182328033459996,38.27901687622,38.91366119384,39.506764221219996,39.45076522826,39.401047706599996
R.Middle_D_e_y,123.24932708729997,133.45052795400002,133.54047241220002,134.264355469,134.98760376,135.4576629638,135.361871338,135.0622772214,135.01622314460002,134.875262451,134.2491821286,134.16239013659998,134.35982666019999,134.7162078858,135.4260894776,135.69511108400002,135.5461273192,135.5003204344,135.3873748776,135.1824432372,135.1245941162,135.4925933838,135.7602081298,135.52533264180002,135.44028930660002,135.46938476580002,135.1008270264,134.6331085206,134.2684539794,134.1120666502,134.46405029299996,134.7670837402,134.7620635986,134.6553131104,134.41427917480001,134.5652770996,134.80409240725
R.Middle_D_e_z,60.18171920776001,61.78492507934,62.13800125122,62.239244079600006,62.12378387452001,62.410321044919996,62.87301940918,62.73960952760001,62.773860931419996,62.8050086975,62.92609710695999,62.92155838012,63.03264083862,63.19296875,63.21402969362,63.27242584227999,63.030000305179996,63.048239135740005,63.12149047852,63.37776260378,63.220647430439996,62.89836654664,62.90370712278,62.5770072937,62.13399276734,61.665875244160006,60.988740539540004,60.356419372560005,59.01508178710001,59.0360961914,59.22297821046,59.464744567859995,59.35093841552,59.26498794558,59.155004119859996,59.179280090320006,59.379732131975004
R.Middle_D_d_x,-0.2880339086054,-0.3151928186418,-0.315941309929,-0.306611150503,-0.30606058836,-0.3040589988232,-0.30314610004439996,-0.30530564785,-0.3045316517352,-0.3036554574966,-0.30187757611280003,-0.3059487581252,-0.3110325753688,-0.30765118002879993,-0.29986042380340006,-0.2945547282694,-0.2971842229368,-0.3218502879144,-0.32864590883260003,-0.32395896911640004,-0.3229700684547999,-0.3277284026146,-0.3387466669082,-0.34346600174899994,-0.34361615777,-0.34211366772639995,-0.3361913561822,-0.33435128331180003,-0.32517619133,-0.31493989229200003,-0.31380075812339997,-0.32560178637500004,-0.3274278223514,-0.327911287546,-0.3277489483356,-0.32864136099820007,-0.3300078734755
R.Middle_D_d_y,-0.40317258536820005,-0.4446985840798,-0.43989583849919994,-0.441283673048,-0.4434787631036,-0.44360117316260006,-0.4380632281302,-0.4330276548862,-0.4325910508630001,-0.43089513182639994,-0.43073711395279995,-0.43030741810780004,-0.4318135380744,-0.43376933336259993,-0.4359058260918,-0.43677847385400004,-0.4373067855832001,-0.4451603472234,-0.4474394023418,-0.44488279223439997,-0.4454067289826,-0.4497581779958,-0.45304006934179997,-0.45169280767440007,-0.4515081822872,-0.4540458202362,-0.45995911955839996,-0.4679286420346,-0.4669433772564,-0.4773685216904,-0.48004995584480004,-0.47909485697739995,-0.47356507182099994,-0.4680434167386,-0.4626530826092,-0.461796396971,-0.46350340545175
R.Middle_D_d_z,-0.8634127974512001,-0.8383847117424,-0.8406356215475999,-0.8433554649354,-0.8424079418182,-0.8430684924124,-0.846283197403,-0.8481002688408001,-0.8486018061636,-0.8497777104376001,-0.8504902362822,-0.8492499232294,-0.8466372728347998,-0.8468711018562001,-0.8485669136046001,-0.8499708771706,-0.8487701773644,-0.8355805039404001,-0.8317371010781999,-0.8349404335021999,-0.835045993328,-0.8308428645133998,-0.8246108412742,-0.8234101653097999,-0.8234488725664001,-0.8226777911186002,-0.8218264222146001,-0.8180754542349999,-0.8223169207572001,-0.8203187823296,-0.8191886544225999,-0.8151348352433999,-0.8176338434218,-0.8206141233443999,-0.8237273693084,-0.8238544225694,-0.8223498016597499
R.Ring_M_s_x,56.26162719726,53.87978897096,53.097831726079995,52.9223144531,52.67503128054,52.44012603758,52.441299438479994,52.440544891360005,52.674906921399995,53.041702270500004,53.05661087036,52.9849479675,52.97309188843999,53.4154220581,54.537890625,55.24661865234,55.066131591819996,54.496449279800004,54.5317718506,54.899810028080005,55.03069305422,55.09652633667999,55.1141494751,55.070442199700004,54.9912261963,54.96617279054,54.507814025900004,53.7744781494,53.2369682312,52.55781173706,52.25064697266,52.45554809572,52.52137527466,52.742214202899994,53.06517410280001,53.11559753419999,52.953746795675
R.Ring_M_s_y,180.50502319339998,189.56326599119998,190.30829772939998,190.8409820556,191.0869659426,191.7629577636,192.2485198976,192.31595153799998,192.1615448,191.99353027339998,191.9020507814,191.93355712899998,191.90968627939998,191.9152404786,192.16445922860004,192.2553588866,192.0763793944,192.71487121579997,192.65590515139996,192.70906372079997,192.61467590360002,192.8878479004,193.2479675294,193.1998077394,193.0713500976,192.8020263674,192.2423126218,191.70725402859998,190.7178985596,190.41046142579998,190.8210601808,191.61263122559998,191.9093414308,191.9717742922,192.0206481934,192.22281799319998,192.554496765
