,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
R.Middle_D_e_x,-2.6341064453119998,-4.348441648484,-3.0199259757979995,2.5714160799993997,12.295558929452,15.070711898799999,9.405462265010001,7.7899101257300005,7.697030544282001,4.869850397112001,0.7883640732608999,4.142921113968,4.82995929718,3.496104240416,4.13764705658,4.536944007872,4.9473445892340004,5.5500630378719995,6.337966918945999,6.971257019042,7.355983352664,7.320907497407999,7.130300903317999,5.795055198668,6.176061534882,5.074286460874,4.3795873641980005,4.18801832199,4.790224456784,4.8136677742
R.Middle_D_e_y,218.5979766846,244.8460266112,252.95753784159996,243.51420288079998,229.2834533692,220.56918640119997,213.2150421146,212.26140441900003,218.3290100096,231.1617065428,234.6978881836,234.4415130616,230.873590088,224.47490539540004,221.2210510254,222.9980712894,224.20888671880002,224.84702453640003,224.986862183,225.226889038,226.10415954599998,226.71772766140003,225.8273529054,224.2416534424,226.9512634278,231.358932495,232.6727172852,231.69108581540004,230.44257507339998,229.79582977299998
R.Middle_D_e_z,-87.20176086426,-82.13847656252,-88.86023101807999,-106.33805084219998,-112.47899932859998,-127.265779114,-131.8390625,-137.1125488282,-141.60869140639997,-101.20137023929999,-103.39327392575998,-139.4004180906,-143.13211975079997,-137.9195953368,-137.6317535402,-136.47721557620002,-135.65207214360004,-135.3328704834,-135.16401062,-134.4329681396,-133.0816375732,-130.442831421,-125.219682312,-118.000668335,-112.1063156126,-107.97703857439998,-107.0872085572,-107.2983703612,-108.1181045534,-109.1814689635
R.Middle_D_d_x,0.359491917491,0.3904370605946,0.3668331623076,0.21385280936947998,-0.09932333761816399,-0.19509200751780004,-0.19559181332599998,-0.22269066572180002,-0.1975513905288,-0.16320566386,-0.2076992690564,-0.1551195412872,-0.17800071835499998,-0.19796449244019998,-0.17452608942980002,-0.1624328762292,-0.159353405237,-0.16531486213240001,-0.1679473459722,-0.1578470349312,-0.15290001332779998,-0.15844045281400002,-0.15864964127540002,-0.1485182732344,-0.1455982625486,-0.17361319363099997,-0.18084175288680002,-0.1740404456854,-0.1629766196012,-0.15746311843400002
R.Middle_D_d_y,0.8937700986861999,0.9134835600852,0.926613843441,0.841443991661,0.20221019685269997,-0.19492916315800002,-0.2883049488068,-0.2507082790136,-0.2020108640194,-0.032788731623434,-0.06367741823196,-0.13682064414026002,-0.18251741230500002,-0.1701540380716,-0.16520205140119998,-0.168684604764,-0.1755899131298,-0.1617390185594,-0.1432391941548,-0.1425522804262,-0.1524362921716,-0.16195840537540002,-0.1710592150688,-0.18446605801559995,-0.20254780352100005,-0.2188318789006,-0.2242580413818,-0.23287406265719998,-0.24038747847080005,-0.24110543727849998
R.Middle_D_d_z,0.19529453069000002,0.1139149293304,0.055415570735960006,-0.41538043320159995,-0.9513963699342,-0.958749806881,-0.9370838522913999,-0.942073857784,-0.9576816201212001,-0.9850720882417999,-0.9759962320328001,-0.9778567552568,-0.9668535113336001,-0.9653020977976,-0.9706648349764002,-0.9721889019012,-0.9714784979817999,-0.9728433012964001,-0.9753279328346001,-0.9771088123322,-0.9764107227326001,-0.9739807724953999,-0.9723967790602,-0.9715325117112,-0.9683367609975999,-0.9601719260216001,-0.9575908541678,-0.9567998290062001,-0.9568921804427999,-0.9576390981675
R.Ring_M_s_x,55.21301269531999,54.92443618774,52.4216583252,49.38570861816,45.46991119386,41.96794509888,36.91662826538,35.23504257204,34.940544891360005,34.4258506775,34.66827774046,35.24065704346,34.28041534423999,34.2239883423,35.96659164426,36.70652389526,37.139664459239995,37.95688247684,38.90141372682,39.34179077148,39.04456558228,39.19292984008,40.10879516602,41.106748962400005,40.79282302856,39.67521209716,39.16230087282,39.242139434820004,39.486862182619994,39.646556854249994
R.Ring_M_s_y,241.65640869139997,248.8194519044,255.3112640384,258.283129883,255.77600402820002,248.5754760744,242.4096435546,242.38417053220002,248.0195281982,259.2020996094,262.8901000978,264.589501953,262.563458252,256.83452148460003,252.8635101316,254.095550537,255.3343444824,256.3024597166,256.76334838860004,257.33752441400003,258.5616760254,259.02197876,259.7778991698,261.0367187498,263.59073486299997,266.8733947752,267.798187256,266.7003417968,265.837194824,265.61926269549997
R.Ring_M_s_z,16.597394180302,21.98832740782,14.183369636525999,-18.69522709844,-59.855160522439995,-89.17594146728,-98.42458190917999,-103.05434112539999,-104.49613800046,-58.143139648420004,-61.63620529174,-97.69520568834,-104.2294525148,-99.76941528326002,-99.04927673339999,-97.98389282225999,-97.52870941162,-96.86876678466,-95.93852081297999,-94.73462066654,-93.63935089112,-91.68472137452,-87.19742889403999,-80.73203887940001,-74.98301086428,-71.67304534912,-71.04050140380001,-71.34766540528001,-72.03136444091999,-73.02376937865
R.Ring_M_e_x,50.48023300172001,51.199098968499996,50.45133895874,51.47547988891999,51.43375701904,50.409486389159994,45.007187652599995,42.6177093506,43.061315917959995,40.812606811520006,38.138778686520006,42.6352798462,42.28847656250001,41.08549728394,42.668524932859995,43.414781188960006,43.74571609498,44.511128997819995,45.14729232788001,45.607847595219994,45.569688415520005,45.56090774538,45.18355178834,44.279431915299995,44.11279449464,42.86985931396,42.25484390258,42.39255905152,42.9217628479,43.04182815554999
R.Ring_M_e_y,249.942578125,268.17011718739997,276.3175964358,277.05159301760006,268.07822265640004,253.89759826660003,244.5959503174,245.06116027840002,252.11016845699996,268.30009765619997,269.78790283179995,267.7601257324,263.9794799804,257.5116821288,254.0573394776,255.61325378400002,256.78489379900003,257.4530395508,258.187664795,258.9303405762,260.09642334,260.3102905272,259.95333862300004,258.63099975579996,261.4472106932,264.6946838376,265.5260192872,264.177429199,263.112963867,262.531890869
R.Ring_M_e_z,-35.097184753419995,-30.683762359619998,-37.9428279877,-71.62996826174,-114.37459106463999,-144.4859802246,-154.0364868162,-158.74461975100002,-159.9841125486,-113.24639282219998,-117.33557434059999,-153.34071960440002,-159.8748046874,-155.58615417480001,-154.87809753399998,-153.8038757324,-153.3628692626,-152.715722656,-151.8145812988,-150.60377197260001,-149.48077392579998,-147.54958190940002,-143.203277588,-136.8317474364,-131.08533630379998,-127.78211059559999,-127.1515975952,-127.4448898316,-128.10249633799998,-129.07850646949998
R.Ring_M_d_x,0.08416107594974001,0.06623719707132,0.035032645240426,-0.03715652432291801,-0.10603829324248,-0.15009217858340002,-0.1438516497612,-0.131265205145,-0.1443888306618,-0.11355772316450001,-0.06170615553858,-0.13147778064020002,-0.14238482713700001,-0.12199891358599999,-0.1191616266968,-0.1192740753294,-0.11745683252800002,-0.1165357336402,-0.11105289161199998,-0.11141166239980001,-0.11601790338759999,-0.1132238402962,-0.09023012369868,-0.05641089901326,-0.059029714763160004,-0.05680142268539999,-0.05498599261046,-0.05601505339146,-0.06107317581772,-0.06036856025455
R.Ring_M_d_y,-0.147285747528,-0.3440584719182,-0.37349650859820005,-0.3337067842484,-0.2187357455492,-0.09462832584986,-0.03887294083836,-0.047597381472599995,-0.07273235023016,-0.161764115095,-0.1226442232728,-0.056374285370099995,-0.02517713177948,-0.012040042784052,-0.021226508915420002,-0.026985048502700004,-0.025791038200280003,-0.0204575251788,-0.02532461285594,-0.028320569172499997,-0.02728809453546,-0.022906424663940002,-0.0031193463597379996,0.04277413487435999,0.03811226189138,0.038737887144080003,0.04039957150818001,0.044857860356559996,0.048437336087240004,0.0548940487206
R.Ring_M_d_z,0.9192042589186,0.9365196585658,0.9268135070801999,0.9411895751953999,0.9693656444548001,0.9834228038785999,0.988789987564,0.9901836276054,0.9865865707397999,0.979746198654,0.9903452157974,0.9893876552581998,0.9893847703934,0.9924320578572001,0.9926468610766002,0.9924897789952001,0.9927417993548,0.9929693698884,0.9934868216514001,0.9933639645576001,0.9928709387779999,0.9932876825334,0.9957944869996,0.9974633574485999,0.9975098609924,0.9976296305658,0.9976657748222,0.9974192023276001,0.996955215931,0.996663749218
R.Ring_P_s_x,50.48023300172001,51.199098968499996,50.45133895874,51.47547988891999,51.43375701904,50.409486389159994,45.007187652599995,42.6177093506,43.061315917959995,40.812606811520006,38.138778686520006,42.6352798462,42.28847656250001,41.08549728394,42.668524932859995,43.414781188960006,43.74571609498,44.511128997819995,45.14729232788001,45.607847595219994,45.569688415520005,45.56090774538,45.18355178834,44.279431915299995,44.11279449464,42.86985931396,42.25484390258,42.39255905152,42.9217628479,43.04182815554999
R.Ring_P_s_y,249.942578125,268.17011718739997,276.3175964358,277.05159301760006,268.07822265640004,253.89759826660003,244.5959503174,245.06116027840002,252.11016845699996,268.30009765619997,269.78790283179995,267.7601257324,263.9794799804,257.5116821288,254.0573394776,255.61325378400002,256.78489379900003,257.4530395508,258.187664795,258.9303405762,260.09642334,260.3102905272,259.95333862300004,258.63099975579996,261.4472106932,264.6946838376,265.5260192872,264.177429199,263.112963867,262.531890869
R.Ring_P_s_z,-35.097184753419995,-30.683762359619998,-37.9428279877,-71.62996826174,-114.37459106463999,-144.4859802246,-154.0364868162,-158.74461975100002,-159.9841125486,-113.24639282219998,-117.33557434059999,-153.34071960440002,-159.8748046874,-155.58615417480001,-154.87809753399998,-153.8038757324,-153.3628692626,-152.715722656,-151.8145812988,-150.60377197260001,-149.48077392579998,-147.54958190940002,-143.203277588,-136.8317474364,-131.08533630379998,-127.78211059559999,-127.1515975952,-127.4448898316,-128.10249633799998,-129.07850646949998
R.Ring_P_e_x,37.2940887451,36.30266952516,35.953344726560005,36.45424118042,35.028167724620005,33.212453842180004,27.095665740960005,24.605646514880004,25.50453987122,24.171459960940002,19.72218513488,24.94298362732,24.43111763002,22.491653823840004,24.0178466797,24.73496627806,25.183314514159996,25.78532905578,26.61469955444,27.575548934940002,27.9202392578,27.660364151,27.51233100892,26.776908111559997,26.975373458860002,24.8855140686,24.00903549194,24.181118774399998,25.1706817627,25.41971874235
R.Ring_P_e_y,241.42870788559998,264.0070495606,271.0098937986,264.53472290039997,243.5377960208,223.3216400146,212.5148620606,213.25519104,220.97969360360003,239.2707214354,241.3243011474,238.40028076180002,233.601324463,227.2582763672,223.89856262220002,225.41885986339997,226.42866516099997,227.3603790282,228.2618072508,228.8453826904,229.6755889892,229.82480773919997,229.0401214598,227.30852050779998,229.84400939940002,233.29029235840002,234.1812713624,232.81270141619999,231.5449218748,230.8999328615
R.Ring_P_e_z,-69.09957122803999,-65.53845214844,-72.79282226562,-104.18079833982002,-138.16869659420001,-159.22335815419999,-164.2245300294,-169.6063751222,-173.1814117432,-131.5239273072,-134.78047943099997,-170.025543213,-174.4352508546,-169.47723999040002,-168.9067382814,-167.71672668460002,-167.0796386718,-166.7835571288,-166.4837738038,-165.56770935039998,-164.22115173340003,-161.8444488526,-156.85067138659997,-149.7441955566,-143.802371216,-139.8022583008,-138.93298950180002,-139.2256591796,-140.04237976079997,-141.04094696049998
R.Ring_P_d_x,0.345158752799,0.3906313836573999,0.3801831066608,0.3939042270184,0.43020629882800004,0.4509604513646,0.4696966290474,0.4723330795766,0.4603939771654,0.43638340830800004,0.48294116258600006,0.46394784450539994,0.46827620267880005,0.4875892639158,0.4890796124934,0.48984363079059995,0.48676462769519996,0.4910495936874,0.48598298430439996,0.4728637456894,0.462824189663,0.4694087386132001,0.46339514851560004,0.4589713990688001,0.44939723014820004,0.4716063320638,0.47846261262900003,0.4775613427164,0.4654892921446,0.462107270956
R.Ring_P_d_y,0.2208711981774,0.10916876941940001,0.13918469399220001,0.32823177576060003,0.6435273885728,0.80179810524,0.8412673830984,0.834052813053,0.8163391232489999,0.7612418890002001,0.7464053988457999,0.769907796383,0.7966109395026,0.7933397889135999,0.7908582687376,0.7917921900749999,0.7960359215736,0.7891245603560001,0.7847502946852,0.7889224886896,0.7977301597596,0.7994255542753999,0.8106420636176,0.8213742256164,0.8287356138230001,0.8235223174094,0.8219580888748,0.8224819898606001,0.8278135538100001,0.8294896781445
R.Ring_P_d_z,0.8883217930794001,0.9139999151228,0.9138767004012001,0.8535853862762,0.6239565014840001,0.38646054267859997,0.26716264486299995,0.28482947349559995,0.3460747659208,0.47929465174659996,0.45746042728420006,0.43752873539919995,0.3818207621572,0.3642681121826,0.36787521243099996,0.3648388147356,0.359696894884,0.3689030349254,0.3846724510192,0.3924016356468,0.38653917908679997,0.374856519699,0.3578777134418,0.33860513567920003,0.33348076343559996,0.3152062296866,0.3089452326298,0.3089288949966,0.31310138106339996,0.313692912459
R.Ring_I_s_x,37.2940887451,36.30266952516,35.953344726560005,36.45424118042,35.028167724620005,33.212453842180004,27.095665740960005,24.605646514880004,25.50453987122,24.171459960940002,19.72218513488,24.94298362732,24.43111763002,22.491653823840004,24.0178466797,24.73496627806,25.183314514159996,25.78532905578,26.61469955444,27.575548934940002,27.9202392578,27.660364151,27.51233100892,26.776908111559997,26.975373458860002,24.8855140686,24.00903549194,24.181118774399998,25.1706817627,25.41971874235
R.Ring_I_s_y,241.42870788559998,264.0070495606,271.0098937986,264.53472290039997,243.5377960208,223.3216400146,212.5148620606,213.25519104,220.97969360360003,239.2707214354,241.3243011474,238.40028076180002,233.601324463,227.2582763672,223.89856262220002,225.41885986339997,226.42866516099997,227.3603790282,228.2618072508,228.8453826904,229.6755889892,229.82480773919997,229.0401214598,227.30852050779998,229.84400939940002,233.29029235840002,234.1812713624,232.81270141619999,231.5449218748,230.8999328615
R.Ring_I_s_z,-69.09957122803999,-65.53845214844,-72.79282226562,-104.18079833982002,-138.16869659420001,-159.22335815419999,-164.2245300294,-169.6063751222,-173.1814117432,-131.5239273072,-134.78047943099997,-170.025543213,-174.4352508546,-169.47723999040002,-168.9067382814,-167.71672668460002,-167.0796386718,-166.7835571288,-166.4837738038,-165.56770935039998,-164.22115173340003,-161.8444488526,-156.85067138659997,-149.7441955566,-143.802371216,-139.8022583008,-138.93298950180002,-139.2256591796,-140.04237976079997,-141.04094696049998
R.Ring_I_e_x,26.6845588684,23.91324806216,23.88515167238,25.17270088196,27.14016151428,26.485648345959998,20.19799003602,18.21073799134,19.12785720824,18.03316040038,13.4565706253,17.18055248262,17.13876380918,15.564013290419998,16.639278411859998,17.21665878296,17.648462295519998,18.15435333252,19.04378700254,19.93079872132,20.34617004392,20.15212059022,20.220729064940002,19.48682365416,19.89039688112,18.2725757599,17.44925422668,17.32795257566,18.087912368780003,18.25597763065
R.Ring_I_e_y,223.8308929444,246.0758636476,251.9077362062,244.19252014160003,228.4609832762,215.4873657228,207.17694702140003,206.3858032226,213.08756713879998,228.46213684100002,230.66618042,229.4097229004,225.6519683838,219.23872070299998,215.9224487304,217.58515930200002,218.74588928239996,219.44908142079998,219.90017395019999,220.3205810546,221.23544616680002,221.64704284660002,220.83906860359997,219.0861236572,221.61807861340003,225.5884002684,226.81837158199997,225.67778625499994,224.43774108899999,223.840141296
R.Ring_I_e_z,-79.89325561524001,-74.6996246338,-79.54846801758,-102.1816879271,-122.28585968,-138.0319580076,-142.251748657,-147.9071990966,-151.84319152819998,-111.42025451680001,-114.6385742186,-149.5953308108,-153.3985839844,-148.3419006348,-147.9081085206,-146.71359252940002,-146.02674255359997,-145.8508605958,-145.7042816164,-144.88170166039998,-143.47457885720002,-140.96947937,-135.9081542968,-128.80971374519999,-122.7991928102,-118.4494033814,-117.44430389419999,-117.7514556884,-118.63330230719998,-119.6430854795
R.Ring_I_d_x,0.44816744625560007,0.5240034341812001,0.5104173183438,0.47714623212799995,0.3336186289788,0.2845063507556,0.2917332351208,0.2704689979556,0.26969807147979996,0.2596157938242,0.26500054299820003,0.328307503462,0.308425951004,0.29300054907820006,0.312072312832,0.3179824531076,0.3186821460724,0.322747719288,0.3202073216436,0.32333031296719994,0.3203408360484,0.3175567388534,0.3083940267561999,0.30832989215859996,0.29965497851379996,0.2796903431418,0.27744210362419996,0.28985074162499996,0.29956161379819995,0.302986249328
R.Ring_I_d_y,0.7414771318437999,0.75838919878,0.8079148173334,0.8603617072105999,0.637665015459,0.3313461065292,0.22576405107979997,0.2905368387698,0.33379288315760003,0.4571427881718,0.45077905058840007,0.3802504003046,0.3362134873866,0.3391824603080001,0.33734516501399997,0.33132182359660006,0.32493849396700003,0.3346037626268,0.35365039110200003,0.36055158376720003,0.35697090625780004,0.34587374329559994,0.346858727932,0.3477614998818,0.34791097640999996,0.3257470011712,0.3114095389842,0.3017671525478,0.3005940675736,0.2985897660255
R.Ring_I_d_z,0.453520143032,0.387466520071,0.2857261657714,-0.08455121815196001,-0.6717553138733999,-0.8962780237200001,-0.9293261766431999,-0.9177542448042001,-0.9024875760078,-0.8502730965615999,-0.8518902420998,-0.8640839219091999,-0.8897338151932,-0.8939069509508,-0.8881250143052,-0.8883153915404,-0.8904198765754,-0.8853363394738001,-0.8788564682006001,-0.8749027967454,-0.8774641871450001,-0.8828945279124,-0.8857514858245998,-0.8854117631914,-0.8883172631263999,-0.9031064391136001,-0.9088513731957999,-0.9082391381266,-0.9054844498633999,-0.9050100445745
R.Ring_D_s_x,26.6845588684,23.91324806216,23.88515167238,25.17270088196,27.14016151428,26.485648345959998,20.19799003602,18.21073799134,19.12785720824,18.03316040038,13.4565706253,17.18055248262,17.13876380918,15.564013290419998,16.639278411859998,17.21665878296,17.648462295519998,18.15435333252,19.04378700254,19.93079872132,20.34617004392,20.15212059022,20.220729064940002,19.48682365416,19.89039688112,18.2725757599,17.44925422668,17.32795257566,18.087912368780003,18.25597763065
R.Ring_D_s_y,223.8308929444,246.0758636476,251.9077362062,244.19252014160003,228.4609832762,215.4873657228,207.17694702140003,206.3858032226,213.08756713879998,228.46213684100002,230.66618042,229.4097229004,225.6519683838,219.23872070299998,215.9224487304,217.58515930200002,218.74588928239996,219.44908142079998,219.90017395019999,220.3205810546,221.23544616680002,221.64704284660002,220.83906860359997,219.0861236572,221.61807861340003,225.5884002684,226.81837158199997,225.67778625499994,224.43774108899999,223.840141296
R.Ring_D_s_z,-79.89325561524001,-74.6996246338,-79.54846801758,-102.1816879271,-122.28585968,-138.0319580076,-142.251748657,-147.9071990966,-151.84319152819998,-111.42025451680001,-114.6385742186,-149.5953308108,-153.3985839844,-148.3419006348,-147.9081085206,-146.71359252940002,-146.02674255359997,-145.8508605958,-145.7042816164,-144.88170166039998,-143.47457885720002,-140.96947937,-135.9081542968,-128.80971374519999,-122.7991928102,-118.4494033814,-117.44430389419999,-117.7514556884,-118.63330230719998,-119.6430854795
R.Ring_D_e_x,20.810771560680003,17.112811660780004,17.79245681762,20.87309799196,26.902547836279997,27.524819564840005,21.012447738659997,19.2992263794,20.2238380432,19.02865753174,15.10921669008,17.85647583006,17.942215728759997,16.6872680664,17.516870498640003,18.0038684845,18.37993011474,18.87611732482,19.78548927306,20.521398925799996,20.84848289488,20.73130950926,20.874792099,20.091478347779997,20.50235214232,19.40649108888,18.72520904542,18.459004211439996,18.97146072388,19.0510349274
R.Ring_D_e_y,209.61734924319998,231.70281372079998,237.67095336900002,232.68137817400003,226.17487182600001,219.5501190186,212.56560974120003,210.83780212399998,216.9409942626,230.1467132568,232.68356933580003,232.62738647479995,229.4632812498,222.8767181396,219.5529602052,221.277786255,222.54409790059998,223.05291748060003,223.26035766600003,223.66723937999996,224.682345581,225.2180541994,224.5525451662,222.9218261716,225.51055908219996,229.7462677002,231.20505676280004,230.2395111084,229.07836608899999,228.510673523
R.Ring_D_e_z,-80.74562835694,-73.51414031982,-76.01223297122,-92.42602539063999,-106.83109436039999,-122.68638000459998,-127.2684066772,-132.6343719484,-136.41752624499998,-95.60021820073999,-98.90777435301999,-133.99778442399997,-137.9355163574,-132.8567077638,-132.40514221220002,-131.2201812744,-130.55615234380002,-130.3338378908,-130.1331481934,-129.30127563460002,-127.9128234862,-125.4385589602,-120.41359710700002,-113.3431655886,-107.3472442626,-103.09656982420002,-102.1661819458,-102.51307220460001,-103.40230102539999,-104.4162368775
R.Ring_D_d_x,0.3679440453648,0.42644311785700006,0.382061910629,0.26962029039880003,0.014900322258530002,-0.06516456231476,-0.051073178648939996,-0.0682571411133,-0.06872698664664,-0.062425843626260004,-0.10363445729017999,-0.04238593578336,-0.050383005291219994,-0.0704372577369,-0.05503222495316,-0.04936450794338,-0.04586901366712,-0.04526052623986,-0.04651082009078,-0.03703546747564,-0.03149913176894,-0.03631990030408,-0.041015117615480004,-0.037916805595140005,-0.03837461024522,-0.07110579833385999,-0.08001281917096,-0.07092621028422,-0.05540572181342,-0.049856608733549995
R.Ring_D_d_y,0.8877854585648001,0.9013080477716,0.8927630066874,0.7218428015707999,0.14335793424409,-0.25476797819139996,-0.337913352251,-0.2791768193244,-0.2416414797306,-0.10563676804297999,-0.12650681883099998,-0.20177387893220003,-0.23900049328800002,-0.22813217341919997,-0.2276628494262,-0.23155801296240003,-0.23817873299099998,-0.22599010169499997,-0.21071110367780005,-0.20986287593839997,-0.2161488384008,-0.223931723833,-0.23286544382580004,-0.24052998125560002,-0.24409042298779998,-0.2607324123382,-0.2750810980798,-0.286057537794,-0.2910052120686,-0.292880654335
R.Ring_D_d_z,0.051299366355019985,-0.074339582026,-0.22175091058020002,-0.611759930849,-0.9691405773162,-0.9622936844826,-0.9395784258839999,-0.9577314257624,-0.967315709591,-0.9920461177825999,-0.9864500999451999,-0.9780940175054,-0.9696608304976,-0.9710481524466001,-0.9721631765366,-0.9715640187264001,-0.9701325058936001,-0.9730446815492,-0.9764378905295998,-0.9770202636718001,-0.9758495807648,-0.9739161849022,-0.9716358423234001,-0.9698793530466,-0.9689638018608001,-0.9627486824987999,-0.9580633997915999,-0.9555715680124001,-0.9551085710525999,-0.9548482000825
R.Pinky_M_s_x,64.05624313356,62.927934265139996,60.415776824960005,57.22659606934,53.49114074706,49.9998069763,44.89989395142,43.251877594,42.98707962036,42.659239959720004,42.43576507568,42.88058700562,41.998130035399996,41.831990051279995,43.50864257812,44.232693481460004,44.7054069519,45.442687988299994,46.43753509524,47.0019508362,46.8302871704,46.9323654175,47.98006896972,49.04744262698,48.87410736084,47.59860992432,47.01242675779999,47.04824295044,47.37559432984,47.55001449585001
R.Pinky_M_s_y,233.598086548,239.75848693819998,246.2684020996,248.76283264160003,245.9669708252,238.64613342299998,232.447128296,232.43953857420001,238.0969970704,249.4766143796,252.7987884522,254.35332641579998,252.3982391358,246.58506164560004,242.557989502,243.77593078620004,245.0437805174,245.9553161622,246.4494171142,247.1149993898,248.43666992200002,248.862338257,249.7216094972,251.0460540772,253.7118011472,256.8664886476,257.7336242676,256.60485534659995,255.811642456,255.6098480225
R.Pinky_M_s_z,13.445154952982,17.85102615358,9.989168155195,-22.002840805064,-61.42590560914,-89.13884124753999,-97.88454589841999,-102.7003082276,-104.27870483396,-59.02589874268,-62.629838562020005,-97.49355926524,-103.60894165040001,-99.18759460458,-98.59426269532,-97.5900756836,-97.13090057374,-96.43329315184,-95.58891601564001,-94.39662628175999,-93.23781890868,-91.26693267822,-86.74591064453998,-80.08377532957999,-74.3561401367,-71.06210327148001,-70.42911376954001,-70.68412475588,-71.29001007078001,-72.22283172605
R.Pinky_M_e_x,67.00219039916001,67.07193603514,66.17696990964001,66.69787750244,66.47994232178,65.21903991698,59.80261230468,57.520961761479995,57.9185974121,56.03466262816001,53.15805816652001,57.141292572039994,56.815495300280006,55.6119621277,57.141232299820004,57.869902801520006,58.2532585144,58.9382987976,59.658763885499994,60.24931106566,60.31813354492,60.27611541748,60.1627593994,59.50989074706,59.475569915760005,58.0803527832,57.39812316896,57.4843185425,58.07401504516,58.21314620975
R.Pinky_M_e_y,241.66342163079997,257.32760314940003,265.26435546880003,265.39456176760007,256.731869507,243.10931701660002,234.05899658179996,234.51280212400002,241.46435241700001,257.50167236319993,258.51652832039997,256.58861084,253.11606140139997,246.54884643559998,242.9362609864,244.43399963380003,245.670059204,246.25240783680002,247.0284851074,247.937838745,249.30242919939997,249.47048034660003,249.4169525144,248.4422210694,251.4542755128,254.4559295654,255.18212585459997,253.7931732178,252.88201599119998,252.3614349365
R.Pinky_M_e_z,-35.01558380126,-30.97698287962,-38.13311653138,-70.37864303588,-110.64957122804,-138.6915191652,-147.740081787,-152.7258087158,-154.02530517559998,-108.667770386,-113.2419403076,-147.49858703619998,-153.5085998534,-149.39205627459998,-148.83923339839998,-147.83071289059998,-147.39630432119998,-146.715447998,-145.9415771482,-144.738885498,-143.51579895,-141.58638916019999,-137.3565307616,-131.0168670654,-125.27728881819999,-122.00177612300001,-121.381629944,-121.61272277840001,-122.1575393678,-123.07840347300001
R.Pinky_M_d_x,-0.05658245980737999,-0.07959592938422,-0.11065813302980002,-0.1819196760654,-0.2494824558496,-0.29232347607579995,-0.2862440288064,-0.2740734934806,-0.2867971777914,-0.25690848529339994,-0.20594847798359997,-0.2739125579594,-0.2846045970916,-0.26467886567119997,-0.26184802055359996,-0.2619367659094,-0.2602203965188,-0.2592169940474,-0.2539467990398,-0.25444872379280004,-0.25906788110719997,-0.2563001453878,-0.2339990675448,-0.2009574979544,-0.2036276310682,-0.2013281136752,-0.1994833022356,-0.2004509598016,-0.20548994243139998,-0.20481213927300002
R.Pinky_M_d_y,-0.1548761665822,-0.33745887875580005,-0.3648648262024,-0.3194540023804,-0.2067668288946,-0.08572661504138,-0.030959967151319996,-0.03982221856714,-0.06467848867180001,-0.1541413336992,-0.10982350558024001,-0.04293423369528,-0.013787574111491605,0.0006956032477319998,-0.007265650946648,-0.012639860808842001,-0.012029250152406,-0.0057063896732848,-0.011122450418771999,-0.0158046906814,-0.016629076190299998,-0.011680891644202,0.005851700180206,0.05001313015818001,0.04336143136026,0.046300822496399996,0.04900791570544,0.05400539413094,0.05627080798149999,0.062393905594950005
R.Pinky_M_d_z,0.9308788657188,0.9378642082214,0.9243089318275999,0.9291784048080001,0.9454637408255999,0.9517832398416001,0.957600414753,0.9608650088314,0.9555079817772001,0.9534964561462,0.9721320986748001,0.9604717493058,0.9584478735919999,0.9643023967741999,0.9650804638862001,0.9649972796440001,0.9654729008674,0.9657946825024,0.9671489119528,0.9669491648674,0.9657145500183999,0.9665112137796001,0.9721036791798001,0.9782974839212001,0.9780681490898001,0.978423953056,0.97867064476,0.9782112121584001,0.97703820467,0.9768085777759999
R.Pinky_P_s_x,67.00219039916001,67.07193603514,66.17696990964001,66.69787750244,66.47994232178,65.21903991698,59.80261230468,57.520961761479995,57.9185974121,56.03466262816001,53.15805816652001,57.141292572039994,56.815495300280006,55.6119621277,57.141232299820004,57.869902801520006,58.2532585144,58.9382987976,59.658763885499994,60.24931106566,60.31813354492,60.27611541748,60.1627593994,59.50989074706,59.475569915760005,58.0803527832,57.39812316896,57.4843185425,58.07401504516,58.21314620975
R.Pinky_P_s_y,241.66342163079997,257.32760314940003,265.26435546880003,265.39456176760007,256.731869507,243.10931701660002,234.05899658179996,234.51280212400002,241.46435241700001,257.50167236319993,258.51652832039997,256.58861084,253.11606140139997,246.54884643559998,242.9362609864,244.43399963380003,245.670059204,246.25240783680002,247.0284851074,247.937838745,249.30242919939997,249.47048034660003,249.4169525144,248.4422210694,251.4542755128,254.4559295654,255.18212585459997,253.7931732178,252.88201599119998,252.3614349365
R.Pinky_P_s_z,-35.01558380126,-30.97698287962,-38.13311653138,-70.37864303588,-110.64957122804,-138.6915191652,-147.740081787,-152.7258087158,-154.02530517559998,-108.667770386,-113.2419403076,-147.49858703619998,-153.5085998534,-149.39205627459998,-148.83923339839998,-147.83071289059998,-147.39630432119998,-146.715447998,-145.9415771482,-144.738885498,-143.51579895,-141.58638916019999,-137.3565307616,-131.0168670654,-125.27728881819999,-122.00177612300001,-121.381629944,-121.61272277840001,-122.1575393678,-123.07840347300001
