,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
R.Ring_I_d_z,-0.9155900001526,-0.7705266952514,0.14501242041582,0.3892641305922,-0.046239572763499985,-0.2866645395754,-0.05544457882646,0.02190849464388,-0.178126874566,-0.17862712740900002,-0.1528676718474,-0.1493073701858,-0.1321733444928,-0.1267067536712,-0.16087353229520002,-0.08769820630545999,-0.10064537376158,-0.10394471287722,-0.06597662270068,-0.027164095640180002,-0.07043262124056,-0.36050664484500006,-0.55079447031,-0.39375660419439995,-0.045843634568116,0.2425257742406,0.3749079465866,0.37004166245439996,0.3469792544842,0.3097231805324,0.27246079444880006,0.2424262642862,0.1976065546274,0.06134705208239999,0.011913202377046,0.11668574735542,0.2171698898076,0.23355181217180002,0.2261904805898,0.21763990521440002,0.203742259741,0.18936286568639998,0.17480612099179998,0.14455684721480003,0.1269318722185
R.Ring_D_s_x,38.48540573118,20.3014541626,37.30362243652,32.664119339,27.235956573479996,32.5620780945,31.449031448380005,35.07325286866,39.429021453859995,37.94866485596,35.8866455078,34.33689651488,34.07509765626,34.48285140992,35.236454010020005,35.25900497436,34.7715751648,36.27648925782,37.72226791382,37.74023971556,36.42812728882,37.85345993042,45.0752456665,57.95924682618001,75.00716094972002,79.15314025880001,75.18623809815999,69.90600280762,70.14218292235999,71.04077148438,71.53954467774,71.1925125122,68.99097900394,65.04521789552,65.87245178224,69.70709381104,72.0230545044,71.4806365967,70.36935424804001,69.59659576416,69.28389282228,69.2098678589,69.25593566894,69.34752349851999,69.463848114
R.Ring_D_s_y,190.7179229738,179.7459197998,174.34729919440002,169.4944702146,168.649407959,166.6595153808,162.5018707276,170.0371673584,173.74329834,171.712826538,166.1261138916,165.3424041744,165.92780151379998,168.246862793,170.23468933120003,166.76328735360002,166.7138427736,166.0773956298,164.69848022440002,164.35713806139998,166.4407592774,171.7894317626,163.15892639140003,162.7671905518,166.5750946044,170.8344055176,166.35671997059998,159.41946105979997,159.29755859399998,158.8669433592,158.66979370119998,158.15615844739997,158.208508301,158.0069030762,158.1346771242,157.7256896972,157.354022217,157.1722412108,156.60108337399998,156.1150512694,156.2871429442,156.2828796388,156.66961059559998,156.94346923799998,157.5520858765
R.Ring_D_s_z,2.5795148730276005,28.500351905820004,77.62452163696,83.24548950194,51.05624389648,35.78089294434,60.66963119508,55.69131317140001,37.822596740719995,43.04110107422,48.271938323979995,49.56634597778,54.21465911866001,53.78629226684001,52.87609558106,55.43179092408,54.25413208006,55.05572280885999,55.83631210325999,54.88193054198,44.155473327639996,11.538948106787998,-11.96295013429,-2.71100201607,16.27376060484,21.5890422821,25.95652427672,31.269914627080006,29.920312499980003,28.9106578827,27.819849014280003,27.56626586914,27.23025779724,24.0634601593,21.304568481439997,27.121829605100004,28.911224746700004,29.147461700439997,29.6859363556,30.10209198,30.74340400696,31.12721481324,32.54721145632,34.71294937134,36.112453460699996
R.Ring_D_e_x,46.13500289916,35.0525993347,47.82399215698,39.8481338501,39.94382095338,48.24506073,44.83296813966,47.59737548828001,54.13443527223999,52.601260376000006,50.42299804686,49.073236083999994,48.53275146484,49.04680404664,49.7827041626,49.147440338120006,48.93667907714,50.58848648072,51.68845291138,51.18297576904,50.07496719362,53.227112579339995,61.08340301513999,72.68363494873999,87.66947631834,88.24716796876001,81.16420440674001,75.1757888794,75.77546539304,77.58026580807999,78.87261657715999,79.14342193602,77.98216857907998,76.58643341066,78.021824646,80.2814605713,80.74266052246,79.80064544677998,78.76480407714,78.13538665772,78.07961578368,78.25605621335998,78.53502960204,79.00464935304001,79.36788177490001
R.Ring_D_e_y,194.61138916,185.6994018556,177.66391906760003,172.5469665526,170.37169799799997,170.2589233398,167.5440155028,174.304904175,178.47390136719997,176.73203125,170.6956817628,168.6889282226,169.7531738282,171.1879669192,174.37283020019999,170.9717956542,170.5103302004,169.4373687744,167.9078918456,167.41638183599997,170.0551177978,176.86118164060002,169.3417938232,170.44794311539997,173.30168151840002,176.97052612279998,172.82087402360003,166.01301269540002,166.09139099120003,166.0601501466,166.14494018559998,165.7649230956,165.6320312498,164.4607177734,164.6220458986,164.7857757568,164.87470397959999,164.84401245099997,164.3756286622,163.93795166019999,164.02209472639998,163.9902679444,164.3240203856,164.6841156006,165.3707962035
R.Ring_D_e_z,17.331661224380003,32.66078796386,64.94028854372,67.83345642089999,39.81421508788,29.4465560913,51.18650360106,44.6068069458,30.054866027820005,35.34395828248,40.110516357419996,41.157710266100004,45.53282852174,44.93593139648,44.49825286866,46.024795532220004,45.08029022216,45.94203796388,46.14542922974,44.43449935916,34.18574905394,5.819922876362001,-14.115701675420002,-7.30835752487,6.717751121521999,8.285605239868,11.076308822618,16.1759841919,15.046654701219998,14.6029226303,14.051622390759999,14.21836624146,14.47533187866,12.927750778200002,10.83725814818,15.426672744760001,16.00480670932,16.06273002626,16.71071739198,17.250020980840002,18.01222991942,18.55547332762,20.11439704896,22.62622261046,24.2775363922
R.Ring_D_d_x,-0.44217325449020006,-0.852667272091,-0.6081138789654,-0.4152610003952,-0.7345585703849999,-0.9065307497980001,-0.7736379623412,-0.7239377379418,-0.8500239372252001,-0.8469708085061999,-0.8402515769004,-0.8518115520478,-0.8357025146483998,-0.841847026348,-0.8408237218858,-0.8027997255326002,-0.818792080879,-0.8272829771042,-0.8072938799858,-0.7770367264747999,-0.7888347387314001,-0.8886503458024,-0.9253269433975999,-0.8511206865310001,-0.731925725937,-0.5256662905217999,-0.34554714560520006,-0.3046118974688,-0.32562323212620004,-0.3780054867266,-0.42387706637379996,-0.4595901846886,-0.5197218894960001,-0.6671223521231999,-0.7022759437562,-0.6112350821497999,-0.504023504257,-0.4809253871442,-0.48528615832360006,-0.4935717821122,-0.5084233045576001,-0.522901058197,-0.5363637685776,-0.5582152366636001,-0.5724875330925
R.Ring_D_d_y,-0.22505585253255997,-0.3441318780184,-0.191712138057,-0.17644489109520003,-0.09955432862032,-0.208058258891,-0.29145345985900006,-0.2466899961232,-0.2734452605248,-0.290127426386,-0.2641368746758,-0.19344070255759999,-0.2211197853088,-0.17000602185739996,-0.23919890224919999,-0.24326637387279998,-0.2194501250982,-0.19421807825560003,-0.18551511466519996,-0.1768348932266,-0.2089224696158,-0.2931647002698,-0.3573911607266,-0.44397411346439997,-0.38882004618640004,-0.3546890318394,-0.37365047931679995,-0.3811301350596,-0.39270703196539997,-0.4157923340798,-0.43208947181699997,-0.4398130297664,-0.42910532355319997,-0.37305290102940003,-0.37499244809160004,-0.4080974698066,-0.43472151756280003,-0.44345500469219995,-0.44939571022999997,-0.45219081640259995,-0.44710704684259994,-0.4455137848854,-0.4424514055254001,-0.44743610024460007,-0.45194861292849997
R.Ring_D_d_z,-0.8527252435684,-0.24048760384324003,0.7331927001476,0.8908690690994,0.6498282074928,0.3661466300486,0.5481576681136,0.6407229304315999,0.449001789093,0.4449215233324,0.4717584908008,0.48604830503459995,0.5018398940564,0.51158156991,0.48426837921140004,0.5437569499016,0.5302798509600001,0.5268025398256,0.5601666212080001,0.6038977265358001,0.5762846827508,0.3305794388056,0.1244364976884,0.265743073821,0.5523704707624,0.768984758854,0.8601279616356001,0.8724814891816001,0.8597488999366,0.8270367860794,0.7958514094351999,0.7715549468994001,0.7372788667678,0.6436826825139998,0.6050468921662,0.6760206460952001,0.7460357666018,0.7563428997992,0.7500127196312,0.7428943634034,0.7359060406684,0.7266902804373999,0.7186597466469999,0.6986545681952,0.6840993165970001
R.Pinky_M_s_x,82.7692703247,75.39193115235999,56.263514709460004,43.077890014640005,57.01104660034,68.82878417968,60.03196640016,62.005416870119994,73.54076538084,71.4959564209,68.05567779542,66.50108337402,65.68467712402,65.8034011841,67.36034698486,65.52159576416,65.37593078612,66.51914520262,66.75960388185999,66.07153930664,67.31519622804001,81.14917907714,96.22703247072,100.96184997539999,100.02000427238002,91.86465911866,82.36576080322001,76.77301330564,77.4748779297,79.47849884032,81.33753967284,82.08170166016001,82.55961456298,86.3525817871,89.74149932862,87.0993942261,84.45698699952,83.00140228270001,82.19859924315999,81.88539733886,82.36887817382,82.97729187014,83.67175598146,84.62920532225999,85.20014190675
R.Pinky_M_s_y,216.3477600096,195.7792419432,167.98498229980004,163.4429016114,164.1815338134,165.73838195800002,161.2162567136,167.082901001,171.1252380372,169.0516265868,166.27219238280003,166.05716247560002,166.96364440899998,168.798449707,168.4734283446,165.8855621338,165.18132629379997,165.53308105460002,165.6185028076,165.05864868159998,169.6061798096,173.7118041994,170.3659057616,176.885180664,183.0802276612,183.02675476079997,176.7964630126,170.3448638916,170.8635803222,171.5983154298,172.844946289,173.42389526380003,174.0751373292,172.9404937746,173.6155334474,174.08484191899998,172.951748657,172.96882324220002,173.008670044,172.98332214380002,172.9382537844,172.9009735108,173.2607666016,174.29117736819998,175.43051910399998
R.Pinky_M_s_z,36.470325469980004,16.72566127778,25.24690856934,28.48394317626,1.5678130388320004,-10.7533823967,11.322580671308,6.638060212131999,-8.458727264404,-4.238995933534,-0.35919220447620004,1.0902286589153998,5.872867393496,5.268991947174,4.066936445236,7.25172185898,6.136218738558,6.470331764219999,7.119089508057999,6.443452739718,-2.014254879948,-23.16901130678,-40.719645690920004,-43.73163909912,-39.701776123040005,-35.667684936520004,-28.998072051999998,-23.585382843020003,-25.436548995960003,-26.999052810679995,-28.25190086366,-28.640246200540002,-29.172686386100004,-33.28545684812,-36.587650299079996,-30.534616851779997,-27.327305221560003,-26.524329376220003,-26.011904907220003,-25.8268283844,-25.44398460388,-25.19421577454,-23.996107864339997,-22.32405281066,-21.222195625300003
R.Pinky_M_e_x,75.2716430664,39.67803344728,7.800712299340001,-3.8302800826722203,5.36662232876,18.71138725282,9.974494838704,11.273710536972,23.138869857779998,21.28930587768,17.865974807719997,15.854370117180002,15.292893791200001,14.74462738038,16.51509952544,15.08271179198,14.710906028740002,15.918789863579999,16.42129096984,15.489254379239998,16.6236175537,32.63513755796,50.17359924316,53.583876037619994,53.1765083313,47.92207260132,42.018126678479994,36.83230438232,37.80191421508,40.152047729500005,41.3497428894,41.3479988098,40.25255584716,40.95007858276,44.40048828124,43.388937377939996,42.75779647826,41.58191833498,40.72000961302,40.370728301999996,40.69459762572,41.18097457884,41.70139770506,42.60498657228,43.233924865700004
R.Pinky_M_e_y,221.77212829579997,180.222027588,154.56683349620002,152.8119415284,151.9243438722,146.6464111326,142.69222106939998,150.9164733888,152.6494232178,150.0572174072,147.3616455078,148.3794647218,148.5948303222,152.33880920400003,151.3879058838,147.7417480472,147.64545288079998,147.85925292960002,147.35914306659998,147.628793335,152.1307434082,157.3153015136,154.4612243654,155.0002593996,158.7339843752,158.4311798094,148.4645355226,141.27592468259996,141.1234039308,140.7452056884,142.0520751952,143.047659302,145.16665954579997,147.3123321534,147.4652740478,146.56806335459999,143.4146026612,143.05783996579999,143.0164001462,142.95557861319998,143.01961669920001,142.98140258799998,143.46340942400002,144.32444458,145.25143432599998
R.Pinky_M_e_z,-15.424263674039242,-17.492372035983998,40.1708902359,52.06508789062,7.194506740572,-13.053741931924,16.18541493416,13.141014921675398,-8.833220863342,-3.679056549073599,1.3991065204136004,2.7207707881939998,7.7109878540059995,7.3271944046,5.957786464692001,10.23252239227,8.919143486018001,9.541736984262,11.01802921294,10.911341285690002,-1.30159171372682,-37.9333240509,-63.22876358031999,-54.45613479614,-30.863527679440004,-17.15108642576,-7.788947105403999,-2.601414108278,-4.874855566026,-7.401074314115999,-9.943964004504,-11.30197525024,-13.238147735599998,-20.491478729240004,-24.638734817520003,-15.9572446823,-10.86024951936,-10.020777320872,-9.8076713562,-9.780889892578,-9.610455322266,-9.686195945742,-8.725512123106,-7.540451145172,-6.7076537609099995
R.Pinky_M_d_x,0.1396466252860768,0.6651871323584,0.9026411056516,0.8736854076385999,0.9619002342224,0.9334586858749999,0.9323425054550001,0.9449004769323999,0.938757646084,0.9351210713385999,0.934805428982,0.9433174610138,0.9385692477226,0.9509922027586001,0.9470152258872,0.9394465327263999,0.9436584830283999,0.9424539923668,0.937573325634,0.9421174049378,0.9441530704498,0.9035955190660001,0.8577655315402002,0.8824357151983999,0.8724808454512001,0.8184500932692,0.7514925718308,0.7439133167265999,0.7389265537264001,0.7324725508688,0.7447904229164,0.7586831927300001,0.7879876613616,0.845641720295,0.8444963812828,0.814126574993,0.7766658663752,0.7714562058448,0.7725570797918,0.7732290625571999,0.7762019157408,0.7784749269484,0.7817165017128,0.7827196717260001,0.78163933754
R.Pinky_M_d_y,-0.10103126442986601,0.2897600114346,0.249918952584,0.1980063289404,0.2282955795526,0.3555963993072,0.3450183391572,0.30110685825339994,0.34412024617200004,0.3537792623044,0.352217298746,0.3292549490928,0.3421272814274,0.30656806826579996,0.3182254135608,0.3379365622996,0.3266133904458,0.3291828572748,0.34008864760400004,0.3246387600898,0.3254877328872,0.305392128229,0.29623171687140004,0.40761632919319996,0.4534595489502,0.458103454113,0.5276947081091999,0.5414218187332,0.5539239645006,0.5746528267862,0.5735308647153999,0.565770804882,0.5384331643582001,0.4773358583449999,0.487060135603,0.5125121593476,0.5501423954965999,0.5571052789688,0.5586192965506,0.5592799782754,0.5572478413582,0.5572652459146001,0.5549889683724,0.5581436514854,0.562098801136
R.Pinky_M_d_z,0.9665596723556,0.6373260319231999,-0.2779657542706,-0.439209240675,-0.10479965917778,0.042845212668180005,-0.090572438668432,-0.12112040296214,0.006975108757602,-0.010429119039325998,-0.032749092206360006,-0.03036956861618,-0.03423580750824,-0.03833492919801999,-0.0352179184556,-0.05551872849464,-0.05183320343494,-0.05720628052948,-0.07261947542428,-0.0832163974643,-0.013273666775781998,0.2749918654562,0.41924226284020005,0.19974848180993998,-0.16461628824478,-0.3448798298834,-0.39502934217440006,-0.390835684538,-0.382970660925,-0.3650210142136,-0.3409934163092,-0.32293295264259997,-0.2967878222464,-0.2382935047148,-0.22255383133860002,-0.2715100020172,-0.3067062020302,-0.3073859632014,-0.3018110215664,-0.2988626897334,-0.2949064850808,-0.28884373307219996,-0.2844216108322,-0.2753511190416,-0.270339757204
R.Pinky_P_s_x,75.2716430664,39.67803344728,7.800712299340001,-3.8302800826722203,5.36662232876,18.71138725282,9.974494838704,11.273710536972,23.138869857779998,21.28930587768,17.865974807719997,15.854370117180002,15.292893791200001,14.74462738038,16.51509952544,15.08271179198,14.710906028740002,15.918789863579999,16.42129096984,15.489254379239998,16.6236175537,32.63513755796,50.17359924316,53.583876037619994,53.1765083313,47.92207260132,42.018126678479994,36.83230438232,37.80191421508,40.152047729500005,41.3497428894,41.3479988098,40.25255584716,40.95007858276,44.40048828124,43.388937377939996,42.75779647826,41.58191833498,40.72000961302,40.370728301999996,40.69459762572,41.18097457884,41.70139770506,42.60498657228,43.233924865700004
R.Pinky_P_s_y,221.77212829579997,180.222027588,154.56683349620002,152.8119415284,151.9243438722,146.6464111326,142.69222106939998,150.9164733888,152.6494232178,150.0572174072,147.3616455078,148.3794647218,148.5948303222,152.33880920400003,151.3879058838,147.7417480472,147.64545288079998,147.85925292960002,147.35914306659998,147.628793335,152.1307434082,157.3153015136,154.4612243654,155.0002593996,158.7339843752,158.4311798094,148.4645355226,141.27592468259996,141.1234039308,140.7452056884,142.0520751952,143.047659302,145.16665954579997,147.3123321534,147.4652740478,146.56806335459999,143.4146026612,143.05783996579999,143.0164001462,142.95557861319998,143.01961669920001,142.98140258799998,143.46340942400002,144.32444458,145.25143432599998
R.Pinky_P_s_z,-15.424263674039242,-17.492372035983998,40.1708902359,52.06508789062,7.194506740572,-13.053741931924,16.18541493416,13.141014921675398,-8.833220863342,-3.679056549073599,1.3991065204136004,2.7207707881939998,7.7109878540059995,7.3271944046,5.957786464692001,10.23252239227,8.919143486018001,9.541736984262,11.01802921294,10.911341285690002,-1.30159171372682,-37.9333240509,-63.22876358031999,-54.45613479614,-30.863527679440004,-17.15108642576,-7.788947105403999,-2.601414108278,-4.874855566026,-7.401074314115999,-9.943964004504,-11.30197525024,-13.238147735599998,-20.491478729240004,-24.638734817520003,-15.9572446823,-10.86024951936,-10.020777320872,-9.8076713562,-9.780889892578,-9.610455322266,-9.686195945742,-8.725512123106,-7.540451145172,-6.7076537609099995
R.Pinky_P_e_x,53.733150482179994,18.088320541389997,14.112916374219997,8.610367774962,6.00563621521,13.8193321228,10.343061637896001,12.675406837439999,19.719198226920003,18.397882080080002,16.111972427380003,13.9920797348,13.753633308399998,13.40845432282,14.855832099899999,14.14184532166,13.525801849359999,14.95468406678,16.13153247834,15.66955165862,15.008188438400003,21.409819030740003,32.88770103454,42.95627899168,53.37344970702001,55.965323638920005,53.95674819946,48.64805297854,49.17103271482,50.65252304078,51.10239334106,50.48817901611999,47.755986022959995,43.35871887206,44.58871612548,47.8590438843,50.8948951721,50.40956878662001,49.29072494506,48.544770812980005,48.388096618640006,48.48819885252,48.52819519042,48.65281143188,48.87320137025
R.Pinky_P_e_y,199.04622497580002,169.67110900880002,156.8531494142,153.46767272940002,154.0830871582,149.0268615724,143.6434783936,152.0379211428,154.6306121826,152.18086547859997,148.27485961920002,149.2123992918,149.24287109399998,152.9044525148,152.7244873046,148.916305542,149.203213501,149.3079681398,148.3845306396,148.4156768798,151.1279022216,154.79223327660003,147.73378906279999,146.6572021482,151.09243774400002,153.86150817880002,146.454953003,139.12405090340002,138.86459960940002,138.2189453126,138.6085540772,138.76152648919998,139.92129516619997,141.54014892560002,141.471270752,140.46055908199997,138.53405456520002,138.1655548096,137.738168335,137.3819488524,137.59580383300002,137.6314239502,138.0963409424,138.566052246,139.2672805785
R.Pinky_P_e_z,-22.501465415960002,1.5527514696094002,71.29409179688,82.27901763918001,39.67152137756,19.221604537959998,48.810543823219994,45.793373489379995,23.66346054076,28.85649032592,34.075967407220006,35.39525299073999,40.40573501586,40.029412078860005,38.62685089112,42.93635406494,41.59771347045999,42.232109069820005,43.74003219604,43.64083786010001,31.348746490459995,-7.580211877821999,-36.262154388439996,-24.89158878326,0.8814092397699997,14.176040267938001,22.627063369760002,27.850863647460006,25.740618896500003,23.50517730712,21.1171207428,19.84222946168,18.17447242736,11.620449447623999,7.543697929384,15.85258579252,20.46951255798,21.124663925180002,21.3461063385,21.42826957702,21.74662857056,21.77610206604,22.84052124022,24.115825271620004,24.982927322400002
R.Pinky_P_d_x,0.657864832878,0.6594291985035999,-0.1927979290486,-0.3799831390382,-0.0195178307592,0.14942134320719996,-0.011257385835059997,-0.04281296432018,0.10444934666132002,0.08831471055744,0.05357368141412,0.05688119456174,0.0470146737993,0.04081163853406,0.05068012624978,0.028737520426520002,0.03619743958114,0.029447334632300003,0.0088502896251096,-0.005506941815832,0.049341142363919996,0.3428624808788,0.5279749035836001,0.3246058881284,-0.006015313463365995,-0.2456704556944,-0.3646494030952,-0.36089640855800004,-0.3472546696662,-0.320723116398,-0.2978817999362,-0.2791747033596,-0.22918233275420002,-0.07356872856612,-0.005749170854693999,-0.13653348758824002,-0.248536914587,-0.2696289002896,-0.26178114414219994,-0.24966531693939994,-0.23498773276799997,-0.223189485073,-0.20851548612119997,-0.1847227990628,-0.17224424332349997
R.Pinky_P_d_y,0.6941327333452,0.32226382479995797,-0.06983249485495999,-0.020028442516926,-0.06593595445156,-0.07270770594476,-0.029054893087613998,-0.03425314053892,-0.06051279753446,-0.06486401855945999,-0.027892916463300006,-0.025440884009019997,-0.019793547363926002,-0.017276826594020002,-0.04082410931586,-0.0358753029257,-0.04757973775266,-0.044249087944640005,-0.03131910674274,-0.02403431609272,0.030630454584024202,0.0770637758076,0.20548061132419998,0.254827645421,0.2334009230136,0.13957457244399998,0.06138003841044,0.06572613716126,0.0689921885729,0.0771612778306,0.105177794397,0.13091425299639997,0.1602127045392,0.17630370259279998,0.1830789119004,0.1865456342696,0.149069878459,0.14942837655540003,0.1612166017294,0.170239147544,0.16566317677500003,0.1634080082178,0.1639299988748,0.17588246762760001,0.1827780604365
R.Pinky_P_d_z,0.21616377308964002,-0.5817080795764,-0.9506169915199999,-0.9228445410725999,-0.9919673919677999,-0.9858077287672,-0.9964913606644,-0.9973231315612001,-0.9925681591033999,-0.9937551856042001,-0.9980714678764,-0.9979988336562,-0.9986177563668,-0.9988459587098,-0.9978333115578,-0.9988952159882001,-0.998123705387,-0.9984841346738001,-0.999450278282,-0.9996791362764,-0.9972613573076,-0.9270955920218,-0.8236594319344,-0.9030099153517999,-0.9696070790292,-0.9568456292154,-0.9290167927740001,-0.9301245331761999,-0.9351091623305999,-0.9439905643466,-0.9487197160719999,-0.9512585043904,-0.9594568610190001,-0.9808163642882001,-0.9829698681829999,-0.9715891599656,-0.9569261074066,-0.9512962937356001,-0.9515508770944001,-0.9532424807546,-0.9577605843546,-0.9609742403030002,-0.9641426801682,-0.9668990254402001,-0.9679468870165
R.Pinky_I_s_x,53.733150482179994,18.088320541389997,14.112916374219997,8.610367774962,6.00563621521,13.8193321228,10.343061637896001,12.675406837439999,19.719198226920003,18.397882080080002,16.111972427380003,13.9920797348,13.753633308399998,13.40845432282,14.855832099899999,14.14184532166,13.525801849359999,14.95468406678,16.13153247834,15.66955165862,15.008188438400003,21.409819030740003,32.88770103454,42.95627899168,53.37344970702001,55.965323638920005,53.95674819946,48.64805297854,49.17103271482,50.65252304078,51.10239334106,50.48817901611999,47.755986022959995,43.35871887206,44.58871612548,47.8590438843,50.8948951721,50.40956878662001,49.29072494506,48.544770812980005,48.388096618640006,48.48819885252,48.52819519042,48.65281143188,48.87320137025
R.Pinky_I_s_y,199.04622497580002,169.67110900880002,156.8531494142,153.46767272940002,154.0830871582,149.0268615724,143.6434783936,152.0379211428,154.6306121826,152.18086547859997,148.27485961920002,149.2123992918,149.24287109399998,152.9044525148,152.7244873046,148.916305542,149.203213501,149.3079681398,148.3845306396,148.4156768798,151.1279022216,154.79223327660003,147.73378906279999,146.6572021482,151.09243774400002,153.86150817880002,146.454953003,139.12405090340002,138.86459960940002,138.2189453126,138.6085540772,138.76152648919998,139.92129516619997,141.54014892560002,141.471270752,140.46055908199997,138.53405456520002,138.1655548096,137.738168335,137.3819488524,137.59580383300002,137.6314239502,138.0963409424,138.566052246,139.2672805785
R.Pinky_I_s_z,-22.501465415960002,1.5527514696094002,71.29409179688,82.27901763918001,39.67152137756,19.221604537959998,48.810543823219994,45.793373489379995,23.66346054076,28.85649032592,34.075967407220006,35.39525299073999,40.40573501586,40.029412078860005,38.62685089112,42.93635406494,41.59771347045999,42.232109069820005,43.74003219604,43.64083786010001,31.348746490459995,-7.580211877821999,-36.262154388439996,-24.89158878326,0.8814092397699997,14.176040267938001,22.627063369760002,27.850863647460006,25.740618896500003,23.50517730712,21.1171207428,19.84222946168,18.17447242736,11.620449447623999,7.543697929384,15.85258579252,20.46951255798,21.124663925180002,21.3461063385,21.42826957702,21.74662857056,21.77610206604,22.84052124022,24.115825271620004,24.982927322400002
R.Pinky_I_e_x,51.67301483154,26.1189891815,31.227831649760002,25.343488693220003,22.79504127502,29.10784835818,27.485502624520002,30.238569259640002,36.34989776612001,34.96745986938,32.886971664419995,30.83480224612,30.62690734862,30.456430816659996,31.697893142700003,31.1604877472,30.474026870739998,31.88037948608,33.22577362058,33.002843475359995,32.25390434268,36.122855377200004,45.930275726320005,57.71014862062,70.33392333984,73.15875091552,70.16744537354,64.87195053102,65.36376266479999,66.76026763918,67.34589233398,66.90521697998,64.51316833493999,60.58276519776,61.68362197876,64.90723037722,67.50967102052,66.95578613282001,65.8694137573,65.15074157716,65.0177658081,65.13106079104,65.20962829589999,65.36636962892,65.58247375490001
R.Pinky_I_e_y,192.868145752,171.9040008546,160.832043457,157.88206787099998,156.4383728028,153.6822937014,147.89850463860003,155.4992950438,159.0158294678,156.76925354,152.616140747,153.11516418440002,153.3567993164,156.356552124,156.5200683594,153.0497833252,153.19242858900003,153.3236846924,152.530718994,152.2502960206,154.755291748,160.61987915039998,152.78263549800002,152.1945739748,156.18932800279998,159.2280822754,153.717803955,146.57905273440002,146.52134704600002,146.2183959962,146.436291504,146.29270019560002,146.71811523419998,146.8038848876,146.76992187519997,146.45280151379998,145.6643554688,145.44194335920002,144.9644989014,144.5596801758,144.7389099122,144.76259155259999,145.14364318859998,145.5210052492,146.2013931275
R.Pinky_I_e_z,-5.930958104134,16.8365649938512,71.95677719114,78.10429229738,45.251031494159996,27.707644271840003,52.30640945436001,48.28816833495999,29.317573928839998,34.53906974792,39.31145248414,40.762762451179995,45.50639343262,45.0638771057,44.07703323366,47.53697738646,46.56781463622,47.25930786136,48.04532546998001,47.21543197632,35.4722583771,0.8270596861924002,-24.78301239016,-16.123623180398,4.378977346421,12.793335342399999,19.136895370459996,24.85327796934,23.09376068116,21.38039398192,19.439330673220002,18.52734069824,17.563831710800002,13.400285530080001,10.307162475596,16.598843765239998,19.466780853259998,20.008395385759997,20.39916267394,20.596381378180002,21.12332000732,21.412626266479997,22.756763076800002,24.59870910644,25.812619209299996
R.Pinky_I_d_x,0.11375677883639998,-0.44343830943100004,-0.9450532436369998,-0.9239714384079999,-0.9270792126656001,-0.8442030549049999,-0.9465732336044,-0.9698045849797999,-0.9183157920836,-0.914940750599,-0.9262838006018,-0.9300232291221999,-0.9317103147506,-0.9413570523261999,-0.9299868345261999,-0.9397372603416001,-0.935848939419,-0.9346050262451999,-0.943911731243,-0.9571117639539999,-0.9522758960724002,-0.8124260544778,-0.7201862931251999,-0.8146808981895999,-0.9365252733232001,-0.9493886590004001,-0.8951239943502001,-0.8958530306815999,-0.8941320419309999,-0.8894394159318001,-0.8969353556635999,-0.906517791748,-0.9252999067306,-0.9510793209074,-0.9439484357832001,-0.9413687705994,-0.9174364566804,-0.9136508226396,-0.9154438853264001,-0.9169503331188,-0.918258988857,-0.9189875006677999,-0.9211171507834001,-0.922891175747,-0.9226545989515
R.Pinky_I_d_y,0.3411418139936,-0.12329605966808002,-0.21970699131479998,-0.24375460706643998,-0.13005442023258001,-0.2570641875266,-0.23495451807960005,-0.1911305189134,-0.2421434104442,-0.25336211025699995,-0.2397173523902,-0.2155032902954,-0.2271633505822,-0.1906184136866,-0.209584826231,-0.2282428264618,-0.22027692496759999,-0.22174030542360001,-0.228944697976,-0.2117404520512,-0.200297611952,-0.32179159522080003,-0.27878775298579994,-0.30576324760920004,-0.28144063949579995,-0.29633211493499995,-0.40104087591160004,-0.4116511523722,-0.4227911710737999,-0.44171465039259994,-0.4322328925132,-0.41585716605179995,-0.375307548046,-0.2906535625458,-0.2925815105438,-0.3308803558346,-0.3937217116356,-0.4017884194852,-0.39902432560900003,-0.3963407635688,-0.3944288551808,-0.3937696397306,-0.3891386926174,-0.384039390087,-0.382888644934
R.Pinky_I_d_z,-0.9149919509886001,-0.8439432621002,-0.03659224808222001,0.2305204823616,-0.30808998867874,-0.46858312487619996,-0.19303510636106003,-0.13775784522286,-0.3122094452384,-0.31378129124640003,-0.2890936076642,-0.2963837206362,-0.28164871931099994,-0.2779936432838,-0.30094878673560005,-0.2540377169848,-0.27443959713000005,-0.2775924503804,-0.237730166316,-0.19738236367700002,-0.22769255638139999,-0.4642336666586,-0.6338565111159999,-0.48415055274960006,-0.19312909543513998,0.07635037302968,0.19272046387199998,0.1655210286378,0.146154522896,0.1173265457152,0.09264440238465999,0.07260567098856,0.033718425128618,-0.09827919155362,-0.15259329676639996,-0.041206953395132,0.055368946492679996,0.06163823828102001,0.052288439124840005,0.045935294777160005,0.03441792502998,0.02007044963538,0.004624965717088,-0.02666393574328,-0.0458140242845
