,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
R.Middle_I_e_z,7.959169340130001,43.08668289184,69.52644653320002,63.536524963400005,68.66107711792,49.686743927,39.37873573302001,54.46437454224,38.586721038819995,39.558867645279996,36.27100296022,18.927677059154,5.822022533428,26.5147895813,32.96414337156,29.12111625672,29.0308013916,28.416591644300002,27.252893829339996,26.50357322694,27.60211296082,28.57740097044,28.926753044149997
R.Middle_I_d_x,-0.7090188324451999,-0.940167438984,-0.8931622147559999,-0.8531793951986,-0.9625315427778001,-0.9787846922874,-0.953125154972,-0.9317881703373999,-0.9604890227318,-0.8855738520623999,-0.8201130747796,-0.9471796154973999,-0.9261583566664001,-0.9287413001057999,-0.9129388570784001,-0.8664333701132,-0.8244313120846002,-0.7894544839858,-0.7355217337608001,-0.7048414349558001,-0.6963451981545999,-0.6944589972496,-0.6961080431940001
R.Middle_I_d_y,0.15445199422556,-0.24914071261880003,-0.017151398956699992,0.05012445822342001,-0.06261487454186002,-0.162929597497,-0.2907880187036,-0.3102495372296,-0.24454261064539998,-0.2953790664672,-0.34659600257900003,-0.2751575112344,-0.3276087224484,-0.1894733905792,-0.17822106778619998,-0.23944583237179998,-0.2540042549372,-0.21207999289039997,-0.13766688704519997,-0.1442829310894,-0.1646367490294,-0.16939848363399998,-0.1656252741815
R.Middle_I_d_z,-0.627592277527,-0.21701432764540002,-0.40530686974519997,-0.49922209978099996,-0.25881949663160003,-0.07264278754602001,0.07031528316434,0.1873527914286,0.1279426619412,0.3364250808956,0.44852331876759993,0.14568711519233998,0.1710272073743,0.3150112867356,0.36667398214339997,0.4367595314978,0.5054341435434,0.5740052938462,0.6630975842475999,0.6944792032241999,0.6985522389414,0.6993057489396,0.6985710859295
R.Middle_D_s_x,6.175142645825999,2.2225029706966,0.9128904342639999,7.742660385381001,18.14262390134,25.254806900019997,28.8822719574,27.43821105958,28.96751594544,33.49608535768,37.705519103979995,30.270872879020004,43.1084022522,57.47095718383999,63.025501251239994,69.63868255616,71.34598846434001,69.56759948728002,68.5557571411,66.56439056396,64.50254364013999,64.12645111086,64.27987670895
R.Middle_D_s_y,199.0844482422,195.39176940919998,190.0987823488,192.36435546859997,196.41584472640002,198.98364257819998,202.8120788576,196.4152343752,198.37298278819998,195.6723846436,193.20354614240003,192.98392944339997,191.44157409680003,191.7298309326,190.67599487300004,192.0549285888,195.22869567879997,195.81365966779998,196.38822021480001,194.7088653566,194.47777099599998,194.829397583,194.579574585
R.Middle_D_s_z,7.959169340130001,43.08668289184,69.52644653320002,63.536524963400005,68.66107711792,49.686743927,39.37873573302001,54.46437454224,38.586721038819995,39.558867645279996,36.27100296022,18.927677059154,5.822022533428,26.5147895813,32.96414337156,29.12111625672,29.0308013916,28.416591644300002,27.252893829339996,26.50357322694,27.60211296082,28.57740097044,28.926753044149997
R.Middle_D_e_x,19.953986167900002,14.467378807060001,15.508000564540001,22.61097278594,32.30250358582,38.156154632559996,38.99283447266,35.84296417236,38.76697463992001,39.8317626953,41.54336013794,39.076256561259996,50.7735786438,64.75760803224,70.41518402097999,75.6149307251,75.9681854248,73.13021850585999,70.35640869142,67.62006072998,65.48420562746,65.07854766848001,65.26750946045
R.Middle_D_e_y,202.8605529784,202.29054565439998,193.3300689696,194.30987243660002,200.16765747079998,203.4449890136,208.83622131340002,202.9232879638,204.26100769060002,201.97394104,200.64637146,200.2428771974,199.04585266099997,197.82179565439998,196.5743530274,198.36325683619998,201.41315612800003,201.41009826660002,201.3308166506,199.789743042,199.7641540528,200.18417663580001,199.88648223849998
R.Middle_D_e_z,11.0492533802796,37.16894645692,69.38951950074,65.362084198,64.3942893982,43.0534263611,29.640032958999996,43.4658294678,28.44738044738,27.387595748899997,23.553646850599996,8.780087327952,-4.960196638108,14.524997234358,20.93630943298,16.54314785004,15.825541114820002,14.6479133606,12.890261077879998,12.110796928400001,13.27803325652,14.27669486998,14.610612869299999
R.Middle_D_d_x,-0.8793096184732001,-0.7992253661156,-0.9535041093826001,-0.9716407299043999,-0.9254358768463999,-0.8432103633882001,-0.660816538334,-0.549328494072,-0.6404861807824,-0.4140958040952,-0.2508388906718,-0.5755143523218,-0.5009911119938001,-0.47625093460080004,-0.4829850792886,-0.39060383439060004,-0.30210388302819996,-0.232850563526,-0.11768945008492,-0.06899794787166,-0.06416081935168,-0.06222843080757999,-0.06455106660725
R.Middle_D_d_y,-0.24218428730959998,-0.4502812087536,-0.21107987649749999,-0.12714268565184,-0.2452047526836,-0.2915862977504,-0.3937321066856,-0.4253616034984001,-0.3848374426364,-0.4118657231332,-0.48645840287220005,-0.4744402647018,-0.49701087474819994,-0.3981669962408,-0.38551303148259997,-0.412308382988,-0.4042124450208,-0.36577973961820004,-0.3230449914934,-0.332083028555,-0.3455147147178,-0.3499849796296,-0.34685622155650003
R.Middle_D_d_z,-0.1817932248116,0.3862451791762,0.008925036713580003,-0.11929447352901998,0.2788620233538,0.433543127775,0.6365122675896,0.7188568353652001,0.662700653076,0.7955065965652,0.8311984300612,0.6632401108744,0.704719090462,0.7836453199388,0.7861317515371999,0.8220881223679999,0.8630874991414,0.899912214279,0.9387326359748001,0.9407029390338,0.9362129688262,0.9346851229665999,0.9356940984725
R.Ring_M_s_x,67.25123138426,40.46210098268,35.7376754761,44.63084259032,48.47044906616,51.429447937019994,52.415795135500005,43.78387603758001,46.62608718872001,42.54992599486,40.27588424684,47.06331481932,59.1778991699,63.081270599359996,62.477471160899995,65.83838500976,65.0407646179,59.972275543239995,55.40938415526,52.006447601299996,50.1090499878,49.8203842163,50.062297821049995
R.Ring_M_s_y,226.0590026854,213.0830810548,213.05080871579997,219.05742492680002,216.92048339860003,215.35957641599998,213.0947662354,209.23000183119998,210.82304992680002,207.781289673,210.0353302,215.72689819340002,213.4842926024,214.64000244140001,215.28690185559998,215.67317810039998,216.757522583,214.9482635498,213.18514404319998,211.5580566406,211.7346252442,212.29280395500004,211.9026260375
R.Ring_M_s_z,-9.6562149048,-5.782407212256,5.0659915447240005,-3.4550823211668,2.954539179802,-13.25100951456408,-19.588115501392004,-7.023789691932,-25.19607315064,-22.618523788439997,-23.702209854120003,-41.62716522213999,-53.78196716312,-37.57558288576,-33.09923095704,-35.784802246080005,-35.18836441042,-35.4500579834,-35.17342300416,-34.43820419312,-32.6075286865,-31.480264663680003,-31.24843502045
R.Ring_M_e_x,22.191919279108,-9.1670934677,-13.61708850862,-3.4688242673882,0.9292913049459,4.828521919249999,5.117108321190001,-0.83864908591006,1.116100221872,0.2742356330154,0.6889860212798,2.9525215864180003,15.964665603643999,22.78793067934,25.576668167119998,31.32274971008,32.0262237549,28.10254592896,24.332629775999997,21.55106544496,19.590953826899998,19.267770385720002,19.441020965550003
R.Ring_M_e_y,214.8425689698,190.0773895264,190.7438568116,194.1819854738,192.625881958,190.27013854979998,189.6318267822,184.4879608156,188.2690185548,184.3259246826,184.23075561540003,188.47177734379997,184.6321289062,188.1947387696,187.9130950928,186.67966308599998,188.0989929198,188.6986724854,191.018319702,189.4355194092,188.85667724620004,189.22493286120002,189.00902557400002
R.Ring_M_e_z,-35.073870086664,-6.969488063443601,13.564683914178,5.133546400070001,15.504077339176002,1.1819763898819997,-4.8195140242486,13.111610031144,-4.486872959138,3.139760124683,4.081232810022,-24.053853797918,-36.49977912902,-11.471840953834,-3.1329582214359997,-4.524268484114001,-2.0506819963459995,0.6040213108066599,4.23048620224,5.474386978147999,6.828381156922001,7.818606090546001,8.098911762235002
R.Ring_M_d_x,0.8147427499294,0.9041100382806,0.8994364619256,0.8766660451889999,0.8665202498436001,0.8493937134742001,0.8621153712270001,0.8133379220962,0.8295141100882001,0.7705624341964,0.7215536594390001,0.8040110707284001,0.7876512169836001,0.7344300866125999,0.6725940227507999,0.6291193246842,0.6017587542534001,0.5808922171592,0.5664385676386001,0.5551128029821999,0.5562558770182,0.5568850040436,0.558136552572
R.Ring_M_d_y,0.20419482630671001,0.419108492136,0.40651763677620006,0.45338114500059995,0.4428114652632,0.4573044240474,0.4276600837708,0.4509749293326,0.4110941112041999,0.42752283811560005,0.470342117548,0.49678133726120005,0.5258907973766,0.4820200383664,0.4989446699618,0.5284671902654,0.5223613977432,0.4784534752368,0.40403653383279997,0.4032293319702,0.41699826121340006,0.42045997381199995,0.41728356480600004
R.Ring_M_d_z,0.45286329388599994,0.02161397375171,-0.1548802644014,-0.156536722183,-0.22873724102979995,-0.26306959688660003,-0.2691879987718,-0.36700934767739996,-0.37746822237960004,-0.4694983243942,-0.506411099434,-0.32031019926079995,-0.3150038838386,-0.475795084238,-0.5461977601054,-0.5697883367538,-0.6040032744406,-0.6571607112884,-0.7182183027269999,-0.7274901270867999,-0.7188015937804,-0.7163037538528,-0.7171874046325
R.Ring_P_s_x,22.191919279108,-9.1670934677,-13.61708850862,-3.4688242673882,0.9292913049459,4.828521919249999,5.117108321190001,-0.83864908591006,1.116100221872,0.2742356330154,0.6889860212798,2.9525215864180003,15.964665603643999,22.78793067934,25.576668167119998,31.32274971008,32.0262237549,28.10254592896,24.332629775999997,21.55106544496,19.590953826899998,19.267770385720002,19.441020965550003
R.Ring_P_s_y,214.8425689698,190.0773895264,190.7438568116,194.1819854738,192.625881958,190.27013854979998,189.6318267822,184.4879608156,188.2690185548,184.3259246826,184.23075561540003,188.47177734379997,184.6321289062,188.1947387696,187.9130950928,186.67966308599998,188.0989929198,188.6986724854,191.018319702,189.4355194092,188.85667724620004,189.22493286120002,189.00902557400002
R.Ring_P_s_z,-35.073870086664,-6.969488063443601,13.564683914178,5.133546400070001,15.504077339176002,1.1819763898819997,-4.8195140242486,13.111610031144,-4.486872959138,3.139760124683,4.081232810022,-24.053853797918,-36.49977912902,-11.471840953834,-3.1329582214359997,-4.524268484114001,-2.0506819963459995,0.6040213108066599,4.23048620224,5.474386978147999,6.828381156922001,7.818606090546001,8.098911762235002
R.Ring_P_e_x,7.0140043690728815,-8.034779930114,-8.089246749877999,2.6394446522000004,9.642118453978,14.50763053896,13.30572547914,12.471514129660001,13.243597984320001,16.9627407074,20.4599029541,13.42459449768,27.24616241456,38.463598632840004,43.12367401124,50.97650833128,53.22735977174,50.88390197751999,49.073848724339996,47.238672637920004,45.4393234253,45.063452911380004,45.1611804962
R.Ring_P_e_y,193.42315368659996,178.81151733380003,179.000643921,183.0812072754,183.96005554180002,183.64816589359998,183.17598266600004,176.87246093740004,179.8891754152,176.06953735340002,173.7410461426,175.56091308599997,172.8662200928,175.45816040019997,174.5618469238,174.627685547,177.173171997,178.2089416504,180.17205810540003,178.4956176756,177.94610290539998,178.2201660156,178.0123062135
R.Ring_P_e_z,-13.897515654582,27.548248481759998,47.53934402464,39.22705307004,49.7256965637,35.6087539673,30.00752182006,46.085336303700004,28.75407371522,34.218280029279995,32.67842903136,8.201047456265602,-4.051011931896,18.75298633576,25.7962867737,23.60201950076,25.412062835700002,26.940829849240004,28.582500839239998,28.79217414858,29.98253097534,30.98690834044,31.35489559175
R.Ring_P_d_x,0.40361378192900005,-0.031106688827280005,-0.15189456492640002,-0.16789080500580003,-0.2395024627446,-0.2660725563766,-0.2251023381948,-0.36589316129719995,-0.33338232636459997,-0.45876363515819996,-0.543498557806,-0.2878752052784,-0.31012611985199995,-0.4309209883216,-0.4823637008666,-0.5402779698371999,-0.5828150510788,-0.6262549400328,-0.6801312446593999,-0.7061472654343999,-0.7105665445326002,-0.7091182231900001,-0.707042068243
R.Ring_P_d_y,0.5630657494066,0.30925549864760005,0.3226768672468,0.3051128923893999,0.2382099807262,0.18203383386120003,0.17746894955620002,0.2093482404948,0.23036010563379997,0.2269664227962,0.2883600234986,0.35491709709179997,0.3234425127508,0.3501259982588,0.36702315807319996,0.331306487322,0.3003486692906,0.288360607624,0.2981616020202,0.30073574185380003,0.2999295234682,0.30251887440680003,0.3022976368665
R.Ring_P_d_z,-0.5832776099444,-0.9475937724113999,-0.9335363507269999,-0.9370861172676002,-0.9407003283504001,-0.9463703393934001,-0.9573833584784002,-0.9064396858214,-0.9137865543364001,-0.8543422460556,-0.7861312270163999,-0.8866808414460001,-0.8920102000236,-0.8308744668961999,-0.7952591896055999,-0.7731861233712,-0.7549454569817999,-0.7239936232566,-0.669432091713,-0.6410013794900001,-0.6365029931070001,-0.6368920445442,-0.6393023729325
R.Ring_I_s_x,7.0140043690728815,-8.034779930114,-8.089246749877999,2.6394446522000004,9.642118453978,14.50763053896,13.30572547914,12.471514129660001,13.243597984320001,16.9627407074,20.4599029541,13.42459449768,27.24616241456,38.463598632840004,43.12367401124,50.97650833128,53.22735977174,50.88390197751999,49.073848724339996,47.238672637920004,45.4393234253,45.063452911380004,45.1611804962
R.Ring_I_s_y,193.42315368659996,178.81151733380003,179.000643921,183.0812072754,183.96005554180002,183.64816589359998,183.17598266600004,176.87246093740004,179.8891754152,176.06953735340002,173.7410461426,175.56091308599997,172.8662200928,175.45816040019997,174.5618469238,174.627685547,177.173171997,178.2089416504,180.17205810540003,178.4956176756,177.94610290539998,178.2201660156,178.0123062135
R.Ring_I_s_z,-13.897515654582,27.548248481759998,47.53934402464,39.22705307004,49.7256965637,35.6087539673,30.00752182006,46.085336303700004,28.75407371522,34.218280029279995,32.67842903136,8.201047456265602,-4.051011931896,18.75298633576,25.7962867737,23.60201950076,25.412062835700002,26.940829849240004,28.582500839239998,28.79217414858,29.98253097534,30.98690834044,31.35489559175
R.Ring_I_e_x,22.493534088119997,12.13884067534,13.54449310304,23.91245155336,30.991619491579996,35.56594238282,34.47627105712,32.48362731932,33.79001693724,36.4406036377,39.3314567566,34.38494262694,47.739254760739996,59.02096786498,63.4515083313,70.37017059325999,71.9179702759,69.05354766844,66.69146728514,64.45455093384,62.533139038079995,62.11657791135999,62.218214035049996
R.Ring_I_e_y,193.92737426760002,187.41131896960002,184.60675354020003,189.36606140139997,191.1980621336,191.6633300782,190.86269836440005,186.94642028820002,188.9177978518,185.5683074952,182.5082122804,183.4486999512,181.834777832,182.84649353039998,181.8450805662,183.11860656739998,185.912020874,186.06067199700001,186.2562957764,184.60279235840002,184.4422698976,184.81134033199996,184.54145813
R.Ring_I_e_z,1.6117186069559999,32.72271270750001,50.32526855466,43.232035827619995,50.044481658920006,34.757705688479994,29.70085029602,43.535712432859995,26.609743499759997,28.36196289064,24.0902206421,6.247198943779581,-6.424228656300201,13.206678581236,19.292730331440005,15.85080013276,16.31051673888,16.1795692444,15.88625755308,15.563614463779999,16.780658721939997,17.779152679440003,18.1213712692
R.Ring_I_d_x,-0.6740700125696,-0.8932253837584,-0.958754825592,-0.9430498003960001,-0.9465347528457999,-0.9336549997329999,-0.9386411070824,-0.8872825980186001,-0.9109732627870001,-0.8635967612264001,-0.8367147564888,-0.9293262958526001,-0.9086095452310001,-0.9114594340322,-0.901282310486,-0.8598636627198,-0.8286922454835999,-0.8055940151214,-0.781118619442,-0.7633064508438,-0.7578945636749999,-0.7560905098914,-0.7562637627125
R.Ring_I_d_y,-0.032793987169759994,-0.38077349662779997,-0.24844422340379996,-0.27861417233920005,-0.32089892625820005,-0.3553655147552,-0.3408068954944,-0.44665192961700007,-0.40030497908580004,-0.421150267124,-0.38871294856079996,-0.34972355961799995,-0.39764213562020007,-0.3275791704658,-0.32291928529719993,-0.3764649689196,-0.38745744824399997,-0.3481249511242,-0.2697590112686,-0.27077595591540005,-0.2880228579044,-0.2922352671624,-0.28948532044849995
R.Ring_I_d_z,-0.6625927746294,-0.22909177839739997,-0.1234583884479,-0.1775442838668,-0.014133299188684004,0.037732684519140004,0.013596987165520002,0.11304339021456,0.09507386386387999,0.2596535712482,0.3807784378528001,0.08662846350918561,0.10522216167309999,0.24590862691419998,0.288350456953,0.343668550253,0.4035384893416,0.4771258175374,0.5629178404808,0.5865192890166001,0.5853360891342,0.5855969905853999,0.5867394506935
R.Ring_D_s_x,22.493534088119997,12.13884067534,13.54449310304,23.91245155336,30.991619491579996,35.56594238282,34.47627105712,32.48362731932,33.79001693724,36.4406036377,39.3314567566,34.38494262694,47.739254760739996,59.02096786498,63.4515083313,70.37017059325999,71.9179702759,69.05354766844,66.69146728514,64.45455093384,62.533139038079995,62.11657791135999,62.218214035049996
R.Ring_D_s_y,193.92737426760002,187.41131896960002,184.60675354020003,189.36606140139997,191.1980621336,191.6633300782,190.86269836440005,186.94642028820002,188.9177978518,185.5683074952,182.5082122804,183.4486999512,181.834777832,182.84649353039998,181.8450805662,183.11860656739998,185.912020874,186.06067199700001,186.2562957764,184.60279235840002,184.4422698976,184.81134033199996,184.54145813
R.Ring_D_s_z,1.6117186069559999,32.72271270750001,50.32526855466,43.232035827619995,50.044481658920006,34.757705688479994,29.70085029602,43.535712432859995,26.609743499759997,28.36196289064,24.0902206421,6.247198943779581,-6.424228656300201,13.206678581236,19.292730331440005,15.85080013276,16.31051673888,16.1795692444,15.88625755308,15.563614463779999,16.780658721939997,17.779152679440003,18.1213712692
R.Ring_D_e_x,35.35735054014,23.743979263299998,25.694087219220002,36.15926361084,41.261895751939996,45.35026855468,44.836113739,40.565835571300006,42.715196990959996,42.88350524902,43.96171340944,43.03491592408,55.60725784302,66.1648651123,70.51669769288,76.16111145018002,76.48914794923999,72.59257202149999,69.05294799804,66.28841094972,64.26730651856,63.81075897216,63.9175109863
R.Ring_D_e_y,199.9178741456,195.3576629638,190.97834777819997,196.1855712892,197.811022949,198.1359375,197.069293213,194.8050567628,196.36472473140003,193.0460327148,190.01742553699995,191.234222412,189.87142334,190.3227691652,189.4234161376,191.00562744180002,193.6039459228,193.1458282474,192.56038818360003,190.9734680178,191.003805542,191.4344573974,191.120628357
R.Ring_D_e_z,4.931576490402,26.945611763,43.78511962892001,37.3610519409,40.99423217774,25.08171977996,20.489273643479997,33.32907752992,16.8074678421,16.92167606356,11.744999122614,-3.4958715438839993,-16.608510017380002,2.0507004976258,8.155909252166001,4.215125226976,4.01312470436,3.20799908638,2.246791672706,1.8723532676699999,3.1665302753440008,4.189763355258,4.51127910614
R.Ring_D_d_x,-0.8267753839496,-0.7618454933168,-0.7983200550077999,-0.8049517035484,-0.6751061081886001,-0.6431838393210001,-0.6810231566428,-0.5313006281853999,-0.5867158770559999,-0.42353804111480003,-0.3043799459934,-0.5686247706412,-0.5172202587128,-0.46961960196499997,-0.46444560289380005,-0.3806801259518,-0.3004963159562,-0.2326454728842,-0.1552370518446,-0.12055276632300001,-0.1139992684126,-0.1113706737754,-0.1117069795725
R.Ring_D_d_y,-0.38574168086040006,-0.5216494381428,-0.41866018176099995,-0.44823047518720005,-0.434696406126,-0.4254842102525999,-0.4080018758774,-0.5166036725044,-0.48953971862800005,-0.49156439304359995,-0.49363439679140003,-0.5117982268332,-0.5283063411714,-0.49146921038640007,-0.4981783926486,-0.5184705018996001,-0.5056454300877999,-0.46575818061820007,-0.41441318988799997,-0.418790179491,-0.43133680224399995,-0.4353849887848,-0.4324960559605
R.Ring_D_d_z,-0.19690785184501997,0.37926068305960003,0.429744243622,0.38588553071019993,0.5949094414709999,0.6360620260238,0.6055398821829999,0.6709542036056,0.6443736314774,0.752051949501,0.8115398645401999,0.6404818534851999,0.6694858193398,0.7333624482156,0.7321031808852,0.7648964405059999,0.8083958268168001,0.8527144432066001,0.8966198682784,0.9000247359278,0.8949542999268001,0.8933280348778,0.8946889936925
R.Pinky_M_s_x,71.65710144038,45.49201202392,40.618178558379995,50.13411636352,53.99459228514,57.29950408934,57.99201202392,49.602284240740005,51.96153793336,47.96174087522,45.562733459460006,52.85016708374,65.44294815062,68.36816101074001,67.66724853514,71.45507965088,70.67842407226,65.05954895018,59.39204559326,55.838227844239995,54.06053237914,53.784147644040004,54.008371353150004
R.Pinky_M_s_y,214.75305786139998,201.70454406739998,201.597946167,207.88323669460001,205.7581115724,204.38897705059998,202.0008239744,198.20814208960002,199.5634674072,196.5981811522,198.98481445299998,204.81662597660002,202.80722961420003,203.6376342772,204.4008605956,205.03694763179996,206.11587524399997,204.01374206539998,201.75607299819998,200.1123870852,200.36197204579997,200.9367706298,200.52966308599997
R.Pinky_M_s_z,-10.883427429200001,-5.101649728425,4.838620376588,-3.5814294576662,3.2296977996819995,-12.517172598839398,-18.518459129346002,-7.055877876287999,-25.144443893419997,-23.376958847039997,-25.995038223259996,-43.23794708252,-55.18731613158,-40.04998626708,-36.24650878908,-39.05690689088,-38.4060333252,-38.568832397479994,-38.150127410900005,-37.55227508546001,-35.837318420420004,-34.75354995727999,-34.48410224915
R.Pinky_M_e_x,34.3212108612,2.3472294628621997,-3.405272078514,7.525909686096,11.62925395966,15.875909042360002,15.82353630066,9.297527313237998,10.58099327086,8.967567443854,8.489588832855997,12.896907997120001,26.582922363279998,30.761664962779996,32.64069404602,38.655987548839995,39.1181930542,34.07181243896,28.373693466179997,25.252526474019998,23.49162979128,23.19338111878,23.34959983825
R.Pinky_M_e_y,201.425692749,175.953085327,176.4541870118,180.4059478758,178.4835479736,176.16845703139998,175.10516052260002,170.31067199720002,173.5964080812,169.87445983879996,170.58956298840002,175.357925415,171.8434143066,174.8201324466,174.76811523420002,173.834197998,175.0724884032,175.0337921142,176.46809387219997,174.90929870620002,174.5038024902,174.92359924299998,174.66571044900002
R.Pinky_M_e_z,-39.09503765106,-11.426382142312,7.059903335572,-1.2399941682826001,9.430553102495999,-4.359424829488001,-9.899298310288,6.197735249996,-11.311444282526,-4.9766971170922,-6.140112924569,-32.97578697204,-45.137469482440004,-21.87716140748,-14.489413070680001,-16.05280113222,-13.526267814639999,-10.739224815378,-6.88537311554,-5.794590568544001,-4.59437789917,-3.660395717622,-3.333445549015
R.Pinky_M_d_x,0.730182915926,0.8490770101548,0.8666830420492001,0.8389187932016,0.8341693162917998,0.815636885166,0.830307161808,0.793611228466,0.814794123173,0.7678059339522001,0.7299803614616002,0.7866906166076,0.7651645898818,0.7404821991922,0.6896824359893999,0.6458230972292001,0.6214295983314,0.6101570129396,0.6107598781583999,0.6022408127786001,0.6019100904466,0.6023405790328,0.603679597378
R.Pinky_M_d_y,0.26232524290696,0.5067887067796,0.4949989378454001,0.5410047292710001,0.5370335817335999,0.5556663274765999,0.5295819163322,0.5493084788322001,0.5112984418868,0.526197373867,0.5591102600098,0.5800498843192001,0.6096860051156,0.5674244880676,0.5834768414498,0.614390683174,0.6112527966502,0.5706231474876,0.49792726039900004,0.4962557077408,0.5091544508936,0.5122064948082,0.5092683136464999
R.Pinky_M_d_z,0.5442641198634,0.12445753812800002,-0.043730880506344,-0.04610092267396,-0.12209431827050002,-0.16062729656699998,-0.16971331834800002,-0.26096711456759997,-0.2723755061626,-0.362306189537,-0.39094890356059997,-0.2020647406578,-0.1978842407466,-0.35782788991919995,-0.42840315699599996,-0.45295713543900007,-0.4898894071578,-0.5479726076124,-0.6156115889548001,-0.6253174662588,-0.6151820778848,-0.6122327327728,-0.6133649349215
R.Pinky_P_s_x,34.3212108612,2.3472294628621997,-3.405272078514,7.525909686096,11.62925395966,15.875909042360002,15.82353630066,9.297527313237998,10.58099327086,8.967567443854,8.489588832855997,12.896907997120001,26.582922363279998,30.761664962779996,32.64069404602,38.655987548839995,39.1181930542,34.07181243896,28.373693466179997,25.252526474019998,23.49162979128,23.19338111878,23.34959983825
R.Pinky_P_s_y,201.425692749,175.953085327,176.4541870118,180.4059478758,178.4835479736,176.16845703139998,175.10516052260002,170.31067199720002,173.5964080812,169.87445983879996,170.58956298840002,175.357925415,171.8434143066,174.8201324466,174.76811523420002,173.834197998,175.0724884032,175.0337921142,176.46809387219997,174.90929870620002,174.5038024902,174.92359924299998,174.66571044900002
R.Pinky_P_s_z,-39.09503765106,-11.426382142312,7.059903335572,-1.2399941682826001,9.430553102495999,-4.359424829488001,-9.899298310288,6.197735249996,-11.311444282526,-4.9766971170922,-6.140112924569,-32.97578697204,-45.137469482440004,-21.87716140748,-14.489413070680001,-16.05280113222,-13.526267814639999,-10.739224815378,-6.88537311554,-5.794590568544001,-4.59437789917,-3.660395717622,-3.333445549015
R.Pinky_P_e_x,18.775777626032,-1.1847239613522,-2.751949095728,8.580864191059998,15.0477924347,19.99343452456,18.1950363159,16.41728515626,16.70056095124,18.543698120099997,20.586289978040003,17.0749361038,30.87524147034,39.32697601318,42.95036010742,50.8358329773,52.686450195320006,49.074090576180005,45.525155639640005,43.35740737914,41.6770729065,41.27652053832001,41.347274780250004
R.Pinky_P_e_y,187.7401275634,169.8808135988,170.050125122,174.36411743160002,174.5893157958,173.8539733888,172.6994445802,166.9290039062,169.6447509766,165.954083252,164.805355835,167.39375610359997,164.4447998048,167.01669616699996,166.4204376222,166.44703369119998,168.6428222654,169.1268341064,170.6980255128,169.1181030274,168.6764221194,168.98204956060002,168.73222351049998
R.Pinky_P_e_z,-22.692001914982,16.4605490207446,35.104832458480004,26.885607528679998,37.73159675598,24.02686061858,18.666269493082,33.87389335634,16.52705955504,21.781206130979996,19.27349700928,-5.7155921220720005,-17.707636260991997,4.4541292667474,11.058019828796,8.954122161864,11.0334472656,13.09770278932,15.49693946838,15.825659942640002,16.94899330138,17.937811279319998,18.338297843950002
R.Pinky_P_d_x,0.5227693736551999,0.12249769866479998,-0.022689165454361997,-0.036639373004419995,-0.11874047517762001,-0.14302358031262002,-0.08237579613936001,-0.24731073677520002,-0.2125685155392,-0.3326353877782,-0.42018970251059995,-0.1451275266707,-0.14909752607358,-0.2975237250328,-0.35811544060719996,-0.4230777978896,-0.47130551338199994,-0.5211175203324,-0.5957713484762,-0.6288892030718001,-0.6316875696182,-0.6281339883804,-0.6251653134824999
R.Pinky_P_d_y,0.45219159722339997,0.21062167882939997,0.22235287427900002,0.20983735024940003,0.1352626755834,0.08039440512653999,0.08356424719095999,0.1174650654196,0.1372642576696,0.136177754402,0.2009195894002,0.27664251327519995,0.2569974750282,0.271059331298,0.2899640202522,0.2565997362136,0.22334019243699998,0.205183455348,0.2004284739494,0.2011623561384,0.20241925120380003,0.20638502836220002,0.2061049714685
R.Pinky_P_d_z,-0.5723356306553999,-0.9673592329024,-0.9737283825874,-0.9768243432044,-0.9830147385598,-0.9860074043272,-0.9922453761098,-0.9613544344903999,-0.9669947028161999,-0.929459440708,-0.8827643990516,-0.9469071745872,-0.9527997136117999,-0.9146409153938,-0.8874128580094001,-0.8686378121378,-0.8531036138535999,-0.8279969453812001,-0.7774696230888001,-0.7509986877442,-0.7483282327652,-0.7502329945564,-0.7527873814105
R.Pinky_I_s_x,18.775777626032,-1.1847239613522,-2.751949095728,8.580864191059998,15.0477924347,19.99343452456,18.1950363159,16.41728515626,16.70056095124,18.543698120099997,20.586289978040003,17.0749361038,30.87524147034,39.32697601318,42.95036010742,50.8358329773,52.686450195320006,49.074090576180005,45.525155639640005,43.35740737914,41.6770729065,41.27652053832001,41.347274780250004
R.Pinky_I_s_y,187.7401275634,169.8808135988,170.050125122,174.36411743160002,174.5893157958,173.8539733888,172.6994445802,166.9290039062,169.6447509766,165.954083252,164.805355835,167.39375610359997,164.4447998048,167.01669616699996,166.4204376222,166.44703369119998,168.6428222654,169.1268341064,170.6980255128,169.1181030274,168.6764221194,168.98204956060002,168.73222351049998
R.Pinky_I_s_z,-22.692001914982,16.4605490207446,35.104832458480004,26.885607528679998,37.73159675598,24.02686061858,18.666269493082,33.87389335634,16.52705955504,21.781206130979996,19.27349700928,-5.7155921220720005,-17.707636260991997,4.4541292667474,11.058019828796,8.954122161864,11.0334472656,13.09770278932,15.49693946838,15.825659942640002,16.94899330138,17.937811279319998,18.338297843950002
