,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
R.Middle_P_e_y,263.385772705,240.93530578640002,238.19820556640002,245.3817718506,246.35405883780004,242.03399963379997,251.45943603519999,247.94273681640001,240.45021667479995,240.80177612300002,233.88536376960002,228.23292846680002,225.2634155274,227.8042144776,233.229019165,234.6012725828,238.075543213,239.66443786640002,236.633654785,236.18799743679998,235.14341430660002,235.723275757,234.3369354248,233.61896896349998
R.Middle_P_e_z,-66.99411849975999,-111.40961456298001,-103.23571777344,-83.66617126463998,-108.34145812976001,-122.0263626098,-103.4789215086,-114.3305252074,-123.39642639159999,-121.6176712038,-134.17073364260003,-148.3892028808,-150.4029174804,-126.7479537962,-108.52741241460001,-123.1214172362,-128.34617157,-123.3010742188,-125.25045928940001,-122.15287323,-120.9283096314,-120.4822006226,-120.52476806659999,-121.003320694
R.Middle_P_d_x,0.3210424244404,0.3142520189286,0.3412761449814,0.31475566029540003,0.3350761532784,0.3360866785048,0.35889731049539997,0.37991113066680005,0.3699647903444,0.3820822894572,0.38923925757399996,0.3934079825878,0.379562175274,0.36541060209279996,0.3917538881302,0.4134040355684,0.4281798779962,0.43431183695780007,0.4174606263638,0.42092515230180005,0.4203020036222,0.41389104723940007,0.40827804207800006,0.41688244044775
R.Middle_P_d_y,0.669251382351,0.8150681495665999,0.8493814706802001,0.8509963154792001,0.8312606692314001,0.8479094743728,0.8445194840432,0.8398414492605999,0.8502076745034002,0.8449985027314,0.8503545999527999,0.8551983356477999,0.8670008778572,0.8815289855002,0.862825703621,0.8390233278274,0.8240108966828,0.8265010714532,0.8357154607769999,0.831155192852,0.8310414075854,0.8340143322946,0.838770532608,0.8343505710365
R.Middle_P_d_z,0.63855625391,0.48424707651140003,0.4024927735328,0.42003018856060004,0.4433491528034,0.40972269773479997,0.39743037223819994,0.38744786977780005,0.37436438202879996,0.37410315871239996,0.3539794802666,0.3372311651706,0.3226971805098,0.29878409504900005,0.31901112794860004,0.3534983694554,0.37089434266099996,0.358076453209,0.3567354619504,0.3632903635502,0.3642775952816,0.364837259054,0.36022372245780004,0.36064431071275
R.Middle_I_s_x,9.83687076568,7.930394649503998,4.523995161056,2.818236064912,1.918700504302,4.851130676268,4.090039634706001,3.393618440628,6.913417530059999,5.6167184829700005,7.0542737960799995,9.334716606150002,10.082691001884001,9.125495529174,5.71598534584,5.635747194288,7.512991523744001,6.1447306633,6.782697296143999,6.531301498411999,7.416259384156,8.646463584898001,8.065273761748001,7.3765058517475
R.Middle_I_s_y,263.385772705,240.93530578640002,238.19820556640002,245.3817718506,246.35405883780004,242.03399963379997,251.45943603519999,247.94273681640001,240.45021667479995,240.80177612300002,233.88536376960002,228.23292846680002,225.2634155274,227.8042144776,233.229019165,234.6012725828,238.075543213,239.66443786640002,236.633654785,236.18799743679998,235.14341430660002,235.723275757,234.3369354248,233.61896896349998
R.Middle_I_s_z,-66.99411849975999,-111.40961456298001,-103.23571777344,-83.66617126463998,-108.34145812976001,-122.0263626098,-103.4789215086,-114.3305252074,-123.39642639159999,-121.6176712038,-134.17073364260003,-148.3892028808,-150.4029174804,-126.7479537962,-108.52741241460001,-123.1214172362,-128.34617157,-123.3010742188,-125.25045928940001,-122.15287323,-120.9283096314,-120.4822006226,-120.52476806659999,-121.003320694
R.Middle_I_e_x,8.35723781584,8.15272092819,2.6002930283551997,0.8115334928044,0.9412404008219999,2.9107771873479997,2.3193207263940003,2.2793540477740004,4.8820268631,3.348582792282,4.486184644700001,6.492756462096,7.333613777159999,6.222403526306001,3.126692461966,3.044969463348,4.639263105393999,3.4959911823280003,4.084287166594,3.689888906478,4.5444442272179995,5.804173755648,5.484868431092001,4.8166313171375
R.Middle_I_e_y,247.1407165526,227.156045532,225.913372803,232.3923919678,233.02678222659998,229.9301208496,239.17861328120003,235.6605041506,228.91290588379997,229.15133056640002,223.095413208,218.2406768798,215.446658325,218.1487609862,222.68547668440002,223.67487182620002,227.0075775146,228.55947570799998,225.5798950194,224.86140136720002,223.71896362299998,224.35981140119998,223.00260314939996,222.2896232605
R.Middle_I_e_z,-54.955252075199994,-91.2020095825,-82.14091796874,-63.00584869386,-87.82423858648,-100.8294067382,-82.36978912354,-93.17469329826001,-101.89067535414,-100.19589538576,-112.34127044659999,-126.21132354740003,-128.13535614020003,-104.43030853261999,-86.57660675049999,-101.35783538807999,-106.6891677856,-101.63433685300001,-103.56410827639999,-100.62565307610001,-99.45695037840001,-98.9745803833,-98.96896972654,-99.44224166872499
R.Middle_I_d_x,0.06064688684420999,-0.0090780414641,0.07854872196914,0.08193779736758,0.03991170637308,0.07922862693668001,0.07230209261180001,0.045497711747880004,0.08294585794211999,0.09261265248060001,0.10486036837096,0.11604307442900001,0.11225046366459998,0.1185392409564,0.10572615563885998,0.10578677654249999,0.11734025329360001,0.1081534743308,0.11018164008860001,0.11602072715780001,0.11726212203479999,0.11605653762820001,0.10536324828880002,0.10452495515350001
R.Middle_I_d_y,0.6637421369554,0.5626355290414,0.5016150236128,0.5303831219674,0.5441800951958,0.494226282835,0.5014512360096,0.5015088617804,0.471092122793,0.47571168541920006,0.4405758976936,0.4080041706562,0.4008383452892,0.39425209760659996,0.430514538288,0.4461473822594,0.45192784667020003,0.45343842506420007,0.4513477742672,0.4624882400034,0.46648382544519995,0.4639936149118,0.46280404925359997,0.46260054409525003
R.Middle_I_d_z,-0.4912298679352,-0.8251180529594,-0.8613441467284,-0.8436035037038,-0.837760257721,-0.8655153393743997,-0.8619292497636,-0.8638362050055999,-0.8781240224840001,-0.8746952295304,-0.8913419365884,-0.905568408966,-0.9092302322388,-0.9112755298614001,-0.8962965607644,-0.8886517643928,-0.8843000888824001,-0.8846974015236,-0.8854983568192001,-0.8790007352828001,-0.8767197847366001,-0.8782003521918,-0.8801674962042,-0.880383312702
R.Middle_D_s_x,8.35723781584,8.15272092819,2.6002930283551997,0.8115334928044,0.9412404008219999,2.9107771873479997,2.3193207263940003,2.2793540477740004,4.8820268631,3.348582792282,4.486184644700001,6.492756462096,7.333613777159999,6.222403526306001,3.126692461966,3.044969463348,4.639263105393999,3.4959911823280003,4.084287166594,3.689888906478,4.5444442272179995,5.804173755648,5.484868431092001,4.8166313171375
R.Middle_D_s_y,247.1407165526,227.156045532,225.913372803,232.3923919678,233.02678222659998,229.9301208496,239.17861328120003,235.6605041506,228.91290588379997,229.15133056640002,223.095413208,218.2406768798,215.446658325,218.1487609862,222.68547668440002,223.67487182620002,227.0075775146,228.55947570799998,225.5798950194,224.86140136720002,223.71896362299998,224.35981140119998,223.00260314939996,222.2896232605
R.Middle_D_s_z,-54.955252075199994,-91.2020095825,-82.14091796874,-63.00584869386,-87.82423858648,-100.8294067382,-82.36978912354,-93.17469329826001,-101.89067535414,-100.19589538576,-112.34127044659999,-126.21132354740003,-128.13535614020003,-104.43030853261999,-86.57660675049999,-101.35783538807999,-106.6891677856,-101.63433685300001,-103.56410827639999,-100.62565307610001,-99.45695037840001,-98.9745803833,-98.96896972654,-99.44224166872499
R.Middle_D_e_x,10.088217735299999,11.425507736212001,5.04076318741,2.9780253887159995,3.9227930545819993,5.337994575502,5.059108257292,5.65280389786,7.635291576387999,6.0990588188179995,7.194627475738,9.13640422821,9.886162567145998,8.470182800296,5.814560317993999,5.98416595459,7.580970668792,6.635964965818,7.014068031312,6.552288627626,7.385318088530001,8.596822929383999,8.356875419616,7.7995525598525
R.Middle_D_e_y,243.494128418,227.86190185540005,227.8167541506,234.01927795400002,234.48102417,232.11405944819998,241.12312316920003,237.7191894532,231.46360473640001,231.56598815899997,226.18239440919996,221.93157348640003,219.36055297860003,222.1012023924,225.9020477296,226.5326904298,229.65408630360002,231.2130340576,228.3423706056,227.35194397,226.15020446780005,226.86995849600004,225.56490783699996,224.83456420925
R.Middle_D_e_z,-43.13504219054,-75.38432540894001,-66.2567779541,-47.05058670042,-71.98736114502,-84.97841491698,-66.53973617554,-77.48295593262,-86.14788360596,-84.43106231689998,-96.69021148676,-110.6773345948,-112.6402435302,-88.89856719982001,-70.9470703125,-85.70190124512001,-90.99644622804,-85.98086547850001,-87.88920440673999,-84.89236145020001,-83.71047821044,-83.23179779052,-83.24899749756,-83.7399959564
R.Middle_D_d_x,-0.10681059062479999,-0.20221836566919998,-0.1507913202048,-0.13386280238660003,-0.1842236310244,-0.1499724686146,-0.1692855149508,-0.20843811631200002,-0.1701182335616,-0.1699459344148,-0.1673487901686,-0.1633452236652,-0.1577164143324,-0.1388853639366,-0.1660775065422,-0.1816065609456,-0.181761699915,-0.1940121084452,-0.18102478981,-0.17686142921459996,-0.1755314052104,-0.17255169749239999,-0.17745503485199998,-0.18430818617325
R.Middle_D_d_y,0.22586601451044,-0.0436133302748,-0.11760577410459998,-0.10052173435686,-0.08985443562262,-0.134940803051,-0.1201470360162,-0.1272016763688,-0.1576021283864,-0.1491964399814,-0.1907378435134,-0.22805244028559998,-0.241830998659,-0.24421271383759996,-0.1987449228762,-0.1765784025192,-0.1635220110418,-0.163957566023,-0.1706873595714,-0.153885191679,-0.15022107660779999,-0.155096513033,-0.1583192050454,-0.157246340066
R.Middle_D_d_z,-0.7301868081094,-0.9773402571678,-0.9814463138579999,-0.985840821266,-0.9785260915758001,-0.9793982148170001,-0.978104543686,-0.9695582628249999,-0.9727128386498001,-0.9740747332573999,-0.9670448780060001,-0.9598112463951999,-0.9574091553688,-0.9596723318099999,-0.9657150268554,-0.9673461437226001,-0.9696190714835999,-0.9671937584876,-0.9685182213784002,-0.9721257448195999,-0.9729402184488001,-0.9727121949194,-0.9713027238845999,-0.97020743787275
R.Ring_M_s_x,42.8536010742,34.19382095336,32.077437591540004,30.8268737793,29.613838577260005,30.82856025694,31.954620361339998,32.103889846819996,33.92383041382,34.02097702026,35.042846679680004,36.28170776366001,35.73838272096,35.8763244629,35.411920928940006,35.32551574708,36.368589019759995,36.44662323,36.518271636959994,36.83543395996,38.113822937,38.82895507814,38.245036315920004,38.024240493775004
R.Ring_M_s_y,267.48774414080003,252.7338500978,258.73775024400004,265.62202758800004,264.46878051760007,263.3077087404,271.2269348144,268.09882202119996,263.4648986816,263.868786621,259.36737670900004,254.9615142822,252.9762145996,256.21849060039995,259.18683471680004,258.9002563476,261.278137207,262.89955444339995,261.30722045880003,260.2799621582,259.21390380860004,259.84162597659997,259.0077270506,258.41394042975
R.Ring_M_s_z,12.845039939876003,-33.28864135742,-26.153569030759996,-6.310694789886,-30.092291259779994,-44.16760406496,-26.65474510194,-37.77931480406,-46.580236816399996,-44.93672332762001,-57.7945411682,-72.33033447266,-74.75937194824,-52.37802429198,-33.93816604614,-47.02427978516,-51.32591629028,-47.05197525026,-48.90226898196,-45.68525848388,-44.51090393066,-44.000997924800004,-44.22555770874,-44.659512519825
R.Ring_M_e_x,43.05376968381999,40.47101211548,38.03121185302,35.4733505249,35.27747039794,38.03634796142,38.21392745972,38.31488571168,41.30685119628,40.528804016120006,42.134324645999996,44.4162628174,44.602592468240005,43.30306777956,41.038996124259995,41.6416862488,43.8775604248,42.86179962159999,42.92175369262,42.8268608093,43.728811645499995,44.709055328379996,43.96854324342,43.59850406645
R.Ring_M_e_y,287.0527587892,269.222351074,267.693688965,275.49443969719994,275.3022827148,271.54081420880004,280.393536377,276.4725341798,269.5631469728,269.5149902342,262.7799682616,257.2312072756,255.05775756839998,258.5069946292,262.65709838879997,262.5484741212,264.9772399902,266.6547058106,264.40648193360005,263.6756774904,262.651953125,263.4535766602,262.458428955,261.439743042
R.Ring_M_e_z,-38.74804801942,-87.21100769042,-81.98674468994,-62.11481323242,-85.61884918208,-99.9674331665,-82.42235870361999,-93.66924591071998,-102.63169555673998,-101.1416732789,-114.10821380600001,-128.56155090320001,-130.88969268800003,-108.70589447024,-90.41569213868001,-103.41311340334,-107.5705184938,-103.42837066680002,-105.3198806762,-102.1305313112,-100.9932601928,-100.4455734252,-100.6954071046,-101.169614792
R.Ring_M_d_x,-0.0029684603214000043,-0.11038772165788,-0.1047002673148,-0.08171074390412,-0.09959795176983999,-0.1267527475952,-0.11007321625939999,-0.10922363549459999,-0.1298343241214,-0.1144435733558,-0.124707376957,-0.1430504471066,-0.15588181316840002,-0.1306032001972,-0.09895508587355999,-0.11107319444406001,-0.1320492222904,-0.112814259529,-0.1126086115838,-0.10536240488282,-0.0987425431609,-0.1034046694638,-0.10065089166172,-0.09802636504172499
R.Ring_M_d_y,-0.34403776265692,-0.2899589896202,-0.1574949175118,-0.173611575365,-0.19051285386099998,-0.1447834998368,-0.1611995220184,-0.1472561374306,-0.10724091976879999,-0.09929147213706,-0.06001222208143999,-0.039913748949760006,-0.036605033278499996,-0.040244550257919995,-0.061026416718979994,-0.06415583416822,-0.0650506734848,-0.06603631675242,-0.05450214818118,-0.0597154483199,-0.06045991331338,-0.06351806148886,-0.060682415962219995,-0.053210335783650003
R.Ring_M_d_z,0.9090597867966,0.9482532739638,0.9818559050560001,0.9813448667526,0.9764637947084,0.9812694311144,0.9807029008863999,0.9828538894654001,0.9856945395468,0.9883937120436,0.9903056144714,0.9888556241989999,0.9870813608172,0.9905553221704,0.9931871056558,0.991627407074,0.9890909790992,0.9914086580278001,0.9921334743499999,0.9926199436184,0.9932720780372,0.9926076769828001,0.9930521249772,0.9937599599360001
R.Ring_P_s_x,43.05376968381999,40.47101211548,38.03121185302,35.4733505249,35.27747039794,38.03634796142,38.21392745972,38.31488571168,41.30685119628,40.528804016120006,42.134324645999996,44.4162628174,44.602592468240005,43.30306777956,41.038996124259995,41.6416862488,43.8775604248,42.86179962159999,42.92175369262,42.8268608093,43.728811645499995,44.709055328379996,43.96854324342,43.59850406645
R.Ring_P_s_y,287.0527587892,269.222351074,267.693688965,275.49443969719994,275.3022827148,271.54081420880004,280.393536377,276.4725341798,269.5631469728,269.5149902342,262.7799682616,257.2312072756,255.05775756839998,258.5069946292,262.65709838879997,262.5484741212,264.9772399902,266.6547058106,264.40648193360005,263.6756774904,262.651953125,263.4535766602,262.458428955,261.439743042
R.Ring_P_s_z,-38.74804801942,-87.21100769042,-81.98674468994,-62.11481323242,-85.61884918208,-99.9674331665,-82.42235870361999,-93.66924591071998,-102.63169555673998,-101.1416732789,-114.10821380600001,-128.56155090320001,-130.88969268800003,-108.70589447024,-90.41569213868001,-103.41311340334,-107.5705184938,-103.42837066680002,-105.3198806762,-102.1305313112,-100.9932601928,-100.4455734252,-100.6954071046,-101.169614792
R.Ring_P_e_x,30.107495880099997,26.92064056396,23.446463775619996,21.91350669858,21.259919357319998,23.855934143059997,22.83142471312,22.42333908082,25.726430511479997,24.4259502411,25.844551467899997,27.91737213134,28.66303291318,27.6331867218,24.42807502748,24.43676452636,26.244520187379997,24.89183120728,25.667181015,25.447172546379996,26.333784866320002,27.53172569276,27.042836761460002,26.40581941605
R.Ring_P_e_y,262.03125,238.49429626439996,235.7024566648,243.52647399920002,244.0611022948,239.7378112794,248.8290283204,244.9241455078,237.58882446320004,237.7455291746,230.74234619139997,225.05027771,222.46976318339998,225.42099304200002,230.2869659424,231.01536254879997,233.98289184580003,235.61152954099998,232.9595977784,232.3955413818,231.35606994640003,232.0728424072,230.8738464356,230.00939178475
R.Ring_P_e_z,-63.96842041013999,-105.89821014408001,-97.62110290522,-78.67731018065999,-103.1671157838,-116.32820587160002,-98.16115264890001,-108.91871490481999,-117.3059539796,-115.7031982422,-127.8490921022,-141.70088806159998,-143.716522217,-120.5495330812,-102.92886352539999,-117.19970550539999,-122.02617034920002,-117.3580230712,-119.24786987319999,-116.2781158444,-115.08783264179999,-114.6186416628,-114.71739044179999,-115.213716507
R.Ring_P_d_x,0.33666785359400003,0.3521419882774,0.3790229320526,0.3523881196976,0.3642828881742,0.3685152113436,0.3997547507286,0.41298361420620006,0.4048981964588,0.41847491860400005,0.4233325481414,0.4287669539454,0.41423126459140003,0.4072230160238,0.4316783308982,0.44711511135099996,0.4582408249378,0.4669967889784001,0.4484054088592,0.45165690183660007,0.4520554244516,0.4463979959487999,0.43985900878899997,0.4467971026895
R.Ring_P_d_y,0.6504586279392,0.7985491991044,0.8313760876656001,0.830771458149,0.8118841409684,0.8264843583106,0.8202866554262,0.8198678255079999,0.8309368371964,0.8256128311155999,0.8325817823408,0.8363058924676,0.8468845009804001,0.8598266601561999,0.8412227511406002,0.8194707870481999,0.8054694652558,0.8067384004596001,0.8172299385070001,0.8128966093061999,0.8133056759834,0.815510749817,0.8208084702492,0.8168002963065001
R.Ring_P_d_z,0.6559223175048,0.4856360197068,0.40629981160140005,0.4304199337958,0.4560378074646,0.4251775503159999,0.40901390910159996,0.39629753828040004,0.38134918808920004,0.3784194469452,0.35709282159800004,0.3414601504802,0.33333880901339996,0.30778806805639997,0.32518756985659997,0.3582808315756,0.375668054819,0.3619985759255999,0.3619554042816,0.36766218543039997,0.36628445386900005,0.3683243811132,0.36439812183380005,0.36497289687400003
R.Ring_I_s_x,30.107495880099997,26.92064056396,23.446463775619996,21.91350669858,21.259919357319998,23.855934143059997,22.83142471312,22.42333908082,25.726430511479997,24.4259502411,25.844551467899997,27.91737213134,28.66303291318,27.6331867218,24.42807502748,24.43676452636,26.244520187379997,24.89183120728,25.667181015,25.447172546379996,26.333784866320002,27.53172569276,27.042836761460002,26.40581941605
R.Ring_I_s_y,262.03125,238.49429626439996,235.7024566648,243.52647399920002,244.0611022948,239.7378112794,248.8290283204,244.9241455078,237.58882446320004,237.7455291746,230.74234619139997,225.05027771,222.46976318339998,225.42099304200002,230.2869659424,231.01536254879997,233.98289184580003,235.61152954099998,232.9595977784,232.3955413818,231.35606994640003,232.0728424072,230.8738464356,230.00939178475
R.Ring_I_s_z,-63.96842041013999,-105.89821014408001,-97.62110290522,-78.67731018065999,-103.1671157838,-116.32820587160002,-98.16115264890001,-108.91871490481999,-117.3059539796,-115.7031982422,-127.8490921022,-141.70088806159998,-143.716522217,-120.5495330812,-102.92886352539999,-117.19970550539999,-122.02617034920002,-117.3580230712,-119.24786987319999,-116.2781158444,-115.08783264179999,-114.6186416628,-114.71739044179999,-115.213716507
R.Ring_I_e_x,26.343944740299996,23.5051383972,18.38548164368,16.781533050559997,16.63465194702,18.64221725464,18.270336914079998,17.864759826640004,20.58201255798,19.298350143420002,20.36158866882,22.229818344119998,22.87791023254,22.008906173699998,19.078461837760003,18.96984062198,20.32994041442,19.339148330700002,19.984849166879997,19.631801605219998,20.558045578,21.800477981580002,21.484567642220004,20.859329223625
R.Ring_I_e_y,246.38651428240001,226.2491149904,224.90154724139998,231.6449493408,232.11821289060003,229.00288085940002,237.78541870120003,234.321713257,227.6201690672,227.6360137942,221.64443359380002,216.6863189698,214.2145172118,217.07499694839998,221.17081909159998,221.7887542724,224.71622314439998,226.24406433099998,223.6476776122,222.80971984879997,221.65461425799998,222.35883483879996,221.2044403076,220.41209030175
R.Ring_I_e_z,-52.227144622800004,-85.75177307125999,-76.96132965088,-58.63796157836,-83.04443359374,-95.67108306884,-77.51275177,-88.04304809572,-96.25003662112002,-94.71097259522,-106.49074859599997,-120.0932250978,-122.09322052,-98.91897430422,-81.54092102052,-95.889338684,-100.85190734860001,-96.13036804202,-98.03057403563999,-95.2187057495,-94.07053527834,-93.59491729736001,-93.62701568604,-94.087072372425
R.Ring_I_d_x,0.15795198082905998,0.1431592181324,0.21212877035140001,0.2151043504476,0.1938659906388,0.2185305923224,0.19117592275120002,0.19107075631620002,0.21562594175340002,0.21492101848139997,0.2298158735038,0.23839121162920002,0.2424807667732,0.2357391536238,0.22422659397140002,0.22914364337919996,0.24790692925459998,0.23273817300799998,0.23817237615579998,0.2437486082316,0.24208748340619998,0.24022263288499998,0.23297231793399997,0.23247862607225
R.Ring_I_d_y,0.6561738371849999,0.51325122118,0.4527152121066,0.49800871014599996,0.5005808115004,0.4499497652054,0.4628878831864,0.444396072626,0.4178316533564,0.4237357139588,0.3813348352908,0.350571501255,0.34601485133180004,0.349818623066,0.3820991337298,0.38672911524779996,0.3884082198142,0.3926330327986,0.39030494093879997,0.401785314083,0.4066320955754,0.4071581959724,0.4052887499334,0.40226654708375
R.Ring_I_d_z,-0.49178278446199997,-0.844428741932,-0.8659450292588001,-0.839940214157,-0.8434331297876,-0.8658340096474,-0.8654683351517999,-0.8749939799308001,-0.8825491905210001,-0.8798795461655999,-0.8952251911161999,-0.905675303936,-0.9063307762148,-0.9066349983213999,-0.8964658498766,-0.893214392662,-0.8875096440315999,-0.889747476578,-0.8893133878710001,-0.8826955080034,-0.8809304475786,-0.881199812889,-0.883993434906,-0.88551372289675
R.Ring_D_s_x,26.343944740299996,23.5051383972,18.38548164368,16.781533050559997,16.63465194702,18.64221725464,18.270336914079998,17.864759826640004,20.58201255798,19.298350143420002,20.36158866882,22.229818344119998,22.87791023254,22.008906173699998,19.078461837760003,18.96984062198,20.32994041442,19.339148330700002,19.984849166879997,19.631801605219998,20.558045578,21.800477981580002,21.484567642220004,20.859329223625
R.Ring_D_s_y,246.38651428240001,226.2491149904,224.90154724139998,231.6449493408,232.11821289060003,229.00288085940002,237.78541870120003,234.321713257,227.6201690672,227.6360137942,221.64443359380002,216.6863189698,214.2145172118,217.07499694839998,221.17081909159998,221.7887542724,224.71622314439998,226.24406433099998,223.6476776122,222.80971984879997,221.65461425799998,222.35883483879996,221.2044403076,220.41209030175
R.Ring_D_s_z,-52.227144622800004,-85.75177307125999,-76.96132965088,-58.63796157836,-83.04443359374,-95.67108306884,-77.51275177,-88.04304809572,-96.25003662112002,-94.71097259522,-106.49074859599997,-120.0932250978,-122.09322052,-98.91897430422,-81.54092102052,-95.889338684,-100.85190734860001,-96.13036804202,-98.03057403563999,-95.2187057495,-94.07053527834,-93.59491729736001,-93.62701568604,-94.087072372425
R.Ring_D_e_x,27.079433059708,25.21485404966,19.3906654358,17.454378890999998,17.84668807984,19.5636669159,19.832396316519997,19.62891426086,21.9289047241,20.77232704164,21.763885879519997,23.6253288269,24.047396469120002,23.073683547980004,20.492945861800003,20.57194175718,21.84043388368,21.13606529234,21.51154441834,21.07062950132,21.996730422980004,23.21323509216,22.928715896619998,22.396791934950002
R.Ring_D_e_y,242.91483154300005,227.6825561522,227.27779235839998,233.3581817628,233.90993957519999,231.60234069840004,240.04132690420002,236.9554962158,230.71336975100002,230.5475860594,225.33553466799998,220.90700378420001,218.57591247559998,221.3251556394,224.67840881340004,225.1676422118,227.9979736326,229.4737060544,227.01401672359998,225.89636535640003,224.6343963624,225.36787109399998,224.2966705322,223.52834320075002
R.Ring_D_e_z,-40.309484100359995,-69.83397369384,-61.07957000732,-42.653041076659996,-67.10451431276,-79.81873474120002,-61.65750045776,-72.27086334226,-80.51739501954,-78.95465698244,-90.89416351319998,-104.62906494158001,-106.64841766340001,-83.43669128418,-65.90225067137999,-80.2393081665,-85.17172393798,-80.46922149657999,-82.37014312746,-79.49190826416,-78.32304229736,-77.85062866212,-77.90185546876,-78.3753681183
R.Ring_D_d_x,-0.045554094016399996,-0.10625021606676002,-0.06246711164712,-0.041813980042919995,-0.0753219589591,-0.05726345330476,-0.09707413911818,-0.10963333547096002,-0.08370257467034001,-0.09160025566816,-0.08714572042226,-0.08672396689654001,-0.07267768830062,-0.06617055907844002,-0.08790305852884,-0.0995625361801,-0.09386958628884,-0.1116693362596,-0.09487642943846,-0.08941591829061998,-0.08940702974795998,-0.08779574632646,-0.08974655717612,-0.095545580610625
R.Ring_D_d_y,0.216296795755684,-0.08908114694055999,-0.14767166674139998,-0.10646876692782001,-0.11134681850668,-0.1615433245896,-0.1401933521034,-0.16367638111100002,-0.19222686588760002,-0.18093958497060003,-0.2293833702804,-0.2622943520548,-0.2710387766362,-0.26412599980820006,-0.217979040742,-0.20998091399659996,-0.20394432246700003,-0.2007059603928,-0.20920104086400002,-0.19181949794300002,-0.1851784735918,-0.1869964659212,-0.192166569829,-0.19365945830925002
R.Ring_D_d_z,-0.7404674172401999,-0.9892110466956,-0.9869713902472,-0.9933823108674,-0.9905859470366,-0.9851435422898,-0.9853241443634,-0.9801620483398,-0.9777045488355999,-0.9791758418083999,-0.9692493319512,-0.9610198497772,-0.9598168134685998,-0.9621460556981999,-0.9718646287916,-0.9725707769395999,-0.9744447112084,-0.9732613563538001,-0.973216998577,-0.9773413777351999,-0.978627502918,-0.9784283280371999,-0.9772396922114,-0.9764034599067499
R.Pinky_M_s_x,52.8580871582,43.7319869995,41.25038604738,40.261952209460006,38.943082428,40.01736984254,40.97058486938,40.9861923218,42.79306640624,42.78145370482,43.68224487302,44.80891952513999,44.39719161986,44.70775909424,44.06532592774,43.74084701538,44.56833877564,44.644051361100004,44.89062271120001,45.17341156006,46.46691131592,47.23960189818,46.7462371826,46.44824028015
R.Pinky_M_s_y,260.03075256340003,244.22155761719995,249.66738891619997,256.85468444800006,255.59140014640002,254.23531188959996,262.0034240724,258.7426086426,254.07174682619998,254.37414245600002,249.7657196046,245.2756347658,243.4189758302,246.80549316420002,249.594418335,249.09792785639996,251.2962371826,252.9133422854,251.46867370600003,250.4107635498,249.3572875976,250.0340118408,249.27859497059998,248.61801910399998
R.Pinky_M_s_z,9.642382907879,-35.016680145280006,-26.86461658476,-7.310095691688,-31.109285163879996,-44.55328063964,-27.39384346008,-38.42832756042,-46.66748199462,-45.109579467779994,-57.521392059339995,-71.72021484376,-73.9805328369,-51.82857131958,-33.89780273436,-46.948336792,-51.12070465088,-47.01742401122,-48.725115966800004,-45.62627487182,-44.512865448,-43.984973907480004,-44.19091415406,-44.58537673952499
R.Pinky_M_e_x,60.46135940552,57.051310729959994,54.30796813964,52.12129592894,51.72916107176,54.201330566399996,54.31127929688,54.2875946045,57.14874572754,56.353637695299994,57.78086547852,59.84365768432,60.084886169440004,59.10372467042,56.84470901489999,57.14092254638,59.03788681030001,58.12975387574001,58.36955718994001,58.28035507202001,59.23460311888,60.24734115602,59.61345672608,59.180191993725
R.Pinky_M_e_y,279.0221313476,259.873223877,258.24587707520004,266.499053955,265.997192383,262.16806030280003,270.6381225588,266.55568847620003,259.8214538576,259.62947998059997,252.9154083252,247.3162017822,245.40395813,249.10414123540005,252.80427856419996,252.2796325682,254.3571655274,256.0208740234,254.1215118408,253.3031524658,252.29952087420003,253.17820129399996,252.3486328128,251.24362564075
R.Pinky_M_e_z,-37.23542823792,-83.34352722167999,-77.126272583,-57.67597045898001,-81.09275817872,-94.61816558838,-77.57332305908001,-88.74579925536,-96.98262329101999,-95.69348144528001,-108.1354888918,-122.1224243164,-124.18772735600001,-102.40566101088,-84.86003112792,-97.74784851062,-101.63870239256,-97.80443115234,-99.53972167968,-96.52445220948,-95.49532318118001,-94.89466705321999,-95.14002075193999,-95.59417533875
R.Pinky_M_d_x,-0.1441384911538,-0.2530300885438,-0.24805773794640001,-0.22529453933259996,-0.2428999274968,-0.2694558024408,-0.2534360826016,-0.2526896566152,-0.2727179706096,-0.2578337311746,-0.2678345680236,-0.2856182038784,-0.29802255630499996,-0.2734833002092,-0.242772719264,-0.2545641660692,-0.2748811602592,-0.2561908304694,-0.25606225132939997,-0.24899546802039998,-0.2425506234168,-0.24711086451999997,-0.2444413781168,-0.24187165126175003
R.Pinky_M_d_y,-0.3608477003871,-0.297338116169,-0.1629674106836,-0.18321619033819997,-0.1976811051368,-0.1507001578808,-0.1640352517366,-0.14842679053539998,-0.1092284366486,-0.09983678758138,-0.0598353214562,-0.038765096664420004,-0.0377091422677,-0.043667919933799995,-0.060978413373240004,-0.06044353917242,-0.058149123191819994,-0.059034458547839994,-0.05039654523135999,-0.05494734421374,-0.05589424520731999,-0.05973085463048,-0.05832217857242,-0.049879217520375
