,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
R.Ring_M_d_x,-0.01307155787944,-0.0589235417545,-0.013139299489556,-0.06641386225818,-0.05835056155920001,-0.02982536070046,-0.033069844171420004,0.006015833743558544,0.008656291477389999,0.0024282859405500004,0.007913371035822,0.0040742454933926,0.017493711598219996,0.008634206466376,0.025474505871539998,0.02459831759336,0.02332102544606,0.026037559285759997,0.017425876483340003,0.023796360939740004,0.026776272803500003
R.Ring_M_d_y,-0.38589933514599994,-0.3032289147376,-0.2422699868678,-0.21484589576719998,-0.207393926382,-0.1964436888694,-0.1594744086266,-0.1623819082976,-0.15238717198380003,-0.17016662657280002,-0.13835456967339999,-0.11151348501439999,-0.12307085096839998,-0.10398932546379999,-0.1156669929622,-0.1105104118586,-0.10126965939996,-0.09268742352728002,-0.09018723070623999,-0.09253028035164,-0.09566032886510001
R.Ring_M_d_z,0.9204477310182,0.9508897304534001,0.9700287103652002,0.9741687059403998,0.9764002203942,0.979992258549,0.9865309476852,0.986673283577,0.9882727026939999,0.985402560234,0.990119254589,0.9937356829639998,0.9922329187392,0.9945378303528001,0.9929445505141998,0.9935431957244001,0.9945769786833999,0.9953364253044,0.9957717776296,0.9954236268998,0.995053887367
R.Ring_P_s_x,54.37090148925999,55.53028182982,52.507254028320006,54.54151153566001,53.8420021057,52.15206069948,54.093808746360004,51.544260406499994,50.95220108032001,52.34732894896,50.98459472654,49.94771270752001,50.9318702698,51.68403701782,49.46424484252001,47.93814010622,48.50751724242,49.55342254637999,50.45843811036,49.65419692994,49.2745552063
R.Ring_P_s_y,315.8394531252,308.5294555664,308.0520263672,301.54453125000003,303.73869628899996,300.9869873048,294.16196899420004,297.3233947754,295.2578125,297.14989013679997,297.1909057618,290.81782836900004,293.2286376954,291.28699340820003,291.8244812014,290.5875610352,289.75786132819997,289.4804077148,287.656414795,287.5229492188,287.427825928
R.Ring_P_s_z,3.187441182146,-9.878533935544002,1.3590580463399995,-19.826594162,-12.227236557002001,-11.075883483883999,-10.693414497374002,-0.11743843555400002,-2.881809937953,-1.6452326416965999,-3.6629589021214004,-10.057207679748,-6.251783466338,-9.839759635926,-7.271538257600001,-11.685073280340001,-11.190525245679998,-12.1902238846,-14.811251068139999,-15.2129146576,-15.9161815643
R.Ring_P_e_x,39.96265945436,42.67851867676,38.78027420042,41.991310119640005,39.492729187040005,38.08652801514,41.02700424196,37.71825103758,37.7483970642,37.536611175539996,36.94565582274,36.708528900160005,37.12907257078,38.289586639419994,35.49612884522,34.4051612854,34.58625717164,35.24495391846,36.402359771739995,35.23885955812,34.7003936768
R.Ring_P_e_y,291.7530029298,277.26936035159997,275.0497131346,268.15364379880003,271.0628479002,267.8313476562,259.95317382819997,263.02118530280006,260.7231201172,263.7442626952,262.8209594728,255.6457824708,258.2609313964,255.9777587892,256.81016845700003,255.3485565186,254.58938293459997,254.37405090320004,252.4637939452,252.4196014404,252.37864685099998
R.Ring_P_e_z,-21.76041927336,-29.709563064559994,-14.722101593,-36.066333007820006,-28.4357509613,-26.537167358380003,-24.66425895692,-13.108287429799997,-15.89913368224,-15.82669620514,-16.1837610245,-21.20314254762,-17.35611228944,-20.349256134020003,-18.01723518372,-22.25096855164,-21.48218307496,-22.16059608462,-24.8368144989,-25.03909835816,-25.7021560669
R.Ring_P_d_x,0.36437131166439995,0.32785360217079995,0.3501807272434,0.320160704851,0.36605570912380003,0.3588174045088,0.3333394050598,0.35270704627040006,0.33683435916900006,0.3778273105622,0.35813897848119997,0.33773686289779997,0.3521148443222,0.3416978299618,0.3563321828842,0.34523170590420005,0.35513691902160005,0.36501474380500004,0.3585761725902,0.3677410244942,0.371792703867
R.Ring_P_d_y,0.6138813823463399,0.7974574804306,0.8419021844864,0.851815032959,0.8335739970207999,0.8458137154578,0.8726800322534001,0.8750631093980001,0.8809939026833999,0.8521908640864,0.8767911553384001,0.8972529411315999,0.8920400619506001,0.9007528185844,0.8932290196418,0.8989611029625999,0.8971619725227999,0.8955771803855999,0.8977778196336,0.8955004334450001,0.894118607044
R.Ring_P_d_z,0.6292151331902,0.5058974564076,0.4102367937566,0.4142823100088,0.4134856939314,0.3944235801696,0.3564018309114,0.33140176534660004,0.3320771694184,0.36177479624739994,0.31941069960600005,0.28433725237859997,0.28327583670619993,0.26810150146480005,0.27412700057,0.269540220499,0.2625443160534,0.2543481707574,0.2557561278342,0.2506698727608,0.249644130468
R.Ring_I_s_x,39.96265945436,42.67851867676,38.78027420042,41.991310119640005,39.492729187040005,38.08652801514,41.02700424196,37.71825103758,37.7483970642,37.536611175539996,36.94565582274,36.708528900160005,37.12907257078,38.289586639419994,35.49612884522,34.4051612854,34.58625717164,35.24495391846,36.402359771739995,35.23885955812,34.7003936768
R.Ring_I_s_y,291.7530029298,277.26936035159997,275.0497131346,268.15364379880003,271.0628479002,267.8313476562,259.95317382819997,263.02118530280006,260.7231201172,263.7442626952,262.8209594728,255.6457824708,258.2609313964,255.9777587892,256.81016845700003,255.3485565186,254.58938293459997,254.37405090320004,252.4637939452,252.4196014404,252.37864685099998
R.Ring_I_s_z,-21.76041927336,-29.709563064559994,-14.722101593,-36.066333007820006,-28.4357509613,-26.537167358380003,-24.66425895692,-13.108287429799997,-15.89913368224,-15.82669620514,-16.1837610245,-21.20314254762,-17.35611228944,-20.349256134020003,-18.01723518372,-22.25096855164,-21.48218307496,-22.16059608462,-24.8368144989,-25.03909835816,-25.7021560669
R.Ring_I_e_x,34.254840850840004,38.13707809448,35.09630813598,37.275662231460004,34.2794013977,33.0902217865,36.403307342519994,34.09220275878,34.1368522644,33.53124771120001,33.97666931154,34.529381561259996,34.93136367795999,35.89876708984,32.97357826234,32.057909393319996,32.25827713014,32.79409637448,33.86929397584,32.770821380620006,32.228763580300004
R.Ring_I_e_y,276.19865112299993,263.46784667960003,262.46025390619997,256.323376465,259.41104736340003,256.43425903319996,248.76870117200002,251.87065734880002,249.66203918460002,252.4729003906,252.34368591320003,245.5988800048,248.06763305679996,246.3728912354,247.0647918702,245.7443695068,245.0136749268,245.02695922879997,243.1618255616,243.29797973620003,243.30854797400002
R.Ring_I_e_z,-8.550691151608,-10.227862453454,5.732238912582,-15.372429084796,-7.753849267954,-5.661418819425999,-3.5916887044898,8.180045795442002,5.43860397339,5.329966688156,5.529686975479999,0.8187971174704,4.596793842315999,1.8474488019959998,4.10432600975,-0.048537003994599946,0.7345671057701999,0.13986639976240003,-2.526335668562,-2.6471412181859995,-3.28949689865
R.Ring_I_d_x,0.2302204191686,0.18685691058640003,0.1515762120486,0.19402460753919998,0.214501556754,0.20557222962379998,0.19024131298039998,0.1491931915284,0.1485964238644,0.1648000478744,0.12215848565087999,0.08966067284346,0.09042439460754,0.09836989939208,0.10378995984820001,0.09657732546329999,0.0957843825221,0.10084015429019999,0.10422259867179999,0.10154705047600002,0.101694844663
R.Ring_I_d_y,0.6342909097672,0.5678612828256,0.5179913520814001,0.4867545425892,0.47941150665279997,0.46893140077600004,0.4601834475996,0.458786725998,0.455106383562,0.463758432865,0.431085783243,0.413378214836,0.4194016993046,0.39519078731539997,0.4009720385074,0.3951628327369999,0.393991035223,0.3845846474172,0.38272804617879996,0.3753077208996001,0.373187839985
R.Ring_I_d_z,-0.5464721262456,-0.8015717387198,-0.8415906906126001,-0.8514474987984,-0.8509536027907998,-0.8589293479917999,-0.8670277357100001,-0.8759051322938,-0.8779377460480001,-0.8704875826835998,-0.8933964610101999,-0.9060892343521999,-0.9032489657402,-0.9132800102234,-0.910188269615,-0.9135156989096,-0.9141047835350001,-0.9175490736962001,-0.9179611802100001,-0.9213136434556001,-0.922165453434
R.Ring_D_s_x,34.254840850840004,38.13707809448,35.09630813598,37.275662231460004,34.2794013977,33.0902217865,36.403307342519994,34.09220275878,34.1368522644,33.53124771120001,33.97666931154,34.529381561259996,34.93136367795999,35.89876708984,32.97357826234,32.057909393319996,32.25827713014,32.79409637448,33.86929397584,32.770821380620006,32.228763580300004
R.Ring_D_s_y,276.19865112299993,263.46784667960003,262.46025390619997,256.323376465,259.41104736340003,256.43425903319996,248.76870117200002,251.87065734880002,249.66203918460002,252.4729003906,252.34368591320003,245.5988800048,248.06763305679996,246.3728912354,247.0647918702,245.7443695068,245.0136749268,245.02695922879997,243.1618255616,243.29797973620003,243.30854797400002
R.Ring_D_s_z,-8.550691151608,-10.227862453454,5.732238912582,-15.372429084796,-7.753849267954,-5.661418819425999,-3.5916887044898,8.180045795442002,5.43860397339,5.329966688156,5.529686975479999,0.8187971174704,4.596793842315999,1.8474488019959998,4.10432600975,-0.048537003994599946,0.7345671057701999,0.13986639976240003,-2.526335668562,-2.6471412181859995,-3.28949689865
R.Ring_D_e_x,34.1457801819,38.8784675598,36.49347991944,37.80214004518,34.990456390380004,33.88789749148,37.107777404800004,35.577259063700005,35.5257270813,35.09764862058,35.93672409058,36.73778381347999,37.25886383056,38.02645874022001,35.175244140619995,34.278286743159995,34.58031616212,35.138639831540004,36.10045318602,35.14108657836,34.6478157043
R.Ring_D_e_y,272.6722961426,263.69071655260007,263.6114685058,258.1393127442,261.1576904296,258.5368499756,251.1553863524,254.26841735820003,252.33866577140003,254.69392700199995,255.26642150879997,248.9613067628,251.22535095220002,250.038772583,250.5690185546,249.48180542,248.70605163579998,248.8156158448,247.0069702148,247.24520874019998,247.29623413099998
R.Ring_D_e_z,5.333804345146001,6.1455418646285995,22.02085952758,0.9058923721332002,8.528625822084,10.573595333112,12.608484172817999,24.327171325659997,21.550933837880002,21.49521369934,21.53164634706,16.70887508394,20.512385940539996,17.68204421996,19.96555862426,15.75666637422,16.53564434052,15.915007400499999,13.251716995219999,13.085283088679997,12.4254074097
R.Ring_D_d_x,0.0032666131853200083,-0.04522755667566,-0.08523275703191999,-0.032117131724944,-0.0433770366013,-0.048661224916560004,-0.04297533184288,-0.09059403389694001,-0.08472660034896,-0.09555636793373999,-0.11957074403756,-0.1347208768128,-0.1419862926006,-0.1297972247006,-0.134309926629,-0.1354514092206,-0.1416531473398,-0.1430259883404,-0.1361091285944,-0.1445951163768,-0.147571325302
R.Ring_D_d_y,0.208259703637992,-0.013595904037363998,-0.07022843882442,-0.11077896654599999,-0.10655181556927999,-0.1282659709454,-0.1455968022348,-0.1462724030018,-0.16328431367860002,-0.1354910105466,-0.1782979100944,-0.20512072443979998,-0.1926327139138,-0.223632606864,-0.2137710511686,-0.2279977172612,-0.22524891197680003,-0.231122338772,-0.23456833064559998,-0.240795856714,-0.24326391518100002
R.Ring_D_d_z,-0.8450055420397999,-0.9988394498826001,-0.9936673641207999,-0.9930390715598,-0.9932924151422,-0.9903970837592,-0.988271677494,-0.9850355386734,-0.9829128503797999,-0.9861410975456,-0.9761799454688,-0.9693547368048001,-0.970911204815,-0.9659701108930001,-0.9675950527191999,-0.9641771435736001,-0.9639253377916,-0.962343084812,-0.9625207304954,-0.9597372293469999,-0.958668589592
R.Pinky_M_s_x,62.79892883302,61.98590698242,61.514466857900004,60.636699676519996,59.94874954224,59.99800415039999,62.031492614719994,61.643434143060006,61.33726196288001,61.962478637699995,61.17265472414,60.157398986800004,61.78436584474,62.10541763305999,60.709378051739996,59.24081344604,59.65508193971999,60.759848022439996,61.225201416000004,60.70339965822001,60.4552726746
R.Pinky_M_s_y,285.3146423342,282.82135009779995,285.735003662,280.8123352052,282.9511535644,280.9628845214,276.50149536140003,279.4709838866,278.11966552740006,278.55910034159996,280.6653503418,276.06520385740004,277.6987976074,276.9051147458,276.64791870119996,275.8220947264,275.4148315432,275.513873291,273.8801879884,273.5303283692,273.219818115
R.Pinky_M_s_z,52.38678436279999,42.50747146604,54.915196228039996,34.75993728638,42.34389190674,43.5591720581,44.736062622060004,54.902037811259994,52.3124282837,53.217162323000004,51.73776168822,45.85411758421999,49.327641296379994,46.12997817992,48.32691879272,44.01160888672,44.64890060424,43.73216476441999,41.245589447040004,40.735198211660006,39.9515609741
R.Pinky_M_e_x,71.16984405518,72.75834197998,69.89908599854,71.78949279784,70.72618865964,69.27670288088,71.45308837889999,69.02064056394,68.56015624998,69.5533996582,68.45118408201999,67.61105041502,68.5457824707,69.32508239746001,67.0562561035,65.62155914304,66.11290740966001,67.08451843262,67.99936065674,67.1494140625,66.7475128174
R.Pinky_M_e_y,306.0100341798,299.5898376462,299.3512145996,293.0467651368,294.41791992180003,291.9824890136,285.8252197266,288.9243652342,287.16993408199994,288.17711792,288.8411682128,283.0404052736,285.1827392576,283.4442504882,283.69382324220004,282.69116821299997,281.72208862319997,281.2855407716,279.5592956546,279.26619873059997,279.089447021
R.Pinky_M_e_z,4.260093307486001,-6.819437885284001,4.167610621453999,-15.79937648774,-8.48161888121,-7.662675189966,-6.79190883637,3.0609282731999996,0.37625654637940004,1.4356135427927998,-0.32585631608800014,-6.368223094938,-2.9188137054439998,-6.182385444644,-4.032139348984001,-8.366365242006001,-7.791115093229999,-8.785069561006,-11.22667922976,-11.772159957880001,-12.5597648621
R.Pinky_M_d_x,-0.15743847489362,-0.2024448901414,-0.1575709968806,-0.2095929265022,-0.20253893733,-0.1743733167648,-0.177058762312,-0.1386388242244,-0.1357388645412,-0.1426551431418,-0.13678441047659998,-0.14007545411560002,-0.12706637531540002,-0.13567816913140002,-0.11927600950020001,-0.1199124798178,-0.12136103659860001,-0.1188586696982,-0.1273058503864,-0.1211390689016,-0.118249200284
R.Pinky_M_d_y,-0.3896368443968,-0.315127879381,-0.255887582898,-0.2299199789762,-0.215493375063,-0.2070899218318,-0.17521948218340003,-0.17765609622,-0.1700804561378,-0.180750092864,-0.1536470294002,-0.1310840085146,-0.14064469635500002,-0.1228890806438,-0.1324127167462,-0.12908955812439998,-0.11853142529739999,-0.10846615880719998,-0.10672669708719999,-0.1077934294936,-0.110307127237
R.Pinky_M_d_z,0.9058991312981999,0.9269938349724001,0.9536924362181999,0.9501542925834,0.9551568746565999,0.9626051783564,0.9683581352235999,0.9742428421974001,0.9760293722152001,0.973123562336,0.978424465656,0.9814073085784001,0.9818604469297998,0.9830990910527999,0.9839766025544,0.984332084656,0.9854980707168,0.9869492173196001,0.9861041903496,0.9867636203766,0.986838102341
R.Pinky_P_s_x,71.16984405518,72.75834197998,69.89908599854,71.78949279784,70.72618865964,69.27670288088,71.45308837889999,69.02064056394,68.56015624998,69.5533996582,68.45118408201999,67.61105041502,68.5457824707,69.32508239746001,67.0562561035,65.62155914304,66.11290740966001,67.08451843262,67.99936065674,67.1494140625,66.7475128174
R.Pinky_P_s_y,306.0100341798,299.5898376462,299.3512145996,293.0467651368,294.41791992180003,291.9824890136,285.8252197266,288.9243652342,287.16993408199994,288.17711792,288.8411682128,283.0404052736,285.1827392576,283.4442504882,283.69382324220004,282.69116821299997,281.72208862319997,281.2855407716,279.5592956546,279.26619873059997,279.089447021
R.Pinky_P_s_z,4.260093307486001,-6.819437885284001,4.167610621453999,-15.79937648774,-8.48161888121,-7.662675189966,-6.79190883637,3.0609282731999996,0.37625654637940004,1.4356135427927998,-0.32585631608800014,-6.368223094938,-2.9188137054439998,-6.182385444644,-4.032139348984001,-8.366365242006001,-7.791115093229999,-8.785069561006,-11.22667922976,-11.772159957880001,-12.5597648621
R.Pinky_P_e_x,57.74594192504001,60.05725097656,55.91951217650001,58.93678359984,56.55795516968,55.296196746860005,58.16227416991999,54.8423919678,54.89967041016,54.82953262327999,54.22926788328,53.887496185299995,54.25877151489999,55.381881713860004,52.63351440427999,51.51955108644,51.71417770384001,52.41801757812,53.5600479126,52.39049224854,51.8412322998
R.Pinky_P_e_y,288.91046752939997,277.49486084,275.710498047,269.00932617179996,271.19185180659997,268.1973449708,260.9627990726,264.06364746099996,262.0187316894,264.0885498046,263.8833679198,257.363800049,259.7324157714,257.66287841819997,258.20086669939997,256.95851440440003,256.0690826414,255.69121398899998,253.8857299806,253.7170928954,253.606002808
R.Pinky_P_e_z,-16.90816707612,-24.484143066403995,-10.246684074406,-30.59726524354,-23.380810546859998,-21.83510932922,-19.72369785308,-8.908130645758002,-11.58541755676,-11.418100738528,-12.007471847536001,-17.08001346588,-13.43129081726,-16.34563407896,-14.252616310119999,-18.432240676880003,-17.6368030548,-18.38757400514,-20.96109275818,-21.35320167542,-22.0880870819
R.Pinky_P_d_x,0.42944186925879996,0.40941628217680004,0.45062789320960006,0.41430368423459996,0.45670918822260004,0.4506579518318,0.42842585444459996,0.4570320546626,0.4403421759606,0.47462002038920004,0.45843968987460004,0.4423751354216,0.46053789258,0.4494554042818001,0.4649133086203999,0.45457448363279995,0.46413938999180004,0.472770744562,0.4654474973678,0.47574995160100003,0.480499833822
R.Pinky_P_d_y,0.5501435041428,0.7122256875038,0.7620522856712,0.7748404860493999,0.7486860513685999,0.7667078852653999,0.8014335036278,0.8013785958290001,0.8107424020768,0.7764887094498001,0.8045080542562001,0.8276785731318,0.8203842401504,0.8310557365418001,0.8217587828638001,0.8294852614404,0.8269181132318,0.8250262975692,0.8275807380678,0.823568689823,0.82145178318
R.Pinky_P_d_z,0.6752318859099999,0.5694170832636,0.46464101076139996,0.47700604200339997,0.4802714288236,0.45684470534340005,0.41685276627560003,0.3858194053174,0.3855814397336,0.41433612704260003,0.37655377388,0.3452917158604,0.338866829872,0.3276096463202,0.32945439815519995,0.3244708240034,0.317373251915,0.309534174204,0.313786292076,0.3088423490524,0.307142853737
R.Pinky_I_s_x,57.74594192504001,60.05725097656,55.91951217650001,58.93678359984,56.55795516968,55.296196746860005,58.16227416991999,54.8423919678,54.89967041016,54.82953262327999,54.22926788328,53.887496185299995,54.25877151489999,55.381881713860004,52.63351440427999,51.51955108644,51.71417770384001,52.41801757812,53.5600479126,52.39049224854,51.8412322998
R.Pinky_I_s_y,288.91046752939997,277.49486084,275.710498047,269.00932617179996,271.19185180659997,268.1973449708,260.9627990726,264.06364746099996,262.0187316894,264.0885498046,263.8833679198,257.363800049,259.7324157714,257.66287841819997,258.20086669939997,256.95851440440003,256.0690826414,255.69121398899998,253.8857299806,253.7170928954,253.606002808
R.Pinky_I_s_z,-16.90816707612,-24.484143066403995,-10.246684074406,-30.59726524354,-23.380810546859998,-21.83510932922,-19.72369785308,-8.908130645758002,-11.58541755676,-11.418100738528,-12.007471847536001,-17.08001346588,-13.43129081726,-16.34563407896,-14.252616310119999,-18.432240676880003,-17.6368030548,-18.38757400514,-20.96109275818,-21.35320167542,-22.0880870819
R.Pinky_I_e_x,49.67089538574,52.35876922606,49.1648475647,51.43072128295999,48.98228225708,47.66739959716,50.55930328372,48.16109542846,48.20101013182,47.9648399353,47.97601547242,48.19013748168,48.68680114746,49.63225097654,46.8505859375,45.82613143921999,46.10045318602,46.67569351194,47.74263381956,46.6828262329,46.152992248500006
R.Pinky_I_e_y,278.707684326,268.6876037598,267.7039184572001,261.4751647948,263.75021362339993,261.1756469724,254.10282287620004,257.07892456039997,255.09322204619997,257.2209075928,257.3801727294,250.9289154052,253.2117980958,251.5805480958,252.10249633799998,250.94337158180002,250.07205505359997,249.93603820780004,248.12994384780004,248.082131958,248.01988220200002
R.Pinky_I_e_z,-7.741279935838,-11.931239271156,3.3396353483200003,-17.13575325012,-9.902330303194,-8.164344310766001,-5.9591317415296015,5.269799423215999,2.6140006661412,2.7298455715168,2.5813869833942,-2.2288088560115997,1.4303795933735999,-1.3660861611378,0.7082876265035799,-3.403431916238,-2.570928573608,-3.2762459278100002,-5.878349018096,-6.18323097229,-6.892607212070001
R.Pinky_I_d_x,0.4649386525152,0.44863119125379997,0.393630027771,0.4374178886412,0.4414746403694,0.44457014203080003,0.4430652678012,0.389354389906,0.3903662681578,0.4000418305398,0.3644100427628,0.332015132904,0.3247081279756,0.3350612759592,0.3370017170906,0.33178562521939997,0.32714130282380005,0.3346355378628,0.33901142477979995,0.33261581659319994,0.331483721733
R.Pinky_I_d_y,0.5892282366752,0.5132453799246,0.4665857315062,0.43905535936359996,0.43366373777399997,0.40919127464319993,0.39976704120620005,0.40703665018080004,0.40358598232279996,0.40021371841419995,0.378975534439,0.37499465346359995,0.3799908161162,0.35444943904899995,0.3553841769694,0.3505341351032,0.34947838783240004,0.33538447022420004,0.33542003631600004,0.3283789038658,0.325532704592
R.Pinky_I_d_z,-0.535699611902,-0.731524002552,-0.7917466878894001,-0.7844733953476,-0.7854625225068,-0.7966673970224,-0.802133965492,-0.8262227773668,-0.8274749994278,-0.8244754314422,-0.8501698374747999,-0.8654579997064001,-0.8660680174828,-0.8729371905326001,-0.8718507170680001,-0.8758080244066001,-0.8779678821564001,-0.880616855621,-0.8789510726928,-0.8840342402458001,-0.885520756245
R.Pinky_D_s_x,49.67089538574,52.35876922606,49.1648475647,51.43072128295999,48.98228225708,47.66739959716,50.55930328372,48.16109542846,48.20101013182,47.9648399353,47.97601547242,48.19013748168,48.68680114746,49.63225097654,46.8505859375,45.82613143921999,46.10045318602,46.67569351194,47.74263381956,46.6828262329,46.152992248500006
R.Pinky_D_s_y,278.707684326,268.6876037598,267.7039184572001,261.4751647948,263.75021362339993,261.1756469724,254.10282287620004,257.07892456039997,255.09322204619997,257.2209075928,257.3801727294,250.9289154052,253.2117980958,251.5805480958,252.10249633799998,250.94337158180002,250.07205505359997,249.93603820780004,248.12994384780004,248.082131958,248.01988220200002
R.Pinky_D_s_z,-7.741279935838,-11.931239271156,3.3396353483200003,-17.13575325012,-9.902330303194,-8.164344310766001,-5.9591317415296015,5.269799423215999,2.6140006661412,2.7298455715168,2.5813869833942,-2.2288088560115997,1.4303795933735999,-1.3660861611378,0.7082876265035799,-3.403431916238,-2.570928573608,-3.2762459278100002,-5.878349018096,-6.18323097229,-6.892607212070001
R.Pinky_D_e_x,46.88117599486,50.27285614012,47.984436798080004,49.4663711548,47.35782089234,46.008869171140006,48.570173645020006,47.11378250122,47.0889427185,47.08989715576,47.43940582274,47.90326690674,48.58826293944,49.36484069824,46.69461288452,45.70467681884,46.093315124499995,46.632125854499996,47.5862663269,46.73237609862,46.278377533000004
R.Pinky_D_e_y,275.47433471700003,268.5836303712,268.41306152360005,262.8581970212,264.96131591799997,262.97456054680003,256.21419067399995,259.02442016599997,257.32816772480004,259.1976562498,259.91539306640004,253.6940216064,255.7268493654,254.6458068848,255.05908203120003,254.12831726079997,253.19481506359998,253.2039276124,251.43937683099998,251.475326538,251.45307922400002
R.Pinky_D_e_z,5.3099316835320005,3.0458232820092,18.39549484252,-2.2096159934999995,5.0825085759162,6.7542413711560005,8.880001735688001,20.229054260239998,17.5289264679,17.69709415434,17.47443714144,12.634477424600002,16.34144706728,13.43989372256,15.538160896300003,11.37937698362,12.22548179626,11.488776969907999,8.876897430419998,8.553662681577999,7.8347258567799996
R.Pinky_D_d_x,0.1797260202467,0.137932342291,0.07805541902787999,0.1298939213159,0.10741855800148001,0.10967140197745999,0.1315324664116,0.06925424039365999,0.07353617399929999,0.057856156677000004,0.03548365905880001,0.01896950304506,0.006515903025872,0.017682675831006002,0.010313818696896002,0.008031265530738001,0.000472008623182,0.0028809392824768,0.010339901596295999,-0.0032765168201867997,-0.0082911811769
R.Pinky_D_d_y,0.20804356597351997,0.006875306833532,-0.04689253829422,-0.09145389646294,-0.08008492290974,-0.11895432919278,-0.1396155446766,-0.12864714264860003,-0.147787222266,-0.13071378320459998,-0.1676430761814,-0.1828444361688,-0.16630939841279999,-0.2026922047138,-0.1955061286688,-0.21060658395300003,-0.2064945101738,-0.21609128117579995,-0.2188383966686,-0.224377170205,-0.22702232003199999
R.Pinky_D_d_z,-0.8604108273982,-0.9903678536414,-0.9955783605575999,-0.9870004534719999,-0.9908821463583999,-0.986501157284,-0.981247162819,-0.9891903042794,-0.9862590909004,-0.9897189617158,-0.9848125338552001,-0.9828444123270001,-0.9860040068625999,-0.979054903984,-0.9806348800660001,-0.9775227546690001,-0.978422129154,-0.9763465881345998,-0.9757002234458,-0.9744865536689999,-0.9738541841509999
R.Thumb.TTP,56.78492889404,55.08660125732,54.95928192138001,54.882737731940004,54.7980934143,54.7165397644,54.70627670286001,54.703428649900005,54.70458450316001,54.71771545407999,54.73493881224,54.779566955540005,54.80819625854,54.823406982419996,54.829391479499996,54.8332725525,54.850058746340004,54.85860824586,54.864663696280005,54.86903762817999,54.8694076538
R.Index.TTP,90.52995300294,91.75539093016,91.91741943358,92.04291687013999,92.37233886717999,92.55692749024,92.69310455322,92.7417755127,92.84629669192,92.94227294922,93.04093475342,93.01130828856,92.96058959962,92.9416015625,92.94203948974,92.94231414795999,92.94105377198,92.94009857178,92.94461364744001,92.94816589358,92.94847869870001
R.Middle.TTP,46.32466430666,38.72209091186,38.920345306399994,39.01457824706,39.05610961914,39.102079010020006,39.31405563354,39.47561416624,39.603433990480006,39.73069000246,39.828031921359994,39.9100906372,39.96530075074,40.00098724366,40.0327407837,40.063323211660006,40.114297485360005,40.14709625244,40.16475753784,40.1977706909,40.2133178711
R.Ring.TTP,40.2241569519,35.06820755003999,35.22964782714,35.28412246702,35.31686935424,35.342029571539996,35.4145477295,35.49738540648,35.54679718018001,35.59113159179999,35.64744262696,35.69897308348,35.73900604248,35.77574768066,35.792626190200004,35.79930572508,35.810473632820006,35.821398925779995,35.8275840759,35.83509140014,35.8370437622
R.Pinky.TTP,38.73379364014,34.059641265859995,34.004380798339994,33.960419464080005,33.94114990236,33.908733367939995,33.85051574706,33.837759399439996,33.8262664795,33.8167755127,33.801249694839996,33.8029098511,33.82245330808,33.829130554200006,33.82590789794,33.817391967739994,33.8146324158,33.81389999388,33.812856292739994,33.81004257202,33.807373046900004
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,33.8360578391,38.58243204226,43.43209760204,43.58666664476,45.72563778824,45.78365755686001,46.06785485698,47.0844619593,46.780872800539996,47.12125161652001,47.84025652394,48.268399952319996,48.38568253123999,49.24226801866,49.420717947039996,49.15973798482,49.650209800460004,50.51718517472,50.389889243300004,50.65948985942,50.7714182708
R.Index.TNA,9.636728702842001,14.92603753404,24.696045886199997,28.210910300560005,33.59496995902,36.340146991100006,34.94506960462,36.38153843058,39.84191334172,39.69596085276,36.9637206102,34.470442298100004,33.24406253304001,35.96490287476,36.14850127774,36.696476237759995,36.90549378184,38.08635184719999,38.425092636420004,37.971264237819994,37.838035328400004
R.Middle.TNA,92.14244325448,104.19956422919999,98.52957391433999,97.95682901030001,97.46355266328001,95.96954379112,91.77503084682,91.83541437624,90.60174036936,92.23025331074,91.22638140514002,89.30636530467999,89.83840760152,88.8733248802,89.62821808589999,89.40378996978,88.19033811048,87.71736181466001,87.68390151348001,88.40126702742,88.90105584620001
R.Ring.TNA,95.13466403750002,104.51791681300001,100.14957622335999,99.94244545122001,98.19213493616,96.92252411204001,94.38489060492,94.40844484196,93.68864928081999,94.2417815992,93.98774736243999,93.24764354971998,93.61975785274,93.13378941482,93.257117727,93.37750073449999,92.37917365542,91.66038674154,91.76317582464,92.19462674136,92.5001839923
