,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
R.Middle_P_d_x,0.4587915241718,0.47616776227959995,0.4652890503408,0.46053979992859995,0.4504280388356,0.4406779527666,0.4333763897419999,0.4380563139916,0.43635417819000005,0.424987155199,0.41036937832840004,0.4182546496392,0.4271174848078,0.45704182982460007,0.44839300513280006,0.44263053536420005,0.4369808793068001,0.447471398115,0.45512888431559995,0.44628708958619995,0.4464138984678,0.4495479583741999,0.44769488573079996,0.449334412813
R.Middle_P_d_y,0.7153010249138,0.81540286541,0.8246424674984001,0.8271719813345999,0.8352873444558,0.8558025956151999,0.8644262790677999,0.8546577095986001,0.853351020813,0.8599283933639998,0.8584202289581999,0.8501501202586,0.8524157524108,0.8381092309952001,0.8435477733612,0.8385583639145999,0.8483025431634001,0.8501726388931999,0.8435215234754001,0.8467747688294001,0.8449813246726,0.8435446023942001,0.8454923987388,0.846134960651
R.Middle_P_d_z,0.43925921320920003,0.3291667282582,0.3216232299804,0.32199184298519995,0.315174382925,0.2704735279084,0.254841375351,0.2786186277866,0.2851718783378,0.28255327343939995,0.3074251532554,0.3197724163532,0.3014833331108,0.2975342631338,0.2952019035818,0.3174888908862,0.29865624904620003,0.2773547708986,0.28515651822099997,0.2894756793976,0.2944802641868,0.2938324213026,0.2910468816756,0.28662565350499997
R.Middle_I_s_x,-0.5253118514959993,5.8151432037360005,4.142067384722,-0.33683738410520003,-8.804659843454,-19.877842330940002,-21.884134292619997,-20.4041812897,-24.98184013366,-28.309608459459998,-29.028353881839998,-30.081262969980003,-29.620924758940003,-25.983317565920004,-19.73114166258,-17.33049468996,-19.769762802120002,-22.850779724120002,-23.909236907959997,-24.444811248760004,-24.582646560660002,-24.763183212279998,-25.056531906140002,-25.613340377800004
R.Middle_I_s_y,197.87104949940002,221.43109741199996,221.05357971200002,219.81829223620002,216.03627319340004,210.7624664306,209.65655212380003,211.91355285659998,212.8850952148,217.0657043458,223.0876068114,226.34765930159998,224.39282836899997,223.47897033700002,221.41314392099997,221.05698242160003,219.3823089598,217.70520629900003,217.5623565674,216.7589508058,216.8798706054,217.15827941880002,216.6343780516,215.64166259799998
R.Middle_I_s_z,-36.7361465454,-27.923021698000003,-26.67608375548,-24.457994461060004,-21.37062263488,-17.06653232576,-16.045243453959998,-15.499782943719998,-6.2497449114976,7.638604259492001,17.855042457579998,20.46686401366,16.49268627166,10.343080711368,2.6499972850084,-0.007564386725399996,1.858460772038,3.077087259292,3.0862801075,3.167584848404,2.8232195377340004,2.895837450028,2.7339495658879995,2.5565218925499997
R.Middle_I_e_x,-1.7428238868639987,6.285064315794,4.8151096344,0.6033623278126001,-7.024831581116001,-16.32256565094,-17.798964691160002,-17.0498538971,-21.27466773986,-23.195503616339998,-22.91857681276,-23.63104782104,-23.27136726378,-20.856333541879998,-15.961595725999995,-14.36602878572,-16.28754959108,-18.630892181420002,-19.41365203858,-19.804346466060004,-19.96024513246,-20.16040039064,-20.357194900499998,-20.818935394300002
R.Middle_I_e_y,182.7493194578,207.1593017576,207.0218170166,205.6559570312,201.93480224619998,197.8078125,196.9745147704,198.61933898939998,199.54885864259998,204.2626129152,210.23100891099998,213.44346923819998,211.86820068340003,210.58519287100003,208.23527221659998,207.36174621580003,206.0769317626,205.02368774439998,204.98320922840003,204.20765686020002,204.1987304688,204.4508514406,203.9989105224,203.09788513200002
R.Middle_I_e_z,-23.04707622527,-6.599447059632,-5.199398899078,-3.0774981021879997,-0.005807346105800004,4.79265408516,5.887962913514,6.192618465422,15.355042457600002,29.28045578004,39.20705718994,41.690395355220005,37.97252807618,31.92702789306,24.341820144659998,21.492209625220003,23.52207221984,24.984979629519998,24.99875679018,25.06588516236,24.6504600525,24.711959457399995,24.571247863780002,24.4260292053
R.Middle_I_d_x,0.04726146329184001,-0.018310976773519998,-0.02622580677272,-0.03663588911294001,-0.06935290619732,-0.13853513598439998,-0.1591829657558,-0.13070493489499999,-0.14445391446359998,-0.1992765277624,-0.23807398080839998,-0.2513394743204,-0.2474172800778,-0.1997783839704,-0.14688438475119997,-0.1155135765672,-0.135688135028,-0.16443240046500002,-0.1751752644774,-0.1808206528426,-0.18011681437479998,-0.1793523222206,-0.1831146657468,-0.186819076538
R.Middle_I_d_y,0.5888080716132,0.556115722656,0.5467625498772,0.5518505573272,0.549478840828,0.5047918796538,0.4941690325734,0.5180231928824,0.5196606397626,0.4988860607146,0.50097104907,0.5028254449366,0.48803548812880004,0.502419757843,0.5134898543358,0.5336494803428,0.5184581637382,0.4941488504407999,0.49015990495680006,0.489074522257,0.49413418769819994,0.49515842795380005,0.49235442876819996,0.48878157138800005
R.Middle_I_d_z,-0.5337991476057999,-0.8308958172800001,-0.8368618726728,-0.8331139326094,-0.8325028300286,-0.8517664670944001,-0.8546506404875999,-0.845267510414,-0.8418535351750002,-0.8432977318763999,-0.8320040106774,-0.8269974112512,-0.8369849443435999,-0.8410414814948,-0.8452450633048001,-0.8377616167068,-0.8441455960275999,-0.8536642909049998,-0.8538430333138001,-0.8532905578613998,-0.8505217671396,-0.8500883698463999,-0.8509135603902,-0.852168500423
R.Middle_D_s_x,-1.7428238868639987,6.285064315794,4.8151096344,0.6033623278126001,-7.024831581116001,-16.32256565094,-17.798964691160002,-17.0498538971,-21.27466773986,-23.195503616339998,-22.91857681276,-23.63104782104,-23.27136726378,-20.856333541879998,-15.961595725999995,-14.36602878572,-16.28754959108,-18.630892181420002,-19.41365203858,-19.804346466060004,-19.96024513246,-20.16040039064,-20.357194900499998,-20.818935394300002
R.Middle_D_s_y,182.7493194578,207.1593017576,207.0218170166,205.6559570312,201.93480224619998,197.8078125,196.9745147704,198.61933898939998,199.54885864259998,204.2626129152,210.23100891099998,213.44346923819998,211.86820068340003,210.58519287100003,208.23527221659998,207.36174621580003,206.0769317626,205.02368774439998,204.98320922840003,204.20765686020002,204.1987304688,204.4508514406,203.9989105224,203.09788513200002
R.Middle_D_s_z,-23.04707622527,-6.599447059632,-5.199398899078,-3.0774981021879997,-0.005807346105800004,4.79265408516,5.887962913514,6.192618465422,15.355042457600002,29.28045578004,39.20705718994,41.690395355220005,37.97252807618,31.92702789306,24.341820144659998,21.492209625220003,23.52207221984,24.984979629519998,24.99875679018,25.06588516236,24.6504600525,24.711959457399995,24.571247863780002,24.4260292053
R.Middle_D_e_x,2.47341632842,11.985328102119999,10.510725212122,6.41038951874,-0.8389734387405999,-9.361713504773999,-10.624175453176,-10.170229721066,-14.29766426086,-15.759944343579999,-15.181010437039998,-15.641892242419999,-15.232113838199998,-13.12966651916,-8.987177658072,-7.8597070693980005,-9.558726310728,-11.472308921819998,-12.102800369259999,-12.51161308288,-12.661311912520002,-12.830222129819997,-12.984169197099998,-13.3635530472
R.Middle_D_e_y,180.14376983648,208.31207275379998,208.44005432139997,207.0503936768,203.5675659178,200.22582702639997,199.6455413818,200.9340545652,201.6557586668,206.4366333008,212.4713653564,215.86394348160002,214.550302124,212.6349090576,210.00497741700002,208.7944610596,207.83190917960002,207.0328124998,206.92720336899998,206.2335205078,206.18628845220002,206.43299255359997,206.0854187012,205.306793213
R.Middle_D_e_z,-10.541139411922,9.331398010252,10.711692047116,12.79544219972,15.698950004580002,20.06402778624,21.0209300995,21.5195865631,30.66689376832,44.36634368896,54.130711364759996,56.45205535888,52.662225341779994,46.88224105834,39.69496688844,37.087858581540004,38.9883506775,40.22729721072,40.177467346179995,40.24263381958,39.82932281494,39.87646636964,39.70087966918,39.4978942871
R.Middle_D_d_x,-0.24867455363279997,-0.33611128330240003,-0.3358372211458,-0.34240649342560003,-0.3647439479826,-0.41044080853439996,-0.423055422306,-0.40565128922460003,-0.41139317154879995,-0.4384315133094,-0.4562391161918001,-0.471073848009,-0.47402783036240004,-0.45559648275380005,-0.41124073266999994,-0.383639830351,-0.39675942659380004,-0.4220998704434001,-0.4310782492158,-0.43000991940500005,-0.43037548065180004,-0.4322178006174,-0.4347442865372,-0.43960031867
R.Middle_D_d_y,0.15303410589695998,-0.06797217726708,-0.08362517803906,-0.08222179114818,-0.09627454280846,-0.14257619977,-0.1574948370456,-0.13648527264600002,-0.12423159480099999,-0.12818929106,-0.1321007430554,-0.1427212297916,-0.15814785957320002,-0.12085980623959999,-0.10434918701648,-0.08447883576156,-0.10348077416436,-0.11846635937679999,-0.1146259874106,-0.1194533526898,-0.1171946898104,-0.1168752878904,-0.12302920818339999,-0.130246400833
R.Middle_D_d_z,-0.7374441385269399,-0.9393489480018001,-0.9381841778755999,-0.9359346389772,-0.9260178685186,-0.9004637360572001,-0.8923026919366001,-0.9037418723106001,-0.9028505086898001,-0.8895267248151999,-0.8799607515333999,-0.8704088807105999,-0.866165661812,-0.8818216681479999,-0.9052854895594,-0.9195844411852001,-0.9119561672209999,-0.8987504959107999,-0.8949999690054,-0.894884264469,-0.8950089216232,-0.8941624164582,-0.8921060681344001,-0.888699769974
R.Ring_M_s_x,46.08967132566001,50.864298248299995,48.89117736818,44.7410598755,37.28620986938,28.42543792724,26.95635032654,27.505844116240002,23.4243385315,21.59583473206,21.805234909059998,21.45347900392,21.8773338318,24.708314132679998,28.579994583159998,29.423557281500003,27.647813797000005,25.96950111388,25.42389411926,24.83018684388,24.73347969054,24.69426498414,24.459226608279998,24.1066684723
R.Ring_M_s_y,214.8830810544,232.05962524420002,232.65675659179996,231.26722106919996,227.58613281259994,223.79476623560004,223.2753448486,224.45995483380003,224.93957824700001,228.82253112799998,233.85113525399998,235.68270263660003,234.05676574720002,232.04691162100002,231.6036285402,230.86280212420002,230.2494140626,228.50546264640002,227.3408538818,226.99839782680002,226.8855285642,227.05548400880002,226.6841278076,225.743255615
R.Ring_M_s_z,35.73254013062,41.98547973634,43.08124465944,44.9599357605,46.95482025146,48.22250595092,48.1912055969,50.1010231018,59.11444015502,71.44698791506,81.27354888916,83.60682983398002,79.24668273926,73.99896392824,68.08981475831999,67.01858367919999,67.90253906247999,67.60250396728,67.48001708984,67.7269454956,67.49996795654,67.51779174804001,67.18934020996,66.7546844482
R.Ring_M_e_x,39.366546249388,46.315158843999995,44.262543487559995,39.63321304322,30.84118614198,19.42457008364,17.14109802246,18.801612854000002,14.166637802119999,10.40593414305,9.14416847229,8.371207618712,9.141030502308002,13.872406387319998,19.828897094720002,22.026262664799997,19.385223388660002,16.66499824524,15.880728912339999,15.041436386079999,14.912748718260001,14.84460430146,14.481405067439999,13.9782905579
R.Ring_M_e_y,222.98444976800002,248.92835388199995,249.1851562502,248.21619873039998,245.14860534660002,241.15359191879998,240.60958862299998,242.28915100080002,243.3252258302,248.2443634032,254.7987457276,257.65391845700003,255.477734375,253.05443725599997,251.1171752928,250.55053405760003,249.4761901858,247.7233032226,247.1884490968,246.76255187980001,246.82655944820004,246.9817443848,246.5853149414,245.58963012700002
R.Ring_M_e_z,-18.80209941864,-14.00471801756,-13.003977966299999,-10.957072257994,-8.632127285002,-7.069959831236,-6.974926948546001,-5.0933299541479995,4.1983500361434,17.24956245422,27.978659820580003,30.82268257142,26.152927780160002,20.325034713740003,13.480223083480002,12.26669845584,13.112155914319999,12.975620651239998,13.1184738159,13.378774833680001,13.22208595276,13.23973350526,12.9255126953,12.4986419678
R.Ring_M_d_x,0.1145457103849,0.07756014317274,0.07891547828914,0.08708577454092001,0.10988385230322,0.1534594923258,0.1673442661764,0.1484020173552,0.1578383415938,0.190781211853,0.2158637225628,0.22304503023619998,0.21714645326140003,0.1847458362578,0.1492010444406,0.1261195093394,0.1408723026514,0.158636289835,0.1627053409812,0.16689241826539997,0.1674376666548,0.16793090701100002,0.17011596858500003,0.172682866454
R.Ring_M_d_y,-0.1382696688174,-0.2876018762588,-0.28179946541799994,-0.2889700710774,-0.29942979812639997,-0.295957762003,-0.2955386400226,-0.3039772927762,-0.31346446275719997,-0.33113078475,-0.35714441537860003,-0.3745963037012,-0.3652148723602,-0.3581659257414,-0.3326944589612,-0.3356642127038,-0.32780521512020006,-0.327652847767,-0.3383897960184,-0.336967164278,-0.3399828135968,-0.33973098397260004,-0.3393034934998,-0.338368952274
R.Ring_M_d_z,0.9295298695564,0.9545998573304001,0.9562199711798,0.9533519864083999,0.947724676132,0.9427039623259998,0.9405500411988001,0.9410312175750001,0.9362869739534,0.9240341544152001,0.9086464405060001,0.8999386668206,0.9052171945574001,0.9151088595392001,0.9310613155364,0.9334873557088,0.9341437458992001,0.9313561439514,0.9268322706223999,0.9266042351724,0.9254058718682,0.925408899784,0.9251662373544001,0.9250335097310001
R.Ring_P_s_x,39.366546249388,46.315158843999995,44.262543487559995,39.63321304322,30.84118614198,19.42457008364,17.14109802246,18.801612854000002,14.166637802119999,10.40593414305,9.14416847229,8.371207618712,9.141030502308002,13.872406387319998,19.828897094720002,22.026262664799997,19.385223388660002,16.66499824524,15.880728912339999,15.041436386079999,14.912748718260001,14.84460430146,14.481405067439999,13.9782905579
R.Ring_P_s_y,222.98444976800002,248.92835388199995,249.1851562502,248.21619873039998,245.14860534660002,241.15359191879998,240.60958862299998,242.28915100080002,243.3252258302,248.2443634032,254.7987457276,257.65391845700003,255.477734375,253.05443725599997,251.1171752928,250.55053405760003,249.4761901858,247.7233032226,247.1884490968,246.76255187980001,246.82655944820004,246.9817443848,246.5853149414,245.58963012700002
R.Ring_P_s_z,-18.80209941864,-14.00471801756,-13.003977966299999,-10.957072257994,-8.632127285002,-7.069959831236,-6.974926948546001,-5.0933299541479995,4.1983500361434,17.24956245422,27.978659820580003,30.82268257142,26.152927780160002,20.325034713740003,13.480223083480002,12.26669845584,13.112155914319999,12.975620651239998,13.1184738159,13.378774833680001,13.22208595276,13.23973350526,12.9255126953,12.4986419678
R.Ring_P_e_x,20.731172263618,25.2972995758,23.63315429688,19.1469226837,10.628849124898,-0.6954732537284001,-2.795742130278,-1.2144407391552,-5.794283008576,-9.254681205748,-9.965468025196,-11.04255924224,-10.660439300535998,-7.0273226737979995,-0.6437653362747999,1.894985413548,-0.6211810797446,-3.858228206634,-4.922101688385999,-5.396027469636,-5.515573978423999,-5.701648902894,-6.012414264676,-6.59943151474
R.Ring_P_e_y,194.8290161134,217.98038330059998,217.8470397948,216.80870056140003,213.4472259522,208.5425323484,207.56712951640003,209.6792053222,210.757913208,215.44647827160003,222.0244750978,225.2156158446,222.97774963380002,221.26592712400003,219.22158508299998,218.8997131348,217.42512817379998,215.49045715340003,215.155014038,214.5494171144,214.6965148926,214.9197265626,214.44585571279998,213.43846130400001
R.Ring_P_e_z,-37.937289810180005,-29.048973083499998,-27.7762966156,-25.78180313108,-23.20164985658,-19.60323677062,-18.66314086914,-17.812877273540003,-8.714400196064,4.4599780917174,14.32884101868,16.798155975340002,12.831868934620001,6.969183826446001,-0.26529027223720003,-2.524052524566,-0.9578953951612,0.10338571295148,0.19618488252162,0.320196583867,-0.05372776463614,-0.01865796220955,-0.22597109079356,-0.492464542389
R.Ring_P_d_x,0.462044480443,0.5212432026864,0.5116091132164,0.5080602765082,0.501266181469,0.49897733926759996,0.49443385005000007,0.4963983118534,0.49503110051160004,0.48758348226540005,0.47391930222520007,0.4814617097376,0.49107671380060003,0.5183135271074,0.507722210884,0.49925589561460004,0.4961590349674,0.5089762687684,0.5159105062484,0.5068493843079999,0.50662266016,0.5095472693442,0.5082469463347999,0.5103276968
R.Ring_P_d_y,0.6979839861393999,0.7675100803374001,0.7771856904029999,0.7789063453676001,0.7861945390703999,0.8087547421456,0.8194533467294001,0.8087269544602,0.8076697945594,0.8133879303932,0.8128024339676001,0.8044703841208,0.8060000419618,0.7883554458616,0.7910109400750001,0.7849406719208,0.794866657257,0.7993749856947999,0.7944296598433999,0.798886179924,0.796825492382,0.7951383233071999,0.7970589637758,0.7973493337630001
R.Ring_P_d_z,0.4740238547324,0.37309773564320003,0.366353684664,0.3676535129546,0.3613243103028,0.3108254432678,0.2898678302766,0.3154449045656,0.32023638486859995,0.3171818435192,0.33851572871200003,0.3478084683418,0.330362433195,0.33122527003299995,0.3408888638018,0.36681076884280006,0.3489373981952,0.31923159360880005,0.3204729557036,0.3238529145718,0.3292403459548,0.3288082301616,0.3261569440366,0.322179555893
R.Ring_I_s_x,20.731172263618,25.2972995758,23.63315429688,19.1469226837,10.628849124898,-0.6954732537284001,-2.795742130278,-1.2144407391552,-5.794283008576,-9.254681205748,-9.965468025196,-11.04255924224,-10.660439300535998,-7.0273226737979995,-0.6437653362747999,1.894985413548,-0.6211810797446,-3.858228206634,-4.922101688385999,-5.396027469636,-5.515573978423999,-5.701648902894,-6.012414264676,-6.59943151474
R.Ring_I_s_y,194.8290161134,217.98038330059998,217.8470397948,216.80870056140003,213.4472259522,208.5425323484,207.56712951640003,209.6792053222,210.757913208,215.44647827160003,222.0244750978,225.2156158446,222.97774963380002,221.26592712400003,219.22158508299998,218.8997131348,217.42512817379998,215.49045715340003,215.155014038,214.5494171144,214.6965148926,214.9197265626,214.44585571279998,213.43846130400001
R.Ring_I_s_z,-37.937289810180005,-29.048973083499998,-27.7762966156,-25.78180313108,-23.20164985658,-19.60323677062,-18.66314086914,-17.812877273540003,-8.714400196064,4.4599780917174,14.32884101868,16.798155975340002,12.831868934620001,6.969183826446001,-0.26529027223720003,-2.524052524566,-0.9578953951612,0.10338571295148,0.19618488252162,0.320196583867,-0.05372776463614,-0.01865796220955,-0.22597109079356,-0.492464542389
R.Ring_I_e_x,17.034688234316,21.707016754159998,20.255025863660002,15.99303855896,8.236134338375999,-1.413251090048,-2.8765248775480003,-2.006459355356,-6.3226501464860005,-8.53363304138,-8.292925834656,-9.066925048826,-8.741154479981999,-6.260235500336,-1.1858715802449,0.5041770905258001,-1.51761305779126,-4.069804143903999,-4.927749538422001,-5.264907741548,-5.3777350425720005,-5.558911132812,-5.758766651154,-6.252951622009999
R.Ring_I_e_y,180.24957885749998,205.232229614,205.31766357420003,204.07068786620002,200.59252319339998,196.52273864759997,195.92595520039998,197.5266265868,198.39179687499998,203.18011169439998,209.4518920898,212.48959045399997,210.7290374756,208.9930541992,206.87435913079997,206.02871093779999,204.85377807620003,203.40811157239997,203.0447265624,202.41213378920003,202.4725616456,202.721081543,202.323312378,201.39877319299998
R.Ring_I_e_z,-23.53253602982,-7.844894123076,-6.407640171052,-4.502786827086,-1.8956488370881999,2.2987698614609995,3.4612953186040003,4.019562005996001,13.003412628178001,26.229153823860003,35.871162414560004,38.22533493042,34.54076919556,28.73270339966,21.461420822140003,18.8629955292,20.63011436462,21.98910026548,22.067779159559997,22.176445388799998,21.75416641236,21.80335578918,21.637393188479997,21.4153995514
R.Ring_I_d_x,0.14776644408720002,0.1436080008746,0.13512204587460003,0.126152470708,0.0957063853741,0.028710454795509998,0.003231235605196,0.03168002143502,0.021134199062362,-0.028841263148924,-0.06690015345813999,-0.07902355641128,-0.07676962614059998,-0.030682785063960005,0.021683755517014,0.05563105791808,0.0358564596623,0.008462843019516,0.00022590873995759997,-0.005244669038804,-0.005513430852444,-0.0057093801908200004,-0.010145671106874,-0.013858878053700003
R.Ring_I_d_y,0.5826464772222,0.5099143743515999,0.5011635780334001,0.5095088124278,0.5141762614251999,0.48078074455259995,0.4656363248826,0.4860920548438,0.49463328719140004,0.49064339995379996,0.5028917968272,0.5090293586254,0.4899372041222,0.4909036815166,0.49387775063519995,0.5148282766342,0.5028424978256,0.48328270912179994,0.4844003498556001,0.48548021316519996,0.48894691467279994,0.4879346489906,0.48489058017740005,0.481576472521
R.Ring_I_d_z,-0.5764774024486001,-0.8481436014174,-0.8547267079354001,-0.851141142845,-0.852220392227,-0.8760602116586,-0.8849572181702001,-0.873277628422,-0.8686925530434,-0.8707470655439999,-0.8616730928420001,-0.8570675134656,-0.8683360219002001,-0.8705208301541999,-0.8690485835076001,-0.8554623246191999,-0.8635006666184,-0.8754084467888001,-0.8748436331745999,-0.8742299318312,-0.8722957372666,-0.8728605747224,-0.8745144724846,-0.876294434071
R.Ring_D_s_x,17.034688234316,21.707016754159998,20.255025863660002,15.99303855896,8.236134338375999,-1.413251090048,-2.8765248775480003,-2.006459355356,-6.3226501464860005,-8.53363304138,-8.292925834656,-9.066925048826,-8.741154479981999,-6.260235500336,-1.1858715802449,0.5041770905258001,-1.51761305779126,-4.069804143903999,-4.927749538422001,-5.264907741548,-5.3777350425720005,-5.558911132812,-5.758766651154,-6.252951622009999
R.Ring_D_s_y,180.24957885749998,205.232229614,205.31766357420003,204.07068786620002,200.59252319339998,196.52273864759997,195.92595520039998,197.5266265868,198.39179687499998,203.18011169439998,209.4518920898,212.48959045399997,210.7290374756,208.9930541992,206.87435913079997,206.02871093779999,204.85377807620003,203.40811157239997,203.0447265624,202.41213378920003,202.4725616456,202.721081543,202.323312378,201.39877319299998
R.Ring_D_s_z,-23.53253602982,-7.844894123076,-6.407640171052,-4.502786827086,-1.8956488370881999,2.2987698614609995,3.4612953186040003,4.019562005996001,13.003412628178001,26.229153823860003,35.871162414560004,38.22533493042,34.54076919556,28.73270339966,21.461420822140003,18.8629955292,20.63011436462,21.98910026548,22.067779159559997,22.176445388799998,21.75416641236,21.80335578918,21.637393188479997,21.4153995514
R.Ring_D_e_x,19.808978605262002,25.320174407979998,23.89290199282,19.733350753779998,12.357896232606,3.5952025413499995,2.42257516384,2.933046650886,-1.2960867702971999,-2.990703582762,-2.335042047498,-2.8083554744700003,-2.402698493004,-0.345070546865,3.841183447838,4.937383079527999,3.187976789476,1.1144534468655998,0.38344616889940003,0.03120944015676,-0.07010741122066,-0.21678140759479997,-0.3579887151716,-0.7627385854719999
R.Ring_D_e_y,177.5304649353,206.20409851079998,206.54808959960002,205.21129455559998,201.7880523682,198.3897186278,198.08901367180002,199.30862731940002,199.9350799562,204.684436035,210.9883422852,214.08901062,212.65449829099998,210.4511474606,208.111843872,206.8042175294,205.9558471682,204.7539031984,204.21875610360001,203.6284454346,203.6533813476,203.9110168456,203.60642395,202.77380371099997
R.Ring_D_e_z,-9.788622665405999,8.596425056458,10.01102657319,11.89926853178,14.40967273712,18.28743171692,19.322016525280002,20.04230804444,29.0228050232,42.0817337036,51.569599151620004,53.79992218018,50.04670562744,44.45424499512,37.504052734380004,35.11247177122,36.78221740722,37.97730178834,38.028304290760005,38.13880767824,37.71540298462,37.7523902893,37.55938415526,37.2991447449
R.Ring_D_d_x,-0.16455225870008,-0.2142783135176,-0.215744239092,-0.2218192130328,-0.2444410711526,-0.2970263719558,-0.314263111353,-0.2929374158382,-0.29810034632680005,-0.3287234246732,-0.3533322751522,-0.37116447091099997,-0.37590214610079997,-0.35079886317259995,-0.2981294870378,-0.262911260128,-0.27906498909,-0.3074523746968,-0.3149804651738,-0.31408621072739995,-0.31476883888240004,-0.31681502461440003,-0.3202931463716,-0.325597077608
R.Ring_D_d_y,0.16066138446331998,-0.057636684924360006,-0.07297041416168001,-0.06764367818832,-0.07090085297821999,-0.11072125732910001,-0.12828017473220002,-0.10568155795318002,-0.09152440726754,-0.08921395093201999,-0.09111917316916,-0.0948536112904,-0.1141894564032,-0.08647222220895999,-0.07338902950284001,-0.04599141627548,-0.06535820439458,-0.0798121660948,-0.06962582021951999,-0.07213335782288001,-0.07002850919962,-0.0705691173673,-0.07609493136406,-0.0815461874008
R.Ring_D_d_z,-0.8149782270192001,-0.9750524401666001,-0.9737090110776,-0.97272387743,-0.9669870495798,-0.9482076525688001,-0.9406200289726,-0.950229012966,-0.9500300884248001,-0.940137219429,-0.9309957265851999,-0.9236508846284,-0.9195795893668001,-0.9323660373688,-0.9514082193373999,-0.9636751294136001,-0.957900428772,-0.9481802225111998,-0.9465389370919999,-0.9466478586196001,-0.9465810775757999,-0.9458575487138001,-0.94425368309,-0.941985547543
R.Pinky_M_s_x,54.936935424800005,59.00819244384,57.15868225096,53.05862503054,45.69573364256,36.84099655154,35.40234451292,35.95627822874,31.880433654779996,30.08862724306,30.412734985359997,29.959864044199996,30.27455635072,32.84491004946,36.89450454714,37.85863494874,36.109963989259995,34.255712127660004,33.619278717040004,33.1316673279,33.039110565200005,32.965017700199994,32.7413948059,32.3594360352
R.Pinky_M_s_y,205.8809539794,222.24609985360001,222.9205169676,221.62634582520005,218.1447784424,214.511392212,214.07422790519996,215.223977661,215.7971954346,219.96076049799998,225.38265075680002,227.27248535159998,225.45357971200002,223.00698547379997,222.4028656006,221.6775848388,221.10976257299998,219.29476013180002,218.13009338359998,217.8870147706,217.79666748079998,217.93824157720002,217.58424377440002,216.625427246
R.Pinky_M_s_z,32.390163040158,38.11763916016,39.28058853148001,41.028153991699995,42.74529037476,43.6856185913,43.54415893554,45.531951904299994,54.374010467539996,66.2595100403,75.63812713622,77.73344268797999,73.49779815672,68.55719299315999,63.215414428680006,62.32080459596,63.164873504620004,62.69498214722,62.42153244018,62.661341094959994,62.40075607302,62.41255340576,62.07169189454,61.621452331499995
R.Pinky_M_e_x,56.39465599058,62.70736236572001,60.78973464966,56.247602844259994,47.64560546874001,36.405831146240004,34.205117034919994,35.79995651246,31.205651474019998,27.59951324464,26.53645095828,25.684990310660005,26.325453948979998,30.67944641112,36.68975830077999,38.922582244880005,36.36666793823999,33.53321685792,32.67016525268001,31.955914688140002,31.83349838258,31.73122444154,31.387723541239996,30.8635883331
R.Pinky_M_e_y,213.486418152,237.38521728519999,237.83718261699997,236.9946655276,234.22401123059998,230.5541961668,230.1674499512,231.71545410160002,232.85068359380003,238.14783325180002,245.20840148919996,248.02453308120002,245.575369263,242.40228881840002,240.37727050799998,239.8154724122,238.8910980224,237.0062103272,236.38288574220002,236.15539245600002,236.23662109379998,236.3407714846,235.9803649902,234.958831787
R.Pinky_M_e_z,-18.86638526916,-13.89200515746,-12.79812812806,-10.94723262786,-9.074505996706,-8.178004074098,-8.296119689942,-6.196162414552,2.8371140480043997,15.165774154680003,25.24770050048,27.744972991959997,23.22582702638,17.89680404662,11.98782577514,11.157134819020001,11.867572212199999,11.376926040659999,11.295950698839999,11.54610671998,11.34775161744,11.346725654619998,11.006601905820002,10.5377521515
R.Pinky_M_d_x,-0.026890119910240002,-0.06813154369591999,-0.06687694936992,-0.058734791725879996,-0.03591286055744,0.008014903776346,0.02205061130226,0.002879143157042,0.012428181013090001,0.045844657346599996,0.07139364629983999,0.07873489111661999,0.07273481637241999,0.039883643761259996,0.0037710297387040007,-0.01959584802388,-0.00472798937117,0.013306962884978,0.01748083159328,0.02165508642794,0.02220504060388,0.02272408083082,0.02493200153112,0.0275506172329
R.Pinky_M_d_y,-0.1402085125448,-0.2788332104684,-0.27473608851419995,-0.2830546677114,-0.29614830613140003,-0.29547736048699996,-0.29640597701079996,-0.30374104380600003,-0.3140922129154,-0.3349706411364,-0.3651519358158,-0.382212507725,-0.370604389906,-0.35722391605380005,-0.33105372190500004,-0.3340647399426,-0.32749774456,-0.3262106001376,-0.336181074381,-0.33646813035,-0.339628225565,-0.3389389395714,-0.33882091045380003,-0.33766579628
R.Pinky_M_d_z,0.9437757849692,0.957916879654,0.9591890931129999,0.957285928726,0.954420232773,0.955227446556,0.9547975182534,0.9527316451074,0.9492097854612,0.9410476326944,0.9280940771103999,0.9206907629966,0.9259123444558,0.9330662369728,0.9435129523276,0.9423356294630001,0.9447969198228,0.9451791644095999,0.9416341662408,0.9414436221124,0.9402974128722,0.9405335903168,0.9405200004575999,0.940862834454
R.Pinky_P_s_x,56.39465599058,62.70736236572001,60.78973464966,56.247602844259994,47.64560546874001,36.405831146240004,34.205117034919994,35.79995651246,31.205651474019998,27.59951324464,26.53645095828,25.684990310660005,26.325453948979998,30.67944641112,36.68975830077999,38.922582244880005,36.36666793823999,33.53321685792,32.67016525268001,31.955914688140002,31.83349838258,31.73122444154,31.387723541239996,30.8635883331
