,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
R.Middle_I_e_z,-6.19944610596,-16.49777793882,-18.7694793701,-16.10519046784,-6.8924864530539995,5.826257324216201,18.76562232972,12.7720811844,14.202879142760002,19.4635925293,26.93545036314,37.4482498169,44.13323440552001,34.63886566164,33.700392150880006,34.68779296874,35.162150573720005,36.80113983156,39.31757202148,41.20160446166,40.5637069702,41.650983428960004,45.24917526246001,48.91371002198,50.693510437019995,48.206383514420004,45.70265960694,44.92559890748,44.10193328856,45.2870109558,46.41335169476667
R.Middle_I_d_x,0.11051349341859999,0.2056084871294,0.19633731246000002,0.18672770857799997,0.1583894759418,0.1406629540027,-0.09493669494984,0.0055255551822400014,0.08801708966494,0.1039883896709,0.13406874537459998,0.164478558302,-0.27859895676392005,-0.6920091390606,-0.6912979722020001,-0.6788778305052,-0.6805072069168,-0.6884448766706001,-0.6899764895438001,-0.6913191318512,-0.6914673328402,-0.6871773958204,-0.6675152897836,-0.6600971460344001,-0.6572253465654,-0.6847918868064001,-0.705068719387,-0.7124698400498,-0.7104330658914001,-0.7070049405100001,-0.7116968433063334
R.Middle_I_d_y,-0.65505434186174,-0.8241891384124,-0.8358168959616,-0.8352813482284001,-0.8193801164626,-0.7979056954384,-0.7224890470505999,-0.7819540977478001,-0.7815694212912,-0.7574624061583999,-0.7248553872107999,-0.6763372182848,-0.5157593727112,-0.29762265086179995,-0.3057300448418,-0.3311542272568,-0.341378456354,-0.35785262584699995,-0.3649634480478,-0.3582921624184,-0.38924759030339995,-0.4029341697694,-0.378486955166,-0.3597609758378,-0.36774528026559994,-0.3737674176692,-0.4084106445312,-0.41521624922739997,-0.41747956275939996,-0.4112684786318,-0.39259864886600004
R.Middle_I_d_z,-0.613630437851,-0.5276343345642001,-0.5126800417902,-0.5171127080919999,-0.5505125284196,-0.5811246156692,-0.6836380124094,-0.6227905392648,-0.617295527458,-0.6443444371222,-0.6754095911978,-0.716622006893,-0.7606633663176,-0.6570317864416,-0.6545436024665999,-0.6553175210954001,-0.6483522057532001,-0.630751991272,-0.6250804781914,-0.6274430274964,-0.6084937572478,-0.6044932126997999,-0.6409234642982,-0.6594157338140001,-0.6578597903252,-0.6253725886346,-0.5796471476554,-0.5656633019446,-0.5665467143057998,-0.5753002405165999,-0.58251341184
R.Middle_D_s_x,-18.772223663340004,-30.566867446920003,-25.51742362978,-22.88758735656,-22.30141181944,-17.872872352599998,-3.2837879180907996,-18.014248275739998,-29.826321792600005,-34.72907791138,-40.59807128906,-41.60212326047999,-8.144921302794,20.891035461439998,20.34069442748,18.53336639404,18.514914703339997,18.98149642944,19.55209083558,20.429431915280002,20.18064422608,19.64469146728,17.2677391052,16.08358573912,15.993526268,20.5606704712,23.80163841248,25.07540626528,25.30756225586,24.64992752076,25.381601333600003
R.Middle_D_s_y,234.74563751220003,265.478729248,270.3958862306,270.091040039,264.26930542,256.4797821046,248.3412231446,254.52236938480002,250.56524353,244.09223327639998,238.7489593506,235.31191101080003,227.46635131839997,215.98222045900002,217.14600830060004,217.08304443379998,216.30418396,215.789971924,214.32343139660003,212.8885406496,213.9553741454,215.4573699952,213.55325622560002,212.1620025634,213.35388793959996,216.16095275860002,217.70295104999997,217.46592712399996,217.9584014892,217.21906127940002,214.95004781100002
R.Middle_D_s_z,-6.19944610596,-16.49777793882,-18.7694793701,-16.10519046784,-6.8924864530539995,5.826257324216201,18.76562232972,12.7720811844,14.202879142760002,19.4635925293,26.93545036314,37.4482498169,44.13323440552001,34.63886566164,33.700392150880006,34.68779296874,35.162150573720005,36.80113983156,39.31757202148,41.20160446166,40.5637069702,41.650983428960004,45.24917526246001,48.91371002198,50.693510437019995,48.206383514420004,45.70265960694,44.92559890748,44.10193328856,45.2870109558,46.41335169476667
R.Middle_D_e_x,-20.545037078860002,-33.42754707336,-27.185533523560004,-24.454341888440002,-23.30783576966,-18.42068862914,-1.6318893909442003,-18.11039352416,-30.61605377198,-34.39346656798,-40.54900741576,-42.520589447019994,1.6538059234800002,37.22248992918,36.884710693340004,35.052846527119996,34.95949401854,35.33936157228,35.80350036622,36.766197204579996,36.36743774414,35.39553527832,32.74736557008,31.974330902099997,32.07577476502,36.6539543152,39.44186325076,40.5344345093,40.928867340080004,40.31887130736,41.2149073283
R.Middle_D_e_y,247.8390319824,279.67939453120005,284.5903808596,284.27120361320004,278.1393066406,269.923248291,260.91253051780006,268.1283691406,263.962524414,256.7114501954,250.84844970700001,246.8060729982,233.55646972659997,215.85059204080002,216.92985839839997,217.71799621579999,217.632333374,218.0749816896,217.2045043944,215.737600708,217.621987915,219.89368896480005,217.802548218,215.74577331540004,216.9784118652,219.9283843992,222.76764526380003,222.8969696044,223.17084960920002,222.33405456539998,219.726598104
R.Middle_D_e_z,4.0355264663620005,-6.910227108000001,-8.845342826844,-6.1444727897660005,3.5620007634136,16.7624563217,30.6609237671,23.60863571166,25.227381896980003,31.437097167959998,39.436708831779995,50.46390838622,55.2714614868,40.59952087402,39.0768043518,40.110636138900006,40.68906707764,42.2626449585,44.82660751342,46.46724090578,45.77755737308,47.551214599599994,51.95363998414,55.02205276488,56.25921783448,53.6421852112,51.39537506104,50.77978820802,49.719596862779994,50.861315155039996,51.82009887693332
R.Middle_D_d_x,0.10188586115840001,0.16440692543999996,0.09586836844688,0.09004333764316,0.0578404799104,0.0314836778416832,-0.09493672028191999,0.0055255865678219985,0.04538689330221401,-0.01928800735624,-0.002819762192666,0.05278541296718,-0.56314523369062,-0.9385894298556,-0.9508055329324,-0.9493954062464001,-0.9450907588006,-0.940107178688,-0.9339891076088002,-0.9388945102689998,-0.9302754878996,-0.9052208781244,-0.8896336913108,-0.9132612347602,-0.9242671847344001,-0.9249014019966,-0.8988635182382,-0.8884499192238,-0.8977760910986001,-0.9005140304566002,-0.9099600911143333
R.Middle_D_d_y,-0.7524940490721999,-0.8161303997040001,-0.8157754182814001,-0.8149517059328,-0.7971267700196,-0.772612798214,-0.722489011288,-0.7819540739058001,-0.7699585318564,-0.7252423167228,-0.6953731417656,-0.6605839729308001,-0.3500068113208,0.007564851641654001,0.012422407604756,-0.03649148195982001,-0.07633042633536,-0.13132239878190002,-0.1655789166688,-0.16373907923720002,-0.21072492897519995,-0.2549608498812,-0.24421217739600004,-0.20596384108080001,-0.2083059728146,-0.2165190637112,-0.2910743832588,-0.3121288955214,-0.29956595897680005,-0.2939651370048,-0.27451437711733334
R.Middle_D_d_z,-0.5882168889044,-0.5510088205336,-0.5703525781632,-0.5724548816682,-0.600832808018,-0.6285170316698,-0.6836380958558002,-0.6227905154229999,-0.6335919976234001,-0.6881324172022,-0.718463253975,-0.7480263113976,-0.6401279807092,-0.342566424608,-0.3089892089368,-0.31165764927859996,-0.31763888001460006,-0.313879609108,-0.31661124825479997,-0.3026227653028,-0.29964657425880004,-0.3390937387944,-0.38531406521799993,-0.35105418562880003,-0.319868248701,-0.31240240335479996,-0.32716755866979996,-0.3364476740358,-0.32285421490659993,-0.32036232352259997,-0.3107325832046666
R.Ring_M_s_x,19.806918811802,8.20377035141,11.1229467392,11.906501007100001,12.04707775116,10.969208908079999,7.094222831726,4.106727457044,0.74364041388086,-1.7527077198028,-3.682793474198,-4.713847160338,-4.904047298431999,-5.127686786652001,-4.901868438722,-4.57227573395,-3.6027761459340004,-2.67379436493,-1.8989000082,-0.669735968113,-0.158132005430488,-0.04420818686492,0.14910876154879998,-0.6528518736364,-0.55485359430296,0.5803054809576,2.4881032705279997,3.4302026271819996,3.7265224456799997,3.664578962326,3.9217266241666664
R.Ring_M_s_y,153.674960327,145.82741394040002,149.4396209716,149.0569580078,145.9538879394,141.98162841799999,138.610699463,137.78446960460002,134.4128967286,130.260446167,128.8621307372,131.32277221700002,137.1573455812,141.1152191162,142.44558105480002,141.90407714859998,141.66362304700002,141.8440734862,141.3518218994,141.65223388660002,141.077508545,142.0592834474,143.224316406,143.94409484859997,145.2528015136,146.332019043,146.2586059568,145.9517089842,145.30152587880002,145.8647857666,145.87861124666668
R.Ring_M_s_z,-39.93624343872,-63.65825271606,-64.4695373535,-63.2047920227,-61.180110931399994,-57.73340072632,-51.924169158919995,-48.30820770264,-45.334815979000005,-42.4336425781,-39.37231826782,-37.31499710082001,-37.948712158220005,-39.957146453860005,-41.5067993164,-41.89420166016,-42.09872436524,-41.225857543939995,-40.13007812502,-39.70692443846001,-39.096412658700004,-38.00529937744,-37.64190750122,-36.29039993284,-35.16115112304001,-35.02742919922,-35.12590789796,-35.21604614258,-35.103832244900005,-35.20407409668,-35.6947377523
R.Ring_M_e_x,-4.245256423940001,-18.15299034116,-14.29514026642,-12.84416007996,-13.826621627819998,-15.605486679080002,-18.14478454592,-19.92804908752,-24.13389892578,-27.47595939634,-30.31606369018,-31.791430282580002,-32.51707305908,-32.90111389158,-32.95371856690001,-33.009001922619994,-32.41624145506,-31.363199234019998,-30.178762817399996,-29.0721347809,-28.49488525392,-28.319830322260003,-29.561039352439998,-30.38037147522,-29.877853393559995,-27.33544502258,-24.33634643554,-23.248147582999998,-23.15199813842,-23.471986770620003,-23.137272516899998
R.Ring_M_e_y,184.57190551779996,190.9553253174,195.30813903819998,194.9305389404,189.13311462400003,182.61721191399997,180.0929840088,181.19871521000002,177.44248962400002,172.6445922852,169.40180358920003,169.0270507812,172.28781127920004,176.28898620599998,176.7041107178,174.5687469482,172.8453094482,170.89951477059998,168.7236846926,167.57712097159998,166.528500366,167.07385864260002,166.64959411620003,166.418234253,167.0126708986,169.5380767822,168.75435485839998,168.05791015619997,168.4802764894,168.076904297,166.96017456033334
R.Ring_M_e_z,-29.736687421777997,-38.50740051268001,-39.692414855939994,-37.774346923820005,-32.41600646974,-26.01402053834,-20.224476242079998,-18.284793472300002,-15.447650146480001,-12.336604499820002,-7.596167564392,-2.565992689134,-0.9721964240076,-3.1422633171079997,-4.050794458387999,-3.3179870128620004,-2.5919817447659996,-0.04196991138141999,2.470816421508,3.7100065708159997,4.644193649294,6.024289703368,6.3177532196040005,8.149793052672,9.900620079052,10.202221488960001,11.11020050046,11.29729709626,10.767747879039998,10.98646450044,11.074446042366667
R.Ring_M_d_x,0.41469266414640005,0.4544269144534,0.4382428765298,0.4267355620862,0.4460982799530001,0.4581844031812,0.43515527248400004,0.41439272761340007,0.42892308831220005,0.4435043692588,0.4591943323612,0.4668548643588,0.47608664035799997,0.4788522183894,0.4836525619032,0.490288424492,0.4967838823796001,0.4946449100972,0.48758385777480007,0.48969652056699997,0.48856470584859996,0.48751072883600005,0.512243926525,0.5125434160232001,0.5055689573286,0.48130603432639996,0.4624905347826,0.4599715650084,0.463422805071,0.4678718209266,0.466534435749
R.Ring_M_d_y,-0.5327059209348001,-0.7780674457551999,-0.7908365011214,-0.7909238576890001,-0.7444694399836,-0.7006135225296,-0.7152117609978,-0.7485215425492,-0.7418895363808,-0.7307611823082,-0.6989598989486,-0.6500737667084,-0.6056976675988001,-0.6064442873002001,-0.59066426754,-0.5631839990615999,-0.537615275383,-0.5009558737278,-0.471928679943,-0.4469808042048,-0.4388102054596,-0.43128578066820006,-0.40388409495359995,-0.38748515844320003,-0.3751701772214,-0.40010443329820006,-0.3878577649594,-0.38114140629759996,-0.3996336698534,-0.3829675614834,-0.3634752035143333
R.Ring_M_d_z,-0.17585437893880002,-0.43363538980499994,-0.4271917581558,-0.4384559690952,-0.4959328532218,-0.5468858599661999,-0.5465464115142,-0.5176451206207999,-0.5152959465979999,-0.518914473057,-0.547864687443,-0.5991207599639999,-0.6375261068346,-0.6347393870353999,-0.6457931518556,-0.6651071667671999,-0.6811507225034,-0.710067021847,-0.7344981908798001,-0.7485677599906,-0.754148364067,-0.7591308712958,-0.7579251885416,-0.7662102222444,-0.7769271016121999,-0.7798215508462,-0.7971743226052,-0.8019542098044001,-0.7908893823624001,-0.796388590336,-0.8063651919366667
R.Ring_P_s_x,-4.245256423940001,-18.15299034116,-14.29514026642,-12.84416007996,-13.826621627819998,-15.605486679080002,-18.14478454592,-19.92804908752,-24.13389892578,-27.47595939634,-30.31606369018,-31.791430282580002,-32.51707305908,-32.90111389158,-32.95371856690001,-33.009001922619994,-32.41624145506,-31.363199234019998,-30.178762817399996,-29.0721347809,-28.49488525392,-28.319830322260003,-29.561039352439998,-30.38037147522,-29.877853393559995,-27.33544502258,-24.33634643554,-23.248147582999998,-23.15199813842,-23.471986770620003,-23.137272516899998
R.Ring_P_s_y,184.57190551779996,190.9553253174,195.30813903819998,194.9305389404,189.13311462400003,182.61721191399997,180.0929840088,181.19871521000002,177.44248962400002,172.6445922852,169.40180358920003,169.0270507812,172.28781127920004,176.28898620599998,176.7041107178,174.5687469482,172.8453094482,170.89951477059998,168.7236846926,167.57712097159998,166.528500366,167.07385864260002,166.64959411620003,166.418234253,167.0126708986,169.5380767822,168.75435485839998,168.05791015619997,168.4802764894,168.076904297,166.96017456033334
R.Ring_P_s_z,-29.736687421777997,-38.50740051268001,-39.692414855939994,-37.774346923820005,-32.41600646974,-26.01402053834,-20.224476242079998,-18.284793472300002,-15.447650146480001,-12.336604499820002,-7.596167564392,-2.565992689134,-0.9721964240076,-3.1422633171079997,-4.050794458387999,-3.3179870128620004,-2.5919817447659996,-0.04196991138141999,2.470816421508,3.7100065708159997,4.644193649294,6.024289703368,6.3177532196040005,8.149793052672,9.900620079052,10.202221488960001,11.11020050046,11.29729709626,10.767747879039998,10.98646450044,11.074446042366667
R.Ring_P_e_x,17.965123367308,10.92086906434,14.69384365082,15.7614261627,14.70369052888,13.805106163,12.133576965340001,9.875823211666,5.030010652543999,1.4527269318712,-1.1566524028774001,-2.163107681276,-3.2468701839439995,-4.000248670576,-4.3507867813139995,-4.3780413627620005,-3.577458524702,-1.9832441091539998,-0.24363290369499996,0.8562424540522,1.3871508836720001,1.568449950218,-0.33436003625382,-1.1955039739624,-0.5054128766069601,3.02959074974,6.2770496368419995,7.242879486084,7.039254665374,6.382402038576,6.845644315083334
R.Ring_P_e_y,185.58248291019999,202.33047485340003,207.4414093018,207.5331420898,202.2920288084,194.9707336426,191.29302063,193.03535766599998,190.3920196534,186.5443572996,183.74211425779998,183.592504883,187.5991302488,191.7552642824,192.6648223876,191.13816528339999,189.6963897704,188.24004516600002,186.08282775880002,184.7458862304,184.9332397462,185.9457519532,184.6141113282,183.6164825438,184.45366821300004,187.0940277098,187.8720916748,187.61501464839998,188.21098632839997,187.69875183079998,185.90209960933336
R.Ring_P_e_z,-6.657604503634,-11.36475296018,-12.7877052307,-10.67929630278,-5.504037094115999,0.322789573672,5.643277740478,7.845364475249999,10.880061340356,13.76488094328,18.005121612559996,22.36342163086,23.930447769139995,22.095713424659998,21.217177200320002,21.5249973297,21.81771507262,23.35112190248,25.14251518248,26.53483467102,26.544835281380006,27.51797981264,29.424163055439998,31.89704360962,33.23431549074,32.1304016113,31.327085876479998,31.27923927306,31.031013107299998,31.845865631100004,32.373428344699995
R.Ring_P_d_x,-0.5368716716766,-0.7027763724326002,-0.7007247686385999,-0.6914571762084,-0.6896376967429999,-0.7109159827232,-0.7318917632102,-0.7204223394392001,-0.704953098297,-0.6992672085764001,-0.7048443436624,-0.7161789655685998,-0.7075224637986,-0.6985947728158,-0.6913931131364,-0.6920705676080001,-0.6970941424370001,-0.7101753473279999,-0.7235950946808,-0.7234318733218,-0.7223117947578,-0.7224626183510001,-0.7064703822136,-0.7054596781728,-0.7099937915802,-0.7339868664744001,-0.739990210533,-0.737032318115,-0.7297860980031999,-0.7216434836388,-0.7247502207753334
R.Ring_P_d_y,-0.024427831172999993,-0.274961310625,-0.293286693096,-0.30463142395020004,-0.3180786550044,-0.2986106455328,-0.2707284688948,-0.28611656427399995,-0.3130174040796,-0.33598656058320003,-0.3466354846954,-0.3520776987074,-0.3701068341732,-0.37385250926019997,-0.38580402135840003,-0.4005177140235999,-0.4073261260986,-0.4191571176054,-0.41960701942460005,-0.4150052011012,-0.444881337881,-0.4561733722686,-0.43424021005640007,-0.41571786403660005,-0.42158566117299995,-0.4243643164634,-0.46211594343179996,-0.4727363884448,-0.47693275809300006,-0.4743014037608,-0.4578662017983333
R.Ring_P_d_z,-0.5578700482846,-0.6560949087142,-0.6503434777261999,-0.654944372177,-0.6505189538003999,-0.6366161823274,-0.6252780795095999,-0.6316209316253999,-0.6363962173461999,-0.630927813053,-0.6188370347023999,-0.6025964379312001,-0.6019493699074001,-0.6100550532342,-0.6107801079752,-0.6005071997642,-0.5900338292122,-0.5654602885248,-0.5480226755141999,-0.5517241597175999,-0.529384672642,-0.5195477128028,-0.5585305929186001,-0.5740210175514,-0.5640246033667999,-0.530050289631,-0.48868466615680006,-0.483005589247,-0.4898057460784,-0.5042156994343999,-0.5148412585259999
R.Ring_I_s_x,17.965123367308,10.92086906434,14.69384365082,15.7614261627,14.70369052888,13.805106163,12.133576965340001,9.875823211666,5.030010652543999,1.4527269318712,-1.1566524028774001,-2.163107681276,-3.2468701839439995,-4.000248670576,-4.3507867813139995,-4.3780413627620005,-3.577458524702,-1.9832441091539998,-0.24363290369499996,0.8562424540522,1.3871508836720001,1.568449950218,-0.33436003625382,-1.1955039739624,-0.5054128766069601,3.02959074974,6.2770496368419995,7.242879486084,7.039254665374,6.382402038576,6.845644315083334
R.Ring_I_s_y,185.58248291019999,202.33047485340003,207.4414093018,207.5331420898,202.2920288084,194.9707336426,191.29302063,193.03535766599998,190.3920196534,186.5443572996,183.74211425779998,183.592504883,187.5991302488,191.7552642824,192.6648223876,191.13816528339999,189.6963897704,188.24004516600002,186.08282775880002,184.7458862304,184.9332397462,185.9457519532,184.6141113282,183.6164825438,184.45366821300004,187.0940277098,187.8720916748,187.61501464839998,188.21098632839997,187.69875183079998,185.90209960933336
R.Ring_I_s_z,-6.657604503634,-11.36475296018,-12.7877052307,-10.67929630278,-5.504037094115999,0.322789573672,5.643277740478,7.845364475249999,10.880061340356,13.76488094328,18.005121612559996,22.36342163086,23.930447769139995,22.095713424659998,21.217177200320002,21.5249973297,21.81771507262,23.35112190248,25.14251518248,26.53483467102,26.544835281380006,27.51797981264,29.424163055439998,31.89704360962,33.23431549074,32.1304016113,31.327085876479998,31.27923927306,31.031013107299998,31.845865631100004,32.373428344699995
R.Ring_I_e_x,32.39105873108,26.788277053839998,29.781745910639994,30.75198631288,30.976499176019995,30.346483612060002,27.78415298462,25.325448226939997,21.12102508544,17.72926902772,15.4323238373,14.82536811828,14.3675441742,13.763648414599999,13.7242559433,13.89295787812,14.69233989718,16.06582832336,17.47374572754,18.568553543100002,19.1526172638,19.49505767822,18.16031494138,17.4376838684,18.06941833498,21.05879478458,23.8882736206,24.727951812740002,24.70380706786,24.183477783199997,24.5519021352
R.Ring_I_e_y,172.23604431159998,183.94215698240004,187.807885742,187.69583129900002,183.87723998999996,177.51809387199998,173.20866699239997,174.257156372,172.0199523926,168.487649536,166.4907836916,167.63083496099998,172.9683837892,177.1515594482,178.6083435058,177.8937988282,177.0913238526,176.562484741,175.05915222180002,174.30213012680002,174.94453430180002,176.3481903078,175.60495910640003,174.96987609859997,176.21936035159996,178.23212890640002,179.59593811039997,179.5374511718,179.7326141358,179.64386901860001,178.18385314933334
R.Ring_I_e_z,-8.94834098814,-19.58408813478,-19.461673355080002,-16.971731758119997,-12.81499176028,-8.59484987258,-3.6112874507900004,-0.3098564147948,3.0452516555780003,5.58324918747,8.799839305877999,11.677775573719998,12.374074745159998,10.735234069839999,9.663833808906,9.334123802184,8.968762207034,9.366415214540002,10.227470588660001,11.20235462188,10.97185325622,11.884591293339998,14.104699707040002,16.53787803652,17.57956848142,16.184923553439997,14.620602417,14.340135574340001,14.47878742218,15.230975723259998,15.4966204961
R.Ring_I_d_x,-0.5624147027728,-0.6186123371122,-0.5882223844528001,-0.5844272851944,-0.6344174981118,-0.644888007641,-0.610158908367,-0.6023245573044,-0.6273299932480001,-0.6345630526544,-0.646743810177,-0.6623186945916,-0.6867218494415999,-0.692549598217,-0.7046800613402,-0.7123196840286001,-0.7122728824616,-0.7036675095557998,-0.6907359957694,-0.6905385136605999,-0.6926108479499999,-0.6988930463791998,-0.7210399866106,-0.7264400601386,-0.7241650223732,-0.7028929591177999,-0.6865974307061999,-0.6816792368888,-0.6886764764784001,-0.6939990639683999,-0.6903024117153334
R.Ring_I_d_y,0.5203290611506001,0.716893398762,0.7654396176335999,0.7733844161034,0.7179254889488,0.6804147958754,0.7050430178643999,0.7320936083792,0.7162599205972,0.7039652109146,0.6725665926934,0.6222872972488,0.5703995108602,0.5693452239037999,0.5480109095574,0.5163495779038001,0.49142558574680006,0.45526549220099993,0.4297729134558,0.4071640193464,0.3894232571126,0.37417392134660005,0.3512340128422,0.337099659443,0.321025669575,0.345493131876,0.322657060623,0.31491476297379994,0.33054080605520003,0.3140305340292,0.30090627074233334
R.Ring_I_d_z,0.08930750489219998,0.320441877842,0.26019372642060007,0.2453191161156,0.28502747416500007,0.34766625762,0.360801768303,0.31794232726079996,0.3054506659508,0.3189719974996,0.3588804483412,0.41659436225900004,0.4505408883098,0.4429036736488,0.4504227757456,0.475277727842,0.500933837891,0.5452127099037999,0.5814832091334001,0.5977575659750001,0.6071338772774,0.6094887971877999,0.5972500681877999,0.5987978696823999,0.6103215694428,0.6216560602187999,0.651324903965,0.6603939414024,0.6453109264374001,0.6477540016176,0.65796516339
R.Ring_D_s_x,32.39105873108,26.788277053839998,29.781745910639994,30.75198631288,30.976499176019995,30.346483612060002,27.78415298462,25.325448226939997,21.12102508544,17.72926902772,15.4323238373,14.82536811828,14.3675441742,13.763648414599999,13.7242559433,13.89295787812,14.69233989718,16.06582832336,17.47374572754,18.568553543100002,19.1526172638,19.49505767822,18.16031494138,17.4376838684,18.06941833498,21.05879478458,23.8882736206,24.727951812740002,24.70380706786,24.183477783199997,24.5519021352
R.Ring_D_s_y,172.23604431159998,183.94215698240004,187.807885742,187.69583129900002,183.87723998999996,177.51809387199998,173.20866699239997,174.257156372,172.0199523926,168.487649536,166.4907836916,167.63083496099998,172.9683837892,177.1515594482,178.6083435058,177.8937988282,177.0913238526,176.562484741,175.05915222180002,174.30213012680002,174.94453430180002,176.3481903078,175.60495910640003,174.96987609859997,176.21936035159996,178.23212890640002,179.59593811039997,179.5374511718,179.7326141358,179.64386901860001,178.18385314933334
R.Ring_D_s_z,-8.94834098814,-19.58408813478,-19.461673355080002,-16.971731758119997,-12.81499176028,-8.59484987258,-3.6112874507900004,-0.3098564147948,3.0452516555780003,5.58324918747,8.799839305877999,11.677775573719998,12.374074745159998,10.735234069839999,9.663833808906,9.334123802184,8.968762207034,9.366415214540002,10.227470588660001,11.20235462188,10.97185325622,11.884591293339998,14.104699707040002,16.53787803652,17.57956848142,16.184923553439997,14.620602417,14.340135574340001,14.47878742218,15.230975723259998,15.4966204961
R.Ring_D_e_x,34.63963203429999,27.968778228759998,30.30841674802,31.15392570496,32.63163719178,32.34190559388001,29.248270797740002,26.401856994640003,22.567205810540003,19.16584396364,16.74075317382,16.74523010252,16.88500480652,16.35923957824,16.57160530092,16.6428565979,17.204446411139998,18.15674324036,19.0931159973,20.136713790880002,20.6975917816,21.0199924469,20.0816970825,19.62521743776,20.376572799679998,22.77602157594,25.07638397216,25.63735694884,25.77223205568,25.51987495422,25.910059610999998
R.Ring_D_e_y,164.3820770264,171.01954040520002,174.135952759,173.9085662842,170.48825683579997,164.724331665,160.3366912844,160.95856018060002,158.69429626480002,155.2340148926,153.62573852539998,155.3254699708,161.19753723160002,165.37674865740001,167.01038208020003,166.58640441900002,166.05424804679998,165.890158081,164.7211212158,164.3168426514,164.84663085920002,166.26158447280002,166.03307800299999,165.791052246,167.19418334940002,168.8084259034,170.0314361572,169.951727295,169.9144317626,170.1135711672,169.038116455
R.Ring_D_e_z,-15.8938217163,-31.0184070587,-30.044142532360002,-27.412677764879998,-23.63448715212,-20.06619415284,-15.072677993760001,-11.322015190124,-7.890503787994,-5.441582489012001,-2.6894917726500003,-0.3235569059844,-0.05161563158062001,-1.670414733886,-2.8522291183479997,-3.4665248394019996,-4.112446022034,-4.086125040056,-3.548376035692,-2.837421655654,-2.9899340152739997,-2.087400746344,-0.17586225867259997,2.0385719537740004,3.002054166792,1.7808252692209998,0.25556159764538,-0.03236577529468,0.2751602843404,0.8567902207374001,0.8747063279153333
R.Ring_D_d_x,-0.1299753293395,-0.06823706254364001,-0.03044340163468,-0.02323348298668,-0.09567270874972,-0.11534232795220001,-0.08463108688604,-0.06222015619278,-0.08359425961968,-0.08303901255132,-0.07563173323868,-0.11097470670932,-0.14551794827,-0.15003416240200002,-0.1645866513252,-0.158953678608,-0.14520848095400002,-0.12086212784060002,-0.09360522031789999,-0.09064509123562,-0.08930487483739999,-0.08814651966096,-0.1110625520348,-0.12644702792180001,-0.1333615273238,-0.09926166981454002,-0.06867689564822002,-0.05256677269936,-0.061758667230599994,-0.07724838405845999,-0.0785062164068
R.Ring_D_d_y,0.4539863824846,0.7469720244408,0.7902851104738,0.7969514369966,0.7739296078682,0.7395239233972,0.7440448045732,0.7687049269676001,0.7702691316604,0.7661060333254,0.7436440467834,0.7112929582596,0.6803957223892001,0.6806248545648,0.6704023241994,0.6536065816878001,0.6379812836645999,0.6168974637984,0.5975740551948,0.5771841883658,0.5836937785145999,0.5830407857892002,0.5532879352568,0.5305678606032,0.5216865062714,0.5447227478028001,0.552861380577,0.5540881037712,0.567524969578,0.5508842229844,0.5286553104720001
R.Ring_D_d_z,0.40147269964219995,0.6609432816508001,0.6117034077644,0.6035226583482001,0.6254043221474,0.663083600998,0.6625080823898,0.6365409135816,0.6321245908736,0.6372735023498001,0.6641230106353999,0.6937188148498,0.718247961998,0.7170894622804,0.723471772671,0.7399218559266,0.7561392426492,0.7776034474376,0.7962917089464001,0.8115476727486,0.807039630413,0.807629597187,0.8254660367964,0.8381101846693999,0.8426308512687999,0.8326068997384001,0.8303491830827999,0.8307804465291999,0.8210188627244002,0.8308777093888,0.845197399457
R.Pinky_M_s_x,21.246808147425998,6.883264160156,9.700660133356,10.47487564088,11.379937553400001,10.946226310736,6.921573543547998,3.566711139678,0.3404683172712599,-1.851489233972,-3.18279223442,-3.3615350723280004,-2.8814109802259997,-3.178303003312,-2.689067220688,-1.838043117522,-0.45084810331557995,1.1957672119158,2.4454222917540003,3.8518745422359997,4.8513379097,5.2011382102959995,5.098500537872001,4.203475189208,4.564420318603999,5.804994773864,8.478755283356,9.617958259579998,9.744597434998001,9.708605575561998,9.938728650409999
R.Pinky_M_s_y,147.02423095700001,139.09024353019998,142.8368408204,142.3460632324,138.6028778076,134.074472046,130.75374450680002,130.30600585940002,126.95675964359998,122.80650177,121.160165405,123.18757019060001,128.7083114624,132.6614288328,133.931793213,133.33266906720002,133.04014892580003,133.1796081544,132.5910766602,132.7430328366,132.43027954100003,133.5027496336,134.3471496584,134.81770935059998,136.14566955560002,137.3685455324,137.6395965576,137.4115173342,136.8305969238,137.2874389648,137.074569702
R.Pinky_M_s_z,-31.048213195800002,-52.41037673948,-53.15402832030001,-51.95527191162,-50.26960678102001,-47.19254074096,-41.34810028076,-37.471559143040004,-34.47730331418,-31.566881179819994,-28.69561462402,-27.0408176422,-28.041048812859998,-30.03840904236,-31.69710159302,-32.266131591800004,-32.64738159178,-32.085755538940006,-31.29671478272,-31.11450805664,-30.50744552612,-29.465303421020003,-29.25747528076,-28.119061279300002,-27.12927093506,-26.90332374574,-27.161070632940003,-27.31455879214,-26.999529266359996,-27.233197402960002,-27.9528388977
