,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
R.Pinky_P_d_y,-0.1683186888696,-0.3896459519864,-0.376464307308,-0.3755233705044,-0.369063270092,-0.36238566041000003,-0.3697104036808,-0.3946180820464,-0.43205126524,-0.3711321651934,-0.3418929457664,-0.32662006616600003,-0.318134701252,-0.3167485535144,-0.3080218136312,-0.2877148091794,-0.29598011573166666
R.Pinky_P_d_z,0.8128188848494,0.9194995164870001,0.9251142621042,0.9252481937407999,0.9260692477226,0.9271966934206001,0.9239438056943999,0.9154131531716001,0.9005224227904,0.9157224297523999,0.9225405454636,0.934887063503,0.9402265906334,0.9396534800530001,0.941271674633,0.9499692440034,0.9499297539393333
R.Pinky_I_s_x,-50.39533920288001,-70.59280548096,-70.61395568847999,-70.54025726318,-69.82578887940001,-69.20964508054001,-69.07451019288001,-68.71212310794,-70.56750030517999,-73.50723724366,-75.26107788086,-74.50643005371998,-74.65613098146,-75.83204345700001,-76.38988494873999,-75.51733245851999,-74.86875661216665
R.Pinky_I_s_y,171.61173553459997,184.2923461916,183.7714141848,184.8936279296,186.8290771486,186.894619751,187.6135162352,189.1537231444,190.3866577148,187.77227478039998,184.4525390626,183.66263427719997,183.18317871099998,183.2080108644,183.0529968258,181.308569336,181.52730305966668
R.Pinky_I_s_z,15.174154472356,4.240075016021999,4.054053020477999,3.377751636504,3.819531917572,3.6438022613519996,3.858403635026,4.193801307676,4.269145584106,5.453982067106,4.452927589416,2.792014455794,2.156530475618,1.8864730358100001,1.90840294361,2.115988063812,2.6330182552333334
R.Pinky_I_e_x,-51.933683013919996,-70.57376098632001,-70.54026031494001,-70.40985870360001,-69.4188369751,-68.61846771238001,-68.41306152344,-68.3113800049,-71.61555786132,-76.53856201172002,-78.97982788088,-77.78678436279999,-77.84276733397999,-79.23604583739998,-79.91819610598,-78.75469970706,-77.70257568359999
R.Pinky_I_e_y,174.8935791016,189.712258911,189.049468994,190.1126800538,191.71348571780004,191.5639587402,192.4166290284,194.517803955,196.5984130858,192.9200683592,188.97037963859998,187.5955200194,186.738064575,186.62751770020003,186.34579772939998,184.27594299319998,184.72575378399998
R.Pinky_I_e_z,5.389786910999999,-11.40872879028,-11.64287128448,-12.33752307892,-11.99866065978,-12.234080314619998,-11.97681407928,-11.463595581059998,-11.03181171418,-9.972968292222001,-11.03856143951,-12.95591754914,-13.70098552704,-13.955804061879999,-13.933393859859999,-13.850899696359999,-13.366931915266667
R.Pinky_I_d_x,0.094941613171252,-0.0011499692540381998,-0.00444996911101,-0.007873894767547221,-0.02457309365272,-0.03569723293188,-0.039940445870160005,-0.024198187515136,0.06328516602507199,0.183041346073,0.22455033957960002,0.1980785757304,0.19241959154600002,0.20554487407220004,0.21305103600019998,0.19548287391680003,0.171115333835
R.Pinky_I_d_y,-0.1965666770936,-0.3272722184658,-0.3187062978744,-0.31514355540280004,-0.29493663907039996,-0.2819500327112,-0.290027743578,-0.32390084266659996,-0.3750862300396,-0.3108406722546,-0.272802054882,-0.2374805599448,-0.2146557062866,-0.2064810842276,-0.198830154538,-0.1791797757148,-0.193132991592
R.Pinky_I_d_z,0.5867064476014001,0.9449264287947999,0.9478318929671999,0.9489400267597998,0.9551544547082,0.9587587475777999,0.9561825394632001,0.9454451441766001,0.9239221215248001,0.9315299272538,0.9354269981384,0.9509118914602,0.9575290203096,0.9566088557242001,0.9565797924991999,0.9641331553457999,0.966129700343
R.Pinky_D_s_x,-51.933683013919996,-70.57376098632001,-70.54026031494001,-70.40985870360001,-69.4188369751,-68.61846771238001,-68.41306152344,-68.3113800049,-71.61555786132,-76.53856201172002,-78.97982788088,-77.78678436279999,-77.84276733397999,-79.23604583739998,-79.91819610598,-78.75469970706,-77.70257568359999
R.Pinky_D_s_y,174.8935791016,189.712258911,189.049468994,190.1126800538,191.71348571780004,191.5639587402,192.4166290284,194.517803955,196.5984130858,192.9200683592,188.97037963859998,187.5955200194,186.738064575,186.62751770020003,186.34579772939998,184.27594299319998,184.72575378399998
R.Pinky_D_s_z,5.389786910999999,-11.40872879028,-11.64287128448,-12.33752307892,-11.99866065978,-12.234080314619998,-11.97681407928,-11.463595581059998,-11.03181171418,-9.972968292222001,-11.03856143951,-12.95591754914,-13.70098552704,-13.955804061879999,-13.933393859859999,-13.850899696359999,-13.366931915266667
R.Pinky_D_e_x,-53.3030910492,-71.9718597412,-71.81368865964001,-71.63779449462001,-70.5782119751,-69.68840179444001,-69.41502380372,-69.44270172118,-73.68743896486001,-79.86661376954,-82.95415649416,-81.59503326418,-81.67527008056,-83.27852020264001,-84.01683197022001,-82.59759674072,-81.20908610026667
R.Pinky_D_e_y,177.70558624280002,192.65157470699998,191.886785889,192.8036895752,193.82204284640002,193.4136505128,194.3833129884,197.1139526368,200.3571594238,196.2712982178,191.834954834,189.58386535659997,188.2539672852,188.0031158448,187.6821746826,185.3349670412,185.97873942066667
R.Pinky_D_e_z,-3.1547107696399976,-25.635816192620002,-25.90228767398,-26.628331756599998,-26.392698287960002,-26.671501541140003,-26.40371170044,-25.77501449582,-24.971512603759997,-23.77443771362,-24.78422698976,-26.902631759639995,-27.70120239258,-27.91184921264,-27.87679557802,-27.889818572979998,-27.478623072333335
R.Pinky_D_d_x,0.09395675770940001,0.09579442292443999,0.0872522994876,0.08413524776695999,0.07943762093784,0.07330934852363999,0.06865207850933999,0.07751548290252,0.1419603839516,0.2280302077532,0.27231155633919996,0.2609321892264,0.26259400844579994,0.2769807338716,0.280828797817,0.26330619156380003,0.240257754922
R.Pinky_D_d_y,-0.193416929245,-0.2013949751854,-0.1944062411784,-0.18438158929339998,-0.1444733232258,-0.12673649489879998,-0.1347525179386,-0.1778819561004,-0.257540383935,-0.22961831390859996,-0.1962738901376,-0.13623671084619998,-0.10386606156815999,-0.09425271451471999,-0.09156537652015999,-0.07256181985138,-0.08585159728926667
R.Pinky_D_d_z,0.5806465268136,0.9748064160345999,0.9770214915276,0.9791723370552001,0.9862452745436,0.9892178773882,0.9884967923164,0.9805845022199999,0.9551152706147998,0.9456439256666,0.9418203592304,0.9555958271026,0.9592616677283999,0.956235051155,0.9553688049315999,0.9619134426120001,0.9668995340663332
R.Thumb.TTP,55.98041915891999,57.36560592650001,56.444177246079995,55.037169647220004,53.174201202380004,53.69067306518,53.654985809340005,52.05153350828,48.872788238540004,46.55901184084,43.52369613648,42.38453598022001,43.587722015379995,44.65312805176001,45.563306427,45.96514587402,46.33398183186667
R.Index.TTP,88.82710266112001,90.03550567628,90.09655761718,90.1184112549,90.18240051268,90.23712158202001,90.26319732666,90.34040527344,90.39366149902,90.02779235842,89.81631927489998,89.74869689942001,89.72682495117999,89.71685791014,89.71224212646,89.6986984253,89.67265065509999
R.Middle.TTP,85.97439956664,97.70095825194001,97.72879486084,97.74938964841999,97.77158813478,97.78057098389999,97.78673095704,97.80246887205999,97.86917877196001,97.87269897462,97.8688522339,97.8717727661,97.8711227417,97.87131347656,97.87188720702,97.87343292237999,97.87952677409999
R.Ring.TTP,79.44522628786001,90.90051422119998,90.94016265872001,90.99455718995999,91.06396942138,91.07441101074,91.08157043458,91.12404174804,91.22053222656,91.15517883302,91.03059234617999,90.97674865721999,90.97311553956,90.96942443846,90.96284179688,90.95364837648,90.962059021
R.Pinky.TTP,67.45381317138,76.1556625366,76.23479003906,76.42635650634,76.74786834718,76.86958618164,76.90824584960001,77.12977600098,77.34107666015998,76.77913818357999,76.08223266602,75.85415802002001,75.83651885988,75.83329315184,75.82529907224,75.8186706543,75.84021504723333
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,65.8438980959,68.71816626021999,67.95782663258,61.25515987920001,52.100683473480004,52.68328182258,52.773961671580004,52.10193061524001,53.29323186992,54.4536046921,59.35545134698,67.38160476563999,69.50928603009999,67.72356488904,65.99986052058001,66.49146262245999,65.6863306738
R.Index.TNA,70.73361911591999,79.29085060288,79.51215300589999,79.01113549616,78.11543895940001,77.99318626430001,77.40755992332001,76.53275249868001,74.89987558618,74.42400865494001,76.63883540281999,78.01261434132,78.29153537750001,78.56322640826,78.94646999942,80.42183939818,81.77050739336666
R.Middle.TNA,81.07420729984001,75.95366323072001,76.62818857059999,76.73509287986,76.56000784247999,76.48244724151999,75.96421575848001,74.97129683284001,71.30283033772,70.88041761118,73.14366626134002,73.64790515536001,74.10225154486,74.34665716378,74.41645883449999,75.71943702211999,77.28563068776667
R.Ring.TNA,81.79878368499999,76.62423598538,77.14218592188,76.96708311702,76.52672111608001,76.60592452736,76.26448922856,75.20852984894,71.74891484012,70.16649625864001,69.56746092270001,69.67710142681999,70.13327376858,70.31605349984,70.22210306424,71.2503697462,72.7806470956
R.Pinky.TNA,83.61510319314002,80.31796239743998,80.69928983214001,80.22500557506001,79.32747215224,79.36653194916,79.09208422254001,78.30944638342001,76.820894867,76.3534825319,74.23566086276,72.61784395594,72.14501663377999,72.03829409968,71.99415826494001,73.01947827552002,74.50892818963334
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,20.02437171662,17.333779517259998,16.152806988200002,19.967983482740003,28.169874211019998,31.594314696679998,32.84356670016,32.7483725396,23.27679069178,22.151322121820005,19.01174658422,13.527049247619999,14.78882067522,14.98392182552,14.9921406606,15.9477041026,17.813179902966667
R.Index_Middle.ang,28.760909730474005,4.37563508749,4.00352274916,3.639857746232,3.610346656126,3.9158817404400006,3.8814368806060005,3.3225604920260006,3.840126590744,4.426177216184,4.003508569328,4.391133130356001,4.196739946582,4.228924746348001,4.547524110526,4.70564614056,4.484989887969999
R.Middle_Ring.ang,3.4873363864480007,2.081779058384,1.9563414963200003,2.277881936852,3.044723743086,3.3815662714699997,3.442340942136,2.6418595794299997,1.0566321207556002,3.524569013886,4.701783332475999,4.4330446108879995,4.284414781884,4.341138804413999,4.528040424654,4.6828937473579995,4.630949324483334
R.Ring_Pinky.ang,5.621407309154,5.762241477042,5.774692052112,6.220396517948,7.090513151922001,7.586030766462,7.703358789158,6.899487507192001,6.080320543924001,6.32682289857,4.912893597488,2.971048074166,2.024419377942,1.7756140820559998,1.8122941231860001,1.871851485246,1.91447907572
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,-28.37249069212,-37.58543090816,-38.32005767824,-58.16663742066,-84.66918792726001,-83.07424468992,-80.8657836914,-74.21137542726001,-63.05473632812,-62.82374801636,-46.8371429443,-37.36499328614,-38.235425567600004,-40.01380462646,-41.34991149902,-41.02698516846,-41.38689168293333
R.sphere_center_y,260.51600799560003,295.64274292,302.2914123534,319.95239868159996,304.12438964840004,298.5476562498,297.1300476076,295.424822998,312.57474365219997,296.8819763184,309.4220275878,287.026312256,274.02805786140004,284.05173950200003,293.32755737299993,295.1119750978,306.3854471843334
R.sphere_center_z,36.85605812072,32.538880157479994,32.943401336659996,39.524498748759996,38.825400543200004,36.4778526306,36.352915191639994,36.40135803224,40.35344009402,28.207184219380004,27.4875656128,21.890003967280002,18.58449211122,19.984213638299998,21.2830657959,20.57322463988,23.862156550099996
L.sphere_center_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
