,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
R.Ring_M_d_y,0.07667342424396,0.0868382051588,0.129701720178,0.1616885572674,0.16695886850379998,0.16923431456059998,0.10208180844782,0.10331099033340001,0.18147239685059996,0.19991888701919996,0.1748784631488,0.1641320943834,0.1776054739954,0.19888701140860002,0.18331721723080002,0.1364958047868,0.1356888487936,0.1419283658266,0.14331509768960002,0.14453816711900003,0.1535066415866667
R.Ring_M_d_z,-0.5954136013983999,-0.9701533317564,-0.9604848146438,-0.9548924803734,-0.9516288876535999,-0.9498396277428001,-0.9657537221907999,-0.9595274567602001,-0.9598655343056001,-0.9586598992348001,-0.9632955431940001,-0.964420771599,-0.9580770015713999,-0.9512647867202,-0.9534410357474,-0.9599653601646001,-0.9597539305688001,-0.9599293947218,-0.959436929226,-0.9575062513350001,-0.9549385706583333
R.Ring_P_s_x,-9.085381698599999,-24.42227554318,-23.79455680846,-22.597803115839998,-22.39610137942,-20.048261642459998,-11.149853801732,2.3911550283419998,18.8153892517,25.200886917140004,25.25031433106,22.991064453120003,20.894695663439997,19.4462852478,17.37573051452,12.507512474060002,10.58502407074,10.041690635674,9.574384307862001,9.50072479248,9.413307825726667
R.Ring_P_s_y,216.76472473120003,217.35229797339997,218.33123779279998,221.3672485348,223.0074920654,224.32309570299998,227.9806121826,230.39090271,232.43266601579998,234.41256713860002,236.23634338379998,238.6595794678,238.25139465339998,236.66618042,235.70281372059998,237.00743713399999,238.92935485860002,239.4229309082,238.80749206540003,238.618411255,238.5475209553333
R.Ring_P_s_z,74.12514343272,101.5389678958,100.6136917114,101.0124008178,102.33253784159999,102.9559768674,101.90718841540001,103.8469772338,115.84301757799999,118.66333618160002,116.49154205339998,115.94742126460001,114.7273742678,111.74085083,110.282144165,110.8471694948,111.86330871579999,111.5284912112,110.3591674806,109.123310852,108.469731649
R.Ring_P_e_x,8.224697338786601,-0.6283373713492,1.6265222400432002,5.064912891386,5.563595581056,7.846157264704,15.557613945,31.440995788580004,51.22796478272001,58.490002441399994,58.627232360840004,56.416104888940005,53.88035736084,51.78906402586,49.629767608659996,44.64059982302,42.58840026856,41.994097137459995,41.34945144654,41.03340911866,40.86114501953333
R.Ring_P_e_y,203.79804077139997,208.70762023900002,210.53298645019999,213.9857238772,213.59451599119998,214.2659118654,221.0463043212,226.43804016119998,228.3179748536,228.4807678224,231.74680786140001,234.97297058099997,235.43681945819998,233.1747314454,232.59581298820004,234.36428527860002,236.06181335440002,237.26126403819998,236.48718566899998,235.90116577159998,235.48656717933332
R.Ring_P_e_z,93.60803604140001,127.40618591299999,125.15325775139999,123.14737854,123.27399749759999,123.7086349488,125.302946472,124.93412780759999,131.26522521980002,131.5683807374,129.7493225096,129.33717346179998,129.3512451174,127.60846710199999,126.40948486340001,127.29625091559998,128.526046753,128.3954528808,127.53741455079998,126.68610839840001,126.12808990466668
R.Ring_P_d_x,-0.47823004722600004,-0.6573613047598,-0.7023147344588,-0.7642450332644,-0.7724498033522,-0.77064627409,-0.7378540873528,-0.8025674223899999,-0.8954705476761999,-0.919686973095,-0.9221127033234,-0.9234422564506,-0.9113033771515999,-0.893542301655,-0.8910906195641999,-0.8877490401268,-0.8841655373576,-0.8827573657034,-0.8778579831124,-0.8711616158488,-0.8688174486159999
R.Ring_P_d_y,0.3582338899374,0.2388287574052,0.21544430255879998,0.2039313018324,0.26005472838899996,0.2778524041175999,0.191575911641,0.10920674800892001,0.11367762759338,0.1638793498278,0.1240335524084,0.10185089409362,0.07775899320841999,0.09645916372544,0.08583791106938,0.07302303314208,0.07922230809928,0.05972092971206,0.064103705436,0.07507004290819999,0.08456575622160001
R.Ring_P_d_z,-0.538258915208354,-0.7146403670312,-0.6779609203338001,-0.6115287780762,-0.5785551309583999,-0.5733390212057999,-0.6463606357572,-0.582580125332,-0.42607330083859996,-0.35653099417699996,-0.36627612113959995,-0.3699221372604,-0.404017442465,-0.43837873339660005,-0.445554202795,-0.4544429898262,-0.46034575104719994,-0.4659879148006,-0.4745878696442,-0.4852119445802,-0.4878519872823333
R.Ring_I_s_x,8.224697338786601,-0.6283373713492,1.6265222400432002,5.064912891386,5.563595581056,7.846157264704,15.557613945,31.440995788580004,51.22796478272001,58.490002441399994,58.627232360840004,56.416104888940005,53.88035736084,51.78906402586,49.629767608659996,44.64059982302,42.58840026856,41.994097137459995,41.34945144654,41.03340911866,40.86114501953333
R.Ring_I_s_y,203.79804077139997,208.70762023900002,210.53298645019999,213.9857238772,213.59451599119998,214.2659118654,221.0463043212,226.43804016119998,228.3179748536,228.4807678224,231.74680786140001,234.97297058099997,235.43681945819998,233.1747314454,232.59581298820004,234.36428527860002,236.06181335440002,237.26126403819998,236.48718566899998,235.90116577159998,235.48656717933332
R.Ring_I_s_z,93.60803604140001,127.40618591299999,125.15325775139999,123.14737854,123.27399749759999,123.7086349488,125.302946472,124.93412780759999,131.26522521980002,131.5683807374,129.7493225096,129.33717346179998,129.3512451174,127.60846710199999,126.40948486340001,127.29625091559998,128.526046753,128.3954528808,127.53741455079998,126.68610839840001,126.12808990466668
R.Ring_I_e_x,21.26051387788,15.26933212278,17.038193130480003,19.159591293360002,19.06392936706,21.269404220579997,30.1605289459,44.60906372070001,61.05885086058,66.95698852538,67.15112762452,65.1239654541,63.24957809448,61.85231628416,59.810464477560004,54.952684021020005,53.04199905398,52.543358612060004,52.10018920898,52.04392013549999,51.9576555888
R.Ring_I_e_y,199.97629089360004,205.81113281220001,209.52708435059998,214.37988891599997,213.7482940674,214.3385681154,219.86097106939997,226.4987060546,230.53585205080003,231.0020568846,233.8786560058,237.04544982919998,237.78376159659996,235.89330444339998,235.0044494626,235.75046691920002,237.3882324218,238.83047180160003,238.05409240720002,237.42447204599998,237.16302998866664
R.Ring_I_e_z,84.31942558274,111.83851013199998,108.88826446520002,105.6933959962,105.34818572980001,105.7331436158,108.30567321780002,106.80365753180001,111.2353820802,110.9386016846,109.09899597180001,108.75783844,109.09697113040002,107.7351745608,106.55770111080001,107.412715149,108.712591553,108.64998321499999,107.90055084240001,107.19035034160001,106.693435669
R.Ring_I_d_x,-0.5808636009692,-0.708384990692,-0.6867294430734001,-0.628045463562,-0.6015620589258,-0.5981271266938,-0.650691950321,-0.5867565512658,-0.4380548894404,-0.37728085517879995,-0.37981659173960003,-0.3880139827728,-0.4174836099148,-0.448408961296,-0.4536421597004,-0.45949660539619996,-0.46580238342280006,-0.47006500959399994,-0.4790426313876,-0.49061789512639997,-0.49444993337000004
R.Ring_I_d_y,0.17029354870298,0.1290647149086,0.044822044949976006,-0.017563618533317997,-0.006852205283936,-0.0032374942675359995,0.052817318588499994,-0.002703216997912001,-0.09882648289226001,-0.11234624683859999,-0.09499310702084,-0.09234770238398,-0.10457752048975999,-0.1211370304226,-0.1073265463114,-0.061766928434360005,-0.05910396650434,-0.06992239803076,-0.0698198720813,-0.06787707805632,-0.07470158487559998
R.Ring_I_d_z,0.413891673088,0.6936807870864,0.7247526645661999,0.7777328372001999,0.7987571716308001,0.8009708046913999,0.757382273674,0.8078764557839999,0.8925106406209998,0.9192433595657998,0.9201587438584001,0.9169955968858001,0.9025112748146,0.8855350375174,0.8845765709878,0.8859913229943999,0.8828686356544001,0.8798392415045999,0.8749999403954,0.8687124371528,0.8659896651903334
R.Ring_D_s_x,21.26051387788,15.26933212278,17.038193130480003,19.159591293360002,19.06392936706,21.269404220579997,30.1605289459,44.60906372070001,61.05885086058,66.95698852538,67.15112762452,65.1239654541,63.24957809448,61.85231628416,59.810464477560004,54.952684021020005,53.04199905398,52.543358612060004,52.10018920898,52.04392013549999,51.9576555888
R.Ring_D_s_y,199.97629089360004,205.81113281220001,209.52708435059998,214.37988891599997,213.7482940674,214.3385681154,219.86097106939997,226.4987060546,230.53585205080003,231.0020568846,233.8786560058,237.04544982919998,237.78376159659996,235.89330444339998,235.0044494626,235.75046691920002,237.3882324218,238.83047180160003,238.05409240720002,237.42447204599998,237.16302998866664
R.Ring_D_s_z,84.31942558274,111.83851013199998,108.88826446520002,105.6933959962,105.34818572980001,105.7331436158,108.30567321780002,106.80365753180001,111.2353820802,110.9386016846,109.09899597180001,108.75783844,109.09697113040002,107.7351745608,106.55770111080001,107.412715149,108.712591553,108.64998321499999,107.90055084240001,107.19035034160001,106.693435669
R.Ring_D_e_x,23.898955345140003,17.396212005619997,18.7349517822,20.19769554138,19.8880130768,21.9337158203,31.84806976318,44.89598388672,58.40044937134,63.2394996643,63.61111831666,61.43433609006,59.6526916504,58.46270675660001,56.51901092528,52.0347366333,50.44527282714,49.98258209228,49.635369873040005,49.81501846313999,49.738018035900005
R.Ring_D_e_y,201.2864562988,206.5525604248,210.99444274899997,216.38717346180002,216.076715088,216.80703735360004,220.8661407472,227.4795349122,232.762402344,233.84823608380003,236.14576110840002,239.097583008,239.76190795899998,238.2378265384,237.0850769042,237.17011108379998,238.82986145019999,240.2211364746,239.4847656252,238.933532715,238.84321594233333
R.Ring_D_e_z,74.776487636556,96.87173156738,93.92186126712,90.72761840818,90.4172454834,90.81752319336,93.30114746093999,91.72620086670001,96.52470703121999,96.54583129884,94.55873718262,94.22252197266002,94.52807006834,93.1710372925,91.9326385498,92.62924957276,93.87057342527999,93.79678344728,93.03500518798,92.29540100098,91.81524403893332
R.Ring_D_d_x,-0.17431093603376002,-0.1405141949654,-0.11209782659992,-0.06858325526119999,-0.054443807154900006,-0.04388832524418,-0.11148886978620001,-0.018955627083780003,0.17562965005640002,0.2455991476772,0.233873796463,0.24375858306900003,0.23763142824159997,0.2239375174044,0.21745276451120002,0.192776760459,0.1715549796822,0.169179943204,0.162840458751,0.14725435078139998,0.14664229253966668
R.Ring_D_d_y,-0.0865572184325,-0.04898306876422,-0.09694230258464,-0.1326129943134,-0.15382916033260002,-0.16308157444,-0.0664074189961,-0.06479931250214,-0.14709901213640003,-0.1880353093148,-0.1497782707214,-0.1355759695174,-0.13068796098240001,-0.1548929035662,-0.1374584734438,-0.09379004389048,-0.09524247497322,-0.09187548011538,-0.09451868534088,-0.09969742149114,-0.11100295186066667
R.Ring_D_d_z,0.6304624795911999,0.9887934207916,0.9887683868408,0.9887270689011999,0.9864255428311999,0.9854134798049999,0.9912872076034001,0.9961052894592001,0.9718737483024,0.9508709073066001,0.9606148481369999,0.9602883815763998,0.9625071167946,0.9621924638746,0.9662175774572,0.9766826748848001,0.9805508494378001,0.9812896609308,0.9821053385734,0.9840479373932001,0.9829407135643332
R.Pinky_M_s_x,7.673939132700002,-11.097548484819999,-8.536764717101999,-6.68688173294,-6.714143085478,-4.344735193252,3.7853571772557997,19.69301643372,33.84983749392,39.0701057434,39.55146713256,37.711116027820005,36.923395538319994,36.0099067688,34.165617370579994,29.495242309580004,27.56793060302,27.06672706604,26.626272964480002,26.804782485959997,26.904421488433332
R.Pinky_M_s_y,209.4929992678,209.8606170654,213.2823944092,218.14924011199997,219.9818420408,221.3964385988,221.44231872560005,224.16270751960002,230.56970214820004,233.41678466820002,233.94208068839998,235.8327514648,236.26961975100002,235.83368530260003,234.02787475580004,232.73982849100003,234.595803833,235.51427001960002,234.96218872059998,234.8022308348,235.20151265466666
R.Pinky_M_s_z,41.006146621694,48.68385620118,47.994766235360004,48.434031677259995,49.676838684079996,50.3146232605,49.36089172359999,51.98629074093999,62.95456314088,65.42260894777999,63.40534744262,63.00117568969999,62.1262954712,59.27240142822001,57.91211853026,58.682791900619996,59.70346679685999,59.347572326679995,58.18194274902,57.02768859862,56.403541564933334
R.Pinky_M_e_x,-7.551977539059999,-27.03776130676,-25.02221336366,-23.1054595947,-23.86960639954,-21.808354187,-12.284387493126,3.05272626877,19.699552154539997,25.12328147888,25.737746429459996,23.841367721540003,22.41891174318,20.947950363180002,18.970843124399998,13.97746620176,11.95222816468,11.795751953140002,11.28062953948,11.075003242520001,10.9298292796
R.Pinky_M_e_y,201.5566192626,200.35602416979998,201.3890411376,204.5572692872,206.42257995619997,207.8206817628,210.8215942382,213.0802429198,215.64545288100004,217.81925964380002,219.3984802246,221.72277832039998,221.40340576160003,219.9856719974,218.900479126,219.86479492200002,221.7835296632,222.3164337156,221.71015319819998,221.5303375244,221.523880005
R.Pinky_M_e_z,68.56910476686001,94.96218261722001,93.51989440918,93.5140838623,94.48722229004,94.99052886962,95.35097198486,97.65518798830001,108.3754638674,110.68496856680001,109.05791625980001,108.7729660034,107.4580383302,104.0884872436,102.9258483888,104.2884262086,105.29262542720001,104.9449768066,103.73878784179999,102.446911621,101.61722056066667
R.Pinky_M_d_x,0.30534118413920003,0.31966571807860006,0.33059989213959995,0.3292588531972,0.34403640627840004,0.3502161622046,0.32226336598400007,0.33370509743700005,0.283770430088,0.2796902120114,0.27702096104600005,0.27814454436299996,0.2908735513688,0.30205312967319997,0.3047166287898,0.31119414567939996,0.3131579637528,0.3062447905542,0.30774220228180005,0.31544566750539993,0.32035514712333335
R.Pinky_M_d_y,0.15915650427334,0.19060551524160002,0.23850981295120005,0.272573953867,0.2719180226328,0.272248801589,0.21298847794519998,0.22224822044340004,0.2992915391922,0.31279343962680006,0.29165799617779997,0.28296202421179995,0.29812769889839996,0.3178167462348,0.3033654153346,0.2581964731216,0.256937891245,0.26466997265840003,0.2657569050788,0.2661551237106,0.2742918233076667
R.Pinky_M_d_z,-0.5527487516403999,-0.9280675530433999,-0.9129628658294001,-0.9040372610092,-0.8986293315886,-0.8959325194359999,-0.922287082672,-0.9158460021018,-0.9108726978301999,-0.9076933026312,-0.915518629551,-0.917909491062,-0.9090847492217999,-0.898743736744,-0.902707207203,-0.9145773410798,-0.9142469286918,-0.9144123077392001,-0.9135989665984001,-0.9108390688896002,-0.9067170222596665
R.Pinky_P_s_x,-7.551977539059999,-27.03776130676,-25.02221336366,-23.1054595947,-23.86960639954,-21.808354187,-12.284387493126,3.05272626877,19.699552154539997,25.12328147888,25.737746429459996,23.841367721540003,22.41891174318,20.947950363180002,18.970843124399998,13.97746620176,11.95222816468,11.795751953140002,11.28062953948,11.075003242520001,10.9298292796
R.Pinky_P_s_y,201.5566192626,200.35602416979998,201.3890411376,204.5572692872,206.42257995619997,207.8206817628,210.8215942382,213.0802429198,215.64545288100004,217.81925964380002,219.3984802246,221.72277832039998,221.40340576160003,219.9856719974,218.900479126,219.86479492200002,221.7835296632,222.3164337156,221.71015319819998,221.5303375244,221.523880005
R.Pinky_P_s_z,68.56910476686001,94.96218261722001,93.51989440918,93.5140838623,94.48722229004,94.99052886962,95.35097198486,97.65518798830001,108.3754638674,110.68496856680001,109.05791625980001,108.7729660034,107.4580383302,104.0884872436,102.9258483888,104.2884262086,105.29262542720001,104.9449768066,103.73878784179999,102.446911621,101.61722056066667
R.Pinky_P_e_x,4.6187408447300005,-9.16204547882,-5.434612083434,-2.2683955431,-2.8877024650579997,-0.60053859874758,7.593489456186001,23.30083293916,43.37228469848,50.33804855348001,50.87192993164,48.91405410765999,46.92058563232,44.868517303459996,42.8506843567,37.6033943176,35.20211715698,34.781732177719995,34.12072906494,33.77151260378,33.663366953533334
R.Pinky_P_e_y,194.7076538086,197.202835083,198.7745483398,202.256488037,202.5318023682,203.4278045656,208.98719787599998,213.55491333,215.7876251222,216.672406006,219.4627380372,222.47026977540003,222.7241455078,220.6701965332,219.95177307120002,221.39969482420003,223.08906250020004,224.09779357920002,223.35719299299998,222.87474060059998,222.5882822673333
R.Pinky_P_e_z,85.29295501710001,117.11773529060001,114.24763183600001,113.03334960959998,113.57701873779999,113.7378158572,115.86147460920002,117.84156341540002,124.3772369384,124.2224868776,122.79438781740001,122.605381775,122.2321838378,119.8310104372,118.70948486340001,120.41053314199999,121.97330780040002,121.94530639679999,120.9482208252,119.8714523314,119.01290639266665
R.Pinky_P_d_x,-0.424874639511,-0.6240336894988,-0.6837949514388,-0.7274132132532001,-0.7324693918230001,-0.7403559446333999,-0.6939283013344001,-0.7068528532982,-0.8264051198958,-0.8802368402479999,-0.8774237036703999,-0.8752769351006,-0.8553431391716,-0.8350569248199999,-0.8336352467538,-0.8247711658478,-0.8116438508032001,-0.8024308800696,-0.7973382353782,-0.7923255801201999,-0.793618241946
R.Pinky_P_d_y,0.23909445554022,0.1100764989852,0.09127084761856001,0.08031931221484,0.13582539856414,0.1533535003664,0.06403800249092001,-0.01657054163516,-0.004963172599675996,0.040036174282439996,-0.0022432120807984,-0.0260946121067,-0.046106469631179994,-0.02389646358788,-0.03670023046436,-0.05358270704746,-0.04557560309768,-0.06218652054666,-0.057497464120420005,-0.04693254381418001,-0.037157834818
R.Pinky_P_d_z,-0.58382252380236,-0.7734409809112,-0.7235966086387999,-0.681409406662,-0.6664167165758,-0.6544599294661999,-0.7160129904747999,-0.7046978473662,-0.5586151599884001,-0.4725890278816,-0.4795344114304,-0.48288380503639994,-0.515759217739,-0.5495648622514,-0.5510001420976,-0.56281594038,-0.5823155999184,-0.5934743404389999,-0.6007740378378,-0.608283352852,-0.6072760621706667
R.Pinky_I_s_x,4.6187408447300005,-9.16204547882,-5.434612083434,-2.2683955431,-2.8877024650579997,-0.60053859874758,7.593489456186001,23.30083293916,43.37228469848,50.33804855348001,50.87192993164,48.91405410765999,46.92058563232,44.868517303459996,42.8506843567,37.6033943176,35.20211715698,34.781732177719995,34.12072906494,33.77151260378,33.663366953533334
R.Pinky_I_s_y,194.7076538086,197.202835083,198.7745483398,202.256488037,202.5318023682,203.4278045656,208.98719787599998,213.55491333,215.7876251222,216.672406006,219.4627380372,222.47026977540003,222.7241455078,220.6701965332,219.95177307120002,221.39969482420003,223.08906250020004,224.09779357920002,223.35719299299998,222.87474060059998,222.5882822673333
R.Pinky_I_s_z,85.29295501710001,117.11773529060001,114.24763183600001,113.03334960959998,113.57701873779999,113.7378158572,115.86147460920002,117.84156341540002,124.3772369384,124.2224868776,122.79438781740001,122.605381775,122.2321838378,119.8310104372,118.70948486340001,120.41053314199999,121.97330780040002,121.94530639679999,120.9482208252,119.8714523314,119.01290639266665
R.Pinky_I_e_x,14.391368532178001,3.089376831056,6.299472618104,8.625582885742,7.868747138978,9.999815750120002,18.98737468718,34.4230079651,52.11816329956,57.97554931642001,58.374388122560006,56.55174255374,55.040443420399995,53.49367980958,51.614299774159996,46.45984420776001,44.28744277954,43.99639968874,43.45798263552,43.2477874756,43.12633132936666
R.Pinky_I_e_y,193.08610839839997,196.28276367220002,199.2701812748,203.67675170880003,203.62911987299998,204.48139953599997,209.2998657226,214.72687377940002,218.44364013679996,219.47445983900002,222.05630798340002,225.00470275879997,225.5756774902,223.74378662120003,222.84135742200002,223.5843780518,225.19837951639997,226.41145629880003,225.66314086920002,225.132144165,224.93884786
R.Pinky_I_e_z,79.61086769116,107.11781921400002,103.62422332759999,101.61698761,101.9947143556,102.0137054442,104.8625854492,106.650468445,111.46228332519999,110.6257873536,109.08127746579999,108.956352234,108.93003997779999,106.9001892088,105.8302841188,107.455187988,109.16517028799998,109.26476440440001,108.3561126708,107.374787903,106.52314249666667
R.Pinky_I_d_x,-0.6167599737644001,-0.7731990695,-0.7405494213104,-0.6875296115878,-0.6788499593735999,-0.6689985632896001,-0.7190790414812,-0.7019312381742001,-0.5519608318806,-0.4820100069046,-0.47348739504799997,-0.48202192783340003,-0.51245200634,-0.5443423151968001,-0.55308021307,-0.5589391350748001,-0.5733836889266,-0.5815465450286,-0.5892831444741999,-0.5980569124221999,-0.5972168445586666
R.Pinky_I_d_y,0.10233731362972001,0.05806659460065999,-0.0312798744766064,-0.08963422477246,-0.06925277113914001,-0.06649339720607998,-0.019732768461120005,-0.07396355792880001,-0.16762367188920002,-0.1768403053286,-0.1636827111244,-0.159950527549,-0.17996291816239998,-0.1939772278072,-0.1823644518852,-0.1378774791954,-0.13312103599300001,-0.14601748287699998,-0.1455306082966,-0.142466929555,-0.148346468806
R.Pinky_I_d_z,0.3586019873618,0.6311043500902,0.6704535722732,0.7204977393152001,0.7309704661368001,0.7399199008940001,0.6941504597666,0.7062808394432001,0.8150751948356,0.8581007480618,0.8654476523397999,0.8614034891128,0.8395110726358,0.8160765767097999,0.8128187775612,0.8176243901254001,0.8083339333532,0.8002812027932,0.7947001814842,0.7886766314506001,0.7882410883906666
R.Pinky_D_s_x,14.391368532178001,3.089376831056,6.299472618104,8.625582885742,7.868747138978,9.999815750120002,18.98737468718,34.4230079651,52.11816329956,57.97554931642001,58.374388122560006,56.55174255374,55.040443420399995,53.49367980958,51.614299774159996,46.45984420776001,44.28744277954,43.99639968874,43.45798263552,43.2477874756,43.12633132936666
R.Pinky_D_s_y,193.08610839839997,196.28276367220002,199.2701812748,203.67675170880003,203.62911987299998,204.48139953599997,209.2998657226,214.72687377940002,218.44364013679996,219.47445983900002,222.05630798340002,225.00470275879997,225.5756774902,223.74378662120003,222.84135742200002,223.5843780518,225.19837951639997,226.41145629880003,225.66314086920002,225.132144165,224.93884786
R.Pinky_D_s_z,79.61086769116,107.11781921400002,103.62422332759999,101.61698761,101.9947143556,102.0137054442,104.8625854492,106.650468445,111.46228332519999,110.6257873536,109.08127746579999,108.956352234,108.93003997779999,106.9001892088,105.8302841188,107.455187988,109.16517028799998,109.26476440440001,108.3561126708,107.374787903,106.52314249666667
R.Pinky_D_e_x,17.617848300942,6.179013633727999,8.809185218809999,10.41193351746,9.59444866179,11.609389686583999,21.6393875122,36.950239563000004,51.77695693970001,56.1156715393,56.65842742919999,54.8645942688,53.730827331520004,52.532263946520004,50.67563552856001,45.709903717020005,43.97181320190001,43.97163543704001,43.598213195780005,43.58310317992,43.3597462972
R.Pinky_D_e_y,194.02558288580002,196.59723205560002,200.39978027340004,205.35027771,205.521762085,206.48020324700002,210.037585449,215.45359191919997,220.32395935059998,221.8096099854,223.90141601559998,226.611935425,227.2307769776,225.71529235839998,224.5701171874,224.66980590819998,226.3138244628,227.549923706,226.83931579580002,226.36689453139996,226.31037902833336
R.Pinky_D_e_z,70.91190662384,93.50596771240001,89.93748474122,87.86972961428002,88.26939849854,88.29115600584001,91.17759857178001,92.94807281494,97.66491851806,96.98545532226001,95.34701995848,95.18829956053999,95.12732391358,93.10972595214,92.00731506348,93.55426025392,95.24996490478,95.34743804932,94.44260101318,93.46970977781999,92.6286773682
R.Pinky_D_d_x,-0.23105711638940002,-0.22125740647320002,-0.179727455974,-0.1279254853728,-0.1235822454094,-0.11526604443800001,-0.18991798460479997,-0.1809820249676,0.02443473264568,0.1331909775736,0.1228846758604,0.1208213433624,0.09378523677598001,0.06884965151548,0.06722034066914,0.0537053093314,0.0226031033322,0.0017734366469076002,-0.010042297653853999,-0.02401288524272,-0.016715488707
R.Pinky_D_d_y,-0.06727836132045999,-0.02251994777472,-0.08089370876556,-0.11984580606220001,-0.13553732782599998,-0.14313986301440002,-0.052830150723439995,-0.052042292058460005,-0.13465483933679998,-0.1672265410424,-0.13213327229,-0.1150983646512,-0.1185262605548,-0.1411849826574,-0.12380126416695998,-0.07773048430682,-0.0798800870776,-0.08152878880498002,-0.08422912955283998,-0.08842389136552,-0.09821912646293333
R.Pinky_D_d_z,0.6229566216468001,0.9747821927072,0.9801451802254,0.9844789862634,0.9829077243808,0.9827097535134,0.9800197958948,0.9812663793564,0.9880672812462,0.9768218040468,0.9835480570794001,0.9859682440756,0.988450741768,0.9875732302664,0.9899009943008,0.9954838037489999,0.9965062022210001,0.9966580867767998,0.9963849306106001,0.9957811117172,0.9950209458666667
R.Thumb.TTP,53.534324646,55.99694137573999,57.61398391724,57.89567871096,57.62717132568,56.546732330320005,54.871822357179994,55.681394195539994,56.129778289799994,55.92509460446,55.461464691159996,55.40134201052,55.85371246336,56.092292022719995,56.19031982422,56.34894485471999,56.41558380128,56.4499977112,56.37544250487999,56.295726013199996,56.27130126953333
R.Index.TTP,84.12935638427999,85.09826049808,85.12553710940001,85.14956359862,85.1546951294,85.22107543944,85.41050720216,85.47868041992,85.61483154295999,85.66871643066,85.60552062989998,85.65280609132,85.6204574585,85.51048431396,85.44744873047999,85.38806457519999,85.41868133546,85.4182373047,85.41828308106001,85.42297973632,85.43177286783333
R.Middle.TTP,79.48999938964002,83.07970581052001,83.99601440430001,84.34464569091999,84.31169891356,84.37233428956,87.49848022462001,69.79569625856,43.59925918578,37.90743255614,36.545962524420005,36.0771156311,35.76064758302,35.35107421878,35.253550720199996,35.001151275619996,34.82383117676001,34.853019714380004,34.876461029059996,34.901672363299994,34.90196990966667
R.Ring.TTP,35.08697967528,35.060041046159995,35.126611328139994,34.94496459962,34.79599990844001,34.636060333260005,34.59367980956,34.268094635,33.35761795042,32.83980331422,32.709233856219996,32.59993057254,32.45181884766,32.25135955812,32.189846801739996,32.13746490478,32.09940261842,32.06929702758,32.03614807128,32.011826324459996,32.006426493300005
R.Pinky.TTP,35.47091293333999,35.65789871216,35.650202178940006,35.55243835448,35.500786590560004,35.41716003417999,35.35823593138,35.32910995484,34.97622604368,34.65887145996,34.60104980472,34.56037750246,34.49740676882,34.41695251464,34.39156417846,34.361676788320004,34.317889404279995,34.2967666626,34.2881477356,34.28017807006,34.2740618388
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,105.55447135008001,118.63932974039999,118.538235403,114.1663372138,110.20667234039999,103.82659025256001,105.80193844572,117.61059426919999,115.58518273060001,114.53399050779998,119.36339633499999,124.75268339659999,123.97753387499999,121.16358022019999,122.56744500179998,125.6013958318,125.087188004,125.48170575699999,124.8911386842,124.6240412352,124.58192770666665
R.Index.TNA,82.81882948176,88.54206899168,90.66122048976,91.38181968858001,89.94729093684,91.18841909298,93.82240848176,97.04645105228,93.26246711098,89.42779932814,90.52194653044,95.07385682148,96.7981283832,93.69050256764001,93.62286989856,95.95930834483998,98.10358718702,98.5316759462,98.41883592546,98.6342832541,98.77670342753333
R.Middle.TNA,66.09714407070001,78.83096075362,84.95344553782,88.4570351072,81.35495565498,83.6491621224,96.12180032548,76.43937882345999,73.38400038941998,73.94064383899999,68.79418382216,68.32470089006002,67.26917339738,66.84274111584,66.35463101090001,65.17277933227999,64.84318812182,65.19001653998001,65.12217612781998,64.71295781954001,64.59726042046667
R.Ring.TNA,71.04595876802,70.9521190376,72.31494772966,73.69173074224,73.44599119416,73.24888129142,72.72367674836,72.69464192116,77.27098799056,78.91430809238,78.109995271,77.79046593198,76.40074271308,76.06560940953999,75.59535837475998,74.6187472799,74.54429325784,74.75747591372,74.70386316823999,74.35302886232,74.24105580446667
R.Pinky.TNA,74.78373627753999,75.5120834727,77.11806039142,78.26040808562,77.50427525512,77.29108576562001,77.34692354872001,77.4977217814,81.65299042018,82.85979723476001,82.24314884015999,81.86708605214,80.99957013588,80.61654385488,80.2756798495,79.28902328394,79.1417922184,79.5391814724,79.48486486058,79.07612900823999,78.90044124263333
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
