,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
R.Ring_D_e_y,171.986932373,187.146090698,178.8253051758,179.062435913,192.2010223388,183.70602417,176.76062622080002,182.0359222412,174.451916504,176.7337341306,185.3796539306,176.64095153800002,180.227081299,188.8778533936,181.79902954099998,181.1744689944,184.1484771728,178.6236968992,184.2965667724,184.4169616698,180.9386291502,188.4524719238,182.7243988038,178.773184204,185.86396789559998,179.614642334,179.84699096679998,185.9391448974,174.9469604494,177.590209961,180.2942352294,169.6036468506,179.4722961428,173.7035736086,172.3184204102,177.3260284422,177.0049468994,174.95848999,176.720843506,183.56880493160003,185.0555633546,186.4985534666,182.1452667236,174.64163208,175.2941223144,176.34309692380003,177.34544982920002,177.80520629880002,177.9136301676667
R.Ring_D_e_z,56.18955307006,71.50215911864,59.743517303480004,65.0960166931,80.50364227296,61.927156066920006,54.16424560547999,61.83398361206,48.198815155060004,56.478622436520006,67.93322143553999,52.177902984620005,57.23294296265999,66.84026794434,51.5661178589,53.46011886597999,56.623531341559996,46.0239616394,57.43258743286,56.70172729492,46.96863021848,59.910575866680006,46.89081420898001,46.39810714724,62.596862792959996,49.53797912596,53.210697937039996,64.91182327269999,52.67380065918,65.78479385374,68.03516540528,58.05265884398,68.0683380127,59.97175827026,62.54746475218,66.61809387206002,67.8279602051,68.634236145,74.42183074952,81.4463607788,83.07276458738001,84.62836761474,79.00193023682,73.87954711914001,75.95412445068,76.36587219238001,76.33535156252,76.4469772339,76.38849894206666
R.Ring_D_d_x,0.011586334183799998,0.027395229972900004,0.014527598954764001,0.00851395814314332,-0.0006660875864337997,-0.0033603127114480006,0.017428348958494,-0.008882067911314,-0.0512646950781,-0.04942263513806,-0.052131745219219996,-0.021989141032080002,-0.048639146238560006,-0.07215875610708,-0.005911734327671997,-0.024907603114840002,-0.0483696103096,-0.06541710272432,-0.04024545922876,-0.0343949597329,-0.04029464963826,-0.0262181289494,-0.06899160891772,-0.035525304451578,0.011309383437039997,0.013766349852079997,0.0941855385899,0.06946565657854,0.10612675696596,0.052903803810438,0.00985416807234,0.01001557200217,0.01498994454742,-0.00058337706142,0.006483659427612,0.00483436874347,-0.022668757662174,-0.03404338173568,-0.011873068590644,-0.0010774113703500004,-0.007956268126145999,0.005361439497212001,-0.020977423945444,-0.008545121923088001,0.0008699671190686001,-0.013194544427103999,-0.0223684541881,-0.02563601173458,-0.0299384184182
R.Ring_D_d_y,-0.3303210556508,-0.30191422700880005,-0.338233757019,-0.325957429409,-0.2858611464502,-0.3668188989162,-0.4133928596972001,-0.41181561946879996,-0.46165475845320003,-0.4298878848552,-0.359910905361,-0.4085607409477999,-0.3858920276166,-0.3454734563828,-0.41660315394379993,-0.4095485031606,-0.39248446226120004,-0.45022303462040003,-0.45056242346759995,-0.4011041641236,-0.4633685111998,-0.4142847716807999,-0.45127444267280004,-0.5251151561736,-0.3921262860298,-0.38567065000519996,-0.39372296333300005,-0.36525735259059994,-0.38737332224859994,-0.3428378105164,-0.36739026308059997,-0.44756048321720004,-0.3802041769028,-0.4608182132244,-0.3843230783938,-0.3777192294598,-0.4222595393656,-0.43409858942039997,-0.430611282587,-0.36926607489580004,-0.336106300354,-0.33232471346859993,-0.37424498200440004,-0.3090862810612,-0.2898392081262,-0.3345189392568,-0.3584844827654,-0.36790086626999996,-0.36541945735599995
R.Ring_D_d_z,-0.9428020596503999,-0.9527384161947999,-0.9408761024476,-0.9449682474136001,-0.9581580162048,-0.9296573281289998,-0.910340845585,-0.9110805273054001,-0.885326063633,-0.900550067425,-0.9314216732978,-0.9123598456382,-0.9210152983664001,-0.9355467557906,-0.9081863999366,-0.911632978916,-0.9183282732964001,-0.8901503920556,-0.891412293911,-0.9153153300286,-0.8850902795792,-0.9095014333723999,-0.8882909417152,-0.8495270490648,-0.9188965678216,-0.9204547286033999,-0.9138313293457999,-0.9282815694808001,-0.915677678585,-0.9363497495652,-0.9287127733232001,-0.8939031124114001,-0.9246748328209999,-0.8870938897132001,-0.9227787375447999,-0.9257181644438001,-0.9061236143111999,-0.9002023577692,-0.902316713333,-0.9291085600852,-0.9417830824854001,-0.9431426167486,-0.9269435644148001,-0.9506240606309999,-0.957003200054,-0.9422036767005999,-0.9332578063012,-0.9295086026191999,-0.9303596218426665
R.Pinky_M_s_x,20.68023967744,11.080166244508002,15.869279098499998,11.36507549286,7.306248474119999,9.986769866950002,9.459572982788,3.8069973945599997,5.688295364380001,4.51362299919,5.325266981122001,8.872917556764,6.890485668182,5.686279582978001,8.807020378112,7.382546901702,6.3171544074999995,9.540400695810002,6.821225929258,7.91217288971,11.007781982400001,8.423006057742,12.757167434702001,14.745685195919998,10.363909530642,13.200358200099998,11.865251731888,9.75855064392,12.222507286079999,6.13418841362,0.9409396111955999,2.007465434076,0.004703110456400006,4.528226304054,4.108538436890001,4.08198251724,6.29502210617,8.344994449611999,11.44403743746,10.98735637664,11.011593055719999,11.638134002680001,12.322923851,11.81433315278,10.38298721314,11.164448738099999,10.830666351320001,10.890281486520001,10.861469586699998
R.Pinky_M_s_y,207.5554901122,225.67280273440002,216.977368164,218.0877990724,230.35733642559998,220.36913147,212.73703308120002,217.13775329600003,208.5780853272,211.21280517559998,219.9191497804,210.56160583479996,214.03264160159998,221.81450805679998,213.32218017579999,214.56162414540003,217.74705505379998,210.7492492676,217.66676940919996,217.84772949220002,214.52546691900002,222.2581298828,215.0328430174,212.9621826172,222.21713256820004,214.52593078620004,215.08125305199997,221.8987304688,213.0105163576,217.9624969482,221.29173889159998,209.5688781738,220.1450866698,212.9266784666,213.5920776368,217.63581848180002,214.75406494139997,211.8635162352,214.1574005126,220.99536743160002,222.21396179219997,223.25378417960002,218.3975006104,212.489627075,215.78918457039998,215.61396789539998,216.0981292726,216.14440612779998,216.13536071766666
R.Pinky_M_s_z,77.93291778566001,92.32086486818,79.98399963379998,84.86914978028001,100.46688385016,80.99100799562,74.61344299318,82.6102050781,66.83740768432,75.49807739258,87.82139129638,71.6457458496,76.93666381835999,87.41441650391998,72.07041778564,73.61863708498,76.2561843872,65.47691650392,77.53900756834,76.93542480468,66.17624664306001,80.51058044436,65.88153533933999,64.70884933474,81.61879577636,67.9660545349,72.66197509766,83.33735656740001,70.04480895996001,83.12218017578,85.09578704834,73.96575622558,85.86827392578,76.12596130372,78.86593933105999,83.7518600464,85.68224029542,87.3996459961,93.53399200442,102.38929443362,104.95557556160001,106.63331604,99.30986938476,94.57003631594,95.9270111084,96.1998550415,96.17068786622,96.24819030762,96.22403971356668
R.Pinky_M_e_x,34.912086105339995,23.916694259659998,29.09740867616,24.157432937640003,19.01884422302,22.192013549819997,22.99000282288,16.59088535308,18.3711517334,17.1003173828,16.81108226776,20.911653900140003,18.8972869873,16.80685997008,20.190195846559998,19.63002281188,18.24293899536,21.792425918560003,18.735240554799997,20.45296936036,23.428083419800004,20.83132209778,25.609662628160002,28.47998771668,24.07905044556,25.976569366439996,25.77966804504,21.1645378113,24.768555450460003,18.18578243256,11.25406341552,14.543671607979999,9.899718284604,16.51652870176,15.82752456666,14.3317873001,16.432913589459996,18.1436527252,21.31323051454,19.384267807,18.08960151674,19.425214767459998,22.93788223268,24.240182876600002,21.462590026839997,22.09776000978,21.45319252014,21.60169029236,21.588782628399997
R.Pinky_M_e_y,205.3288757324,223.637008667,212.79826660140003,213.15118103039998,227.52670288099998,216.7682250976,210.143133545,214.52398681660003,201.6823028564,204.4525299074,215.2853057862,204.5688964844,209.6218749998,218.85311584480002,208.3170440674,211.38385620140002,214.6597839356,207.2880737306,215.57938842779998,215.0624389648,210.4459594726,220.08505859380003,208.3786041258,205.50884399420002,217.60143737779998,205.72835693360003,207.4032989504,214.55600585960002,203.579537964,210.6135314944,217.0632507326,201.11659545920003,217.14589233420003,205.27770690920002,206.1225616456,213.70096130359997,210.84120178219996,208.61358642579998,211.76007080079998,222.2500549318,225.34238586419997,226.6641937256,216.37227478040003,207.4642364502,212.48347473139998,211.84855651860002,212.30876159680003,212.20706481919996,211.90110270166664
R.Pinky_M_e_z,29.81438713074,43.72793731688,31.62635498044,36.46340255738001,51.627439117419996,32.32418708802,26.239293670640002,34.026792526239994,18.655882263179997,27.262988662719998,39.063655090320005,23.17400856018,28.28916702272,38.44218521118,23.327469635,24.93321304322,27.484011077879995,16.8059879303,28.70387802122,28.306220626839995,17.607470130939998,31.805065536519997,17.746807098388,16.90416336058,33.44206199646,20.13304538728,24.93925743102,34.89646987913999,22.249948120120003,34.858919906619995,36.05682563784,25.98832054138,36.660638427740004,27.91685752866,30.54899291992,34.65432510374001,36.559536743180004,38.159706878659996,44.26676406862,52.81335372924,55.24373855594,57.0478515625,50.24217071531999,46.08113403317999,46.96348648071999,47.23727951050001,47.14040069582,47.249092865019996,47.25276819863334
R.Pinky_M_d_x,-0.2828777432442,-0.25514384210120006,-0.2629274904726,-0.2542659044264,-0.23280412554759997,-0.2425961941482,-0.2689361155034,-0.25409755408760004,-0.25208942294119996,-0.2501780480146,-0.2282965540888,-0.239286634326,-0.2386518716812,-0.22103699743740002,-0.22625643908959997,-0.2434356302022,-0.237041553855,-0.24352602958679997,-0.23680759370340004,-0.24926576316379995,-0.24687075912939999,-0.24663254022599998,-0.255461204052,-0.272988373041,-0.27260749042060006,-0.2539449661968,-0.27656837701799997,-0.22670985758299994,-0.24937015473840002,-0.2395421892406,-0.20498768389219996,-0.2491745352742,-0.1966771781446,-0.23828418254839998,-0.23293114900600004,-0.2037291288374,-0.20150469243519997,-0.19476197063919998,-0.1961639404296,-0.1669002979994,-0.1406852573156,-0.1547790586948,-0.2109870493412,-0.2469810396432,-0.22022252082819999,-0.2173147648574,-0.211137482524,-0.21290414631359997,-0.213220253587
R.Pinky_M_d_y,0.04425705671312,0.040464237332339996,0.08306545913220001,0.09812215119595999,0.05626277774570001,0.07157302424314001,0.051557363197220006,0.05195224396884,0.1370632708072,0.13436986953019997,0.09210409373046,0.11911343634122,0.08767012059698001,0.0588617898524,0.09948403835292,0.06316256076099999,0.0613638073206,0.06879567652938,0.0414895966649,0.05536152124404,0.0810858823359,0.04319281503558,0.13226225376134,0.1481454715134,0.09174335896965999,0.1748640179634,0.1526100128888,0.14594686031319998,0.1874538123606,0.14607090651982002,0.08404708653684001,0.1680008739232,0.059613157808719994,0.15203394740803997,0.14846701771016,0.07821076065303999,0.07777359634638,0.06459687724707999,0.04765026420354,-0.02493865890431,-0.06218177750708,-0.0677866332233,0.040254175197368,0.09988662749511999,0.06570558026434,0.07484278678893999,0.07531895190478001,0.0782601341605,0.08416176338986665
R.Pinky_M_d_z,0.9564227104187999,0.965851998329,0.961175465584,0.9621315717698,0.9707518696784,0.9673207640646,0.9615035057067999,0.9656628727914001,0.9576748847962001,0.9587394356730001,0.9691278338431999,0.9634432196618,0.9669366717338,0.973391211033,0.9688338518142,0.967690527439,0.9694148182872,0.9674023628236,0.9706660747528,0.9665730595590001,0.9653719663620001,0.9680898547171999,0.956744658947,0.9501846671106,0.9575795531272,0.9507475852966,0.9485553741456,0.9628299832344,0.9499893307685999,0.9592994213102001,0.9747175812724,0.9536182522774,0.9780701756477999,0.9582229852675999,0.9603664875032001,0.9758818030356,0.9763820290566001,0.9787123084068,0.9792546868322001,0.9853907823564001,0.9880918741226001,0.9855800628661999,0.9752886891365999,0.9637843728065999,0.9732181549071999,0.9731992483136,0.974545133114,0.9739251971244001,0.9733720620469999
R.Pinky_P_s_x,34.912086105339995,23.916694259659998,29.09740867616,24.157432937640003,19.01884422302,22.192013549819997,22.99000282288,16.59088535308,18.3711517334,17.1003173828,16.81108226776,20.911653900140003,18.8972869873,16.80685997008,20.190195846559998,19.63002281188,18.24293899536,21.792425918560003,18.735240554799997,20.45296936036,23.428083419800004,20.83132209778,25.609662628160002,28.47998771668,24.07905044556,25.976569366439996,25.77966804504,21.1645378113,24.768555450460003,18.18578243256,11.25406341552,14.543671607979999,9.899718284604,16.51652870176,15.82752456666,14.3317873001,16.432913589459996,18.1436527252,21.31323051454,19.384267807,18.08960151674,19.425214767459998,22.93788223268,24.240182876600002,21.462590026839997,22.09776000978,21.45319252014,21.60169029236,21.588782628399997
R.Pinky_P_s_y,205.3288757324,223.637008667,212.79826660140003,213.15118103039998,227.52670288099998,216.7682250976,210.143133545,214.52398681660003,201.6823028564,204.4525299074,215.2853057862,204.5688964844,209.6218749998,218.85311584480002,208.3170440674,211.38385620140002,214.6597839356,207.2880737306,215.57938842779998,215.0624389648,210.4459594726,220.08505859380003,208.3786041258,205.50884399420002,217.60143737779998,205.72835693360003,207.4032989504,214.55600585960002,203.579537964,210.6135314944,217.0632507326,201.11659545920003,217.14589233420003,205.27770690920002,206.1225616456,213.70096130359997,210.84120178219996,208.61358642579998,211.76007080079998,222.2500549318,225.34238586419997,226.6641937256,216.37227478040003,207.4642364502,212.48347473139998,211.84855651860002,212.30876159680003,212.20706481919996,211.90110270166664
R.Pinky_P_s_z,29.81438713074,43.72793731688,31.62635498044,36.46340255738001,51.627439117419996,32.32418708802,26.239293670640002,34.026792526239994,18.655882263179997,27.262988662719998,39.063655090320005,23.17400856018,28.28916702272,38.44218521118,23.327469635,24.93321304322,27.484011077879995,16.8059879303,28.70387802122,28.306220626839995,17.607470130939998,31.805065536519997,17.746807098388,16.90416336058,33.44206199646,20.13304538728,24.93925743102,34.89646987913999,22.249948120120003,34.858919906619995,36.05682563784,25.98832054138,36.660638427740004,27.91685752866,30.54899291992,34.65432510374001,36.559536743180004,38.159706878659996,44.26676406862,52.81335372924,55.24373855594,57.0478515625,50.24217071531999,46.08113403317999,46.96348648071999,47.23727951050001,47.14040069582,47.249092865019996,47.25276819863334
R.Pinky_P_e_x,24.637920951839998,16.08437061308,19.2830883026,13.894622612007998,9.805502891542,13.17702579498,14.79585914612,7.5699110031179995,6.089724731443999,4.317900085448,4.30845308304,7.88415307999,6.37202568054,3.8981933116920002,6.036320781706,8.081765651702,6.934205055236001,9.95434074401,9.210627555856,9.643211936956002,13.074812126199998,11.214498329159998,11.99517364502,17.229017257659997,14.11165409088,11.02149620058,11.888303947436,7.419999980925999,11.633983802789999,7.743852424622001,6.451093292234001,5.950391578672,6.236872959136,8.251645946502,7.5406470298779995,9.145285511022,9.399203872682,10.906761360156,15.686055183399997,16.47130737306,16.387023353580002,17.79593811036,15.13453617096,12.642127990719999,13.62737712858,13.712808609000001,13.095489883439999,12.922891807540001,12.402222633333333
R.Pinky_P_e_y,177.81358947759998,195.0935913086,184.683163452,185.14534912119998,199.2685058596,188.32774047860002,181.711138916,186.4752349852,174.4413085936,177.46785278300004,188.279260254,177.7200256348,182.6306945802,192.2140533448,182.15387268060002,184.0347503662,187.24016113279998,180.0146087646,187.56551818859998,187.52088623059998,182.64507141120004,192.2436065672,181.8956817628,177.8118133548,189.49545593279998,179.7528961182,180.86082153320004,187.87376403840003,176.4925628662,182.48956298820002,187.438696289,172.254473877,187.39450378420003,176.3658416746,177.21931762679998,184.11235351559998,181.70896911620002,179.61035461420002,182.46091918960002,192.8301452636,196.0265350344,197.37791442879998,187.9015594482,180.07987060559998,183.7051574706,183.222128296,183.6722442628,183.6674468996,183.52138265
R.Pinky_P_e_z,23.403181076044,37.86805038452,26.706561660759995,31.869272232039997,46.45748062132001,27.81220741274,20.421503067,27.56216011048,14.4902402878,22.92728481294,34.07286300657999,18.80391559602,23.28100280762,32.576968002300006,18.251679611220002,19.70227165224,22.0333568573,11.680963134759999,22.7614692688,22.43952884674,12.355282211288,25.240074157699997,13.066286468524002,13.011417770384,28.891686630239995,16.90003738402,21.2856863022,31.756715011580003,20.13208122252,32.33142967223999,32.96750679016,24.192938232419998,33.39505538942,25.940160369879997,28.61799659728,31.7203453064,33.02454452514,33.973487854,39.797076416,46.76061782838,48.26098098756,49.93972167970001,44.75130386352,40.99717025758,42.342158508299995,42.63352355958,42.536747741700005,42.64590682984,42.6362813314
R.Pinky_P_d_x,0.34037660956400007,0.25947999954240003,0.3251422584056,0.3400004684924,0.30523221492740005,0.29866089224799997,0.2714668244124,0.2988592147826,0.40687586665159997,0.4234734416008,0.41420427560800005,0.43159289360060005,0.4149540066718,0.42765597105020003,0.4689089775086,0.3825865387916,0.3746512293814,0.39218830466259996,0.3155444204808,0.3581204652786,0.3429973602294,0.3185993492604,0.45103945136080004,0.37273762822160006,0.3302136123178,0.4954522132872,0.4602121531964,0.45534790158259997,0.43514008522020003,0.3459345996378,0.1591193825006,0.28468996882420006,0.12134778201584,0.2738103866578,0.27453903555879994,0.17182554006599998,0.23302237391480002,0.23975366354,0.1864247918128,0.09650455713269998,0.056405337899920006,0.05397690534592,0.25851999372219997,0.3842362880706,0.25957566797740006,0.2777881503108,0.2768854439256,0.287523186207,0.30434496204033334
R.Pinky_P_d_y,0.9115640878678001,0.9456256389618,0.9314356803892,0.9278156399728001,0.9361763596533998,0.9422154307364,0.9419340968132,0.9292375445368,0.9024768352508001,0.8939853549005999,0.8946933507917999,0.8894861698151999,0.8942007899286001,0.8825353264808001,0.8667693972589999,0.9060587644578,0.9083948254584001,0.9035527229310001,0.9280818343164,0.9124343276024,0.921025943756,0.9223698735238,0.8773625612258,0.9175853013993999,0.9311336040496,0.860550773144,0.8793355941773999,0.883965909481,0.8973744273186,0.931729424,0.9814429044722001,0.9561839818954001,0.9856449484823999,0.9578319430352,0.9575462579726001,0.980251955986,0.965132534504,0.9608588337897999,0.9706624865532,0.974663209915,0.9712156176569999,0.9702359080316001,0.9432170033453999,0.9072268843650001,0.9534075260162,0.9483755350116001,0.9487098455429999,0.9454997301102,0.9402023156483333
R.Pinky_P_d_z,0.2123992145062,0.194134402275,0.16298966109739998,0.15220065414919998,0.17127748429759998,0.1494790613652,0.192739740014,0.21416921913640002,0.1380050718782,0.1436391383408,0.1653418123722,0.1447784304618,0.16591732203960002,0.19431094229220003,0.1681577295066,0.173297816515,0.1805767387152,0.1697888463736,0.1968682527542,0.19435981512080003,0.17400168180460002,0.217494058609,0.1550627067684,0.128964228928,0.15075109302999998,0.10710753500463999,0.12104050964119999,0.10401810705666,0.07016359716654,0.08373416513196,0.10234719365834,0.05947988852858001,0.1081867292522,0.0654867351055,0.0639726884663,0.09720090627676001,0.11711206883200001,0.1386868059636,0.1480779439212,0.2005233585834,0.2313343435526,0.23548784553999996,0.1819089889524,0.1684285342692,0.15310168862339998,0.15251953601819998,0.15251613259320002,0.152500680089,0.152941306432
R.Pinky_I_s_x,24.637920951839998,16.08437061308,19.2830883026,13.894622612007998,9.805502891542,13.17702579498,14.79585914612,7.5699110031179995,6.089724731443999,4.317900085448,4.30845308304,7.88415307999,6.37202568054,3.8981933116920002,6.036320781706,8.081765651702,6.934205055236001,9.95434074401,9.210627555856,9.643211936956002,13.074812126199998,11.214498329159998,11.99517364502,17.229017257659997,14.11165409088,11.02149620058,11.888303947436,7.419999980925999,11.633983802789999,7.743852424622001,6.451093292234001,5.950391578672,6.236872959136,8.251645946502,7.5406470298779995,9.145285511022,9.399203872682,10.906761360156,15.686055183399997,16.47130737306,16.387023353580002,17.79593811036,15.13453617096,12.642127990719999,13.62737712858,13.712808609000001,13.095489883439999,12.922891807540001,12.402222633333333
R.Pinky_I_s_y,177.81358947759998,195.0935913086,184.683163452,185.14534912119998,199.2685058596,188.32774047860002,181.711138916,186.4752349852,174.4413085936,177.46785278300004,188.279260254,177.7200256348,182.6306945802,192.2140533448,182.15387268060002,184.0347503662,187.24016113279998,180.0146087646,187.56551818859998,187.52088623059998,182.64507141120004,192.2436065672,181.8956817628,177.8118133548,189.49545593279998,179.7528961182,180.86082153320004,187.87376403840003,176.4925628662,182.48956298820002,187.438696289,172.254473877,187.39450378420003,176.3658416746,177.21931762679998,184.11235351559998,181.70896911620002,179.61035461420002,182.46091918960002,192.8301452636,196.0265350344,197.37791442879998,187.9015594482,180.07987060559998,183.7051574706,183.222128296,183.6722442628,183.6674468996,183.52138265
R.Pinky_I_s_z,23.403181076044,37.86805038452,26.706561660759995,31.869272232039997,46.45748062132001,27.81220741274,20.421503067,27.56216011048,14.4902402878,22.92728481294,34.07286300657999,18.80391559602,23.28100280762,32.576968002300006,18.251679611220002,19.70227165224,22.0333568573,11.680963134759999,22.7614692688,22.43952884674,12.355282211288,25.240074157699997,13.066286468524002,13.011417770384,28.891686630239995,16.90003738402,21.2856863022,31.756715011580003,20.13208122252,32.33142967223999,32.96750679016,24.192938232419998,33.39505538942,25.940160369879997,28.61799659728,31.7203453064,33.02454452514,33.973487854,39.797076416,46.76061782838,48.26098098756,49.93972167970001,44.75130386352,40.99717025758,42.342158508299995,42.63352355958,42.536747741700005,42.64590682984,42.6362813314
R.Pinky_I_e_x,19.914747238180002,12.25377845764,14.84381084442,9.448107337942,6.106687164307999,9.46084938049,10.682177162184,3.511453580856,1.4844494700436,-0.42793025970520004,0.04574696421659992,3.321813154218,1.8872969731684797,-0.3422477349645,1.3835167527202,3.692186212538,2.713703680038,5.602164936064,5.404991960526001,5.3848727226260005,8.941874504089999,7.215742206573999,7.10309677124,12.403886222839999,9.569489479062,5.531721687318,6.31102590561,2.548509693146,6.388863563538,3.3074960708620003,4.13854317665,2.0291083455080003,4.301203012466,4.607665586472,3.8581904888180008,6.772071361541999,6.738224315644,8.313463783256001,13.39140205386,15.25586109164,15.874452018740001,17.068532943720005,12.150978660604,7.951996421814,10.301883316036001,10.344604492188001,9.85812454223,9.58607120514,8.929985682169999
R.Pinky_I_e_y,172.27211914059998,189.147668457,179.39847412080002,179.9497711182,193.87693786620002,183.5496917726,176.0436401366,180.7526275636,170.66437683099997,173.524621582,183.7519073488,173.67799682620003,177.9581237792,187.14775695839998,177.711114502,178.8596832274,182.011819458,175.191522217,181.9955444336,182.335864258,177.8067749024,186.64007263180002,178.2406799316,173.96609497080001,184.70127563499997,176.2631652832,177.02368774399997,183.53031005860004,172.43836364759997,177.5618103026,182.1766967772,168.345385742,181.80133361819998,172.3091613772,172.6117736818,178.8836914062,176.7915893554,174.4145080566,176.8846252444,186.22892761239999,189.0025238038,190.4712219238,182.45626525859998,174.83275451659998,177.8153198242,177.6134490968,178.1337615968,178.20219726579998,178.112564087
R.Pinky_I_e_z,38.419431686399996,52.98793411252001,41.908738708499996,47.10069122316,61.81622543334,43.36904830932,35.5631340027,42.70690460206001,30.079978179939996,38.44047966002,49.56633453368,34.34034576418,38.665283966059995,47.90934829712,33.654687499999994,34.949419021619995,37.310497283939995,27.05848045348,38.03399505616,37.71892776488,27.775322341920003,40.44935836794,28.58143310546,28.518639755240002,44.22536697388001,32.26243438722,36.54550437928,47.1236946106,35.45323791502,47.63234634398,48.62780761719999,39.937866973860004,48.99496154786,41.698597717279995,44.21377410886,47.39791030884,48.75675201416,49.627363586440005,55.362223052980006,62.043010711659996,63.39939117432,65.12153472899999,60.202606201180004,56.13284072878,57.60651626588001,57.99437026977999,57.95155029295999,58.06540298463999,58.04610188803334
R.Pinky_I_d_x,0.2828833401202,0.22942422032360002,0.26588003635420004,0.266313546896,0.22153182029739998,0.22257158160219997,0.246379226446,0.24307170212280002,0.2758220970632,0.28424030542359996,0.2553046941758,0.27325057983379997,0.2686022400858,0.253971198201,0.27866871953,0.2629034966232,0.2527769356968,0.26066327393059996,0.2279295563696,0.2550431489946,0.2475325435398,0.2394960492848,0.292999380827,0.2889898121358,0.27204220294939996,0.328797084093,0.3340378940106,0.2917663931846,0.3141441106796,0.2657050609588,0.13850471675399997,0.23485600948340002,0.11593236327164,0.2182475924492,0.22055203616619998,0.14213805198680002,0.15937307477,0.1553194254636,0.1374328330162,0.07279628515244,0.03069924749436,0.04356621094048001,0.1786931157114,0.280904352665,0.19917260110380003,0.201730644703,0.19389434158799998,0.1998509705064,0.207961415251
R.Pinky_I_d_y,0.3318932831288,0.35611692667000006,0.3165139794348,0.31117689013499994,0.3229152143,0.2861699044706,0.3394414007664,0.34274203181279994,0.22621041834359995,0.236170527339,0.2711550921202,0.2420877724884,0.2798525989058,0.30343385338779993,0.2660885155202,0.3099484205246,0.3131391525268,0.2888673603536,0.33360041976000004,0.31054461598419997,0.28977834582340006,0.3356104254722,0.21890769600859997,0.23033020496360002,0.28713608980179994,0.2090091854332,0.22981606721880002,0.26014091372479997,0.2428167015314,0.2951360702514,0.3151550114156,0.2341256201268,0.334989672899,0.2429652780294,0.27595795393,0.31315835118299995,0.29451483488060004,0.3111929416658,0.3339789628984,0.39536436200159997,0.42068653702740005,0.4136600255966,0.3261330127714,0.3142636299132,0.35275790691379993,0.335918623209,0.331714320183,0.3273281931875999,0.3239483932653333
R.Pinky_I_d_z,-0.899362885952,-0.9055695533752001,-0.9104984641076002,-0.9122499346731999,-0.9198757052422,-0.9317401170731999,-0.9068720936776,-0.9070586442948001,-0.9337105751038,-0.9291261911392,-0.927944803238,-0.9305178046226,-0.9214052081109999,-0.9182966709138001,-0.9225268006326001,-0.9131918787958,-0.9149881839749998,-0.9210000276565999,-0.9147118568422,-0.9151234507562,-0.923546910286,-0.9109241366386,-0.9292430162430001,-0.9287683725358,-0.91837451458,-0.9200944781303999,-0.9139507532119999,-0.9203689336776,-0.9176245331764001,-0.9164121508597999,-0.9379366517068,-0.9430053710936,-0.9343194127082001,-0.9438143610954001,-0.9340722203253999,-0.9389706611634001,-0.9422433495522,-0.9375518679620001,-0.9322377204896,-0.9153028607370001,-0.9066792607305999,-0.909278821945,-0.9254191875455999,-0.9065152645108,-0.9142226576804001,-0.9200016975404001,-0.9232331514358,-0.9235142230986,-0.9229347507156667
R.Pinky_D_s_x,19.914747238180002,12.25377845764,14.84381084442,9.448107337942,6.106687164307999,9.46084938049,10.682177162184,3.511453580856,1.4844494700436,-0.42793025970520004,0.04574696421659992,3.321813154218,1.8872969731684797,-0.3422477349645,1.3835167527202,3.692186212538,2.713703680038,5.602164936064,5.404991960526001,5.3848727226260005,8.941874504089999,7.215742206573999,7.10309677124,12.403886222839999,9.569489479062,5.531721687318,6.31102590561,2.548509693146,6.388863563538,3.3074960708620003,4.13854317665,2.0291083455080003,4.301203012466,4.607665586472,3.8581904888180008,6.772071361541999,6.738224315644,8.313463783256001,13.39140205386,15.25586109164,15.874452018740001,17.068532943720005,12.150978660604,7.951996421814,10.301883316036001,10.344604492188001,9.85812454223,9.58607120514,8.929985682169999
R.Pinky_D_s_y,172.27211914059998,189.147668457,179.39847412080002,179.9497711182,193.87693786620002,183.5496917726,176.0436401366,180.7526275636,170.66437683099997,173.524621582,183.7519073488,173.67799682620003,177.9581237792,187.14775695839998,177.711114502,178.8596832274,182.011819458,175.191522217,181.9955444336,182.335864258,177.8067749024,186.64007263180002,178.2406799316,173.96609497080001,184.70127563499997,176.2631652832,177.02368774399997,183.53031005860004,172.43836364759997,177.5618103026,182.1766967772,168.345385742,181.80133361819998,172.3091613772,172.6117736818,178.8836914062,176.7915893554,174.4145080566,176.8846252444,186.22892761239999,189.0025238038,190.4712219238,182.45626525859998,174.83275451659998,177.8153198242,177.6134490968,178.1337615968,178.20219726579998,178.112564087
