,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
R.Middle_M_d_y,-0.09622337371112,-0.10537980794920002,-0.1086281776428,-0.11162430495019997,-0.10314581394186,-0.06569002047182002,-0.0027890950092202007,-0.017814369592823998,-0.07612704485654001,-0.08783816248172001,-0.09440656155348,-0.050232844799739995,-0.058449649810780005,-0.0109965659998006,0.004028176981956,0.0002758732531220002,-0.03538552522657999,-0.06699809655546,-0.0763664215803,-0.03401864506304,-0.027213326096520003,-0.02709833458068,-0.03647386357186,-0.04028427675364,-0.04249185249208
R.Middle_M_d_z,0.8462656497956,0.9518550634383999,0.9554874777794001,0.9559990286825999,0.9550184130668,0.9497417807577999,0.9609002828596,0.9834012985230001,0.9944066762923999,0.994645023346,0.9856313586234,0.9684395790102001,0.9437325119972,0.9090407490732,0.8909144878385999,0.8919731259346001,0.8928380489347999,0.9014715313912,0.9197471141814001,0.9305816054342,0.9382416009902,0.940684401989,0.9443125367166001,0.9513439536098,0.9548968553542
R.Middle_P_s_x,-7.259656906128001,9.538111305236,12.62023181916,12.91521987916,11.359496688854,7.219760417939999,17.441549301130003,49.13015289306001,84.76416625978,93.06693115234,77.4034942627,50.57117385866,21.72938976288,-4.8312183856946005,-20.344708633419998,-25.67302703858,-26.681163406399996,-21.60109939574,-12.18553714753,-4.494060730934001,1.83652694523346,5.217361450198,7.822062206268001,11.08492393494,12.97786922456
R.Middle_P_s_y,179.657824707,180.2521484376,180.922921753,181.20496215800003,179.0210113522,170.29594726579998,156.7238464358,156.941189575,165.14141845700001,171.24201049820002,177.809161377,182.0783691408,187.1076965332,186.80634765620002,184.96542053219997,184.8431427002,183.87450866700001,180.0921447754,177.8852905272,175.0597808836,174.2756256102,172.77984313960002,172.62579040539998,172.17921447759997,172.602532959
R.Middle_P_s_z,26.203365707422,34.630993652339995,33.87279663086,34.27510452272001,33.98684768676,35.72557373048001,30.65431175234,17.25760993958,-10.590736246108,-45.710849761960006,-72.95144424436,-85.51006622314,-83.77221832276,-72.43366851805999,-55.51482620237999,-36.77923088074,-18.69642181396,-5.382642507552,3.945042657852001,11.390325355516001,16.022016334519996,16.20951786042,14.654062271099999,12.47217369078,11.20064926148
R.Middle_P_e_x,-13.208354639998001,-0.7980259537688001,2.63969960213,2.7602475643160003,0.5274345404113787,-5.065192127227999,4.649467706677001,38.8988079071,79.96546020508,88.56829223634,68.40890655516,40.19650192262,11.497145533563998,-17.687536144248,-35.0147476196,-42.461509704579996,-44.850368499759995,-40.21449127198,-29.570771789539997,-20.199859619140003,-12.558320808400001,-8.842127799998,-5.865322685242001,-1.8583606600772,0.4218067750332001
R.Middle_P_e_y,179.37673645019999,188.2211578372,189.0906677248,189.5785430908,187.0808929442,176.83748474119997,161.7833007814,163.4156463622,170.05803833,173.9283813478,177.5114868164,182.0000579836,191.688342285,193.33764648439998,191.1993682862,186.5116394044,186.66303100579998,184.71239624000003,182.45473327640002,179.05129394519997,180.8607055664,180.14071350080002,180.0544464112,179.58287658700002,180.16562805179998
R.Middle_P_e_z,-6.915015530581999,-2.321508431436,-3.1340574264500005,-2.638316249848,-2.8025764942179996,-0.9006218731401999,-6.04071054458,-19.9786621094,-49.13228454588001,-84.53225555418,-111.06360168479998,-123.28087005599998,-121.3143707276,-108.8626831054,-91.30729370118,-72.11229553222,-53.2958961487,-39.55879745482,-30.876070404039996,-24.28370246888,-19.824394226080003,-19.62332992552,-21.307999420180003,-23.769853210459996,-25.14478721618
R.Middle_P_d_x,0.151791125536,0.26374409794820003,0.25467023253459997,0.2591213703154,0.2763984560966,0.313471442461,0.3264116823674,0.26107014417659996,0.12244713902470002,0.11479040980331998,0.2295121788978,0.2647273540496,0.26109309196479996,0.32805079221739997,0.3743309497832,0.428386604786,0.4636181414126,0.47495228052140004,0.4436138153076,0.400760126114,0.367308974266,0.3587517499924,0.3492568731308,0.330269896984,0.3203892707824
R.Middle_P_d_y,0.007172450423399979,-0.2033428043128,-0.20841390788560005,-0.213666138053,-0.20566156506560002,-0.1669184416532,-0.12910057008259998,-0.1652067631484,-0.12545590698721998,-0.06854731068015998,0.007595671061437997,0.0019982418045440013,-0.1168829590082,-0.166657191515,-0.15906976461399996,-0.042574523016792,-0.07115388736128,-0.1178935572504,-0.11659709513180001,-0.10185023248186001,-0.16802949309360002,-0.18782511055440002,-0.18955477774159998,-0.1889170199634,-0.192985224724
R.Middle_P_d_z,0.8450717389583999,0.9429058194160002,0.9442927122116,0.9419086456298,0.9387446641922,0.9345795989036001,0.9363357663153999,0.9501467466356,0.9834530830383998,0.9905940890312002,0.9724964141846,0.9637861251832,0.957951784134,0.9295482158659999,0.913305580616,0.9015830755233999,0.8828643679618,0.872062599659,0.8885198712348,0.9102833867074,0.9146820306778001,0.9143359661104,0.9176330804824,0.9247768640516,0.927415585518
R.Middle_I_s_x,-13.208354639998001,-0.7980259537688001,2.63969960213,2.7602475643160003,0.5274345404113787,-5.065192127227999,4.649467706677001,38.8988079071,79.96546020508,88.56829223634,68.40890655516,40.19650192262,11.497145533563998,-17.687536144248,-35.0147476196,-42.461509704579996,-44.850368499759995,-40.21449127198,-29.570771789539997,-20.199859619140003,-12.558320808400001,-8.842127799998,-5.865322685242001,-1.8583606600772,0.4218067750332001
R.Middle_I_s_y,179.37673645019999,188.2211578372,189.0906677248,189.5785430908,187.0808929442,176.83748474119997,161.7833007814,163.4156463622,170.05803833,173.9283813478,177.5114868164,182.0000579836,191.688342285,193.33764648439998,191.1993682862,186.5116394044,186.66303100579998,184.71239624000003,182.45473327640002,179.05129394519997,180.8607055664,180.14071350080002,180.0544464112,179.58287658700002,180.16562805179998
R.Middle_I_s_z,-6.915015530581999,-2.321508431436,-3.1340574264500005,-2.638316249848,-2.8025764942179996,-0.9006218731401999,-6.04071054458,-19.9786621094,-49.13228454588001,-84.53225555418,-111.06360168479998,-123.28087005599998,-121.3143707276,-108.8626831054,-91.30729370118,-72.11229553222,-53.2958961487,-39.55879745482,-30.876070404039996,-24.28370246888,-19.824394226080003,-19.62332992552,-21.307999420180003,-23.769853210459996,-25.14478721618
R.Middle_I_e_x,-24.433325004580002,-10.132445716836,-6.2728792190539995,-6.20899915695,-8.798868274681999,-14.81070747372,-4.9661100983542,30.95162982942,75.02202835082001,83.26042175294,60.88737030028,31.898247909540004,3.1405616283500004,-27.90314750672,-46.003795623760006,-52.65312805178,-55.965966796880004,-53.25954055784,-42.26842727662,-31.79135437012,-23.59978828432,-19.7417602539,-16.5951871872,-12.2184654236,-9.632477951048
R.Middle_I_e_y,173.6506134034,185.3652374266,186.8747314454,187.4595275878,184.61207275400002,174.0196868896,158.8883300784,162.2280273438,167.66329650880002,169.3024017336,172.032546997,176.21593017560002,187.54337463380003,188.38359069839998,187.1976074218,186.6414642334,187.352105713,181.4297454834,176.86677856440002,172.935720825,175.7283599854,175.60061645499997,175.6563629148,175.27216186520002,176.2445587158
R.Middle_I_e_z,-22.772676086439997,-23.277508163460002,-24.352022171019996,-23.84245948792,-23.81343955994,-21.67623863222,-26.863497543340003,-41.6292442322,-71.56847915649999,-106.53133087164001,-132.2206314088,-144.067059326,-142.460015869,-128.99235839860003,-111.2107955932,-92.85657958982,-73.53809509278,-58.30687789918001,-49.36909027098,-43.325343322740004,-39.47767333986,-39.50121383668,-41.3100517273,-43.983892822259996,-45.592068481439995
R.Middle_I_d_x,0.4854960620401999,0.40372701287279994,0.3854817986488,0.387932753563,0.40337594151480005,0.4215075075626,0.41588751077640007,0.3437268257138,0.2138105034828,0.22957299053660005,0.32531719803799997,0.3589113891124,0.3614342033866,0.4418398320674,0.4752920806408,0.44080206751819995,0.48076553344719997,0.5642170667649999,0.5491917848586,0.5013487637044001,0.4775593161584,0.4714247107506,0.46408199071879996,0.4480893552304,0.4348622262478
R.Middle_I_d_y,0.24766303598859998,0.123522645235,0.09584241807465999,0.09165045320988,0.10678000450139999,0.1218737930058,0.1252116262912,0.0513662222773,0.10357601270088002,0.2000802308322,0.2369719862936,0.2501718282698,0.179275780916,0.21427001357099998,0.17308189123854,-0.005615109112132001,-0.0298034671694,0.14197934195414,0.24168704152120002,0.2645073086024,0.22198131382459999,0.1963656961918,0.190223401785,0.18644457757460003,0.16959186792380002
R.Middle_I_d_z,0.6858665227890001,0.9063769817352,0.9177073597907999,0.9171095490456,0.9087498784065999,0.8985751509668001,0.9006153345106,0.9364186763762001,0.9703975200654,0.9514914512636,0.9150717973706002,0.899032485485,0.9145793676375998,0.8706373095511999,0.8608549952508,0.8972199678422002,0.8755040764808001,0.8108813166617999,0.7998495936392,0.82357827425,0.8500325202943999,0.8597469329834,0.8651173591614001,0.8742861390115999,0.8843742370606
R.Middle_D_s_x,-24.433325004580002,-10.132445716836,-6.2728792190539995,-6.20899915695,-8.798868274681999,-14.81070747372,-4.9661100983542,30.95162982942,75.02202835082001,83.26042175294,60.88737030028,31.898247909540004,3.1405616283500004,-27.90314750672,-46.003795623760006,-52.65312805178,-55.965966796880004,-53.25954055784,-42.26842727662,-31.79135437012,-23.59978828432,-19.7417602539,-16.5951871872,-12.2184654236,-9.632477951048
R.Middle_D_s_y,173.6506134034,185.3652374266,186.8747314454,187.4595275878,184.61207275400002,174.0196868896,158.8883300784,162.2280273438,167.66329650880002,169.3024017336,172.032546997,176.21593017560002,187.54337463380003,188.38359069839998,187.1976074218,186.6414642334,187.352105713,181.4297454834,176.86677856440002,172.935720825,175.7283599854,175.60061645499997,175.6563629148,175.27216186520002,176.2445587158
R.Middle_D_s_z,-22.772676086439997,-23.277508163460002,-24.352022171019996,-23.84245948792,-23.81343955994,-21.67623863222,-26.863497543340003,-41.6292442322,-71.56847915649999,-106.53133087164001,-132.2206314088,-144.067059326,-142.460015869,-128.99235839860003,-111.2107955932,-92.85657958982,-73.53809509278,-58.30687789918001,-49.36909027098,-43.325343322740004,-39.47767333986,-39.50121383668,-41.3100517273,-43.983892822259996,-45.592068481439995
R.Middle_D_e_x,-32.862074661259996,-16.96114864348,-12.751205062859999,-12.672142028820002,-15.466592025759999,-21.670849227919998,-11.781857144825798,25.106076908120002,70.95616683957999,78.88110046388,55.098333740220006,25.67791042326,-2.953837871556,-35.0650932312,-53.66714019778,-60.415563201919994,-64.59237899781999,-62.57933654784,-51.05221252442,-39.80581741336,-31.2569080353,-27.31312904358,-24.1062194824,-19.61821670534,-16.95754089358
R.Middle_D_e_y,169.5392456056,181.4605895994,183.69114074700002,184.46076965339998,181.3834594726,170.69860839819998,155.2781677246,159.5743225096,163.8766723634,163.99928894040002,166.1436676026,170.0118408202,182.6201141358,182.73161315919998,182.2310485838,183.0820739746,183.8715728762,175.4740264892,169.84045410160002,166.07394714339998,169.83746948239997,170.3408721924,170.3117340088,169.31310424819998,169.7190979004
R.Middle_D_e_z,-31.513044357299997,-36.367041015619996,-37.81794281006,-37.35851364136,-37.1759010315,-34.9183921814,-40.05192489624,-55.47493972778,-85.78041076664,-120.1530334472,-145.06951904279998,-156.566052246,-155.55413818360003,-141.2240631102,-123.35781097419999,-105.47068786634,-85.64615478516001,-68.79655303956,-59.704075622560005,-54.37359008789999,-51.31020355224001,-51.685346984860004,-53.49413909911999,-55.947793579080006,-57.30550842284
R.Middle_D_d_x,0.5516520500182,0.44693086147320005,0.4239990651606,0.423005348444,0.4363949656486,0.44898844957359996,0.4460828900338,0.38258478045480004,0.266105991602,0.28662165999420003,0.3788857936858,0.40711401700980004,0.39887149930000004,0.46874114274980005,0.5015570998192,0.5080425798893999,0.564588868618,0.6099699378014,0.5748887777330001,0.5245374560356,0.5011497616767999,0.4955374598504,0.49158856272699997,0.48430531024940005,0.47941704988460004
R.Middle_D_d_y,0.26908434703944006,0.2555547654628,0.20836239159119999,0.19626529216779998,0.21130908131579998,0.21736079752419996,0.2362810194494,0.17368195652960003,0.2478302180768,0.34708278179179997,0.385420399904,0.406050592661,0.3222217857838,0.3699154496194,0.3250555723906,0.2329580515624,0.2277969181538,0.38979495763800004,0.459864962101,0.44909524917579996,0.385552072525,0.3442442715166,0.3497999131678,0.39001354575140007,0.427084004879
R.Middle_D_d_z,0.5720471858978,0.8566950917244001,0.8813291907309999,0.8846103668214,0.8745579600332001,0.8666838407516,0.8631675601004002,0.9061850070954,0.9301546931264,0.8915251135828001,0.8409449458122001,0.8180448651314001,0.8569954037665999,0.8005510330202,0.7950082063676,0.8255790710448,0.7924587488174,0.686537182331,0.6764130592345999,0.7230951428413999,0.774425625801,0.797437632084,0.7974347233772001,0.7830237150190001,0.7666313529013999
R.Ring_M_s_x,3.8891654969200005,34.749686431879994,37.12225952148,37.2807258606,36.11633377073999,33.545718383819995,42.257032012959996,68.55705184936,98.10695343031999,105.3897384642,94.29953002922,73.43089447022,49.139556884760005,27.507476043700002,13.984876632679999,8.464501190186,7.083574771882001,11.04854679108,18.347305488600004,25.087772750840003,30.45567283632,33.4825454712,35.46644515992,37.56058197024,38.844684600840004
R.Ring_M_s_y,171.0744384764,170.90668029760002,171.4394958496,171.6222320554,169.9903869628,163.56743774419996,153.6882598878,152.98936462400002,157.7242645264,162.8279449464,168.8701416018,175.9104064942,181.0661193846,183.6982482908,182.6361206052,181.9930816652,178.47892761239999,173.0535491942,170.64407348659998,170.49143981920002,170.3014251708,168.8135040282,168.0635589598,167.3182281496,167.6524505616
R.Ring_M_s_z,73.2883205414,85.34900512696,84.91234436034,85.36174316406,84.9845626831,86.27878417968,82.30390625001999,71.0893295288,44.724430847159994,9.712247896204001,-18.857441902174,-33.24166564942,-33.72605781558,-25.129584884659998,-9.565153837194,9.281226754192,27.41031875608,41.30010757448,52.011661529520005,60.36830902097999,65.62495269774,66.01584625246001,64.75530242917999,63.17386627196,62.20800170896
R.Ring_M_e_x,7.413078689579999,27.18543052672,30.28732795714,30.618342208859996,29.122803497300005,25.15021858216,35.516695785539994,66.98729858397999,102.12283325188,110.1641921998,94.69692230215998,68.31158905032001,39.7976387024,13.306141281135998,-2.3033806800857994,-7.759887123106,-9.096848297120001,-3.9617982566358,5.699341773988,13.63032665254,20.07613945008,23.46228065492,26.03280715944,29.260229492179995,31.163867950459995
R.Ring_M_e_y,174.0251098632,174.1300170898,174.86339111299998,175.2530761718,173.24856262219998,165.07104797360003,152.10803833,152.1192382812,159.6798583982,165.11449890139997,171.36884155299998,176.3842041014,182.4199188232,182.8405975342,180.96089172359999,180.2668060302,178.1469879148,174.4383514402,172.7604278562,170.6779449464,170.30625,168.8135620118,168.48786621099998,167.87075805679996,168.34486999519999
R.Ring_M_e_z,29.779191970837996,34.6637763977,34.1367050171,34.57710418702,34.220107269299994,35.65116806028,31.444980621360003,19.80827770234,-6.409900474551999,-41.35500221254,-70.10992736815999,-84.31381683352001,-84.17852630616001,-74.4503982544,-58.23236465456,-39.40576972961999,-21.318995094279998,-7.77929339409,2.2924938380716,10.318448543561999,15.337076759360002,15.65496082306,14.28391304018,12.504715347300001,11.4421731949
R.Ring_M_d_x,-0.0686275810004,0.14731256365759998,0.1331090956926,0.1297487437724,0.13619777858260002,0.163500893116,0.13126686960456,0.030570671707402,-0.07820854932076,-0.09298165291544,-0.007739145867514001,0.0996975801886,0.18193221986299996,0.2765685141084,0.3172109484674,0.31596713066079996,0.3151109158992,0.2923238396642,0.24631688296779997,0.2231317549944,0.20213960111159998,0.1951429098844,0.18371843993660003,0.1616479188204,0.1495825588702
R.Ring_M_d_y,-0.05746380761266,-0.06277392134071999,-0.06667976230382,-0.07071004658937999,-0.0634524025023,-0.029282546695323996,0.030774539895339997,0.01694555953144,-0.03808484636246,-0.0445302400738,-0.0486617453396,-0.009227125556188001,-0.026365007646400002,0.016702599241400003,0.03262478895484,0.033618917316199995,0.0064644680038296,-0.02696878146382,-0.04121563211084,-0.0036321545718194003,-9.396265086039999e-05,-1.1292519052001453e-06,-0.008263309113674,-0.01076042372734,-0.013484747335299998
R.Ring_M_d_z,0.8473326683044,0.9870859742163999,0.9888466954230001,0.989021873474,0.9886289000511999,0.9859639763832,0.9904686927791999,0.9986895442008,0.9958321094513998,0.9945257902144,0.9981331944466,0.9946212291716,0.9825529813766,0.9605142354966001,0.9477854132652,0.9481707692147999,0.9489948749542,0.9558127403258,0.968272125721,0.9747122406957999,0.9793476104738001,0.9807694554332,0.9829214334486001,0.9867728948593999,0.9886556267738001
R.Ring_P_s_x,7.413078689579999,27.18543052672,30.28732795714,30.618342208859996,29.122803497300005,25.15021858216,35.516695785539994,66.98729858397999,102.12283325188,110.1641921998,94.69692230215998,68.31158905032001,39.7976387024,13.306141281135998,-2.3033806800857994,-7.759887123106,-9.096848297120001,-3.9617982566358,5.699341773988,13.63032665254,20.07613945008,23.46228065492,26.03280715944,29.260229492179995,31.163867950459995
R.Ring_P_s_y,174.0251098632,174.1300170898,174.86339111299998,175.2530761718,173.24856262219998,165.07104797360003,152.10803833,152.1192382812,159.6798583982,165.11449890139997,171.36884155299998,176.3842041014,182.4199188232,182.8405975342,180.96089172359999,180.2668060302,178.1469879148,174.4383514402,172.7604278562,170.6779449464,170.30625,168.8135620118,168.48786621099998,167.87075805679996,168.34486999519999
R.Ring_P_s_z,29.779191970837996,34.6637763977,34.1367050171,34.57710418702,34.220107269299994,35.65116806028,31.444980621360003,19.80827770234,-6.409900474551999,-41.35500221254,-70.10992736815999,-84.31381683352001,-84.17852630616001,-74.4503982544,-58.23236465456,-39.40576972961999,-21.318995094279998,-7.77929339409,2.2924938380716,10.318448543561999,15.337076759360002,15.65496082306,14.28391304018,12.504715347300001,11.4421731949
R.Ring_P_e_x,-3.306327819814001,11.007380867034,14.709932136559999,15.23662719728,13.736143112159999,10.000432395935999,21.7256034851,55.3606086731,92.61364593509998,98.80478515636,79.4988845825,52.50236892702001,24.50622119904,-2.233300685884,-18.54372043612,-24.81005210876,-27.979998016339998,-22.58707771302,-11.506592941268,-1.9324536874873999,5.631086969376001,9.283288383481999,11.805130195619999,15.125666046140001,17.311239624000002
R.Ring_P_e_y,147.93966674799998,149.6474548342,150.90204162600003,151.213748169,148.6214965822,139.41585693359997,124.4285202026,125.6888931276,136.07522583,140.808581543,145.2690246582,149.55511474600002,156.6193817138,156.1807312012,153.7523712158,152.881274414,150.8687591554,146.2071289062,143.88113708500003,141.0394561768,141.3491638184,140.6481842042,140.6246063234,139.9215087892,140.3293640138
R.Ring_P_e_z,9.871266746527999,13.254624748240001,11.712939453119999,12.101244735719998,12.394654464719999,14.88445835112,12.399220275882001,-2.1473557948980004,-32.32311687468,-65.80381698608001,-90.22863616944001,-103.00782165536,-104.6728881834,-93.61149749754,-75.99492492674001,-56.091188049340005,-36.089737701400004,-21.02918663026,-11.470889759074,-3.770836901664,-1.161678361894,-2.378677153588,-4.1790110111239995,-5.8993113517780005,-7.07567920685
R.Ring_P_d_x,0.2950778484344,0.445340269804,0.42880588769920003,0.42341923713679996,0.4235554158688,0.41703489422820006,0.37963350415240005,0.3200530290602,0.26176359057419996,0.3126953959464,0.41836309432980007,0.4351874172686,0.4209335923196,0.42776107788080003,0.4470549404622,0.469347333908,0.5198047876358001,0.5127062499524,0.473635357618,0.42840349674219996,0.3976353406906,0.3903113484384,0.39165157675740003,0.38908837437620003,0.3813273608684
R.Ring_P_d_y,0.718065595627,0.6739422321322,0.6595946907996,0.6617411732674,0.6779201626779999,0.7062218546866,0.7619463324546,0.7275597929954001,0.6497750997541999,0.6690796732904,0.7184611797332,0.7385362505914,0.7102227568626,0.7338778972626001,0.7489808917046,0.7538534879686,0.7508998394012,0.7771332740784,0.7949729800226001,0.8158717036245999,0.7971144795417999,0.7753207087516,0.7670042991635999,0.769371342659,0.7711950898169999
R.Ring_P_d_z,0.5480143010617999,0.5893390893938,0.6172689437868001,0.6187029004097999,0.6007989048958,0.5716544389724,0.5242810726164,0.6043823957441999,0.7133244991304,0.6730132699014,0.5538165807724,0.5145981550218,0.5641573309898,0.5274560332298001,0.48895779848099996,0.45930680632619997,0.40660074949259994,0.3647356390952,0.37887072563159996,0.38784196376819996,0.4541685104372,0.4964198708534,0.5082370996476,0.506615793705,0.5097490429880001
R.Ring_I_s_x,-3.306327819814001,11.007380867034,14.709932136559999,15.23662719728,13.736143112159999,10.000432395935999,21.7256034851,55.3606086731,92.61364593509998,98.80478515636,79.4988845825,52.50236892702001,24.50622119904,-2.233300685884,-18.54372043612,-24.81005210876,-27.979998016339998,-22.58707771302,-11.506592941268,-1.9324536874873999,5.631086969376001,9.283288383481999,11.805130195619999,15.125666046140001,17.311239624000002
R.Ring_I_s_y,147.93966674799998,149.6474548342,150.90204162600003,151.213748169,148.6214965822,139.41585693359997,124.4285202026,125.6888931276,136.07522583,140.808581543,145.2690246582,149.55511474600002,156.6193817138,156.1807312012,153.7523712158,152.881274414,150.8687591554,146.2071289062,143.88113708500003,141.0394561768,141.3491638184,140.6481842042,140.6246063234,139.9215087892,140.3293640138
R.Ring_I_s_z,9.871266746527999,13.254624748240001,11.712939453119999,12.101244735719998,12.394654464719999,14.88445835112,12.399220275882001,-2.1473557948980004,-32.32311687468,-65.80381698608001,-90.22863616944001,-103.00782165536,-104.6728881834,-93.61149749754,-75.99492492674001,-56.091188049340005,-36.089737701400004,-21.02918663026,-11.470889759074,-3.770836901664,-1.161678361894,-2.378677153588,-4.1790110111239995,-5.8993113517780005,-7.07567920685
R.Ring_I_e_x,-11.89282164574,4.598074245453999,7.879234981538,8.443352317812,7.309272766112,4.382095909118,16.058821773526,47.91238861086,83.47158813476001,89.63351593017998,72.55254135130001,47.33081436156,20.357993888865998,-4.8942333578996,-20.09502372742,-26.29549217224,-29.904807281479997,-24.23852043152,-13.62646713256,-4.5497863292714005,2.291211760045,5.469707679748,7.5986784935000005,10.45519828798,12.513042640680002
R.Ring_I_e_y,133.9491760254,134.96336975079998,135.7677337648,135.96641235340002,133.5863037108,124.5750305174,110.33821105939998,111.3242141724,121.07157287620001,126.9115585328,133.1953094482,137.29244079580002,141.99595642100002,141.4073364258,139.9959106446,140.1547302246,138.7349609376,134.4380157468,131.8260528564,128.4698150636,127.5635498046,126.21795043940001,126.014329529,125.4168380738,125.82242126439999
R.Ring_I_e_z,22.88753433227,29.082855224599996,26.93044776918,27.223075866720002,27.88358764648,30.863875579800002,29.0280292511,13.500686359408002,-18.241095685946,-50.670568084719996,-72.56041107176,-84.86209106442,-88.06342468262002,-76.82536773682,-58.23476181029999,-37.57119140624,-17.212942695626,-1.8964499831198,7.434598541262,14.729561805700001,16.33129272462,14.48776950836,12.43772602082,10.68697853086,9.472234535218002
R.Ring_I_d_x,0.3812235951424,0.2845607876776,0.303269672394,0.3016082108022,0.2853405475616,0.24944322407260003,0.251594108343,0.3306865096092,0.40588960647579997,0.4071865499017999,0.3084041655064,0.2296069800852,0.18417322635640002,0.11814025044449998,0.06887485161423999,0.06595066189768,0.08545779585838,0.0733208566904,0.09411829859026,0.11620449274780001,0.148283982277,0.1693156063556,0.1867582917214,0.2073596954344,0.21303066015260003
R.Ring_I_d_y,0.6211505532266,0.6519448995592,0.6719338417052001,0.6769520878792,0.6675333261488,0.6589038610458001,0.6255823850632,0.6377638578416,0.6661330461502001,0.6170008420946,0.536049544811,0.5444389104845999,0.6492516517638001,0.6559100985526001,0.6107601284981999,0.5650339365007999,0.5387170910836,0.5225258111954,0.53522233963,0.5580676674844,0.612054514885,0.6406744599344,0.6486679315568,0.643979203701,0.64408018589
R.Ring_I_d_z,-0.577896970324422,-0.7027427434924001,-0.6756277918814,-0.6713799357414001,-0.6876785039902,-0.7094550728798,-0.7382868409156,-0.6947426676752,-0.6252143979072,-0.6718868732452,-0.7844349384308,-0.805635213852,-0.7374278664589999,-0.7452716469766001,-0.7885167241095999,-0.8222519993782,-0.8380930542944001,-0.8494564056395999,-0.8393669724464001,-0.8213818073274,-0.7766539692878001,-0.7488376140592001,-0.7377508759500001,-0.7363990545276,-0.7346953272819998
R.Ring_D_s_x,-11.89282164574,4.598074245453999,7.879234981538,8.443352317812,7.309272766112,4.382095909118,16.058821773526,47.91238861086,83.47158813476001,89.63351593017998,72.55254135130001,47.33081436156,20.357993888865998,-4.8942333578996,-20.09502372742,-26.29549217224,-29.904807281479997,-24.23852043152,-13.62646713256,-4.5497863292714005,2.291211760045,5.469707679748,7.5986784935000005,10.45519828798,12.513042640680002
R.Ring_D_s_y,133.9491760254,134.96336975079998,135.7677337648,135.96641235340002,133.5863037108,124.5750305174,110.33821105939998,111.3242141724,121.07157287620001,126.9115585328,133.1953094482,137.29244079580002,141.99595642100002,141.4073364258,139.9959106446,140.1547302246,138.7349609376,134.4380157468,131.8260528564,128.4698150636,127.5635498046,126.21795043940001,126.014329529,125.4168380738,125.82242126439999
R.Ring_D_s_z,22.88753433227,29.082855224599996,26.93044776918,27.223075866720002,27.88358764648,30.863875579800002,29.0280292511,13.500686359408002,-18.241095685946,-50.670568084719996,-72.56041107176,-84.86209106442,-88.06342468262002,-76.82536773682,-58.23476181029999,-37.57119140624,-17.212942695626,-1.8964499831198,7.434598541262,14.729561805700001,16.33129272462,14.48776950836,12.43772602082,10.68697853086,9.472234535218002
R.Ring_D_e_x,-13.624564743044,5.914230918884,8.839278221130002,9.33727684021,8.378296852114001,5.829302215576,16.928196144075997,47.254779052720004,81.75916137696,88.27813568116,73.26728363036,49.18396224974,22.533639717139998,-1.892229247092,-16.13064861298,-22.0403968811,-25.56517639162,-19.94653816222,-10.032490253457999,-1.7084077017852182,4.447541236878,7.389024543762,9.317552375786,11.7986759186,13.66149234774
R.Ring_D_e_y,133.5965026856,134.2130828854,134.7062103272,134.80965576160003,132.6708374022,124.0701080324,110.5327728272,111.23739013679999,120.7128768922,126.9769210816,134.34798889159998,138.590713501,141.49707336440002,140.8723663328,140.72744445819998,141.6364074708,139.90757141100002,135.71438598639998,132.97631835939998,129.40545959460002,127.7027496336,126.0446304324,125.66955108639999,124.963986206,125.2994659424
R.Ring_D_e_z,35.881325864786,44.19788131712001,42.0537246704,42.343799591060005,43.00901794431999,45.97676849366,44.187152862539996,28.67019195558,-3.1531888961859997,-35.548317337040004,-57.44755935669999,-69.84841003418,-73.04196624752001,-61.9472755432,-43.593149566659996,-23.06384487152,-2.7025842428140003,12.619213485716,22.148056030280003,29.619913482679998,31.366998290999998,29.5560558319,27.527080917360003,25.811608886699997,24.61101112366
R.Ring_D_d_x,0.11399578005070002,-0.08663888275622,-0.06319694072008,-0.058844533562660006,-0.07037084102630001,-0.09526550918816,-0.05722846724092001,0.043288584530833195,0.11272422373292001,0.08922086581578,-0.04704947359852,-0.1219874799254,-0.14321664273719997,-0.1976134836672,-0.2609636455774,-0.28010091781600005,-0.2856656491756,-0.28252909183499997,-0.2365813612936,-0.1870399445296,-0.14194507896880001,-0.12634321451180003,-0.11314862519499999,-0.08843733817339999,-0.0755992054939
R.Ring_D_d_y,0.02321549132466,0.04938926920294,0.06987709477543999,0.07614602744576002,0.06026256456970001,0.033237623050819995,-0.012807452958078,0.005715381400652001,0.023611946171144003,-0.004302630736502,-0.07587764561182,-0.08546161949641999,0.032840067986372,0.035215576738140006,-0.048154809512200004,-0.09753463119268001,-0.07718963921068,-0.0840198531747,-0.07571873366834,-0.0615908421576,-0.0091631315939554,0.011409167526276002,0.02269579321148,0.029809959605320003,0.03442467451096
R.Ring_D_d_z,-0.8553446471692,-0.9949795484544,-0.9955226659776001,-0.9953546524050001,-0.9956643939018001,-0.9948391437530001,-0.9978824019432,-0.9985658049582,-0.9931943535805999,-0.9954551577568,-0.9948365211485999,-0.9883081316945999,-0.9888203263284,-0.9793829560280001,-0.9638160943985999,-0.9549776792526,-0.955175936222,-0.9555251836776,-0.9685454130172,-0.9801898598672001,-0.9897580742836001,-0.9919027924538,-0.9932897090912001,-0.9956117033956,-0.9965429782868
