,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
R.Middle_M_d_y,-0.15339407771824,-0.09284470230341998,-0.08280553221702,-0.05944914594292,0.05062525765970599,0.07075850665572,-0.03429659893734201,-0.07086363285782,-0.0277614425868,0.037613109126680006,0.04599517360330001,-0.015217747556732001,-0.026048202440160005,-0.018695885362116003,0.017572647915198,0.043618606776000005,0.05829741507769999,0.02400118988006,-0.004249675851321399,-0.0175974611193,-0.01265735458584,-0.008409653045244,-0.014437297359126,-0.01949677169324,-0.0204327665269
R.Middle_M_d_z,0.8316875457764,0.9633838534356001,0.9685483574868,0.9605234026908,0.9321823120117999,0.8704914927484,0.8419706702232,0.8397177934646001,0.8714998602866,0.9141692876816,0.9530091047286001,0.9793164849282,0.9891086459158,0.9902885913848,0.988489305973,0.9843902230264,0.9748272299764,0.9625923633572,0.9529678225517999,0.9477369070053999,0.94742064476,0.95004196167,0.9515265941619999,0.9510815858844,0.950315356255
R.Middle_P_s_x,20.668814086899996,52.84997406004,50.68975524902,35.528673172,9.9380675554444,-12.349781894664,-29.383615112300003,-36.79499588012,-29.62074890138,-7.129980230336,23.309868240340002,51.4845039368,68.72196655274,71.11217498778,59.56512985228001,40.81551818846,20.6125688553,3.5725403308848,-5.277024698258001,-5.780201625824,-4.947068309782,-3.515222597124,-1.664500117302,-1.6533399820340002,-1.73708617687
R.Middle_P_s_y,177.95928649900003,160.4696411132,154.6390930176,146.820941162,137.3993011474,139.1274780272,152.1597625734,167.2784271242,178.5779052734,183.9365356446,184.3749664308,181.56192321779997,175.1377746582,163.57366333000002,146.9003875732,134.3065582276,133.4773254396,140.58108215340002,148.5164245602,153.86321411120002,155.4663757326,154.86569824240001,155.6566345214,156.62958679199997,156.75680542
R.Middle_P_s_z,-4.021808242800001,-8.784024715418001,-0.15062444210180015,11.586401367186,21.051028060900002,26.297825241100004,12.251302146910001,-11.93671844004,-37.63734741208,-54.498530578600004,-61.12418594359999,-56.063006591779995,-39.701017379780005,-17.165277767181998,4.930562782292,19.029925727840002,23.402294158940002,17.59011878968,7.7271940231339995,-0.7300411671397999,-3.8807465076439995,-4.942860317229999,-4.717592906954,-4.2867338180540004,-4.27874469757
R.Middle_P_e_x,16.896331787100003,42.696255493159995,39.78686294556,21.436293411239998,-7.077329087251999,-29.935402297959996,-47.483547973620006,-53.765530395480006,-42.71346817016,-15.937787818908001,16.876010227194,45.8978050232,61.65152282714,62.46448669432,50.87680511474,30.77129440308,6.852110266682,-11.494552707652002,-18.06522216798,-17.48429603576,-16.605527114879997,-15.14079437254,-13.294385147099998,-13.517491531400001,-13.7524528503
R.Middle_P_e_y,180.8522216798,169.6012634278,162.70185852059998,152.61212158200001,139.412765503,141.57030639660002,157.5979034424,173.3299804688,184.9957336424,191.05189208960002,191.93764953599998,187.9638275146,177.6862060546,165.3601104736,146.3549591066,133.0032958982,134.05452270520001,143.9325042726,152.9266113282,159.7076660156,162.184817505,161.5492706298,162.2494415284,162.97153320319998,162.99102783200001
R.Middle_P_e_z,-37.641401386248,-45.51734924316,-36.912285614000005,-24.487438201920003,-14.185751724240001,-8.63278741836,-22.068062782280002,-46.72825927734,-73.98927078248,-91.99670257568,-99.03402404783999,-94.31501312256,-78.14299316406,-55.34564971922,-33.268642807000006,-18.817613029500002,-13.2544872284,-18.42672538758,-29.04928703308,-37.66905822756,-40.68807449342,-41.76701889038,-41.556922912619996,-41.09520874024,-41.0567741394
R.Middle_P_d_x,0.09626129269620001,0.25908938646319996,0.2782058179378,0.3595909833908,0.43417673706999993,0.4487269520758,0.461850529909,0.43303201198580005,0.33408296704299995,0.22474617362,0.1641708105806,0.14255411922940003,0.1804143577816,0.220660442114,0.2216973543168,0.2562954306602,0.35112145543080003,0.38446247577660003,0.326312571764,0.2986498415468,0.2974853754044,0.2966462016106,0.2967562615872,0.30273398160919995,0.306592464447
R.Middle_P_d_y,-0.073818153143,-0.2330088585616,-0.20573515295960002,-0.1477717980742,-0.05137695893646001,-0.062332913279540006,-0.13876340240239998,-0.15441566109639998,-0.1637617915868,-0.1815603971482,-0.1929746985438,-0.1633554667234,-0.06502754762774002,-0.045584230870020004,0.013917533122014,0.0332549519837,-0.014728168398128,-0.08551723062989999,-0.112533403933,-0.1491311132908,-0.1714324504138,-0.17054269313819997,-0.1682266622782,-0.16182554066180002,-0.15907676518
R.Middle_P_d_z,0.8578610181808,0.9373131871224001,0.9380362272264,0.9204852461814002,0.8991262674331999,0.8913138628003999,0.8757168889046,0.8877652883529998,0.9275810480118001,0.956829535961,0.9673338770864,0.9760649442670001,0.9809121966362,0.9742369651794001,0.9747175812722,0.9657442212105998,0.9353600263594,0.9190309762954,0.9384143471718,0.9425617218016,0.9392014741897998,0.9396309137344,0.9400180339812,0.9392307758331999,0.93845385313
R.Middle_I_s_x,16.896331787100003,42.696255493159995,39.78686294556,21.436293411239998,-7.077329087251999,-29.935402297959996,-47.483547973620006,-53.765530395480006,-42.71346817016,-15.937787818908001,16.876010227194,45.8978050232,61.65152282714,62.46448669432,50.87680511474,30.77129440308,6.852110266682,-11.494552707652002,-18.06522216798,-17.48429603576,-16.605527114879997,-15.14079437254,-13.294385147099998,-13.517491531400001,-13.7524528503
R.Middle_I_s_y,180.8522216798,169.6012634278,162.70185852059998,152.61212158200001,139.412765503,141.57030639660002,157.5979034424,173.3299804688,184.9957336424,191.05189208960002,191.93764953599998,187.9638275146,177.6862060546,165.3601104736,146.3549591066,133.0032958982,134.05452270520001,143.9325042726,152.9266113282,159.7076660156,162.184817505,161.5492706298,162.2494415284,162.97153320319998,162.99102783200001
R.Middle_I_s_z,-37.641401386248,-45.51734924316,-36.912285614000005,-24.487438201920003,-14.185751724240001,-8.63278741836,-22.068062782280002,-46.72825927734,-73.98927078248,-91.99670257568,-99.03402404783999,-94.31501312256,-78.14299316406,-55.34564971922,-33.268642807000006,-18.817613029500002,-13.2544872284,-18.42672538758,-29.04928703308,-37.66905822756,-40.68807449342,-41.76701889038,-41.556922912619996,-41.09520874024,-41.0567741394
R.Middle_I_e_x,7.7097381591800005,34.54343795776,31.57666549682,11.845819675929599,-18.172632503506,-42.14497985839999,-59.877709198000005,-65.64932937622,-52.71737594604,-23.522440910338,10.598885726912002,40.23249816894,56.00911788942,56.40853042604,45.16973342896,24.679300880419998,-1.318659639352,-20.750382804879997,-26.35659904482,-25.54682502744,-24.743996429440003,-23.16700935364,-21.299091339120004,-21.677941894519996,-22.0036563873
R.Middle_I_e_y,176.71207580559997,169.7706420898,162.4782440186,150.85088500959998,135.3608581544,137.82828369140003,156.55197448719997,172.9230102538,184.3785491942,190.2140533448,189.9841979982,185.0083007812,174.1787200928,161.1625061036,140.276034546,125.58779449459999,127.7097946168,140.4468231202,149.280459595,156.20154724120002,159.7387664796,159.48327636719998,160.22840271,160.87496337899998,160.835098267
R.Middle_I_e_z,-55.209236717232,-67.15113067626,-58.5212913513,-45.437725067120006,-34.03595962526,-27.881646728539998,-41.54854888914,-66.5524406433,-94.80805053702,-113.81175689700001,-121.19829711919999,-116.5324325564,-100.28681182864,-77.2576522827,-54.820868682880004,-39.84810791016,-33.89811172488,-39.315089416519996,-50.31931228636,-59.05028610232,-62.188700866679994,-63.35110778808,-63.15326690674,-62.6258529663,-62.5470695496
R.Middle_I_d_x,0.39733332991599996,0.352621024847,0.35510279536239997,0.41480171084420003,0.4798877716064,0.528081703186,0.5360652327536,0.5139913439750001,0.4326833367348,0.3280471205712,0.2714946389198,0.24503260254839998,0.24404210746280003,0.2619287788868,0.2468390077352,0.2634874403478,0.35339750051499996,0.4003278970718,0.3586139202116,0.34871592521679995,0.3520004451276,0.3471452891826,0.34621500968920005,0.3529511392116,0.356876343489
R.Middle_I_d_y,0.17906722985211604,-0.007325869542530001,0.009671647334473801,0.07617600187664,0.1752507984636,0.16184784471999997,0.045237925276154,0.017602045088986003,0.026694111153459998,0.03623772710562,0.084489582479,0.1278307497502,0.1517037987708,0.18155239820459998,0.2629221737384,0.3207310557364,0.2744185864924,0.1507607012988,0.1577012807132,0.151644656062,0.10579520761971999,0.08935721069576001,0.08741282522678,0.09067964404822002,0.09324703365560001
R.Middle_I_d_z,0.7598340585830601,0.9356920123098,0.9346204400061999,0.90612988472,0.8585499286654,0.8325407505032001,0.8425589203836001,0.8574242711068001,0.9004420161248001,0.9435323596,0.9586366415022001,0.9609350800514,0.9577519059182,0.9477254867556001,0.9321645498276,0.909599006176,0.8928663492204001,0.9034516572952,0.9199590206146,0.9247687339784001,0.92993285656,0.933542752266,0.9340728163718,0.9312311649322,0.929485976696
R.Middle_D_s_x,7.7097381591800005,34.54343795776,31.57666549682,11.845819675929599,-18.172632503506,-42.14497985839999,-59.877709198000005,-65.64932937622,-52.71737594604,-23.522440910338,10.598885726912002,40.23249816894,56.00911788942,56.40853042604,45.16973342896,24.679300880419998,-1.318659639352,-20.750382804879997,-26.35659904482,-25.54682502744,-24.743996429440003,-23.16700935364,-21.299091339120004,-21.677941894519996,-22.0036563873
R.Middle_D_s_y,176.71207580559997,169.7706420898,162.4782440186,150.85088500959998,135.3608581544,137.82828369140003,156.55197448719997,172.9230102538,184.3785491942,190.2140533448,189.9841979982,185.0083007812,174.1787200928,161.1625061036,140.276034546,125.58779449459999,127.7097946168,140.4468231202,149.280459595,156.20154724120002,159.7387664796,159.48327636719998,160.22840271,160.87496337899998,160.835098267
R.Middle_D_s_z,-55.209236717232,-67.15113067626,-58.5212913513,-45.437725067120006,-34.03595962526,-27.881646728539998,-41.54854888914,-66.5524406433,-94.80805053702,-113.81175689700001,-121.19829711919999,-116.5324325564,-100.28681182864,-77.2576522827,-54.820868682880004,-39.84810791016,-33.89811172488,-39.315089416519996,-50.31931228636,-59.05028610232,-62.188700866679994,-63.35110778808,-63.15326690674,-62.6258529663,-62.5470695496
R.Middle_D_e_x,0.06725730894000037,28.53591041566,25.580701828000002,5.1655285265318795,-25.704142379760004,-50.47827987672,-68.34056320189998,-74.02617340088,-60.241596984880005,-29.276255416879998,5.924873113644,35.93870124814,51.859926605220004,52.093290710459996,41.281774902340004,20.74465656278,-6.502525734901999,-26.83051986694,-31.93552818298,-31.071783447259996,-30.366832351699998,-28.70779075622,-26.8318359375,-27.330958175659998,-27.719806671100002
R.Middle_D_e_y,173.77388916019999,168.070916748,160.356314087,147.6478424074,130.9162582398,134.32399597159997,155.031765747,171.31184387180002,181.83945007339997,187.8588623046,187.11853637680002,181.2456329346,170.1903625488,156.0671722412,134.07511749279996,118.4164413452,120.88757324199999,135.64006347640003,144.52732543940002,151.6643035888,156.1646514892,156.26469726579998,156.983291626,157.50038757320002,157.38510131799998
R.Middle_D_e_z,-65.47117214202,-81.09579010012001,-72.41179504393999,-58.79016189573999,-46.55149002076,-40.15835800172,-54.17420730592001,-79.22338867188,-107.84930419907998,-127.76011505139999,-135.45813903799998,-130.70191040059998,-114.43733062740003,-90.99797058108,-68.22508621216,-52.748440551760005,-46.5239654541,-52.47278518675999,-63.724727630619995,-72.55100860594,-75.93589782712,-77.22158050536,-77.02079620362,-76.4136077881,-76.290222168
R.Middle_D_d_x,0.5001916587354,0.3931858479978,0.39242899417879995,0.4372174799443999,0.492928779125,0.5454049825667999,0.5538841724394,0.5482548713683999,0.49245173931119995,0.3765806019306,0.3059087455274,0.2810241699218,0.27155984044080006,0.28242757916440003,0.254462492466,0.2575179964306,0.3392781198024,0.39793804287879997,0.365134561062,0.3616022229196,0.3680082619192,0.3626378595828,0.3621118605138,0.3699834883214,0.374115496874
R.Middle_D_d_y,0.1923009768128,0.1112450912594,0.13887789845480003,0.20963550209999998,0.2908940196038,0.229351630807,0.09949593096974,0.10544899851072001,0.1661811590194,0.1541445732118,0.187554255128,0.2462623625994,0.261033451557,0.33348386287680004,0.40584302544600004,0.46935689449319995,0.44650659561140005,0.31459693908680003,0.3110872149468,0.296957409382,0.2339217811822,0.21065235733979998,0.2123888432978,0.22086215019240002,0.22579835355300001
R.Middle_D_d_z,0.6716318935158,0.9126621127125999,0.9091176390648,0.8739018321037999,0.8191272497176,0.8034967541694001,0.826334965229,0.8292990803718,0.8535352706906,0.9129041552542001,0.9332902312278,0.9273763418196002,0.9261353135107999,0.899288380146,0.8772909045218,0.844312107563,0.8263477325440001,0.8611562013626001,0.8773691773414001,0.8836068630217999,0.8997385144233998,0.9078067183495999,0.9076140761374001,0.9023928642274001,0.899473667145
R.Ring_M_s_x,31.720742797899995,76.25226898193999,73.32426757814,60.29948120115999,39.25096244814,23.453477859500005,8.93342237472,1.3299781084066,5.952016258238,24.225157547000002,49.34309387206,72.23008880616,86.5815841675,88.74342498778,77.94705657958,60.32034454345999,42.52520980836,28.471798706059996,21.398682022099997,21.693410110480002,22.57061347962,23.5985671997,25.19211616516,25.2519405365,25.2884140015
R.Ring_M_s_y,166.15682983380003,152.1986053466,147.34233703599998,141.6450775148,138.51954956059998,139.793218994,146.892263794,159.52894287099997,172.9758514404,182.4169097902,184.05238342299998,178.0437713622,171.4108276368,161.2087646486,147.2799468994,136.7960174562,137.00652160639999,141.81690368639997,147.66266174319998,151.8503021242,153.541241455,153.2331054686,153.689022827,154.3000579834,154.358963013
R.Ring_M_s_z,42.35311126708,42.97498168946,52.09604263308,63.08510360716,70.32060394286,71.09322662352,54.64582138062,30.2700920105,7.024044655704671,-6.473171901704001,-9.994500923154,-2.6818510010842003,14.726200580602,37.40889244078,59.30623550416001,72.95386505126,76.32942810059998,69.28928070068001,58.54723281862,49.63324584962,46.46226806642001,45.62894439698,45.97896270752,46.3691871643,46.310077667200005
R.Ring_M_e_x,35.477153015140004,70.71303405762,68.75114135743999,53.93328933716,28.446564865120003,5.3885176658719995,-12.122828769679998,-19.902912139879998,-12.539809703818001,10.582847368698799,41.443228149419994,69.53273925782,86.77943115234001,89.40097808840001,77.98793029786,59.28555984498,39.1643787384,22.227643585200003,13.39112777712,12.844267463680001,13.652824401839998,15.096207046499998,16.94493370056,16.941175842279996,16.8542709351
R.Ring_M_e_y,172.0110717774,155.0735046388,150.02655029279998,143.768258667,135.113012695,134.1205230712,146.55704040519998,160.722439575,171.75464172339997,178.182635498,179.96048583980001,177.2663665772,171.4979339598,161.65792846660003,146.4248901368,135.10888366700001,134.7351928712,141.0148010254,147.915512085,152.46820068380003,153.76039733880003,153.2772491456,154.043484497,154.852545166,154.947021484
R.Ring_M_e_z,-0.3127031326199997,-7.990139007572,1.0226094126708003,12.188620853442,20.321830749540002,23.41059150696,7.841125535964001,-16.464096164698002,-40.832530212420004,-55.76679000854,-60.536318206800004,-53.92595672608,-36.62099266052,-13.932571697252001,7.968125286706,21.64675865172,25.15252876282,18.334514999400003,7.829847908022001,-0.94290670678264,-4.105209684372,-5.010406398774,-4.701113700868,-4.29902639389,-4.33744573593
R.Ring_M_d_x,-0.07315540909779998,0.10787563472994,0.08906083256007999,0.1239804774524,0.2104137629272,0.351811951399,0.41006681919119997,0.413506817818,0.36012507081039996,0.2656816065312,0.1538484975698,0.05253041312098,-0.003853035299108,-0.012805731967095998,-0.0007960082148224003,0.02015225179492,0.0654515989125,0.12160383462920002,0.1559457212688,0.17233550250520002,0.1736723840238,0.16558198034760002,0.16061243712900003,0.16185069382179998,0.164253473282
R.Ring_M_d_y,-0.11401033103459998,-0.055988162755960004,-0.052274583280079986,-0.04134858287872,0.06634171288461399,0.11047476232040002,0.006528418930261998,-0.023243138752879998,0.023782845865926,0.08246175050734,0.07968898937105999,0.015139822067429226,-0.00169638042571,-0.00874738716374104,0.016652081115182002,0.032856635376799996,0.04423373118042,0.015620809607212002,-0.004924215981740999,-0.012033466249696,-0.004268022533508,-0.00085969044594,-0.006903079245231999,-0.01075959149747,-0.011452336795600001
R.Ring_M_d_z,0.8309092700478,0.9925368070603999,0.9946461796757999,0.9912001252174001,0.9737173914908,0.9286109924314001,0.9115132808686001,0.9101401090622,0.9319984197618,0.959984600544,0.9842930316924001,0.997970056534,0.9999775648115999,0.9998660564424,0.9998007297516001,0.9991969227787999,0.9966612100600001,0.992335176468,0.9877122163772001,0.9849617123602,0.9847927570342001,0.9861925005911999,0.9869856357574001,0.9867546081544001,0.986351728439
R.Ring_P_s_x,35.477153015140004,70.71303405762,68.75114135743999,53.93328933716,28.446564865120003,5.3885176658719995,-12.122828769679998,-19.902912139879998,-12.539809703818001,10.582847368698799,41.443228149419994,69.53273925782,86.77943115234001,89.40097808840001,77.98793029786,59.28555984498,39.1643787384,22.227643585200003,13.39112777712,12.844267463680001,13.652824401839998,15.096207046499998,16.94493370056,16.941175842279996,16.8542709351
R.Ring_P_s_y,172.0110717774,155.0735046388,150.02655029279998,143.768258667,135.113012695,134.1205230712,146.55704040519998,160.722439575,171.75464172339997,178.182635498,179.96048583980001,177.2663665772,171.4979339598,161.65792846660003,146.4248901368,135.10888366700001,134.7351928712,141.0148010254,147.915512085,152.46820068380003,153.76039733880003,153.2772491456,154.043484497,154.852545166,154.947021484
R.Ring_P_s_z,-0.3127031326199997,-7.990139007572,1.0226094126708003,12.188620853442,20.321830749540002,23.41059150696,7.841125535964001,-16.464096164698002,-40.832530212420004,-55.76679000854,-60.536318206800004,-53.92595672608,-36.62099266052,-13.932571697252001,7.968125286706,21.64675865172,25.15252876282,18.334514999400003,7.829847908022001,-0.94290670678264,-4.105209684372,-5.010406398774,-4.701113700868,-4.29902639389,-4.33744573593
R.Ring_P_e_x,27.489391326899998,56.42906112672,56.010086822519995,42.508621978760004,16.616952371597996,-12.288545465456,-32.129761505119994,-41.642415618899996,-33.4612426758,-6.296714597942599,29.30970706938,59.10041656496001,77.42691802978,82.46417846678,73.23416900634001,55.79307708742,34.869815063459995,15.92525634765,5.1236642837540005,3.2330565452579996,3.6059556007379996,5.39468564987,7.297650146481999,7.0299816131599995,6.844057083130001
R.Ring_P_e_y,147.8397644044,129.84393615719998,124.173690796,116.86794281,105.32478485120001,108.4349609376,124.55931549060001,136.824633789,146.62307128880002,153.5898132324,156.1007171632,153.5164215086,145.43708801280002,134.6665405276,119.49812164300002,107.3107223512,104.3901931762,110.49611663840001,118.996710205,124.8774627686,126.5558685302,125.90331115699999,126.6701766966,127.65958709719999,127.80000305200001
R.Ring_P_e_z,-21.40205497742,-29.871821594240004,-21.08729705812,-9.35158243179,3.3314865589134,4.9953925251942,-13.015862846368,-33.0390598297,-56.60809020994001,-76.39737548828,-85.06911621096,-79.35296478272001,-60.11640930174,-37.21783714296,-15.944886207597998,-1.4267081737519995,5.659420585634001,-0.31812253370794014,-12.527868556968,-22.52604141236,-25.983224868780002,-26.832314681999996,-26.548099517820003,-26.2530117035,-26.3036460876
R.Ring_P_d_x,0.2198826313018,0.39320124387739996,0.3507286489008,0.3144918441772,0.3256389439104,0.486604321003,0.5507396578788001,0.5984328746795999,0.5759134650232001,0.46465114355080006,0.33400480151159995,0.2871751368046,0.2574507564308,0.1909523427486,0.1308588892222,0.09613912403574001,0.1182183459402,0.17348856329919998,0.22758211195459999,0.264572045207,0.27656457424159997,0.2670580625534,0.2655650317668,0.2728298246858,0.275555580854
R.Ring_P_d_y,0.6653742551804,0.6945054888724,0.7116631031036,0.7404968261717999,0.8199936389922,0.7070578098298,0.6055410504342,0.6578454136848,0.6918077707292001,0.6769774556157999,0.6567984104156,0.6537751913072001,0.7173884034156,0.7430038213729999,0.7412250399588,0.7652123451234,0.8353201746942001,0.840101134777,0.7960606098176,0.7595024228097998,0.7488710165024,0.7535344719888,0.7535171151161999,0.7485525846480001,0.7472879886630001
R.Ring_P_d_z,0.5805359244348,0.6023467659949999,0.608629179001,0.5929466366768,0.4677006602286,0.5069232940674,0.5741394996642001,0.4562663197516,0.4342607557769999,0.5679072141648001,0.6753251791002,0.699940431118,0.6467687010765999,0.6409837603568,0.6582640409467999,0.6351535916328,0.5365953803062,0.5134592890737999,0.5603958487512,0.5941284775734,0.6022457242011999,0.6007013320924,0.6013916254042001,0.6043370604516,0.604673326015
R.Ring_I_s_x,27.489391326899998,56.42906112672,56.010086822519995,42.508621978760004,16.616952371597996,-12.288545465456,-32.129761505119994,-41.642415618899996,-33.4612426758,-6.296714597942599,29.30970706938,59.10041656496001,77.42691802978,82.46417846678,73.23416900634001,55.79307708742,34.869815063459995,15.92525634765,5.1236642837540005,3.2330565452579996,3.6059556007379996,5.39468564987,7.297650146481999,7.0299816131599995,6.844057083130001
R.Ring_I_s_y,147.8397644044,129.84393615719998,124.173690796,116.86794281,105.32478485120001,108.4349609376,124.55931549060001,136.824633789,146.62307128880002,153.5898132324,156.1007171632,153.5164215086,145.43708801280002,134.6665405276,119.49812164300002,107.3107223512,104.3901931762,110.49611663840001,118.996710205,124.8774627686,126.5558685302,125.90331115699999,126.6701766966,127.65958709719999,127.80000305200001
R.Ring_I_s_z,-21.40205497742,-29.871821594240004,-21.08729705812,-9.35158243179,3.3314865589134,4.9953925251942,-13.015862846368,-33.0390598297,-56.60809020994001,-76.39737548828,-85.06911621096,-79.35296478272001,-60.11640930174,-37.21783714296,-15.944886207597998,-1.4267081737519995,5.659420585634001,-0.31812253370794014,-12.527868556968,-22.52604141236,-25.983224868780002,-26.832314681999996,-26.548099517820003,-26.2530117035,-26.3036460876
R.Ring_I_e_x,19.784104156479998,49.91463241576,49.90330810546,38.32803878784,14.17993044852,-16.38170852661,-35.58479537962,-43.281054687479994,-35.65915222168,-11.419447183612,22.411851882911996,51.3737174988,70.31655273435999,77.1895095825,69.28435058594,53.323709869380004,33.913388443,14.889748191842,3.183913707734,0.5250311255454,0.5342780411242,2.308142614362,4.143065309524001,3.768094491958,3.5985548496199997
R.Ring_I_e_y,132.33254852299999,114.84824371340001,109.00902099599998,101.0997116087,90.61603851320001,93.02265777588002,108.43797454860001,123.353526306,134.7227355956,139.5267303466,139.326208496,135.923223877,128.8037277224,118.1773117066,103.11265716538,91.2114440918,90.12318572998001,95.48229522708002,102.55585632332,107.9338241576,109.55808105460001,108.91164550779999,109.6650588988,110.70397186280002,110.870048523
R.Ring_I_e_z,-9.975122451799999,-14.380195808419998,-5.5963914394400005,6.1554910659776,20.20073013306,20.86784820558,2.2839349746660007,-15.085295295724,-37.6244270325,-59.644077301020005,-71.74771118166001,-67.60555725100001,-46.730205535879996,-22.820463562020002,-1.0056957960101998,14.092321777341999,23.06058120728,16.42450332642,2.7380897700794,-7.938150310524,-11.52820205688,-12.373264312740002,-12.119723319999999,-11.79015197752,-11.807029724100001
R.Ring_I_d_x,0.34209974408140004,0.2892279803754,0.271129119396,0.1856097847224,0.1081990480422,0.1817285031078,0.15339679718025998,0.07275239676238,0.09758292436602001,0.22743938565240002,0.30625134706479995,0.34305045008679996,0.3156864523886,0.23418509066120002,0.175364279747,0.10963511168954002,0.0424634888768,0.045974554866560005,0.08612116277218,0.12023107558500001,0.136376529932,0.13703653216339998,0.14005744457219999,0.1448214560748,0.144093990326
R.Ring_I_d_y,0.6884902238848,0.6657796382904,0.6732819080354,0.700078880787,0.6530398130415999,0.6842763543127999,0.7157562375069999,0.5980910539628,0.5283518195154,0.6243735790252,0.7447555422782,0.7811038494108,0.7384890198706,0.7320898294450001,0.7274828433989999,0.7147766947748,0.6334274888038001,0.6665845751762001,0.729942023754,0.75226470232,0.7546688079835999,0.754397034645,0.754994237423,0.7527964115142,0.751657068729
R.Ring_I_d_z,-0.5073336690664,-0.6877981066701999,-0.6877661466598001,-0.6884839892386,-0.748961687088,-0.7047062277792,-0.6792813062668001,-0.7971123456954,-0.842837846279,-0.7438138961792,-0.591444480419,-0.5215621232986,-0.594321537018,-0.639215517044,-0.6632710933685999,-0.6890148043632001,-0.7725778222082,-0.7433401465418,-0.6777789473533999,-0.6476740837098,-0.6417749881742,-0.6419538259504,-0.6405919075012,-0.642122888565,-0.643621563911
R.Ring_D_s_x,19.784104156479998,49.91463241576,49.90330810546,38.32803878784,14.17993044852,-16.38170852661,-35.58479537962,-43.281054687479994,-35.65915222168,-11.419447183612,22.411851882911996,51.3737174988,70.31655273435999,77.1895095825,69.28435058594,53.323709869380004,33.913388443,14.889748191842,3.183913707734,0.5250311255454,0.5342780411242,2.308142614362,4.143065309524001,3.768094491958,3.5985548496199997
R.Ring_D_s_y,132.33254852299999,114.84824371340001,109.00902099599998,101.0997116087,90.61603851320001,93.02265777588002,108.43797454860001,123.353526306,134.7227355956,139.5267303466,139.326208496,135.923223877,128.8037277224,118.1773117066,103.11265716538,91.2114440918,90.12318572998001,95.48229522708002,102.55585632332,107.9338241576,109.55808105460001,108.91164550779999,109.6650588988,110.70397186280002,110.870048523
R.Ring_D_s_z,-9.975122451799999,-14.380195808419998,-5.5963914394400005,6.1554910659776,20.20073013306,20.86784820558,2.2839349746660007,-15.085295295724,-37.6244270325,-59.644077301020005,-71.74771118166001,-67.60555725100001,-46.730205535879996,-22.820463562020002,-1.0056957960101998,14.092321777341999,23.06058120728,16.42450332642,2.7380897700794,-7.938150310524,-11.52820205688,-12.373264312740002,-12.119723319999999,-11.79015197752,-11.807029724100001
R.Ring_D_e_x,17.787833404519997,50.54443359374,50.3883758545,39.41612701414,16.190246438986,-13.627508783346002,-31.51426963804,-37.99380722048,-30.914368820179998,-9.202863502498001,22.055688476564,49.73149642943999,68.87348861694001,76.4099319458,68.64077224729999,53.023456573459995,34.62568855286,16.122888565055998,4.439639616011999,1.7352907657640002,1.6864248275720002,3.3558527469639996,5.136043834684,4.792274856570001,4.66679382324
R.Ring_D_e_y,130.27648315419998,114.0175781248,108.4715270994,100.32481079104,90.57049713133999,91.39420013428,106.2744598389,122.9696502684,135.5742218018,139.2433502198,136.7824554444,132.1825439452,126.6876281738,117.3988647462,102.63094634998001,90.70721282960001,91.03582000732001,95.65881958007999,101.17542419438,105.95206604,107.54434356700001,106.96346282959999,107.70943908659999,108.800617981,108.994552612
R.Ring_D_e_z,2.4522817134820003,0.7747460365294001,9.577364444732,21.2860157013,35.253253936780006,35.699673843380005,16.739029121392,-0.8551504433144,-23.22838897706,-44.66067581176,-56.79370269776,-52.976741027820005,-31.781317138680002,-7.6711156845,14.163847637174001,29.264044952400003,38.20602188112,31.55472068788,17.81174430848,7.074288368226,3.48487486839,2.656078481674,2.91238641739,3.2465539455399997,3.23014998436
R.Ring_D_d_x,0.13140890672796,-0.0414580360055,-0.03193064182994,-0.07162578031421998,-0.13233343660820002,-0.1813011884688,-0.2679512232544,-0.3480445981026,-0.3123357057572,-0.14591145962497998,0.0234452400822164,0.10810277909036,0.09499284327032001,0.05131739750506,0.042364947497840005,0.019764826819280004,-0.04688870906828,-0.08117415010928,-0.0826608940959,-0.07966797798872,-0.07584257125854,-0.06896780133248001,-0.06536497473715999,-0.06741890460252001,-0.07031915336849999
R.Ring_D_d_y,0.13534500002862,0.054680374264719986,0.03538170680404,0.051009535789499995,0.0029978615231840006,0.1071967646479,0.14241806566706,0.025269475765518003,-0.0560509353876,0.01865410804748,0.1674481108784,0.24623841047279998,0.1392968699337,0.05124296844006,0.03170966506002,0.03319212142379999,-0.06007614433763999,-0.011620099470028004,0.09086995497344,0.13045354932540001,0.13255865573859998,0.12824337184399998,0.128732931614,0.1252924174068,0.123458601534
R.Ring_D_d_z,-0.8180609554052001,-0.9976071000097999,-0.9988455295562,-0.995999765396,-0.9908652186394,-0.976337182522,-0.9515380263327999,-0.9367303133011999,-0.947650563717,-0.9863150477409999,-0.9843803048132,-0.9629737138747998,-0.9840431690218001,-0.9972388505933999,-0.9985682725905999,-0.9987117171288,-0.996981704235,-0.9959795236588,-0.9922561526299999,-0.9882264852521999,-0.9882684826852,-0.9893392443656,-0.9895213723181999,-0.9898239374159999,-0.9898551106450001
