,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
R.Index_D_d_x,0.09098718687882,0.09610521793362001,0.1108213022348,0.08767673969256001,0.056772314012040005,0.14998265281308001,0.2175714105366,0.09390292614708,0.04832170009614,0.07264232113958001,0.1261169672012,0.2106216847896,0.25053797066239997,0.269215899706,0.2533692359926,0.338748574257,0.41325027942680004,0.3998774886132,0.35945292711259996,0.3477767169476,0.3441084086894,0.31788706183439996,0.309490787983,0.3027010321616,0.32626129388799996,0.3435371875762,0.3138209283351999,0.4643094182014,0.4499415516852,0.330571550131,0.3723551809788,0.38702059388140003,0.3593029022218,0.3588899731634,0.361326289177,0.3359133303163333
R.Index_D_d_y,0.1941992253066,0.19950590133659998,0.28042244911180003,0.2657215893268,0.3288760185242,0.5484538614750001,0.6437734842299999,0.42292253375059996,0.41767478585279993,0.3997881889344,0.44683840870860003,0.583379662037,0.6601898550990001,0.6885348081587999,0.7265602111816,0.8888536572458001,0.904355752468,0.9123713731764,0.9003350257872,0.8922803282736,0.8855138659477999,0.8335626840591999,0.8158939003944001,0.7930220603941999,0.8435386419298,0.8609482884408,0.709387755394,0.8469877958298,0.880377292633,0.9127233147622,0.9040904760358,0.8979375720023999,0.8767732501032001,0.8792711973190002,0.8817077159882001,0.8798463543253333
R.Index_D_d_z,0.9753979682921999,0.9738020896909999,0.953424346447,0.9594199776648,0.9419573545456,0.8109994053842,0.7269746541976001,0.9006427764893999,0.9072618961336,0.9135991096498002,0.884745335579,0.7795466423034001,0.7046225190162001,0.6733380675314,0.6364880323411999,0.22725594341765998,-0.10388023555282,0.010175603441919997,0.24251879453640002,0.28760923743260003,0.30768652558320003,0.4511782586572,0.48835663199459994,0.5283389568328,0.422816801071,0.373857420683,0.600021660328,0.11269756555562002,-0.09614563286311999,0.23183764219279998,0.2010428726672,0.20339088439959996,0.31958150863640006,0.31308650970459995,0.303274267912,0.3360169231893333
R.Middle_M_s_x,27.23454942702,33.6819633484,34.15387420654,34.22411499026,34.65054016114,35.41997528076,35.79762420654,36.911589050299995,35.75641021728,34.70220870972,34.43890075684,34.27768478392,34.17545394898001,34.21226806642001,33.9549156189,33.860761260980006,33.5941482544,33.447852325439996,33.29672546388,33.09869155881999,33.04248962401999,33.05875167847999,32.96866378786,32.95243453978,32.18648262024,31.8295780182,32.04803047182,33.6312484741,33.79812698368001,30.64700813292,29.019503402700003,29.711569595339995,30.51595573426,30.538467407220004,30.83095054626,30.453666051200003
R.Middle_M_s_y,207.5975524902,217.2732055664,217.4910003662,217.64755859399997,218.96009826660003,219.1585845948,218.67348937999995,217.74720764140002,218.60928649919998,219.0822692872,219.41616516119998,219.481430054,219.6030792234,219.89113159180002,219.09653015140003,218.29788208,217.83152771,217.52903747559998,217.8179351808,217.97647705079999,218.099508667,218.0648223876,218.13145751960002,218.2236846922,218.28946533200002,218.01377868659998,216.7292358398,212.92136535640003,211.36246337880002,214.2314758302,215.8330841064,214.98164978,214.570074463,213.94699096660003,213.29180297839997,213.15421549466666
R.Middle_M_s_z,69.93385772708001,69.85669097901999,69.8203994751,69.76233673096,69.64567565918,69.47764587402,69.56911315917999,69.77634887694,69.74493103028,69.66813964844,69.73340454102,69.53447113036,69.36253967286,69.27619171142001,68.71538543701999,68.4666229248,67.94962310788,67.60146179198,67.45762939454,67.20308685303999,67.19841156004,67.37570495606,67.47574615482,67.4353012085,67.40596923828,66.76638336182,62.91648712156001,49.90554275516,30.992053604139993,19.29660568238,15.91399040222,15.2639099121,15.491300010680002,16.07985668182,16.51448707582,16.902371724433333
R.Middle_M_e_x,21.642247962953995,26.52938728332,27.404392242440004,27.770164871219997,30.857445144639996,32.860317230220005,33.09669570922,31.86712036132,32.17907714844,32.175186157220004,31.64305610658,31.353068542480003,31.19555549622,31.2395362854,31.5737892151,31.81207962036,31.47485580444,31.136887359619998,31.014596557599997,30.86321525574,30.83137588498,30.82281036378,30.693165206919996,30.61180267336,29.79775695802,29.53340911864,29.188939285280004,29.372565841660002,30.570182418820004,29.674279785160003,27.94474067686,28.422860717779997,29.263928222660002,29.046182250980003,29.25551910404,28.905012766533332
R.Middle_M_e_y,196.5129089356,202.08455810540002,201.29333190920002,201.1712554932,200.93468627919998,201.2789764404,201.6188812256,201.234439087,201.0691864014,201.7605102538,202.2021820068,202.3428588866,202.2994964598,202.6069885252,202.81270751940002,202.37068786640003,201.13643798840002,200.27673645,200.1651092532,199.9990753172,200.0992736816,200.21504821759999,200.21349487280003,200.12197570799998,199.7462921142,199.39259643559998,198.62022399899996,193.9533843996,192.49801025379998,195.80020446780003,196.4182037354,195.54830322280003,195.2042694092,194.52883911119997,194.1064910888,193.639561971
R.Middle_M_e_z,11.094120979308,11.69863700864,11.88568782806,11.872391128560002,11.98647670748,11.701432609560001,11.5532175064,11.75921554564,11.9286403656,11.72036590576,11.765677642800002,11.550713348399999,11.430653381339999,11.338201904280002,10.46271076202,10.101216697679998,9.802383804319998,9.623869132995999,9.599560737610002,9.443143653872001,9.444606208802,9.576175880432,9.698890495302,9.718381500244002,9.831766319276001,9.21345691681,5.2256653070459995,-7.4208759665544,-26.41835746766,-38.35346984864,-41.41186676026,-42.05174331664,-41.847946929939994,-41.23574676514,-40.877487945540004,-40.37915802003332
R.Middle_M_d_x,0.092382349725706,0.1181573972104,0.1114984586834,0.10661640167240001,0.06266025379302001,0.04228442013262,0.04461814388632,0.08333238959312,0.059095960110419996,0.04174529612064,0.04618611782788,0.048313366621739996,0.04922660663724,0.049108216166500004,0.03933515697718,0.033843316137820004,0.035009773075560004,0.03817611932756,0.03769976124166,0.03692907989024,0.0365266211331,0.03693676218392,0.03759023025632,0.038666203618059995,0.03946069255472,0.03793169334532,0.04723092094064,0.07035155370832,0.053324218094339994,0.016069042496359997,0.01775460522622,0.02128890044986,0.0206829406321,0.024651890620599998,0.026025430485600003,0.025583067288
R.Middle_M_d_y,0.18311341479427998,0.25090974867320004,0.2675783216954,0.27218123674399997,0.2977718532086,0.2953632295132,0.2817345917222,0.27278362512599996,0.2897547006608,0.2861478030682,0.28436740040760006,0.2831216156482,0.28584754467,0.2855264127254,0.2690015614034,0.2631102085114,0.2757955014704,0.285000383854,0.2916168808938,0.2969787359238,0.29735592007620004,0.2948703825474,0.29599682092679996,0.2990322351458,0.30632503032700004,0.3076136887074,0.29915285706539996,0.3133426547052,0.31163243055360007,0.3044764578344,0.3207252383232,0.3210302948952,0.3199145257472,0.32077928781500004,0.31693286895760003,0.322373439868
R.Middle_M_d_z,0.9720064520836,0.9607453703879999,0.9570558309555999,0.9563163042071998,0.9525044918059999,0.9544374942780001,0.958396935463,0.958417391777,0.9550995707512,0.9572716116904001,0.9576012253762001,0.9578660249709999,0.9570091843606001,0.9571099996565999,0.9623084664346001,0.964170730114,0.9605666756627999,0.9577642202378,0.9557897090914,0.9541687250138,0.9540673136712,0.9548226594924,0.9544481039048,0.9534579992294001,0.9511003851888,0.9507488727570002,0.9530268430709998,0.9470070958136001,0.9483946084975999,0.9523537755014001,0.946997821331,0.9468292474744,0.9472190022466,0.9468284368516,0.9480900406838,0.9462655385333333
R.Middle_P_s_x,21.642247962953995,26.52938728332,27.404392242440004,27.770164871219997,30.857445144639996,32.860317230220005,33.09669570922,31.86712036132,32.17907714844,32.175186157220004,31.64305610658,31.353068542480003,31.19555549622,31.2395362854,31.5737892151,31.81207962036,31.47485580444,31.136887359619998,31.014596557599997,30.86321525574,30.83137588498,30.82281036378,30.693165206919996,30.61180267336,29.79775695802,29.53340911864,29.188939285280004,29.372565841660002,30.570182418820004,29.674279785160003,27.94474067686,28.422860717779997,29.263928222660002,29.046182250980003,29.25551910404,28.905012766533332
R.Middle_P_s_y,196.5129089356,202.08455810540002,201.29333190920002,201.1712554932,200.93468627919998,201.2789764404,201.6188812256,201.234439087,201.0691864014,201.7605102538,202.2021820068,202.3428588866,202.2994964598,202.6069885252,202.81270751940002,202.37068786640003,201.13643798840002,200.27673645,200.1651092532,199.9990753172,200.0992736816,200.21504821759999,200.21349487280003,200.12197570799998,199.7462921142,199.39259643559998,198.62022399899996,193.9533843996,192.49801025379998,195.80020446780003,196.4182037354,195.54830322280003,195.2042694092,194.52883911119997,194.1064910888,193.639561971
R.Middle_P_s_z,11.094120979308,11.69863700864,11.88568782806,11.872391128560002,11.98647670748,11.701432609560001,11.5532175064,11.75921554564,11.9286403656,11.72036590576,11.765677642800002,11.550713348399999,11.430653381339999,11.338201904280002,10.46271076202,10.101216697679998,9.802383804319998,9.623869132995999,9.599560737610002,9.443143653872001,9.444606208802,9.576175880432,9.698890495302,9.718381500244002,9.831766319276001,9.21345691681,5.2256653070459995,-7.4208759665544,-26.41835746766,-38.35346984864,-41.41186676026,-42.05174331664,-41.847946929939994,-41.23574676514,-40.877487945540004,-40.37915802003332
R.Middle_P_e_x,-2.7010548472447797,1.1673223853096002,2.1954657077799995,2.589374923706,8.424609661104,9.520071029663999,8.132038497926,5.068213462828,7.461859893798,8.587142753601999,7.721151828766,7.464623928072001,7.415307998656,7.543419456482001,8.30337677002,8.66128425598,8.194931697846,7.72494354248,7.83629961014,7.891966247555999,7.980377388002,7.993431758878001,7.957903957368001,7.886544322968,7.828549671172,8.253521156312,6.318986988068,2.6680855274179995,4.8644903183,5.2954643249519995,2.9469471931460003,3.175389289856,3.717354631424,3.6083020687100005,3.852707290648,3.9419563611333337
R.Middle_P_e_y,163.53970336920003,169.6949157714,168.78571472180002,168.64217529299998,166.45206604,167.40436706559998,168.9189971922,170.0143066406,168.21511230459998,168.0471435546,168.723968506,168.8407318116,168.7206726076,168.9686676026,168.885821533,168.36711730940002,167.21208496079998,166.440182495,166.16795654319998,165.86183776859997,165.8814331054,165.98253479020002,165.918359375,165.8203155518,164.95997619620002,164.17950744619998,164.4618804932,162.6962097166,160.5261383056,162.85840148920002,164.115628052,163.4607360838,163.3097808836,162.52435913099998,162.0308685302,161.23962402366666
R.Middle_P_e_z,8.724501466749999,10.8610780716,10.98321399688,10.96138572692,12.09778442384,12.0253944397,11.34253368378,11.59577960968,11.83351173404,11.62734165192,11.76024093628,11.539245224,11.519889259340001,11.381006050100002,9.817521476732,9.182970619199999,9.357855796816,9.492638587952,9.568356704711999,9.568029785158,9.589038085938,9.57966709137,9.653281211852,9.723070907592,10.17955436707,9.710873794560001,5.976738595962001,-5.864240515227602,-23.85657691958,-34.71568984986,-36.45293731688,-36.9534248352,-37.035498046879994,-36.5819282532,-36.53121261596,-35.89402008056667
R.Middle_P_d_x,0.591622209549,0.6163814783098001,0.612659752369,0.6119758963586001,0.5451915860174,0.5672446846964,0.6067232489586,0.6513015508652,0.6007095813754001,0.5732669115066,0.5813808679582,0.5805676937104001,0.5779381394386001,0.5758935332298,0.5655475139618,0.5626403212548,0.5657786726952001,0.5689871549605999,0.5633087158204001,0.5582768440246,0.555354309082,0.554828810692,0.5525415539744,0.5522984862328,0.5339239239692001,0.5171711802483999,0.5558150529862,0.6490066409112,0.62473269701,0.5924852728844001,0.6075285196306,0.613596558571,0.6208656907082,0.6182240843772,0.6173718571661999,0.6066842476526667
R.Middle_P_d_y,0.8013571858405999,0.7871746659279999,0.7900419235228001,0.7905634999273999,0.8380409359932,0.823264336586,0.794714677334,0.7587518572806,0.7984619498252,0.819345510006,0.813630592823,0.8142117619511999,0.8160757184028,0.8175217628482001,0.8245348572732001,0.8263984084129999,0.8244732737542,0.8223394155502002,0.8262424468995999,0.829647052288,0.831605911255,0.8319624185560001,0.8334844470022,0.8336431145668,0.8454218029976,0.8557937026024,0.8301600933073999,0.7596520781517999,0.7770214557648,0.8005939841272,0.7850587248802,0.7798333764076,0.7751408815384,0.7778140425682,0.7795430898668,0.7874248822526667
R.Middle_P_d_z,0.057589534297540004,0.020355432480559998,0.021933079883440003,0.02214042395352,-0.0027051422628744,-0.007873336924238,0.005120309442282,0.003972030908334201,0.0023119384073646003,0.002260794863104,0.00013212977501079993,0.0002787131059448,-0.0021687249885848,-0.001040281495078,0.015680220443749997,0.022316394373760002,0.01080349152909,0.0031893333885820003,0.0007583605474794001,-0.0030351433670140005,-0.00351016903296,-8.484793943379994e-05,0.0011084554484102,-0.00011396797490280021,-0.008452392509198001,-0.01208886392414,-0.01825355086474,-0.03783135712146,-0.06225967705252,-0.08841000050314,-0.12051828056580001,-0.12390590012059999,-0.11695832014080002,-0.1131030827762,-0.10562878251080002,-0.10900357862299999
R.Middle_I_s_x,-2.7010548472447797,1.1673223853096002,2.1954657077799995,2.589374923706,8.424609661104,9.520071029663999,8.132038497926,5.068213462828,7.461859893798,8.587142753601999,7.721151828766,7.464623928072001,7.415307998656,7.543419456482001,8.30337677002,8.66128425598,8.194931697846,7.72494354248,7.83629961014,7.891966247555999,7.980377388002,7.993431758878001,7.957903957368001,7.886544322968,7.828549671172,8.253521156312,6.318986988068,2.6680855274179995,4.8644903183,5.2954643249519995,2.9469471931460003,3.175389289856,3.717354631424,3.6083020687100005,3.852707290648,3.9419563611333337
R.Middle_I_s_y,163.53970336920003,169.6949157714,168.78571472180002,168.64217529299998,166.45206604,167.40436706559998,168.9189971922,170.0143066406,168.21511230459998,168.0471435546,168.723968506,168.8407318116,168.7206726076,168.9686676026,168.885821533,168.36711730940002,167.21208496079998,166.440182495,166.16795654319998,165.86183776859997,165.8814331054,165.98253479020002,165.918359375,165.8203155518,164.95997619620002,164.17950744619998,164.4618804932,162.6962097166,160.5261383056,162.85840148920002,164.115628052,163.4607360838,163.3097808836,162.52435913099998,162.0308685302,161.23962402366666
R.Middle_I_s_z,8.724501466749999,10.8610780716,10.98321399688,10.96138572692,12.09778442384,12.0253944397,11.34253368378,11.59577960968,11.83351173404,11.62734165192,11.76024093628,11.539245224,11.519889259340001,11.381006050100002,9.817521476732,9.182970619199999,9.357855796816,9.492638587952,9.568356704711999,9.568029785158,9.589038085938,9.57966709137,9.653281211852,9.723070907592,10.17955436707,9.710873794560001,5.976738595962001,-5.864240515227602,-23.85657691958,-34.71568984986,-36.45293731688,-36.9534248352,-37.035498046879994,-36.5819282532,-36.53121261596,-35.89402008056667
R.Middle_I_e_x,-8.558831501015998,-4.864831829072,-4.049234580996,-3.7605761051200006,1.9887897729888,2.865354013442,1.7126078605657997,-2.9803415775300004,-0.7188102185724,1.29810256958,1.2142882585519998,0.9435676693902,0.6378265976906,0.45542798638359994,1.022704410552,1.0981343269344,0.6926591932774,0.4629203319548,0.6759664535522,0.7226947426796,0.6800046563147999,0.563455414772,0.550869911909,0.35003488659859994,0.3488241568206,0.9367089629180001,-0.708488726615,-2.8761203765879997,-0.5606539703909801,-0.3329515650868,-2.3730540037159997,-2.102958989144,-1.7602133989320001,-1.94310452938,-1.7347774744020001,-1.630989472066667
R.Middle_I_e_y,159.6526000976,166.8563507078,166.2228668212,166.1978240966,164.2100463866,163.7405090332,163.75450439440002,166.86869506839997,164.7465057372,163.5351531984,163.934692383,164.250857544,164.46419982920003,164.94924316400002,164.3609313962,163.5003784178,162.47111206039997,161.82505798360003,161.71978454599997,161.5918701174,161.7679473876,161.9828857422,161.958746338,162.1365600586,161.53630065919998,160.7121704102,161.57145996080004,161.6024719238,160.8996978758,164.5134002686,166.7695098876,166.1580444334,165.85049133319998,164.8296539306,164.1436767576,163.34196472166664
R.Middle_I_e_z,31.932922363299998,34.2019874573,34.300677490240005,34.26310806276,35.39621429443999,35.0645462036,34.173928833000005,34.27822036742,34.42108535766,34.331923675540004,34.651098632819995,34.46676177978,34.43737411498,34.24739990234001,32.52698020934,31.730378723160005,31.952195358299996,32.19138870242001,32.3326515198,32.36367797852,32.371751403800005,32.34086532594,32.42885360718,32.50238342286,33.018095397959996,32.59558334348,29.02419395448,17.735113525400003,-0.2086711227886001,-11.164163017294,-12.91781616212,-13.413326644900001,-13.523512458819999,-13.063241767900001,-13.002722167960002,-12.361132939666666
R.Middle_I_d_x,0.241309171915,0.2484925776722,0.25724835395800005,0.26158412694919997,0.2651214599608,0.27413886785520003,0.26444632411,0.33155753612540007,0.3369999885556,0.3002695858478,0.26804810166340004,0.26863273382180003,0.2791960954664,0.29198746085160004,0.2999248623848,0.3115614593028,0.3090536296368,0.2991566538808,0.294967544079,0.2953357577322,0.300736439228,0.3060754239558,0.305130290985,0.3104640126228,0.3081248104572,0.30141363739960003,0.28949452042580004,0.2283917188646,0.2234870135784,0.23186073005199997,0.2191556870938,0.21743980348100003,0.22564660310719997,0.2286883473394,0.230174571276,0.22957563896966668
R.Middle_I_d_y,0.1601279348138,0.1169337391852,0.10557566732179999,0.10069423615938,0.09235925376416,0.1509314194322,0.2127495765684,0.1295824170114,0.1428881004454,0.185869935155,0.19729264080519998,0.18907833993439999,0.1753439843654,0.1655788600444,0.18640133738540002,0.2004836946726,0.1953028082848,0.19011852741240004,0.183240967989,0.1758998990058,0.16945368349559997,0.16476422548300002,0.16311494111980002,0.151751089096,0.1410371750594,0.1428357928992,0.11906991600996,0.045056164264679996,-0.015388662554297999,-0.0681771270931,-0.10932578593483999,-0.11111471801999999,-0.1046637266876,-0.09496585279704002,-0.08703643083574,-0.08660522351663334
R.Middle_I_d_z,-0.9560632109642,-0.9615209937096001,-0.9605551600454001,-0.9599067449568001,-0.9597710967063999,-0.9490902066232,-0.9405317902566,-0.9343955397605999,-0.9304876089096,-0.9353076934816,-0.9429812908174,-0.9444914340970001,-0.9440781831742001,-0.941973543167,-0.9355085730549998,-0.9288329958916,-0.9307663202286001,-0.9350675225260001,-0.9377675533295999,-0.9390591502188,-0.9385263204575999,-0.9376400589942,-0.9382321238517999,-0.9383862495420001,-0.9408261060714,-0.9427280068398,-0.9494322657586001,-0.9721675276758,-0.9741676211357999,-0.9701973676682,-0.9695215582847998,-0.9697264909744,-0.9685684561729999,-0.9688444733617999,-0.969248342514,-0.969429453214
R.Middle_D_s_x,-8.558831501015998,-4.864831829072,-4.049234580996,-3.7605761051200006,1.9887897729888,2.865354013442,1.7126078605657997,-2.9803415775300004,-0.7188102185724,1.29810256958,1.2142882585519998,0.9435676693902,0.6378265976906,0.45542798638359994,1.022704410552,1.0981343269344,0.6926591932774,0.4629203319548,0.6759664535522,0.7226947426796,0.6800046563147999,0.563455414772,0.550869911909,0.35003488659859994,0.3488241568206,0.9367089629180001,-0.708488726615,-2.8761203765879997,-0.5606539703909801,-0.3329515650868,-2.3730540037159997,-2.102958989144,-1.7602133989320001,-1.94310452938,-1.7347774744020001,-1.630989472066667
R.Middle_D_s_y,159.6526000976,166.8563507078,166.2228668212,166.1978240966,164.2100463866,163.7405090332,163.75450439440002,166.86869506839997,164.7465057372,163.5351531984,163.934692383,164.250857544,164.46419982920003,164.94924316400002,164.3609313962,163.5003784178,162.47111206039997,161.82505798360003,161.71978454599997,161.5918701174,161.7679473876,161.9828857422,161.958746338,162.1365600586,161.53630065919998,160.7121704102,161.57145996080004,161.6024719238,160.8996978758,164.5134002686,166.7695098876,166.1580444334,165.85049133319998,164.8296539306,164.1436767576,163.34196472166664
R.Middle_D_s_z,31.932922363299998,34.2019874573,34.300677490240005,34.26310806276,35.39621429443999,35.0645462036,34.173928833000005,34.27822036742,34.42108535766,34.331923675540004,34.651098632819995,34.46676177978,34.43737411498,34.24739990234001,32.52698020934,31.730378723160005,31.952195358299996,32.19138870242001,32.3326515198,32.36367797852,32.371751403800005,32.34086532594,32.42885360718,32.50238342286,33.018095397959996,32.59558334348,29.02419395448,17.735113525400003,-0.2086711227886001,-11.164163017294,-12.91781616212,-13.413326644900001,-13.523512458819999,-13.063241767900001,-13.002722167960002,-12.361132939666666
R.Middle_D_e_x,-5.826125478750001,-1.978038191796,-1.3821141481399999,-1.2105065464988,3.6946017742160002,5.1844606399519995,5.230223941802,0.02671618759680001,1.6081523656842003,3.803641080858,4.217382526395999,3.8843909263620007,3.390573263168,2.9934190273279997,3.326174783706,3.25550174713,2.970904350278,2.9095622062699995,3.03669333458,2.9782605648039997,2.8037476062780002,2.5802405357360003,2.526616811752,2.20027179718,1.870082068444,2.2174290657060003,1.1202366352072002,0.41163518428820006,2.6922900438340003,2.706394791604,1.1538207530968,1.581933808326,1.897469210628,1.599588346482,1.7388094902040003,1.71119582653
R.Middle_D_e_y,165.80854492179998,173.48284301779998,172.97591247539998,172.9728149414,171.498602295,170.8041992188,170.3672180176,174.1913238528,172.39124755839998,170.77354736339998,170.811138916,171.18829040560001,171.6238464356,172.26750793460002,171.4746185302,170.5395263672,169.6377593994,169.01199646,168.93796691900002,168.90282897920002,169.17194824220002,169.4216674804,169.39340515140003,169.6709136962,169.1531158448,168.21447448740003,169.0317382812,168.74181213399999,169.1589355468,173.94549255379997,176.7367492676,176.1673828126,175.7465454102,174.5991882326,173.78414916979997,173.03912862166666
R.Middle_D_e_z,46.487267303479996,48.522900390619995,48.605385589600004,48.57878112792,49.58246154786,49.262575530999996,48.35975418092,48.230519866959995,48.32510375976,48.42130508424,48.82993240356,48.628798675540004,48.5263404846,48.29523391726,46.71911849976,45.98309783935999,46.12212371826,46.32310485840001,46.463026428220005,46.46348495484,46.44344787598,46.410010528579996,46.50596237182,46.54342422486,47.05359344482,46.71705474854,43.103360748280004,31.713743209820006,13.125549602512,1.4459214240301999,-0.8539588928213998,-1.4309018611900002,-1.439108276368,-0.842717397212,-0.6601496696472,-0.02669565752125
R.Middle_D_d_x,-0.1703473985196,-0.17995271980760003,-0.1662590324878,-0.1589624673128,-0.10633438974602001,-0.14456506222465998,-0.2192760050298,-0.1874495506286,-0.14505477696660002,-0.15618656575699996,-0.18720248937619996,-0.1833207547664,-0.17159666717039998,-0.1582095593214,-0.14359036386020002,-0.13448279798040003,-0.1420178949832,-0.1525151550768,-0.147159513831,-0.14060410857199998,-0.1323867589234,-0.12571936100699999,-0.12316121011959999,-0.11533734351380001,-0.09482994973664001,-0.07983566224576,-0.11399639546868001,-0.2049472779034,-0.20277723669999997,-0.18946229517479998,-0.21985314190400002,-0.2297034531832,-0.2280072510242,-0.22083922922600002,-0.21653140187259998,-0.20834024250499997
R.Middle_D_d_y,-0.3837402045728,-0.41307258605940006,-0.42096143364919997,-0.4223293840886,-0.4543432414532,-0.4403259515762,-0.4122136652468001,-0.4564672648906001,-0.4765466868878,-0.45121633410459994,-0.42865383625040004,-0.43245557546599994,-0.4463074982166,-0.4561952471732001,-0.44344259500499994,-0.4387960553166,-0.4467439234256,-0.44800878167159996,-0.4499564230442,-0.4557396829126,-0.4615396976472,-0.4637077629566,-0.46345084905640005,-0.46966544985759995,-0.4748058795928,-0.4676676928998,-0.4650478720665999,-0.4450417101384,-0.5148522257803999,-0.5879638671876,-0.621323144436,-0.6239475011826,-0.6168856978416001,-0.6089989900588,-0.6009537100794,-0.6044875582063334
R.Middle_D_d_z,-0.9072672843933999,-0.8927161216734,-0.8917058944702001,-0.8923892974855999,-0.8843213438988,-0.8850558996202,-0.8842952251434,-0.869737946987,-0.8667282819747999,-0.8782830595970001,-0.8838593363759999,-0.8828124165533999,-0.8782572269439999,-0.8756932616231999,-0.8846887230871999,-0.8884650349618001,-0.8833041548728,-0.8809220910072,-0.8808385133744,-0.8789327979086,-0.8771806836130001,-0.8770215511322,-0.8775181412698,-0.8752697467804001,-0.8749243378638001,-0.8802836775781999,-0.8776463985444002,-0.8713793158531999,-0.8312090277672001,-0.7860688447954,-0.7520190238952,-0.7469428658485999,-0.7532998323439999,-0.7617852330210001,-0.7693932771682,-0.7688860495883335
R.Ring_M_s_x,36.04532737731999,42.29054260254001,42.7808731079,42.854540252679996,43.775162506099996,44.48464813234,44.67005386352,45.2514373779,44.48211441037999,43.71847457886,43.454544830340005,43.28773117066,43.17745437622,43.201014709480006,43.00767974854,42.9270843506,42.650348663340004,42.49762649536,42.38266372682,42.21143569946,42.1604652405,42.16558074952,42.08668136598,42.055515289300004,41.391330718999995,41.13804397582,41.12815017702,42.10784454346,42.43781204224,39.539925384520004,37.82024002072,38.46874465943999,39.21257247922,39.24931869508,39.543550109840005,39.24570210776667
R.Ring_M_s_y,201.64122619619997,210.9894836424,211.23031921399996,211.3920562742,213.46701965320003,213.5811157228,212.79771118159996,211.122994995,212.52836608879997,213.4235717772,213.7516601562,213.8059631348,213.9158630372,214.18350830080004,213.487817383,212.71173095720002,212.235092163,211.92493286119998,212.27518615740001,212.4805084228,212.6125549314,212.55805664060003,212.6426177978,212.71183471700002,212.94765014659998,212.8494873048,211.18608703599998,206.502496338,205.1849731444,208.43351440420003,209.91823120119997,209.00092773440002,208.50654907220002,207.89756469740001,207.2383850098,207.21667989066668
R.Ring_M_s_z,69.55594177244001,69.69835968018,69.82203216552,69.83625640868,70.0154312134,70.05579528808,70.14105377195999,70.19486846924,70.30794372558,70.22288513182,70.23736572264,70.01442565917999,69.85440673828,69.77399139404,69.17381896974,68.93452758788001,68.4854034424,68.16511993408001,68.04560546876,67.81496887205999,67.81336364744,67.97854003906,68.07307586672,68.04823913576,67.99582214355999,67.31727142335998,63.459957122800006,50.648874664299996,31.79465370178,20.25290641782,17.000658416740002,16.343040847780003,16.597855758679998,17.150803756720002,17.54810142518,17.9351787567
R.Ring_M_e_x,38.18742103578,42.91989898682,43.778247070320006,44.1146987915,47.71907196046,49.47385406494,49.40268325804,47.5501586914,48.34114837648,48.70332260132,48.20233001708,47.91831436156001,47.75385513305999,47.77463150024,48.14593963622,48.36724700926,48.02143707276,47.69561080932,47.63076400758,47.518907928480004,47.49294891356,47.46860656738,47.36252288818,47.26382904052,46.626544189460006,46.52491607666,45.86367263794,45.19425582888,46.544681549079996,45.80766296384,43.93448028564,44.364580535879995,45.098615264879996,44.93388366698,45.15617523192001,44.93700027466667
R.Ring_M_e_y,187.7649414062,193.2407836912,192.6111480714,192.53151245099997,193.8522827148,194.02760314940002,193.732434082,191.9327728272,192.8700958252,194.29682006820002,194.71525268559998,194.8272369388,194.78230896000002,195.05075683599998,195.31566772460002,194.87184753420001,193.71038513180002,192.90304260279999,192.94932556140003,192.9059387204,193.0250610352,193.08735656719998,193.1261352538,193.01501159679998,192.99736022960002,192.97189941419998,191.4573883058,185.31371459980002,184.28141174339999,188.21725769059998,188.74101867680002,187.75455627440002,187.2532196046,186.60940246619998,186.152340698,185.9332733156667
R.Ring_M_e_z,17.461728095999998,18.333880233760002,18.771319961560003,18.87989578246,19.48650627136,19.591698837259997,19.469166183459997,19.40089912416,19.797937774659996,19.595002365120003,19.55249176024,19.29704933168,19.190330123899997,19.109429550159998,18.212236022939997,17.8853012085,17.6739326477,17.519046783439997,17.51989822388,17.39125938414,17.397278976459997,17.514145660399997,17.62353897094,17.661822509760004,17.71223373414,17.02100868224,13.040895652772003,0.6969090461740001,-18.18141975404,-29.80434112548,-32.6780807495,-33.333076477060004,-33.076360321020005,-32.53179397584,-32.2290130615,-31.7489356995
R.Ring_M_d_x,-0.03941317275168,-0.011579760536558,-0.01835105270148,-0.023186123743659998,-0.07256544455885999,-0.09179824739694001,-0.08707740157843999,-0.04229502305386,-0.07100379094484001,-0.09171806871890001,-0.08735625445844,-0.08519981205461999,-0.08420288562776002,-0.0841516703367,-0.09454073905946,-0.10009556263684001,-0.09882464557886,-0.0956396356225,-0.09656173735859999,-0.09765414297582001,-0.09811433404686001,-0.09757233858108001,-0.09707216173410001,-0.09582969546315999,-0.0963246360421,-0.09911505132908,-0.08713062405586,-0.05678802281617999,-0.07556381076580002,-0.11532242298139998,-0.11249817162760001,-0.10847966671,-0.10829948484900001,-0.1045924142002,-0.10326876938340002,-0.10471629599733334
